replica,network,population,sigma,true_model,net_size,colab_cond,RR
11,Small,All,0.2,13,413,NOLAB,0.5136755339078306
12,Small,All,0.2,13,413,NOLAB,0.49173553719008267
13,Small,All,0.2,13,413,NOLAB,0.47701149425287354
14,Small,All,0.2,13,413,NOLAB,0.4920576283708903
15,Small,All,0.2,13,413,NOLAB,0.5077976416888551
16,Small,All,0.2,13,413,NOLAB,0.49575944487278334
17,Small,All,0.2,13,413,NOLAB,0.49929676511954996
18,Small,All,0.2,13,413,NOLAB,0.4412783981517135
19,Small,All,0.2,13,413,NOLAB,0.4838832006067501
20,Small,All,0.2,13,413,NOLAB,0.4787445371473977
21,Small,All,0.2,13,413,NOLAB,0.48103574033552154
22,Small,All,0.2,13,413,NOLAB,0.4681898066783831
23,Small,All,0.2,13,413,NOLAB,0.4798807749627422
24,Small,All,0.2,13,413,NOLAB,0.5064079091907726
25,Small,All,0.2,13,413,NOLAB,0.4687842278203724
26,Small,All,0.2,13,413,NOLAB,0.4575187969924812
27,Small,All,0.2,13,413,NOLAB,0.5122121423586881
28,Small,All,0.2,13,413,NOLAB,0.47265182949830253
29,Small,All,0.2,13,413,NOLAB,0.5086811968969339
30,Small,All,0.2,13,413,NOLAB,0.44946236559139785
31,Small,All,0.2,13,413,NOLAB,0.47236743838685585
32,Small,All,0.2,13,413,NOLAB,0.4897877452943532
33,Small,All,0.2,13,413,NOLAB,0.4816955684007707
34,Small,All,0.2,13,413,NOLAB,0.46338628438589696
35,Small,All,0.2,13,413,NOLAB,0.4972933958859617
36,Small,All,0.2,13,413,NOLAB,0.47538519353626457
37,Small,All,0.2,13,413,NOLAB,0.47986450884456155
38,Small,All,0.2,13,413,NOLAB,0.4794321077539134
39,Small,All,0.2,13,413,NOLAB,0.48678015211879755
40,Small,All,0.2,13,413,NOLAB,0.45714285714285713
41,Small,All,0.2,13,413,NOLAB,0.4926916221033868
42,Small,All,0.2,13,413,NOLAB,0.5102277113083752
43,Small,All,0.2,13,413,NOLAB,0.5187449062754687
44,Small,All,0.2,13,413,NOLAB,0.5073691967575534
45,Small,All,0.2,13,413,NOLAB,0.4707259953161593
46,Small,All,0.2,13,413,NOLAB,0.4867702645947081
47,Small,All,0.2,13,413,NOLAB,0.5119178584525119
48,Small,All,0.2,13,413,NOLAB,0.46720993403181993
49,Small,All,0.2,13,413,NOLAB,0.48891394212701994
50,Small,All,0.2,13,413,NOLAB,0.46880979716800614
1,Small,All,0.2,2,413,COLAB,0.32886548587841075
2,Small,All,0.2,2,413,COLAB,0.3261861313868613
3,Small,All,0.2,2,413,COLAB,0.30991337824831566
4,Small,All,0.2,2,413,COLAB,0.32350049164208455
5,Small,All,0.2,2,413,COLAB,0.30463215258855586
6,Small,All,0.2,2,413,COLAB,0.34334140435835353
7,Small,All,0.2,2,413,COLAB,0.3136872868972236
8,Small,All,0.2,2,413,COLAB,0.3269856014862982
9,Small,All,0.2,2,413,COLAB,0.3152757442654954
10,Small,All,0.2,2,413,COLAB,0.2936580882352941
11,Small,All,0.2,2,413,COLAB,0.29506641366223907
12,Small,All,0.2,2,413,COLAB,0.3067484662576687
13,Small,All,0.2,2,413,COLAB,0.31365313653136534
14,Small,All,0.2,2,413,COLAB,0.32970835392980724
15,Small,All,0.2,2,413,COLAB,0.31962338949454905
16,Small,All,0.2,2,413,COLAB,0.3286427598729006
17,Small,All,0.2,2,413,COLAB,0.3349282296650718
18,Small,All,0.2,2,413,COLAB,0.34199338686820974
19,Small,All,0.2,2,413,COLAB,0.34068627450980393
20,Small,All,0.2,2,413,COLAB,0.3165293262239457
21,Small,All,0.2,2,413,COLAB,0.31643002028397565
22,Small,All,0.2,2,413,COLAB,0.30643699002719854
23,Small,All,0.2,2,413,COLAB,0.33269961977186313
24,Small,All,0.2,2,413,COLAB,0.31989247311827956
25,Small,All,0.2,2,413,COLAB,0.31017119838872104
26,Small,All,0.2,2,413,COLAB,0.3377082281675921
27,Small,All,0.2,2,413,COLAB,0.31208053691275167
28,Small,All,0.2,2,413,COLAB,0.3125
29,Small,All,0.2,2,413,COLAB,0.2932405566600398
30,Small,All,0.2,2,413,COLAB,0.3244968090328915
31,Small,All,0.2,2,413,COLAB,0.3071570576540755
32,Small,All,0.2,2,413,COLAB,0.2892018779342723
33,Small,All,0.2,2,413,COLAB,0.3391393442622951
34,Small,All,0.2,2,413,COLAB,0.3269856014862982
35,Small,All,0.2,2,413,COLAB,0.3152274837511606
36,Small,All,0.2,2,413,COLAB,0.3009478672985782
37,Small,All,0.2,2,413,COLAB,0.3125
38,Small,All,0.2,2,413,COLAB,0.3082191780821918
39,Small,All,0.2,2,413,COLAB,0.32171717171717173
40,Small,All,0.2,2,413,COLAB,0.33755274261603374
41,Small,All,0.2,2,413,COLAB,0.32354430379746835
42,Small,All,0.2,2,413,COLAB,0.314410480349345
43,Small,All,0.2,2,413,COLAB,0.3105
44,Small,All,0.2,2,413,COLAB,0.30463242698892246
45,Small,All,0.2,2,413,COLAB,0.3316708229426434
46,Small,All,0.2,2,413,COLAB,0.286697247706422
47,Small,All,0.2,2,413,COLAB,0.33190578158458245
48,Small,All,0.2,2,413,COLAB,0.3224043715846995
49,Small,All,0.2,2,413,COLAB,0.3160776505724241
50,Small,All,0.2,2,413,COLAB,0.32517321016166284
1,Small,All,0.2,2,413,NOLAB,0.28671970624235005
2,Small,All,0.2,2,413,NOLAB,0.2931752643383531
3,Small,All,0.2,2,413,NOLAB,0.27226137091607944
4,Small,All,0.2,2,413,NOLAB,0.300710095708552
5,Small,All,0.2,2,413,NOLAB,0.29705372616984405
6,Small,All,0.2,2,413,NOLAB,0.28367473618870265
7,Small,All,0.2,2,413,NOLAB,0.28080316397931243
8,Small,All,0.2,2,413,NOLAB,0.3003164556962025
9,Small,All,0.2,2,413,NOLAB,0.29546175817200887
10,Small,All,0.2,2,413,NOLAB,0.28055465978716543
11,Small,All,0.2,2,413,NOLAB,0.2906298003072197
12,Small,All,0.2,2,413,NOLAB,0.2916801553900939
13,Small,All,0.2,2,413,NOLAB,0.2886886264760721
14,Small,All,0.2,2,413,NOLAB,0.2669856459330144
15,Small,All,0.2,2,413,NOLAB,0.29047771721705673
16,Small,All,0.2,2,413,NOLAB,0.29957291031116534
17,Small,All,0.2,2,413,NOLAB,0.28165374677002586
18,Small,All,0.2,2,413,NOLAB,0.2831541218637993
19,Small,All,0.2,2,413,NOLAB,0.29120705956508036
20,Small,All,0.2,2,413,NOLAB,0.28012718600953895
21,Small,All,0.2,2,413,NOLAB,0.28715048696198553
22,Small,All,0.2,2,413,NOLAB,0.2644444444444444
23,Small,All,0.2,2,413,NOLAB,0.28821243523316065
24,Small,All,0.2,2,413,NOLAB,0.3108272506082725
25,Small,All,0.2,2,413,NOLAB,0.25832266325224074
26,Small,All,0.2,2,413,NOLAB,0.2701676684593483
27,Small,All,0.2,2,413,NOLAB,0.27795128044971895
28,Small,All,0.2,2,413,NOLAB,0.28016688061617456
29,Small,All,0.2,2,413,NOLAB,0.2855747313578639
30,Small,All,0.2,2,413,NOLAB,0.28363406141183917
31,Small,All,0.2,2,413,NOLAB,0.29775641025641025
32,Small,All,0.2,2,413,NOLAB,0.2693170888105162
33,Small,All,0.2,2,413,NOLAB,0.28465575794998454
34,Small,All,0.2,2,413,NOLAB,0.3003164556962025
35,Small,All,0.2,2,413,NOLAB,0.2899239543726236
36,Small,All,0.2,2,413,NOLAB,0.2966891674702668
37,Small,All,0.2,2,413,NOLAB,0.2901973471368489
38,Small,All,0.2,2,413,NOLAB,0.2888958594730238
39,Small,All,0.2,2,413,NOLAB,0.28639694170117874
40,Small,All,0.2,2,413,NOLAB,0.27915993537964456
41,Small,All,0.2,2,413,NOLAB,0.2940793754066363
42,Small,All,0.2,2,413,NOLAB,0.2974622550594282
43,Small,All,0.2,2,413,NOLAB,0.28419737663960026
44,Small,All,0.2,2,413,NOLAB,0.29338714684880474
45,Small,All,0.2,2,413,NOLAB,0.2807897210905672
46,Small,All,0.2,2,413,NOLAB,0.27363515312916115
47,Small,All,0.2,2,413,NOLAB,0.29226901319924575
48,Small,All,0.2,2,413,NOLAB,0.2768414481897628
49,Small,All,0.2,2,413,NOLAB,0.2675709001233046
50,Small,All,0.2,2,413,NOLAB,0.2879414572064906
1,Small,All,0.2,7,413,COLAB,0.3884400248601616
2,Small,All,0.2,7,413,COLAB,0.4141812042768711
3,Small,All,0.2,7,413,COLAB,0.4092827004219409
4,Small,All,0.2,7,413,COLAB,0.41329479768786126
5,Small,All,0.2,7,413,COLAB,0.4105080831408776
6,Small,All,0.2,7,413,COLAB,0.42024539877300615
7,Small,All,0.2,7,413,COLAB,0.41770186335403725
8,Small,All,0.2,7,413,COLAB,0.4190700412007063
9,Small,All,0.2,7,413,COLAB,0.40370156159629844
10,Small,All,0.2,7,413,COLAB,0.442865264354747
11,Small,All,0.2,7,413,COLAB,0.4275898520084567
12,Small,All,0.2,7,413,COLAB,0.4065992549228313
13,Small,All,0.2,7,413,COLAB,0.3861495844875346
14,Small,All,0.2,7,413,COLAB,0.4364669421487603
15,Small,All,0.2,7,413,COLAB,0.42344961240310075
16,Small,All,0.2,7,413,COLAB,0.43739079790331975
17,Small,All,0.2,7,413,COLAB,0.4236343366778149
18,Small,All,0.2,7,413,COLAB,0.4098820887142055
19,Small,All,0.2,7,413,COLAB,0.40945330296127563
20,Small,All,0.2,7,413,COLAB,0.3932943054816392
21,Small,All,0.2,7,413,COLAB,0.3973333333333333
22,Small,All,0.2,7,413,COLAB,0.39858371269600407
23,Small,All,0.2,7,413,COLAB,0.38228699551569506
24,Small,All,0.2,7,413,COLAB,0.4143583945732052
25,Small,All,0.2,7,413,COLAB,0.40071831708568495
26,Small,All,0.2,7,413,COLAB,0.4371184371184371
27,Small,All,0.2,7,413,COLAB,0.4128686327077748
28,Small,All,0.2,7,413,COLAB,0.46306504961411243
29,Small,All,0.2,7,413,COLAB,0.4189117802430005
30,Small,All,0.2,7,413,COLAB,0.42251131221719457
31,Small,All,0.2,7,413,COLAB,0.4268230494645589
32,Small,All,0.2,7,413,COLAB,0.44387464387464387
33,Small,All,0.2,7,413,COLAB,0.41466498103666244
34,Small,All,0.2,7,413,COLAB,0.4190700412007063
35,Small,All,0.2,7,413,COLAB,0.38778877887788776
36,Small,All,0.2,7,413,COLAB,0.40278521692554903
37,Small,All,0.2,7,413,COLAB,0.39813800657174153
38,Small,All,0.2,7,413,COLAB,0.4495049504950495
39,Small,All,0.2,7,413,COLAB,0.3830022075055188
40,Small,All,0.2,7,413,COLAB,0.43902439024390244
41,Small,All,0.2,7,413,COLAB,0.42186605609616484
42,Small,All,0.2,7,413,COLAB,0.4453507340946166
43,Small,All,0.2,7,413,COLAB,0.437609841827768
44,Small,All,0.2,7,413,COLAB,0.4570803717878622
45,Small,All,0.2,7,413,COLAB,0.421160760143811
46,Small,All,0.2,7,413,COLAB,0.4045211183819155
47,Small,All,0.2,7,413,COLAB,0.4118350268977884
48,Small,All,0.2,7,413,COLAB,0.41089108910891087
49,Small,All,0.2,7,413,COLAB,0.42745098039215684
50,Small,All,0.2,7,413,COLAB,0.3910915320606951
1,Small,All,0.2,7,413,NOLAB,0.385376192158248
2,Small,All,0.2,7,413,NOLAB,0.3986135181975737
3,Small,All,0.2,7,413,NOLAB,0.41203703703703703
4,Small,All,0.2,7,413,NOLAB,0.3722883135059482
5,Small,All,0.2,7,413,NOLAB,0.38081500180310135
6,Small,All,0.2,7,413,NOLAB,0.3790601243953006
7,Small,All,0.2,7,413,NOLAB,0.38240510819439516
8,Small,All,0.2,7,413,NOLAB,0.397339086659475
9,Small,All,0.2,7,413,NOLAB,0.3925233644859813
10,Small,All,0.2,7,413,NOLAB,0.38986704994610133
11,Small,All,0.2,7,413,NOLAB,0.37766714082503555
12,Small,All,0.2,7,413,NOLAB,0.3768267223382046
13,Small,All,0.2,7,413,NOLAB,0.37829065993508837
14,Small,All,0.2,7,413,NOLAB,0.3749556580347641
15,Small,All,0.2,7,413,NOLAB,0.39090909090909093
16,Small,All,0.2,7,413,NOLAB,0.41672597864768685
17,Small,All,0.2,7,413,NOLAB,0.369579945799458
18,Small,All,0.2,7,413,NOLAB,0.4024263431542461
19,Small,All,0.2,7,413,NOLAB,0.374095513748191
20,Small,All,0.2,7,413,NOLAB,0.3853711790393013
21,Small,All,0.2,7,413,NOLAB,0.3846432452010141
22,Small,All,0.2,7,413,NOLAB,0.3702359346642468
23,Small,All,0.2,7,413,NOLAB,0.3761755485893417
24,Small,All,0.2,7,413,NOLAB,0.3978181818181818
25,Small,All,0.2,7,413,NOLAB,0.38799414348462663
26,Small,All,0.2,7,413,NOLAB,0.41369264384559357
27,Small,All,0.2,7,413,NOLAB,0.3893624275485851
28,Small,All,0.2,7,413,NOLAB,0.37630913687251716
29,Small,All,0.2,7,413,NOLAB,0.38921946097304866
30,Small,All,0.2,7,413,NOLAB,0.3994664888296099
31,Small,All,0.2,7,413,NOLAB,0.4001455074572572
32,Small,All,0.2,7,413,NOLAB,0.3921698739216987
33,Small,All,0.2,7,413,NOLAB,0.38823946156571026
34,Small,All,0.2,7,413,NOLAB,0.397339086659475
35,Small,All,0.2,7,413,NOLAB,0.3831742665252739
36,Small,All,0.2,7,413,NOLAB,0.40832750174947513
37,Small,All,0.2,7,413,NOLAB,0.3963649073750437
38,Small,All,0.2,7,413,NOLAB,0.40445402298850575
39,Small,All,0.2,7,413,NOLAB,0.37176724137931033
40,Small,All,0.2,7,413,NOLAB,0.361228813559322
41,Small,All,0.2,7,413,NOLAB,0.38520319555401183
42,Small,All,0.2,7,413,NOLAB,0.4049122807017544
43,Small,All,0.2,7,413,NOLAB,0.37527193618564175
44,Small,All,0.2,7,413,NOLAB,0.4105378704720088
45,Small,All,0.2,7,413,NOLAB,0.37841577308889657
46,Small,All,0.2,7,413,NOLAB,0.40094979647218454
47,Small,All,0.2,7,413,NOLAB,0.3861131520940485
48,Small,All,0.2,7,413,NOLAB,0.38541306602143105
49,Small,All,0.2,7,413,NOLAB,0.3684577808792743
50,Small,All,0.2,7,413,NOLAB,0.4055793991416309
1,Small,All,0.2,13,484,COLAB,0.4772170504654581
2,Small,All,0.2,13,484,COLAB,0.492798353909465
3,Small,All,0.2,13,484,COLAB,0.48801128349788436
4,Small,All,0.2,13,484,COLAB,0.47278911564625853
5,Small,All,0.2,13,484,COLAB,0.48890986314299195
6,Small,All,0.2,13,484,COLAB,0.5171912832929783
7,Small,All,0.2,13,484,COLAB,0.5067604110329909
8,Small,All,0.2,13,484,COLAB,0.5339412360688957
9,Small,All,0.2,13,484,COLAB,0.5216346153846154
10,Small,All,0.2,13,484,COLAB,0.5266179540709812
11,Small,All,0.2,13,484,COLAB,0.47959183673469385
12,Small,All,0.2,13,484,COLAB,0.4900596421471173
13,Small,All,0.2,13,484,COLAB,0.49244570349386213
14,Small,All,0.2,13,484,COLAB,0.5234375
15,Small,All,0.2,13,484,COLAB,0.527972027972028
16,Small,All,0.2,13,484,COLAB,0.5026954177897575
17,Small,All,0.2,13,484,COLAB,0.5096909376636982
18,Small,All,0.2,13,484,COLAB,0.4768664563617245
19,Small,All,0.2,13,484,COLAB,0.4980879541108987
20,Small,All,0.2,13,484,COLAB,0.5016595542911333
21,Small,All,0.2,13,484,COLAB,0.5562072336265884
22,Small,All,0.2,13,484,COLAB,0.49304911955514363
23,Small,All,0.2,13,484,COLAB,0.5025882352941177
24,Small,All,0.2,13,484,COLAB,0.5377019748653501
25,Small,All,0.2,13,484,COLAB,0.458031529612271
26,Small,All,0.2,13,484,COLAB,0.4982190560997329
27,Small,All,0.2,13,484,COLAB,0.4583741429970617
28,Small,All,0.2,13,484,COLAB,0.448901623686724
29,Small,All,0.2,13,484,COLAB,0.4857685009487666
30,Small,All,0.2,13,484,COLAB,0.5270445694504543
31,Small,All,0.2,13,484,COLAB,0.49121140142517816
32,Small,All,0.2,13,484,COLAB,0.4724818276220145
33,Small,All,0.2,13,484,COLAB,0.5279858968708683
34,Small,All,0.2,13,484,COLAB,0.5339412360688957
35,Small,All,0.2,13,484,COLAB,0.4878163074039363
36,Small,All,0.2,13,484,COLAB,0.4667623146819703
37,Small,All,0.2,13,484,COLAB,0.5230105465004794
38,Small,All,0.2,13,484,COLAB,0.48061653432975243
39,Small,All,0.2,13,484,COLAB,0.4835276229092752
40,Small,All,0.2,13,484,COLAB,0.527363184079602
41,Small,All,0.2,13,484,COLAB,0.5007458975634013
42,Small,All,0.2,13,484,COLAB,0.5013068478829065
43,Small,All,0.2,13,484,COLAB,0.49127640036730946
44,Small,All,0.2,13,484,COLAB,0.4797891036906854
45,Small,All,0.2,13,484,COLAB,0.4986288848263254
46,Small,All,0.2,13,484,COLAB,0.42973523421588594
47,Small,All,0.2,13,484,COLAB,0.5046168051708217
48,Small,All,0.2,13,484,COLAB,0.48874437218609307
49,Small,All,0.2,13,484,COLAB,0.47871831659493064
50,Small,All,0.2,13,484,COLAB,0.5175438596491229
1,Small,All,0.2,13,484,NOLAB,0.4532669205977146
2,Small,All,0.2,13,484,NOLAB,0.4546684709066306
3,Small,All,0.2,13,484,NOLAB,0.4677565849227975
4,Small,All,0.2,13,484,NOLAB,0.47553565717940516
5,Small,All,0.2,13,484,NOLAB,0.48745086180828545
6,Small,All,0.2,13,484,NOLAB,0.4394575395544075
7,Small,All,0.2,13,484,NOLAB,0.45687203791469194
8,Small,All,0.2,13,484,NOLAB,0.48125
9,Small,All,0.2,13,484,NOLAB,0.483569490503467
10,Small,All,0.2,13,484,NOLAB,0.4594508301404853
11,Small,All,0.2,13,484,NOLAB,0.44898595943837755
12,Small,All,0.2,13,484,NOLAB,0.4291871921182266
13,Small,All,0.2,13,484,NOLAB,0.5006277463904583
14,Small,All,0.2,13,484,NOLAB,0.4547158026233604
15,Small,All,0.2,13,484,NOLAB,0.47002174588381485
16,Small,All,0.2,13,484,NOLAB,0.4632330127210673
17,Small,All,0.2,13,484,NOLAB,0.4672721578452866
18,Small,All,0.2,13,484,NOLAB,0.49644952145723986
19,Small,All,0.2,13,484,NOLAB,0.5050816137973514
20,Small,All,0.2,13,484,NOLAB,0.5061274509803921
21,Small,All,0.2,13,484,NOLAB,0.43982630272952855
22,Small,All,0.2,13,484,NOLAB,0.4527584020291693
23,Small,All,0.2,13,484,NOLAB,0.4819277108433735
24,Small,All,0.2,13,484,NOLAB,0.4798361688720857
25,Small,All,0.2,13,484,NOLAB,0.4762520193861066
26,Small,All,0.2,13,484,NOLAB,0.48534201954397393
27,Small,All,0.2,13,484,NOLAB,0.4880471903135672
28,Small,All,0.2,13,484,NOLAB,0.4712971772914684
29,Small,All,0.2,13,484,NOLAB,0.476521164021164
30,Small,All,0.2,13,484,NOLAB,0.4702891642834445
31,Small,All,0.2,13,484,NOLAB,0.45203800183879866
32,Small,All,0.2,13,484,NOLAB,0.4757400061031431
33,Small,All,0.2,13,484,NOLAB,0.48448687350835323
34,Small,All,0.2,13,484,NOLAB,0.48125
35,Small,All,0.2,13,484,NOLAB,0.47656495753381567
36,Small,All,0.2,13,484,NOLAB,0.49246231155778897
37,Small,All,0.2,13,484,NOLAB,0.43558282208588955
38,Small,All,0.2,13,484,NOLAB,0.43338485316846986
39,Small,All,0.2,13,484,NOLAB,0.4816955684007707
40,Small,All,0.2,13,484,NOLAB,0.44352617079889806
41,Small,All,0.2,13,484,NOLAB,0.4509621353196772
42,Small,All,0.2,13,484,NOLAB,0.45243977764051885
43,Small,All,0.2,13,484,NOLAB,0.5187601957585645
44,Small,All,0.2,13,484,NOLAB,0.46115599751398384
45,Small,All,0.2,13,484,NOLAB,0.49146537842190013
46,Small,All,0.2,13,484,NOLAB,0.48233438485804414
47,Small,All,0.2,13,484,NOLAB,0.48774193548387096
48,Small,All,0.2,13,484,NOLAB,0.46228786926461346
49,Small,All,0.2,13,484,NOLAB,0.520820189274448
50,Small,All,0.2,13,484,NOLAB,0.4853450992751339
1,Small,All,0.2,2,484,COLAB,0.3362410785091198
2,Small,All,0.2,2,484,COLAB,0.3142523364485981
3,Small,All,0.2,2,484,COLAB,0.29257314328582146
4,Small,All,0.2,2,484,COLAB,0.2779552715654952
5,Small,All,0.2,2,484,COLAB,0.3251192368839428
6,Small,All,0.2,2,484,COLAB,0.32572360375050957
7,Small,All,0.2,2,484,COLAB,0.3207109737248841
8,Small,All,0.2,2,484,COLAB,0.32629801604052344
9,Small,All,0.2,2,484,COLAB,0.30244897959183675
10,Small,All,0.2,2,484,COLAB,0.3027754415475189
11,Small,All,0.2,2,484,COLAB,0.29045643153526973
12,Small,All,0.2,2,484,COLAB,0.3253502033438771
13,Small,All,0.2,2,484,COLAB,0.3164251207729469
14,Small,All,0.2,2,484,COLAB,0.32321291314373557
15,Small,All,0.2,2,484,COLAB,0.3146067415730337
16,Small,All,0.2,2,484,COLAB,0.3024096385542169
17,Small,All,0.2,2,484,COLAB,0.33211826650465776
18,Small,All,0.2,2,484,COLAB,0.2971586424625099
19,Small,All,0.2,2,484,COLAB,0.304552590266876
20,Small,All,0.2,2,484,COLAB,0.31152772237734344
21,Small,All,0.2,2,484,COLAB,0.3027856277755349
22,Small,All,0.2,2,484,COLAB,0.27864467231386536
23,Small,All,0.2,2,484,COLAB,0.3162184189079055
24,Small,All,0.2,2,484,COLAB,0.30450236966824645
25,Small,All,0.2,2,484,COLAB,0.3090984628167844
26,Small,All,0.2,2,484,COLAB,0.2959226565783943
27,Small,All,0.2,2,484,COLAB,0.32275132275132273
28,Small,All,0.2,2,484,COLAB,0.29196499602227527
29,Small,All,0.2,2,484,COLAB,0.29121495327102803
30,Small,All,0.2,2,484,COLAB,0.31639135959339265
31,Small,All,0.2,2,484,COLAB,0.3155226209048362
32,Small,All,0.2,2,484,COLAB,0.3076923076923077
33,Small,All,0.2,2,484,COLAB,0.2985257985257985
34,Small,All,0.2,2,484,COLAB,0.32629801604052344
35,Small,All,0.2,2,484,COLAB,0.3179326546593579
36,Small,All,0.2,2,484,COLAB,0.3068825910931174
37,Small,All,0.2,2,484,COLAB,0.30408602150537634
38,Small,All,0.2,2,484,COLAB,0.3137490007993605
39,Small,All,0.2,2,484,COLAB,0.31561733442354867
40,Small,All,0.2,2,484,COLAB,0.31364031277150306
41,Small,All,0.2,2,484,COLAB,0.3346039813638289
42,Small,All,0.2,2,484,COLAB,0.2857730263157895
43,Small,All,0.2,2,484,COLAB,0.3137407551576489
44,Small,All,0.2,2,484,COLAB,0.3141852286049238
45,Small,All,0.2,2,484,COLAB,0.31391200951248516
46,Small,All,0.2,2,484,COLAB,0.3084376261606782
47,Small,All,0.2,2,484,COLAB,0.29075425790754256
48,Small,All,0.2,2,484,COLAB,0.3158512720156556
49,Small,All,0.2,2,484,COLAB,0.3148225469728601
50,Small,All,0.2,2,484,COLAB,0.3021379588543768
1,Small,All,0.2,2,484,NOLAB,0.2819663076498205
2,Small,All,0.2,2,484,NOLAB,0.2788910238814164
3,Small,All,0.2,2,484,NOLAB,0.2677881963596249
4,Small,All,0.2,2,484,NOLAB,0.2799552071668533
5,Small,All,0.2,2,484,NOLAB,0.27868414014442366
6,Small,All,0.2,2,484,NOLAB,0.27149195784803104
7,Small,All,0.2,2,484,NOLAB,0.28645407467974926
8,Small,All,0.2,2,484,NOLAB,0.2903225806451613
9,Small,All,0.2,2,484,NOLAB,0.30319148936170215
10,Small,All,0.2,2,484,NOLAB,0.29123112659698025
11,Small,All,0.2,2,484,NOLAB,0.28438610883237625
12,Small,All,0.2,2,484,NOLAB,0.2821598729486501
13,Small,All,0.2,2,484,NOLAB,0.28500823723228996
14,Small,All,0.2,2,484,NOLAB,0.2820083682008368
15,Small,All,0.2,2,484,NOLAB,0.2901487942534633
16,Small,All,0.2,2,484,NOLAB,0.2816599732262383
17,Small,All,0.2,2,484,NOLAB,0.27317473338802295
18,Small,All,0.2,2,484,NOLAB,0.28513948497854075
19,Small,All,0.2,2,484,NOLAB,0.29082177161152617
20,Small,All,0.2,2,484,NOLAB,0.2868441866596362
21,Small,All,0.2,2,484,NOLAB,0.2858352144469526
22,Small,All,0.2,2,484,NOLAB,0.2986111111111111
23,Small,All,0.2,2,484,NOLAB,0.2808312824719716
24,Small,All,0.2,2,484,NOLAB,0.26596604688763137
25,Small,All,0.2,2,484,NOLAB,0.2841296928327645
26,Small,All,0.2,2,484,NOLAB,0.2764659060758822
27,Small,All,0.2,2,484,NOLAB,0.2825565912117177
28,Small,All,0.2,2,484,NOLAB,0.2829321071138761
29,Small,All,0.2,2,484,NOLAB,0.2846111417539989
30,Small,All,0.2,2,484,NOLAB,0.26610348468849
31,Small,All,0.2,2,484,NOLAB,0.27948303715670436
32,Small,All,0.2,2,484,NOLAB,0.2857142857142857
33,Small,All,0.2,2,484,NOLAB,0.2681830946363381
34,Small,All,0.2,2,484,NOLAB,0.2903225806451613
35,Small,All,0.2,2,484,NOLAB,0.25752508361204013
36,Small,All,0.2,2,484,NOLAB,0.2833964305029746
37,Small,All,0.2,2,484,NOLAB,0.2861264096511933
38,Small,All,0.2,2,484,NOLAB,0.27824211377729846
39,Small,All,0.2,2,484,NOLAB,0.3135304150085276
40,Small,All,0.2,2,484,NOLAB,0.2830607152758525
41,Small,All,0.2,2,484,NOLAB,0.2795436022819886
42,Small,All,0.2,2,484,NOLAB,0.29266973221530973
43,Small,All,0.2,2,484,NOLAB,0.2860267979217938
44,Small,All,0.2,2,484,NOLAB,0.27467923540193767
45,Small,All,0.2,2,484,NOLAB,0.28540714861596345
46,Small,All,0.2,2,484,NOLAB,0.24932249322493225
47,Small,All,0.2,2,484,NOLAB,0.29517902452776995
48,Small,All,0.2,2,484,NOLAB,0.25976183882581
49,Small,All,0.2,2,484,NOLAB,0.29237862761052347
50,Small,All,0.2,2,484,NOLAB,0.2888640803795702
1,Small,All,0.2,7,484,COLAB,0.37940761636107195
2,Small,All,0.2,7,484,COLAB,0.3980140670252379
3,Small,All,0.2,7,484,COLAB,0.4167400881057269
4,Small,All,0.2,7,484,COLAB,0.39288774635818335
5,Small,All,0.2,7,484,COLAB,0.40439158279963405
6,Small,All,0.2,7,484,COLAB,0.3916773916773917
7,Small,All,0.2,7,484,COLAB,0.38099467140319715
8,Small,All,0.2,7,484,COLAB,0.38422741861531406
9,Small,All,0.2,7,484,COLAB,0.4247001332741004
10,Small,All,0.2,7,484,COLAB,0.43797581728616214
11,Small,All,0.2,7,484,COLAB,0.36619718309859156
12,Small,All,0.2,7,484,COLAB,0.39928698752228164
13,Small,All,0.2,7,484,COLAB,0.41244019138755983
14,Small,All,0.2,7,484,COLAB,0.3936124298662063
15,Small,All,0.2,7,484,COLAB,0.42560975609756097
16,Small,All,0.2,7,484,COLAB,0.39652384801940177
17,Small,All,0.2,7,484,COLAB,0.42094017094017094
18,Small,All,0.2,7,484,COLAB,0.3923833975181857
19,Small,All,0.2,7,484,COLAB,0.37932625749884635
20,Small,All,0.2,7,484,COLAB,0.4071578947368421
21,Small,All,0.2,7,484,COLAB,0.3954321540528437
22,Small,All,0.2,7,484,COLAB,0.39412034910427196
23,Small,All,0.2,7,484,COLAB,0.38585951940850277
24,Small,All,0.2,7,484,COLAB,0.39932885906040266
25,Small,All,0.2,7,484,COLAB,0.4149908592321755
26,Small,All,0.2,7,484,COLAB,0.393006993006993
27,Small,All,0.2,7,484,COLAB,0.39101123595505616
28,Small,All,0.2,7,484,COLAB,0.38820008550662677
29,Small,All,0.2,7,484,COLAB,0.4221082089552239
30,Small,All,0.2,7,484,COLAB,0.3941541186891054
31,Small,All,0.2,7,484,COLAB,0.41358024691358025
32,Small,All,0.2,7,484,COLAB,0.43324607329842935
33,Small,All,0.2,7,484,COLAB,0.40545373267769336
34,Small,All,0.2,7,484,COLAB,0.38422741861531406
35,Small,All,0.2,7,484,COLAB,0.41346153846153844
