replica,network,population,sigma,true_model,net_size,colab_cond,RR,TAT
22,PT,All,0.5,7,413,COLAB,0.5868235294117647,0.4267123912184546
23,PT,All,0.5,7,413,COLAB,0.5937349397590361,0.3717597208374875
24,PT,All,0.5,7,413,COLAB,0.5767888307155323,0.4199969503618816
25,PT,All,0.5,7,413,COLAB,0.5900531144374698,0.41352807935640085
26,PT,All,0.5,7,413,COLAB,0.5598310652275926,0.4542961261791334
27,PT,All,0.5,7,413,COLAB,0.5586712683347713,0.44749769191910393
28,PT,All,0.5,7,413,COLAB,0.5675408213755566,0.4234443700708845
29,PT,All,0.5,7,413,COLAB,0.6126558005752637,0.42292752651537335
30,PT,All,0.5,7,413,COLAB,0.5802247191011236,0.4515649292723333
31,PT,All,0.5,7,413,COLAB,0.5670404680643588,0.4206346825515867
32,PT,All,0.5,7,413,COLAB,0.546831955922865,0.4169277082270166
33,PT,All,0.5,7,413,COLAB,0.6172445255474452,0.35923287775174756
34,PT,All,0.5,7,413,COLAB,0.572992700729927,0.47307012316001823
35,PT,All,0.5,7,413,COLAB,0.6419638721630384,0.44454480952241554
36,PT,All,0.5,7,413,COLAB,0.5757261410788381,0.43016697224593764
37,PT,All,0.5,7,413,COLAB,0.5836829836829837,0.4567884751984487
38,PT,All,0.5,7,413,COLAB,0.5641891891891891,0.4575198624976202
39,PT,All,0.5,7,413,COLAB,0.5593056894889104,0.4025672665946535
40,PT,All,0.5,7,413,COLAB,0.6022179363548699,0.3820482139667678
41,PT,All,0.5,7,413,COLAB,0.5488721804511278,0.5079585599174373
42,PT,All,0.5,7,413,COLAB,0.6203848153926157,0.420676745274381
43,PT,All,0.5,7,413,COLAB,0.5660282258064516,0.4237080186478368
44,PT,All,0.5,7,413,COLAB,0.5753484320557491,0.48274560816032147
45,PT,All,0.5,7,413,COLAB,0.5588893864755934,0.36105452116556735
46,PT,All,0.5,7,413,COLAB,0.5807639208467557,0.39076869802376213
47,PT,All,0.5,7,413,COLAB,0.5691991786447639,0.44735342229533603
48,PT,All,0.5,7,413,COLAB,0.5726195699868364,0.428176885160844
49,PT,All,0.5,7,413,COLAB,0.5910342115611482,0.45853442881627987
50,PT,All,0.5,7,413,COLAB,0.5765349032800673,0.37468501254150294
1,PT,All,0.8,13,413,COLAB,0.2834695160276556,0.00604358353510896
2,PT,All,0.8,13,413,COLAB,0.28166720937805273,0.006599403161101831
3,PT,All,0.8,13,413,COLAB,0.31106745252128354,0.006257225748751172
4,PT,All,0.8,13,413,COLAB,0.2762771579565473,0.005813886897221567
5,PT,All,0.8,13,413,COLAB,0.30757910228108903,0.007432643068881565
6,PT,All,0.8,13,413,COLAB,0.30180345969819655,0.004303836824743761
7,PT,All,0.8,13,413,COLAB,0.31085526315789475,0.0035709930844670524
8,PT,All,0.8,13,413,COLAB,0.29555416405760804,0.003907737970067111
9,PT,All,0.8,13,413,COLAB,0.31224260576563084,0.007261625262461462
10,PT,All,0.8,13,413,COLAB,0.30394121576486305,0.005103316262758292
11,PT,All,0.8,13,413,COLAB,0.31086410899964145,0.009289279909781416
12,PT,All,0.8,13,413,COLAB,0.3068920676202861,0.0023888442986212104
13,PT,All,0.8,13,413,COLAB,0.30493780625706746,0.006803729236981713
14,PT,All,0.8,13,413,COLAB,0.27318075117370894,0.005606667223788072
15,PT,All,0.8,13,413,COLAB,0.2689969604863222,0.002876065680509493
16,PT,All,0.8,13,413,COLAB,0.29764666887636726,0.009114395457757716
17,PT,All,0.8,13,413,COLAB,0.29239099458535195,0.004694208611452638
18,PT,All,0.8,13,413,COLAB,0.3067685589519651,0.004530042106741381
19,PT,All,0.8,13,413,COLAB,0.3050414805360562,0.006500803803717952
20,PT,All,0.8,13,413,COLAB,0.28207577204711876,0.007129724952503648
21,PT,All,0.8,13,413,COLAB,0.29256682533870376,0.003947143623006548
22,PT,All,0.8,13,413,COLAB,0.30270092226613965,0.004266316129231563
23,PT,All,0.8,13,413,COLAB,0.3013392857142857,0.0047207941586428605
24,PT,All,0.8,13,413,COLAB,0.2852112676056338,0.004825151190467632
25,PT,All,0.8,13,413,COLAB,0.3013698630136986,0.005131677142879123
26,PT,All,0.8,13,413,COLAB,0.2724242424242424,0.00580438087730165
27,PT,All,0.8,13,413,COLAB,0.2844798936523762,0.004805861034323761
28,PT,All,0.8,13,413,COLAB,0.3237975479408991,0.006915760654544305
29,PT,All,0.8,13,413,COLAB,0.29085774797034947,0.004842615012106538
30,PT,All,0.8,13,413,COLAB,0.2968308754314402,0.00691753946573788
31,PT,All,0.8,13,413,COLAB,0.29856361149110805,0.007450912479136279
32,PT,All,0.8,13,413,COLAB,0.302870339821841,0.008505677747239457
33,PT,All,0.8,13,413,COLAB,0.30363036303630364,0.004122549216957206
34,PT,All,0.8,13,413,COLAB,0.29555416405760804,0.003907737970067111
35,PT,All,0.8,13,413,COLAB,0.28835616438356165,0.005565976963854388
36,PT,All,0.8,13,413,COLAB,0.3024561403508772,0.003079846701483007
37,PT,All,0.8,13,413,COLAB,0.2845710627400768,0.004693138016726036
38,PT,All,0.8,13,413,COLAB,0.3222152297042165,0.002318552243945364
39,PT,All,0.8,13,413,COLAB,0.2881519639407598,0.0033979610250796702
40,PT,All,0.8,13,413,COLAB,0.31938250428816467,0.006896020670950299
41,PT,All,0.8,13,413,COLAB,0.2647482014388489,0.005023547880690741
42,PT,All,0.8,13,413,COLAB,0.2803347280334728,0.00428917329643722
43,PT,All,0.8,13,413,COLAB,0.31729818780889624,0.0081686262605499
44,PT,All,0.8,13,413,COLAB,0.3026611093299134,0.004514616110521464
45,PT,All,0.8,13,413,COLAB,0.28274095421069484,0.004938910935900084
46,PT,All,0.8,13,413,COLAB,0.29068241469816275,0.008456073921388016
47,PT,All,0.8,13,413,COLAB,0.29974536194979995,0.0034380772286445966
48,PT,All,0.8,13,413,COLAB,0.28216216216216217,0.0028492192773772193
49,PT,All,0.8,13,413,COLAB,0.2765957446808511,0.004896928774018904
50,PT,All,0.8,13,413,COLAB,0.2800400534045394,0.005613306874935524
1,PT,All,0.8,2,413,COLAB,0.37623762376237624,0.2580724740372369
2,PT,All,0.8,2,413,COLAB,0.35409145607701564,0.2590620731955197
3,PT,All,0.8,2,413,COLAB,0.3702770780856423,0.3080074567700186
4,PT,All,0.8,2,413,COLAB,0.3344585821864451,0.23846116841963738
5,PT,All,0.8,2,413,COLAB,0.3631346578366446,0.2617551633397405
6,PT,All,0.8,2,413,COLAB,0.3546961325966851,0.28595720968602323
7,PT,All,0.8,2,413,COLAB,0.3462426263144396,0.27046314472730876
8,PT,All,0.8,2,413,COLAB,0.3486316989737742,0.24536056061773792
9,PT,All,0.8,2,413,COLAB,0.3769230769230769,0.2896539641610551
10,PT,All,0.8,2,413,COLAB,0.3599793708096957,0.30990427872042325
11,PT,All,0.8,2,413,COLAB,0.3607062780269058,0.2604451568166059
12,PT,All,0.8,2,413,COLAB,0.33121212121212124,0.28906610025826546
13,PT,All,0.8,2,413,COLAB,0.35998861696072854,0.22475283670561155
14,PT,All,0.8,2,413,COLAB,0.3515253288553037,0.26191505908127616
15,PT,All,0.8,2,413,COLAB,0.3728453990983824,0.3323142840869067
16,PT,All,0.8,2,413,COLAB,0.3485813549507817,0.25233135933564765
17,PT,All,0.8,2,413,COLAB,0.3664283823140058,0.24413217819703564
18,PT,All,0.8,2,413,COLAB,0.3644305772230889,0.2459275827368992
19,PT,All,0.8,2,413,COLAB,0.3802083333333333,0.31266963696435845
20,PT,All,0.8,2,413,COLAB,0.3743455497382199,0.269731475709122
21,PT,All,0.8,2,413,COLAB,0.35294117647058826,0.25846052557627924
22,PT,All,0.8,2,413,COLAB,0.37539252069654583,0.27298416776681245
23,PT,All,0.8,2,413,COLAB,0.35047219307450156,0.2639053457661463
24,PT,All,0.8,2,413,COLAB,0.3392156862745098,0.27811445926465034
25,PT,All,0.8,2,413,COLAB,0.34457236842105265,0.2511294268653769
26,PT,All,0.8,2,413,COLAB,0.35294117647058826,0.25250258613829873
27,PT,All,0.8,2,413,COLAB,0.3286410395235517,0.25433541945072924
28,PT,All,0.8,2,413,COLAB,0.3845297718419588,0.28828917142922494
29,PT,All,0.8,2,413,COLAB,0.3631593482463408,0.27336146322935956
30,PT,All,0.8,2,413,COLAB,0.33994708994708994,0.2713680387409201
31,PT,All,0.8,2,413,COLAB,0.3542555862415265,0.24487763119399944
32,PT,All,0.8,2,413,COLAB,0.36176385262547145,0.26559647102785566
33,PT,All,0.8,2,413,COLAB,0.3563543730540617,0.22539115423957043
34,PT,All,0.8,2,413,COLAB,0.3486316989737742,0.24536056061773792
35,PT,All,0.8,2,413,COLAB,0.34520166898470095,0.3364890454889224
36,PT,All,0.8,2,413,COLAB,0.3855755894590846,0.3065486249295027
37,PT,All,0.8,2,413,COLAB,0.3446502057613169,0.2990298446554398
38,PT,All,0.8,2,413,COLAB,0.35447663795353695,0.26848918396535487
39,PT,All,0.8,2,413,COLAB,0.3570138470800722,0.2358462458616542
40,PT,All,0.8,2,413,COLAB,0.3695530726256983,0.2579568918136039
41,PT,All,0.8,2,413,COLAB,0.3650298778903611,0.3109449794133071
42,PT,All,0.8,2,413,COLAB,0.3508075942193256,0.2823338335095318
43,PT,All,0.8,2,413,COLAB,0.35923165137614677,0.2401673033103888
44,PT,All,0.8,2,413,COLAB,0.366783743100853,0.3242568623583145
45,PT,All,0.8,2,413,COLAB,0.3542926239419589,0.3005889786324031
46,PT,All,0.8,2,413,COLAB,0.3507868383404864,0.2659312261805232
47,PT,All,0.8,2,413,COLAB,0.3317548746518106,0.2526700754999285
48,PT,All,0.8,2,413,COLAB,0.3482436189032095,0.22829042410898348
49,PT,All,0.8,2,413,COLAB,0.3493663594470046,0.28277239709443097
50,PT,All,0.8,2,413,COLAB,0.34619565217391307,0.21049094519129308
1,PT,All,0.8,7,413,COLAB,0.30970149253731344,0.02112512889024987
2,PT,All,0.8,7,413,COLAB,0.32782636864269515,0.019174430127500565
3,PT,All,0.8,7,413,COLAB,0.32473309608540923,0.017537842527988366
4,PT,All,0.8,7,413,COLAB,0.33925835121054243,0.008576276759070153
5,PT,All,0.8,7,413,COLAB,0.3121240899018677,0.012336088375778625
6,PT,All,0.8,7,413,COLAB,0.3073975832596522,0.011858110235319035
7,PT,All,0.8,7,413,COLAB,0.30274361400189215,0.013099309621246044
8,PT,All,0.8,7,413,COLAB,0.33043197936814955,0.010517554479418885
9,PT,All,0.8,7,413,COLAB,0.3270440251572327,0.009021558388517753
10,PT,All,0.8,7,413,COLAB,0.30261627906976746,0.006175590416858967
11,PT,All,0.8,7,413,COLAB,0.3139127666348297,0.01569905992078763
12,PT,All,0.8,7,413,COLAB,0.3225058004640371,0.0071524287754831575
13,PT,All,0.8,7,413,COLAB,0.30970149253731344,0.008248144771243806
14,PT,All,0.8,7,413,COLAB,0.30326231691078565,0.017765925396949378
15,PT,All,0.8,7,413,COLAB,0.3252551020408163,0.011101213578331796
16,PT,All,0.8,7,413,COLAB,0.32030728122912494,0.0193403742195736
17,PT,All,0.8,7,413,COLAB,0.33585247883917774,0.013624263179464979
18,PT,All,0.8,7,413,COLAB,0.3098842386464826,0.006864996496388854
19,PT,All,0.8,7,413,COLAB,0.3235867446393762,0.011634699768442643
20,PT,All,0.8,7,413,COLAB,0.3150060753341434,0.010723572614609302
21,PT,All,0.8,7,413,COLAB,0.31014784946236557,0.01878077674866022
22,PT,All,0.8,7,413,COLAB,0.3286264441591784,0.020850511528477635
23,PT,All,0.8,7,413,COLAB,0.3287801778907243,0.012836124119161555
24,PT,All,0.8,7,413,COLAB,0.3207261724659607,0.007116491794457897
25,PT,All,0.8,7,413,COLAB,0.2998149290561382,0.012732737747349086
26,PT,All,0.8,7,413,COLAB,0.3352201257861635,0.024041217551595506
27,PT,All,0.8,7,413,COLAB,0.31758697733801466,0.027326654898402733
28,PT,All,0.8,7,413,COLAB,0.31739390316796173,0.0072856599421543015
29,PT,All,0.8,7,413,COLAB,0.321320411871593,0.01638628132239491
30,PT,All,0.8,7,413,COLAB,0.3492546394888956,0.009789962171745761
31,PT,All,0.8,7,413,COLAB,0.32541133455210236,0.017231348093438088
32,PT,All,0.8,7,413,COLAB,0.3298346055979644,0.021226795803066995
33,PT,All,0.8,7,413,COLAB,0.3470194647201946,0.009706124555991201
34,PT,All,0.8,7,413,COLAB,0.33043197936814955,0.010517554479418885
35,PT,All,0.8,7,413,COLAB,0.3219158200290276,0.009695108431989362
36,PT,All,0.8,7,413,COLAB,0.3445767195767196,0.0063543194319603995
37,PT,All,0.8,7,413,COLAB,0.32586978987254567,0.008233180735410888
38,PT,All,0.8,7,413,COLAB,0.3583684040142441,0.014095201522107212
39,PT,All,0.8,7,413,COLAB,0.33706166868198306,0.0096093303187253145
40,PT,All,0.8,7,413,COLAB,0.2942916296953564,0.013054268476220295
41,PT,All,0.8,7,413,COLAB,0.35157399235069137,0.011029702796126414
42,PT,All,0.8,7,413,COLAB,0.3199367088607595,0.006761733918185776
43,PT,All,0.8,7,413,COLAB,0.3125371360665478,0.015099930612276822
44,PT,All,0.8,7,413,COLAB,0.3264437689969605,0.017290649389455817
45,PT,All,0.8,7,413,COLAB,0.3335511270826527,0.016128389631294177
46,PT,All,0.8,7,413,COLAB,0.3033779477374124,0.019375541491251026
47,PT,All,0.8,7,413,COLAB,0.3316030534351145,0.01630331282654236
48,PT,All,0.8,7,413,COLAB,0.29775280898876405,0.01323484432332792
49,PT,All,0.8,7,413,COLAB,0.29422382671480146,0.014844565828580611
50,PT,All,0.8,7,413,COLAB,0.3149726110772976,0.010547549145728403
1,PT,Bo,0.2,13,413,COLAB,0.5130146710837672,0.7607298470079131
2,PT,Bo,0.2,13,413,COLAB,0.44743589743589746,0.7969268930895055
3,PT,Bo,0.2,13,413,COLAB,0.45168747110494684,0.7906740846163799
4,PT,Bo,0.2,13,413,COLAB,0.49594272076372314,0.7917936445932225
5,PT,Bo,0.2,13,413,COLAB,0.4790996784565916,0.7916646303988863
6,PT,Bo,0.2,13,413,COLAB,0.4730077120822622,0.7988318498804079
7,PT,Bo,0.2,13,413,COLAB,0.500524109014675,0.7693954797280846
8,PT,Bo,0.2,13,413,COLAB,0.44308390022675737,0.7819636329107914
9,PT,Bo,0.2,13,413,COLAB,0.4397665694039183,0.7819251722853418
10,PT,Bo,0.2,13,413,COLAB,0.4642010431484116,0.8263316118642637
11,PT,Bo,0.2,13,413,COLAB,0.45055452865064693,0.7874130643619048
12,PT,Bo,0.2,13,413,COLAB,0.4982409850483729,0.7708045774020594
13,PT,Bo,0.2,13,413,COLAB,0.4571583514099783,0.8055194009922626
14,PT,Bo,0.2,13,413,COLAB,0.4268484530676455,0.8160535519589935
15,PT,Bo,0.2,13,413,COLAB,0.4673231871083259,0.7807800247479736
16,PT,Bo,0.2,13,413,COLAB,0.49164030727519203,0.7837959676458244
17,PT,Bo,0.2,13,413,COLAB,0.48906882591093115,0.7709599847471945
18,PT,Bo,0.2,13,413,COLAB,0.4867994441871237,0.7815428064910995
19,PT,Bo,0.2,13,413,COLAB,0.5444756554307116,0.7682348794719905
20,PT,Bo,0.2,13,413,COLAB,0.4273066169617894,0.801316159001723
21,PT,Bo,0.2,13,413,COLAB,0.5095057034220533,0.7820306159383634
22,PT,Bo,0.2,13,413,COLAB,0.5243553008595988,0.7720752649702607
23,PT,Bo,0.2,13,413,COLAB,0.5029679461812426,0.7588460624034136
24,PT,Bo,0.2,13,413,COLAB,0.521441605839416,0.7786351901639393
25,PT,Bo,0.2,13,413,COLAB,0.5227492739593417,0.7459078444528721
26,PT,Bo,0.2,13,413,COLAB,0.4927536231884058,0.7629365987759817
27,PT,Bo,0.2,13,413,COLAB,0.4493783303730018,0.7804655032356046
28,PT,Bo,0.2,13,413,COLAB,0.4870784056066579,0.789433473232831
29,PT,Bo,0.2,13,413,COLAB,0.49717268377555457,0.769311941919318
30,PT,Bo,0.2,13,413,COLAB,0.5011116051578479,0.7730156019707255
31,PT,Bo,0.2,13,413,COLAB,0.47831978319783197,0.7787534151625446
32,PT,Bo,0.2,13,413,COLAB,0.5756302521008403,0.7500101017322139
33,PT,Bo,0.2,13,413,COLAB,0.4728682170542636,0.7725758986775936
34,PT,Bo,0.2,13,413,COLAB,0.44308390022675737,0.7819636329107914
35,PT,Bo,0.2,13,413,COLAB,0.4626189397371998,0.7831335735975193
36,PT,Bo,0.2,13,413,COLAB,0.4891098484848485,0.7941983946921889
37,PT,Bo,0.2,13,413,COLAB,0.4595959595959596,0.8014386165252466
38,PT,Bo,0.2,13,413,COLAB,0.48770491803278687,0.7718065501143943
39,PT,Bo,0.2,13,413,COLAB,0.5295829291949563,0.769135210125603
40,PT,Bo,0.2,13,413,COLAB,0.47322794492605813,0.7895818849138462
41,PT,Bo,0.2,13,413,COLAB,0.502327549724926,0.7680603525903988
42,PT,Bo,0.2,13,413,COLAB,0.5232390991854337,0.7795381041109443
43,PT,Bo,0.2,13,413,COLAB,0.49199417758369723,0.7490912375846223
44,PT,Bo,0.2,13,413,COLAB,0.5135964912280702,0.7753891816220958
45,PT,Bo,0.2,13,413,COLAB,0.5576828669612175,0.7752436655930257
46,PT,Bo,0.2,13,413,COLAB,0.5549668874172186,0.7288267052060166
47,PT,Bo,0.2,13,413,COLAB,0.4847222222222222,0.7739458048475457
48,PT,Bo,0.2,13,413,COLAB,0.4380733944954128,0.7683546966862895
49,PT,Bo,0.2,13,413,COLAB,0.5289522058823529,0.7536299528752826
50,PT,Bo,0.2,13,413,COLAB,0.5156450921560223,0.7835723598435462
1,PT,Bo,0.2,2,413,COLAB,0.26296018031555224,0.8190442150637037
2,PT,Bo,0.2,2,413,COLAB,0.2800953516090584,0.7857167981887213
3,PT,Bo,0.2,2,413,COLAB,0.27484364141765116,0.8223203941960939
4,PT,Bo,0.2,2,413,COLAB,0.24956124956124956,0.8179279464966686
5,PT,Bo,0.2,2,413,COLAB,0.278158295281583,0.7970533774363119
6,PT,Bo,0.2,2,413,COLAB,0.2748901903367496,0.8288480508819491
7,PT,Bo,0.2,2,413,COLAB,0.2857142857142857,0.787555676845255
8,PT,Bo,0.2,2,413,COLAB,0.25255102040816324,0.8352913466068047
9,PT,Bo,0.2,2,413,COLAB,0.25754884547069273,0.8140431534627278
10,PT,Bo,0.2,2,413,COLAB,0.2419871794871795,0.791860401110711
11,PT,Bo,0.2,2,413,COLAB,0.2605042016806723,0.800563338303044
12,PT,Bo,0.2,2,413,COLAB,0.27586206896551724,0.7616105554142094
13,PT,Bo,0.2,2,413,COLAB,0.28843167701863354,0.828382672628621
14,PT,Bo,0.2,2,413,COLAB,0.27034428794992177,0.8145650959210281
15,PT,Bo,0.2,2,413,COLAB,0.2738436348751535,0.8193715525729636
16,PT,Bo,0.2,2,413,COLAB,0.27514690632561356,0.7877425420018802
17,PT,Bo,0.2,2,413,COLAB,0.25692695214105793,0.8038279452307654
18,PT,Bo,0.2,2,413,COLAB,0.26166257453525077,0.824514802962117
19,PT,Bo,0.2,2,413,COLAB,0.27240841777084956,0.8056491285535559
20,PT,Bo,0.2,2,413,COLAB,0.27285415212840197,0.8006156648005572
21,PT,Bo,0.2,2,413,COLAB,0.26039846207619716,0.8216860744357248
22,PT,Bo,0.2,2,413,COLAB,0.25493782004389176,0.8108473479416144
23,PT,Bo,0.2,2,413,COLAB,0.2645390070921986,0.8117246749368007
24,PT,Bo,0.2,2,413,COLAB,0.25760420578295157,0.8060289204214969
25,PT,Bo,0.2,2,413,COLAB,0.28561895228561895,0.770708590274216
26,PT,Bo,0.2,2,413,COLAB,0.27142303218301667,0.8157322903085615
27,PT,Bo,0.2,2,413,COLAB,0.2640224358974359,0.8266593047535974
28,PT,Bo,0.2,2,413,COLAB,0.2708259482453031,0.8281766732348721
29,PT,Bo,0.2,2,413,COLAB,0.24118811881188118,0.8069557561082985
30,PT,Bo,0.2,2,413,COLAB,0.26574257425742576,0.8210237434679651
31,PT,Bo,0.2,2,413,COLAB,0.2630188679245283,0.807709840328873
32,PT,Bo,0.2,2,413,COLAB,0.28132205995388165,0.8195939121411276
33,PT,Bo,0.2,2,413,COLAB,0.2911741528762805,0.7836263157969392
34,PT,Bo,0.2,2,413,COLAB,0.25255102040816324,0.8352913466068047
35,PT,Bo,0.2,2,413,COLAB,0.2756088132972555,0.8130584379477432
36,PT,Bo,0.2,2,413,COLAB,0.2550173010380623,0.8261175474217961
37,PT,Bo,0.2,2,413,COLAB,0.3042944785276074,0.806020795784179
38,PT,Bo,0.2,2,413,COLAB,0.25592960979342005,0.8184025848008218
39,PT,Bo,0.2,2,413,COLAB,0.29035916824196595,0.7673114703221481
40,PT,Bo,0.2,2,413,COLAB,0.25751734772552043,0.8111032621153927
41,PT,Bo,0.2,2,413,COLAB,0.26124117428465254,0.8367155643514316
42,PT,Bo,0.2,2,413,COLAB,0.28230526789734356,0.8185671833321119
43,PT,Bo,0.2,2,413,COLAB,0.2682926829268293,0.8521723730249522
44,PT,Bo,0.2,2,413,COLAB,0.27209131075110454,0.814255187772744
45,PT,Bo,0.2,2,413,COLAB,0.26711309523809523,0.822584526969865
46,PT,Bo,0.2,2,413,COLAB,0.2758881330309902,0.800982317557928
47,PT,Bo,0.2,2,413,COLAB,0.251896813353566,0.833487445425254
48,PT,Bo,0.2,2,413,COLAB,0.28537920250195464,0.8060602265453229
49,PT,Bo,0.2,2,413,COLAB,0.29625051503914296,0.8193460278805559
50,PT,Bo,0.2,2,413,COLAB,0.2710770471964502,0.834469720550315
1,PT,Bo,0.2,7,413,COLAB,0.3434014869888476,0.7478518004172191
2,PT,Bo,0.2,7,413,COLAB,0.35546522131887986,0.7633433824310514
3,PT,Bo,0.2,7,413,COLAB,0.33868312757201646,0.7371014442262381
4,PT,Bo,0.2,7,413,COLAB,0.3638286620835537,0.7457698312631308
5,PT,Bo,0.2,7,413,COLAB,0.3693827160493827,0.7645753595263076
6,PT,Bo,0.2,7,413,COLAB,0.31092094539527304,0.7681742860001188
7,PT,Bo,0.2,7,413,COLAB,0.3954248366013072,0.7189639048899661
8,PT,Bo,0.2,7,413,COLAB,0.3641950020483408,0.7576540903652554
9,PT,Bo,0.2,7,413,COLAB,0.30798919336163644,0.7562183579132732
10,PT,Bo,0.2,7,413,COLAB,0.3197158081705151,0.7665533250657032
11,PT,Bo,0.2,7,413,COLAB,0.3665650848933391,0.7515132207709462
12,PT,Bo,0.2,7,413,COLAB,0.3501103752759382,0.7342966239046232
13,PT,Bo,0.2,7,413,COLAB,0.3269069572506287,0.7495100887812752
14,PT,Bo,0.2,7,413,COLAB,0.3409090909090909,0.7064845571303267
15,PT,Bo,0.2,7,413,COLAB,0.3642007242628039,0.7491364247434916
16,PT,Bo,0.2,7,413,COLAB,0.332036947010209,0.7827739253775282
17,PT,Bo,0.2,7,413,COLAB,0.29657477025898077,0.7555770189431705
18,PT,Bo,0.2,7,413,COLAB,0.34067033516758377,0.7593338890760539
19,PT,Bo,0.2,7,413,COLAB,0.32331975560081466,0.7646032561286799
20,PT,Bo,0.2,7,413,COLAB,0.3516209476309227,0.7632940844262694
21,PT,Bo,0.2,7,413,COLAB,0.36657433056325023,0.7489126636634608
22,PT,Bo,0.2,7,413,COLAB,0.37029016890428756,0.7214883572719272
23,PT,Bo,0.2,7,413,COLAB,0.3595206391478029,0.7826115679413542
24,PT,Bo,0.2,7,413,COLAB,0.3366750208855472,0.7098897554464555
25,PT,Bo,0.2,7,413,COLAB,0.3088768115942029,0.7788182254210522
26,PT,Bo,0.2,7,413,COLAB,0.3337696335078534,0.7169250801501242
27,PT,Bo,0.2,7,413,COLAB,0.35441020191285866,0.7884824451508029
28,PT,Bo,0.2,7,413,COLAB,0.3389513108614232,0.7323285194554399
29,PT,Bo,0.2,7,413,COLAB,0.3509090909090909,0.7409169296743983
30,PT,Bo,0.2,7,413,COLAB,0.33984375,0.7423979197177799
31,PT,Bo,0.2,7,413,COLAB,0.37188208616780044,0.7034091851688002
32,PT,Bo,0.2,7,413,COLAB,0.3720121686223381,0.7399689551201118
33,PT,Bo,0.2,7,413,COLAB,0.3094804010938924,0.7673624750101132
34,PT,Bo,0.2,7,413,COLAB,0.3641950020483408,0.7576540903652554
35,PT,Bo,0.2,7,413,COLAB,0.33871691341408705,0.7556935489234099
36,PT,Bo,0.2,7,413,COLAB,0.380539989811513,0.7578574992773678
37,PT,Bo,0.2,7,413,COLAB,0.30794240594519273,0.7552280298382736
38,PT,Bo,0.2,7,413,COLAB,0.33111996458610005,0.7462282894996674
39,PT,Bo,0.2,7,413,COLAB,0.33678756476683935,0.748389201597434
40,PT,Bo,0.2,7,413,COLAB,0.351207729468599,0.7231394065945458
41,PT,Bo,0.2,7,413,COLAB,0.401471790678659,0.7467231368484132
42,PT,Bo,0.2,7,413,COLAB,0.3229842446709917,0.7699188664953216
43,PT,Bo,0.2,7,413,COLAB,0.351931330472103,0.726005008457992
44,PT,Bo,0.2,7,413,COLAB,0.3115622241835834,0.7914218600385905
45,PT,Bo,0.2,7,413,COLAB,0.3696551724137931,0.7530054397198211
46,PT,Bo,0.2,7,413,COLAB,0.3097175682144567,0.7588362297163781
47,PT,Bo,0.2,7,413,COLAB,0.3304738562091503,0.7290854750627331
48,PT,Bo,0.2,7,413,COLAB,0.31970443349753697,0.7540442523206097
49,PT,Bo,0.2,7,413,COLAB,0.42403628117913833,0.7208898460695768
50,PT,Bo,0.2,7,413,COLAB,0.34551784160139254,0.7586758343574141
1,PT,Bo,0.5,13,413,COLAB,0.5942857142857143,0.21394579352241636
2,PT,Bo,0.5,13,413,COLAB,0.5697835099032704,0.279098573035554
3,PT,Bo,0.5,13,413,COLAB,0.5829805249788315,0.2999262313019293
4,PT,Bo,0.5,13,413,COLAB,0.5922562141491395,0.29088224437061644
5,PT,Bo,0.5,13,413,COLAB,0.5613186813186813,0.314856684771939
6,PT,Bo,0.5,13,413,COLAB,0.5775401069518716,0.22840044166582332
7,PT,Bo,0.5,13,413,COLAB,0.5756623259991019,0.27644094477684616
8,PT,Bo,0.5,13,413,COLAB,0.5687222893994357,0.33796995808546015
9,PT,Bo,0.5,13,413,COLAB,0.5777975925100312,0.35504579303261147
10,PT,Bo,0.5,13,413,COLAB,0.5952380952380952,0.26765442686587376
11,PT,Bo,0.5,13,413,COLAB,0.5850193715023676,0.2564517422189439
12,PT,Bo,0.5,13,413,COLAB,0.6003649635036497,0.22158607788674112
13,PT,Bo,0.5,13,413,COLAB,0.5792821444797819,0.24267739582627706
14,PT,Bo,0.5,13,413,COLAB,0.5943482224247949,0.31703473954485273
15,PT,Bo,0.5,13,413,COLAB,0.5601535836177475,0.28270467205860017
16,PT,Bo,0.5,13,413,COLAB,0.5878568556493767,0.3067654762454559
17,PT,Bo,0.5,13,413,COLAB,0.5595505617977528,0.2009231016494939
18,PT,Bo,0.5,13,413,COLAB,0.5754610462928115,0.23939131510577755
19,PT,Bo,0.5,13,413,COLAB,0.576171875,0.3315158740016744
20,PT,Bo,0.5,13,413,COLAB,0.5984182776801406,0.23087017606791616
21,PT,Bo,0.5,13,413,COLAB,0.6001788908765653,0.21371997281801927
22,PT,Bo,0.5,13,413,COLAB,0.586784140969163,0.2840065749325774
23,PT,Bo,0.5,13,413,COLAB,0.5671971706454465,0.3136805428204658
24,PT,Bo,0.5,13,413,COLAB,0.5851407475772958,0.23123566383516617
25,PT,Bo,0.5,13,413,COLAB,0.6161662817551963,0.24056723870127697
26,PT,Bo,0.5,13,413,COLAB,0.5743685687558466,0.13669333229571431
27,PT,Bo,0.5,13,413,COLAB,0.5730786317192359,0.1755371047860552
28,PT,Bo,0.5,13,413,COLAB,0.5694385816800338,0.2514460127704977
29,PT,Bo,0.5,13,413,COLAB,0.5934539190353144,0.21022212166869644
30,PT,Bo,0.5,13,413,COLAB,0.5877901109989909,0.2201948775522173
