replica,network,population,sigma,true_model,modelcompare,base_SS,TAT,RR
33,None,All,0.8,13,AIC,100,0.0576,0.6519858434919387
34,None,All,0.8,13,AIC,100,0.0548,0.69751166407465
35,None,All,0.8,13,AIC,100,0.0411,0.6869772998805257
36,None,All,0.8,13,AIC,100,0.0321,0.7018959257765228
37,None,All,0.8,13,AIC,100,0.0614,0.6682750301568154
38,None,All,0.8,13,AIC,100,0.0417,0.7130398671096345
39,None,All,0.8,13,AIC,100,0.0251,0.7238095238095238
4,None,All,0.8,13,AIC,100,0.0374,0.6603621730382294
40,None,All,0.8,13,AIC,100,0.0334,0.6956862745098039
41,None,All,0.8,13,AIC,100,0.043,0.6660039761431411
42,None,All,0.8,13,AIC,100,0.0312,0.7276264591439688
43,None,All,0.8,13,AIC,100,0.0231,0.6739389131297104
44,None,All,0.8,13,AIC,100,0.0516,0.6735282009057225
45,None,All,0.8,13,AIC,100,0.0332,0.763716459751702
46,None,All,0.8,13,AIC,100,0.0435,0.7014688368400159
47,None,All,0.8,13,AIC,100,0.0272,0.7149193548387097
48,None,All,0.8,13,AIC,100,0.0532,0.7155712050078247
49,None,All,0.8,13,AIC,100,0.0497,0.6799521721801515
5,None,All,0.8,13,AIC,100,0.0368,0.6809353943717796
50,None,All,0.8,13,AIC,100,0.0294,0.7074857607811229
6,None,All,0.8,13,AIC,100,0.022,0.723015873015873
7,None,All,0.8,13,AIC,100,0.0403,0.6716599190283401
8,None,All,0.8,13,AIC,100,0.0548,0.69751166407465
9,None,All,0.8,13,AIC,100,0.0518,0.6689029202841358
1,None,All,0.8,2,AIC,100,0.1658,0.7504942665085014
10,None,All,0.8,2,AIC,100,0.1437,0.7801980198019802
11,None,All,0.8,2,AIC,100,0.2237,0.7390795631825273
12,None,All,0.8,2,AIC,100,0.2136,0.7399839743589743
13,None,All,0.8,2,AIC,100,0.3035,0.7567353407290016
14,None,All,0.8,2,AIC,100,0.2681,0.7333602258975394
15,None,All,0.8,2,AIC,100,0.2469,0.7196908055329536
16,None,All,0.8,2,AIC,100,0.2875,0.7479967948717948
17,None,All,0.8,2,AIC,100,0.2941,0.7761806981519507
18,None,All,0.8,2,AIC,100,0.295,0.7643286573146293
19,None,All,0.8,2,AIC,100,0.1109,0.8043303929430633
2,None,All,0.8,2,AIC,100,0.1672,0.7495928338762216
20,None,All,0.8,2,AIC,100,0.2559,0.75
21,None,All,0.8,2,AIC,100,0.2895,0.7748212867355043
22,None,All,0.8,2,AIC,100,0.3043,0.7396988906497622
23,None,All,0.8,2,AIC,100,0.2367,0.731006160164271
24,None,All,0.8,2,AIC,100,0.2888,0.7595887702649269
25,None,All,0.8,2,AIC,100,0.2703,0.7430500397140588
26,None,All,0.8,2,AIC,100,0.2858,0.7526104417670683
27,None,All,0.8,2,AIC,100,0.2779,0.7505910165484634
28,None,All,0.8,2,AIC,100,0.1528,0.7757427757427757
29,None,All,0.8,2,AIC,100,0.2374,0.7398797595190381
3,None,All,0.8,2,AIC,100,0.2024,0.7660178426601785
30,None,All,0.8,2,AIC,100,0.1235,0.8104013104013104
31,None,All,0.8,2,AIC,100,0.1231,0.8026107594936709
32,None,All,0.8,2,AIC,100,0.2632,0.7438211063162025
33,None,All,0.8,2,AIC,100,0.2834,0.7577909270216963
34,None,All,0.8,2,AIC,100,0.2817,0.7559361619307123
35,None,All,0.8,2,AIC,100,0.2717,0.7523885350318471
36,None,All,0.8,2,AIC,100,0.2627,0.7352478363493312
37,None,All,0.8,2,AIC,100,0.2424,0.7339593114241002
38,None,All,0.8,2,AIC,100,0.1827,0.736904761904762
39,None,All,0.8,2,AIC,100,0.2804,0.754874651810585
4,None,All,0.8,2,AIC,100,0.2955,0.7506043513295729
40,None,All,0.8,2,AIC,100,0.2088,0.7531827515400411
41,None,All,0.8,2,AIC,100,0.3223,0.7417429367290092
42,None,All,0.8,2,AIC,100,0.2383,0.7400793650793651
43,None,All,0.8,2,AIC,100,0.2751,0.7423701942132382
44,None,All,0.8,2,AIC,100,0.2602,0.7380952380952381
45,None,All,0.8,2,AIC,100,0.1841,0.7528136723634847
46,None,All,0.8,2,AIC,100,0.1586,0.7708498808578237
47,None,All,0.8,2,AIC,100,0.1581,0.7804295942720764
48,None,All,0.8,2,AIC,100,0.2522,0.7303054662379421
49,None,All,0.8,2,AIC,100,0.2632,0.7735470941883767
5,None,All,0.8,2,AIC,100,0.3454,0.7564205457463884
50,None,All,0.8,2,AIC,100,0.2885,0.7541115122342559
6,None,All,0.8,2,AIC,100,0.2119,0.7242063492063492
7,None,All,0.8,2,AIC,100,0.2654,0.7463279078999603
8,None,All,0.8,2,AIC,100,0.2817,0.7559361619307123
9,None,All,0.8,2,AIC,100,0.2652,0.7669143527571373
1,None,All,0.8,7,AIC,100,0.042,0.7076357697019191
10,None,All,0.8,7,AIC,100,0.0402,0.698187549251379
11,None,All,0.8,7,AIC,100,0.0904,0.756619937694704
12,None,All,0.8,7,AIC,100,0.0507,0.6964791582355322
13,None,All,0.8,7,AIC,100,0.0703,0.6613861386138614
14,None,All,0.8,7,AIC,100,0.0897,0.6706333973128599
15,None,All,0.8,7,AIC,100,0.0478,0.6894060995184591
16,None,All,0.8,7,AIC,100,0.0645,0.6682692307692307
17,None,All,0.8,7,AIC,100,0.097,0.693445243804956
18,None,All,0.8,7,AIC,100,0.0798,0.6841676841676841
19,None,All,0.8,7,AIC,100,0.0837,0.7086834733893558
2,None,All,0.8,7,AIC,100,0.0419,0.7
20,None,All,0.8,7,AIC,100,0.0546,0.6807931570762052
21,None,All,0.8,7,AIC,100,0.0664,0.7250298448070036
22,None,All,0.8,7,AIC,100,0.0545,0.7349348534201955
23,None,All,0.8,7,AIC,100,0.0562,0.7030800821355236
24,None,All,0.8,7,AIC,100,0.063,0.7458498023715415
25,None,All,0.8,7,AIC,100,0.0624,0.6742364917776038
26,None,All,0.8,7,AIC,100,0.0722,0.6759952700039417
27,None,All,0.8,7,AIC,100,0.0516,0.6967665615141956
28,None,All,0.8,7,AIC,100,0.0319,0.7311567916162838
29,None,All,0.8,7,AIC,100,0.0759,0.741112828438949
3,None,All,0.8,7,AIC,100,0.0694,0.7000773993808049
30,None,All,0.8,7,AIC,100,0.0858,0.7123567921440261
31,None,All,0.8,7,AIC,100,0.0458,0.7233874159081916
32,None,All,0.8,7,AIC,100,0.0676,0.7056188925081434
33,None,All,0.8,7,AIC,100,0.0774,0.6841070023603462
34,None,All,0.8,7,AIC,100,0.0807,0.735511474134578
35,None,All,0.8,7,AIC,100,0.053900000000000003,0.7223340040241448
36,None,All,0.8,7,AIC,100,0.0525,0.7168698387731026
37,None,All,0.8,7,AIC,100,0.073,0.7055510860820595
38,None,All,0.8,7,AIC,100,0.0716,0.7227290757635859
39,None,All,0.8,7,AIC,100,0.0468,0.725
4,None,All,0.8,7,AIC,100,0.0436,0.6732954545454546
40,None,All,0.8,7,AIC,100,0.0409,0.7215815485996705
41,None,All,0.8,7,AIC,100,0.0994,0.6763419483101392
42,None,All,0.8,7,AIC,100,0.0353,0.735511474134578
43,None,All,0.8,7,AIC,100,0.0585,0.6859635210150674
44,None,All,0.8,7,AIC,100,0.0678,0.6991967871485943
45,None,All,0.8,7,AIC,100,0.058,0.7020506634499397
46,None,All,0.8,7,AIC,100,0.0391,0.7105994442238984
47,None,All,0.8,7,AIC,100,0.0152,0.7557768924302789
48,None,All,0.8,7,AIC,100,0.0553,0.6998827667057445
49,None,All,0.8,7,AIC,100,0.063,0.703125
5,None,All,0.8,7,AIC,100,0.0796,0.7091940056703119
50,None,All,0.8,7,AIC,100,0.0367,0.7519872813990461
6,None,All,0.8,7,AIC,100,0.0483,0.7244938467645892
7,None,All,0.8,7,AIC,100,0.0604,0.6865731462925851
8,None,All,0.8,7,AIC,100,0.0807,0.735511474134578
9,None,All,0.8,7,AIC,100,0.0724,0.6851779429018381
1,None,All,0.8,13,BIC,100,0.0018,0.897917517354022
10,None,All,0.8,13,BIC,100,0.0014,0.8602533650039589
11,None,All,0.8,13,BIC,100,0.0015,0.9139408099688473
12,None,All,0.8,13,BIC,100,0.002,0.8955934894799523
13,None,All,0.8,13,BIC,100,0.0016,0.8590631364562118
14,None,All,0.8,13,BIC,100,0.0011,0.8296326201049656
15,None,All,0.8,13,BIC,100,4e-4,0.8868832731648616
16,None,All,0.8,13,BIC,100,0.0031,0.9026513652552434
17,None,All,0.8,13,BIC,100,0.0036,0.8786104605776737
18,None,All,0.8,13,BIC,100,0.0042,0.8589945011783189
19,None,All,0.8,13,BIC,100,7e-4,0.9439586645468998
2,None,All,0.8,13,BIC,100,1e-4,0.892726533929297
20,None,All,0.8,13,BIC,100,0.0019,0.8041237113402062
21,None,All,0.8,13,BIC,100,0.0011,0.8425738567381627
22,None,All,0.8,13,BIC,100,0.0024,0.8504711183941008
23,None,All,0.8,13,BIC,100,0.0027,0.8358269308532147
24,None,All,0.8,13,BIC,100,0.0011,0.8524525316455697
25,None,All,0.8,13,BIC,100,3e-4,0.8418124006359301
26,None,All,0.8,13,BIC,100,9e-4,0.8735224586288416
27,None,All,0.8,13,BIC,100,0.0017,0.8570290720828355
28,None,All,0.8,13,BIC,100,0.0016,0.9070588235294118
29,None,All,0.8,13,BIC,100,0.0038,0.8946521913952553
3,None,All,0.8,13,BIC,100,0.0026,0.8516284680337757
30,None,All,0.8,13,BIC,100,0.0032,0.8613496932515338
31,None,All,0.8,13,BIC,100,0.0016,0.8522187004754358
32,None,All,0.8,13,BIC,100,0.0038,0.8835422563687828
33,None,All,0.8,13,BIC,100,0.0051,0.8458513566653558
34,None,All,0.8,13,BIC,100,0.0021,0.9179626749611197
35,None,All,0.8,13,BIC,100,5e-4,0.8833134209478295
36,None,All,0.8,13,BIC,100,0.0034,0.8781766841468334
37,None,All,0.8,13,BIC,100,0.0047,0.8266988339364696
38,None,All,0.8,13,BIC,100,8e-4,0.9435215946843853
39,None,All,0.8,13,BIC,100,7e-4,0.8456349206349206
4,None,All,0.8,13,BIC,100,0.0026,0.8631790744466801
40,None,All,0.8,13,BIC,100,9e-4,0.9164705882352941
41,None,All,0.8,13,BIC,100,0.0017,0.868389662027833
42,None,All,0.8,13,BIC,100,0.002,0.832295719844358
43,None,All,0.8,13,BIC,100,8e-4,0.8579928599761999
44,None,All,0.8,13,BIC,100,0.0031,0.8855496088925484
45,None,All,0.8,13,BIC,100,0.0016,0.8734481377653184
46,None,All,0.8,13,BIC,100,0.0037,0.8947995236204843
47,None,All,0.8,13,BIC,100,7e-4,0.9387096774193548
48,None,All,0.8,13,BIC,100,0.001,0.9420970266040689
49,None,All,0.8,13,BIC,100,0.0036,0.8278198485452372
5,None,All,0.8,13,BIC,100,0.0017,0.8898137138327388
50,None,All,0.8,13,BIC,100,7e-4,0.8596419853539463
6,None,All,0.8,13,BIC,100,0.0011,0.8575396825396825
7,None,All,0.8,13,BIC,100,0.0011,0.8599190283400809
8,None,All,0.8,13,BIC,100,0.0021,0.9179626749611197
9,None,All,0.8,13,BIC,100,0.0018,0.8164956590370955
1,None,All,0.8,2,BIC,100,0.0983,0.9308026888098062
10,None,All,0.8,2,BIC,100,0.0697,0.9370297029702971
11,None,All,0.8,2,BIC,100,0.1878,0.9075663026521061
12,None,All,0.8,2,BIC,100,0.1256,0.9326923076923077
13,None,All,0.8,2,BIC,100,0.4561,0.8597464342313788
14,None,All,0.8,2,BIC,100,0.3094,0.8765631302944735
15,None,All,0.8,2,BIC,100,0.2766,0.8746948738812043
16,None,All,0.8,2,BIC,100,0.3755,0.8669871794871795
17,None,All,0.8,2,BIC,100,0.3934,0.871047227926078
18,None,All,0.8,2,BIC,100,0.4617,0.8713426853707414
19,None,All,0.8,2,BIC,100,0.0481,0.9667201283079391
2,None,All,0.8,2,BIC,100,0.1181,0.9393322475570033
20,None,All,0.8,2,BIC,100,0.3711,0.864696734059098
21,None,All,0.8,2,BIC,100,0.4834,0.8681493248610008
22,None,All,0.8,2,BIC,100,0.4269,0.8724247226624405
23,None,All,0.8,2,BIC,100,0.2253,0.8903490759753594
24,None,All,0.8,2,BIC,100,0.4643,0.8608145512060102
25,None,All,0.8,2,BIC,100,0.3361,0.8558379666401906
26,None,All,0.8,2,BIC,100,0.4459,0.8590361445783132
27,None,All,0.8,2,BIC,100,0.3681,0.8546099290780141
28,None,All,0.8,2,BIC,100,0.0948,0.9365079365079365
29,None,All,0.8,2,BIC,100,0.2707,0.892184368737475
3,None,All,0.8,2,BIC,100,0.1478,0.921735604217356
30,None,All,0.8,2,BIC,100,0.0316,0.9717444717444718
31,None,All,0.8,2,BIC,100,0.0449,0.9647943037974683
32,None,All,0.8,2,BIC,100,0.3018,0.8622989407610828
33,None,All,0.8,2,BIC,100,0.4159,0.8571992110453649
34,None,All,0.8,2,BIC,100,0.4556,0.8695990657843519
35,None,All,0.8,2,BIC,100,0.3541,0.8578821656050956
36,None,All,0.8,2,BIC,100,0.2492,0.8847364280094414
37,None,All,0.8,2,BIC,100,0.3453,0.8783255086071987
38,None,All,0.8,2,BIC,100,0.145,0.9186507936507936
39,None,All,0.8,2,BIC,100,0.4096,0.8579387186629527
4,None,All,0.8,2,BIC,100,0.326,0.8658340048348107
40,None,All,0.8,2,BIC,100,0.1458,0.9170431211498973
41,None,All,0.8,2,BIC,100,0.3891,0.8567449263828094
42,None,All,0.8,2,BIC,100,0.1965,0.9063492063492063
43,None,All,0.8,2,BIC,100,0.3033,0.8688069758224336
44,None,All,0.8,2,BIC,100,0.3784,0.868071818891491
45,None,All,0.8,2,BIC,100,0.099,0.9387244685285535
46,None,All,0.8,2,BIC,100,0.0793,0.9440031771247022
47,None,All,0.8,2,BIC,100,0.0642,0.9478918058870326
48,None,All,0.8,2,BIC,100,0.313,0.862540192926045
49,None,All,0.8,2,BIC,100,0.4543,0.8488977955911824
5,None,All,0.8,2,BIC,100,0.4247,0.8539325842696629
50,None,All,0.8,2,BIC,100,0.3589,0.8632170076213398
6,None,All,0.8,2,BIC,100,0.1939,0.9075396825396825
7,None,All,0.8,2,BIC,100,0.3032,0.8602620087336245
8,None,All,0.8,2,BIC,100,0.4556,0.8695990657843519
9,None,All,0.8,2,BIC,100,0.4982,0.8529526789206101
1,None,All,0.8,7,BIC,100,0.0065,0.9113924050632911
10,None,All,0.8,7,BIC,100,0.0058,0.8526398739164697
11,None,All,0.8,7,BIC,100,0.0222,0.8956386292834891
12,None,All,0.8,7,BIC,100,0.0099,0.877377579927155
13,None,All,0.8,7,BIC,100,0.0159,0.8126732673267326
14,None,All,0.8,7,BIC,100,0.016,0.8280230326295586
15,None,All,0.8,7,BIC,100,0.0058,0.8747993579454254
16,None,All,0.8,7,BIC,100,0.0077,0.8301282051282052
17,None,All,0.8,7,BIC,100,0.0286,0.8089528377298162
18,None,All,0.8,7,BIC,100,0.0245,0.8172568172568172
19,None,All,0.8,7,BIC,100,0.0144,0.9191676670668267
2,None,All,0.8,7,BIC,100,0.0025,0.9117886178861788
20,None,All,0.8,7,BIC,100,0.0092,0.8153188180404355
21,None,All,0.8,7,BIC,100,0.0168,0.826900119379228
22,None,All,0.8,7,BIC,100,0.011,0.8513843648208469
23,None,All,0.8,7,BIC,100,0.0054,0.8324435318275154
24,None,All,0.8,7,BIC,100,0.013,0.8237154150197629
