replica,network,population,sigma,true_model,modelcompare,base_SS,TAT,RR
1,None,Mave,0.5,7,BIC,20,0.2029,0.7222222222222222
10,None,Mave,0.5,7,BIC,20,0.188,0.6296296296296297
11,None,Mave,0.5,7,BIC,20,0.078,0.8571428571428571
12,None,Mave,0.5,7,BIC,20,0.08,0.6071428571428571
13,None,Mave,0.5,7,BIC,20,0.1124,0.6285714285714286
14,None,Mave,0.5,7,BIC,20,0.3015,0.7857142857142857
15,None,Mave,0.5,7,BIC,20,0.3372,0.7142857142857143
16,None,Mave,0.5,7,BIC,20,0.0975,0.5909090909090909
17,None,Mave,0.5,7,BIC,20,0.0863,0.5714285714285714
18,None,Mave,0.5,7,BIC,20,0.1173,0.6976744186046512
19,None,Mave,0.5,7,BIC,20,0.3402,0.6875
2,None,Mave,0.5,7,BIC,20,0.1294,0.6486486486486487
20,None,Mave,0.5,7,BIC,20,0.3625,0.6756756756756757
21,None,Mave,0.5,7,BIC,20,0.2003,0.6923076923076923
22,None,Mave,0.5,7,BIC,20,0.2841,0.6551724137931034
23,None,Mave,0.5,7,BIC,20,0.2232,0.896551724137931
24,None,Mave,0.5,7,BIC,20,0.2749,0.4634146341463415
25,None,Mave,0.5,7,BIC,20,0.4436,0.8181818181818182
26,None,Mave,0.5,7,BIC,20,0.2738,0.7878787878787878
27,None,Mave,0.5,7,BIC,20,0.2076,0.5757575757575758
28,None,Mave,0.5,7,BIC,20,0.1778,0.5925925925925926
29,None,Mave,0.5,7,BIC,20,0.1991,0.6153846153846154
3,None,Mave,0.5,7,BIC,20,0.2498,0.5172413793103449
30,None,Mave,0.5,7,BIC,20,0.2454,0.6136363636363636
31,None,Mave,0.5,7,BIC,20,0.1795,0.5217391304347826
32,None,Mave,0.5,7,BIC,20,0.2757,0.8148148148148148
33,None,Mave,0.5,7,BIC,20,0.1317,0.88
34,None,Mave,0.5,7,BIC,20,0.145,0.5526315789473685
35,None,Mave,0.5,7,BIC,20,0.0713,0.6785714285714286
36,None,Mave,0.5,7,BIC,20,0.2196,0.6060606060606061
37,None,Mave,0.5,7,BIC,20,0.0839,0.7142857142857143
38,None,Mave,0.5,7,BIC,20,0.2187,0.7586206896551724
39,None,Mave,0.5,7,BIC,20,0.0948,0.7142857142857143
4,None,Mave,0.5,7,BIC,20,0.1743,0.625
40,None,Mave,0.5,7,BIC,20,0.1521,0.6842105263157895
41,None,Mave,0.5,7,BIC,20,0.2262,0.8205128205128205
42,None,Mave,0.5,7,BIC,20,0.1148,0.7021276595744681
43,None,Mave,0.5,7,BIC,20,0.2195,0.6216216216216216
44,None,Mave,0.5,7,BIC,20,0.1475,0.5357142857142857
45,None,Mave,0.5,7,BIC,20,0.1457,0.6129032258064516
46,None,Mave,0.5,7,BIC,20,0.2704,0.7777777777777778
47,None,Mave,0.5,7,BIC,20,0.1567,0.8076923076923077
48,None,Mave,0.5,7,BIC,20,0.1643,0.6666666666666666
49,None,Mave,0.5,7,BIC,20,0.1344,0.5121951219512195
5,None,Mave,0.5,7,BIC,20,0.2228,0.7096774193548387
50,None,Mave,0.5,7,BIC,20,0.3543,0.68
6,None,Mave,0.5,7,BIC,20,0.3079,0.696969696969697
7,None,Mave,0.5,7,BIC,20,0.1423,0.7368421052631579
8,None,Mave,0.5,7,BIC,20,0.145,0.5526315789473685
9,None,Mave,0.5,7,BIC,20,0.3264,0.6756756756756757
1,None,Mave,0.8,13,AIC,100,0.0475,0.47058823529411764
10,None,Mave,0.8,13,AIC,100,0.03,0.68
11,None,Mave,0.8,13,AIC,100,0.0564,0.7058823529411765
12,None,Mave,0.8,13,AIC,100,0.0405,0.6451612903225806
13,None,Mave,0.8,13,AIC,100,0.0501,0.43478260869565216
14,None,Mave,0.8,13,AIC,100,0.035,0.4166666666666667
15,None,Mave,0.8,13,AIC,100,0.0434,0.6578947368421053
16,None,Mave,0.8,13,AIC,100,0.0682,0.6097560975609756
17,None,Mave,0.8,13,AIC,100,0.0858,0.5217391304347826
18,None,Mave,0.8,13,AIC,100,0.057,0.7096774193548387
19,None,Mave,0.8,13,AIC,100,0.0518,0.5625
2,None,Mave,0.8,13,AIC,100,0.0477,0.47368421052631576
20,None,Mave,0.8,13,AIC,100,0.0377,0.6111111111111112
21,None,Mave,0.8,13,AIC,100,0.0463,0.46875
22,None,Mave,0.8,13,AIC,100,0.0485,0.5909090909090909
23,None,Mave,0.8,13,AIC,100,0.0293,0.4827586206896552
24,None,Mave,0.8,13,AIC,100,0.0477,0.696969696969697
25,None,Mave,0.8,13,AIC,100,0.0402,0.6363636363636364
26,None,Mave,0.8,13,AIC,100,0.0519,0.56
27,None,Mave,0.8,13,AIC,100,0.0408,0.6470588235294118
28,None,Mave,0.8,13,AIC,100,0.0601,0.6666666666666666
29,None,Mave,0.8,13,AIC,100,0.0516,0.4838709677419355
3,None,Mave,0.8,13,AIC,100,0.0478,0.5909090909090909
30,None,Mave,0.8,13,AIC,100,0.0643,0.40476190476190477
31,None,Mave,0.8,13,AIC,100,0.038,0.5555555555555556
32,None,Mave,0.8,13,AIC,100,0.0563,0.5142857142857142
33,None,Mave,0.8,13,AIC,100,0.0677,0.45454545454545453
34,None,Mave,0.8,13,AIC,100,0.0682,0.5945945945945946
35,None,Mave,0.8,13,AIC,100,0.0451,0.5365853658536586
36,None,Mave,0.8,13,AIC,100,0.0501,0.6285714285714286
37,None,Mave,0.8,13,AIC,100,0.0758,0.5769230769230769
38,None,Mave,0.8,13,AIC,100,0.0722,0.45454545454545453
39,None,Mave,0.8,13,AIC,100,0.0312,0.6363636363636364
4,None,Mave,0.8,13,AIC,100,0.0509,0.5588235294117647
40,None,Mave,0.8,13,AIC,100,0.0411,0.625
41,None,Mave,0.8,13,AIC,100,0.0722,0.5
42,None,Mave,0.8,13,AIC,100,0.0381,0.5
43,None,Mave,0.8,13,AIC,100,0.0313,0.46875
44,None,Mave,0.8,13,AIC,100,0.0624,0.5172413793103449
45,None,Mave,0.8,13,AIC,100,0.053,0.6071428571428571
46,None,Mave,0.8,13,AIC,100,0.0586,0.6111111111111112
47,None,Mave,0.8,13,AIC,100,0.0399,0.6486486486486487
48,None,Mave,0.8,13,AIC,100,0.0604,0.6363636363636364
49,None,Mave,0.8,13,AIC,100,0.0637,0.5135135135135135
5,None,Mave,0.8,13,AIC,100,0.0518,0.5675675675675675
50,None,Mave,0.8,13,AIC,100,0.0373,0.5641025641025641
6,None,Mave,0.8,13,AIC,100,0.0279,0.5405405405405406
7,None,Mave,0.8,13,AIC,100,0.0508,0.36363636363636365
8,None,Mave,0.8,13,AIC,100,0.0682,0.5945945945945946
9,None,Mave,0.8,13,AIC,100,0.0656,0.4358974358974359
1,None,Mave,0.8,2,AIC,100,0.1978,0.6
10,None,Mave,0.8,2,AIC,100,0.1757,0.5714285714285714
11,None,Mave,0.8,2,AIC,100,0.2412,0.52
12,None,Mave,0.8,2,AIC,100,0.2314,0.7380952380952381
13,None,Mave,0.8,2,AIC,100,0.32,0.5
14,None,Mave,0.8,2,AIC,100,0.2761,0.6071428571428571
15,None,Mave,0.8,2,AIC,100,0.3016,0.8076923076923077
16,None,Mave,0.8,2,AIC,100,0.3008,0.6818181818181818
17,None,Mave,0.8,2,AIC,100,0.3052,0.5957446808510638
18,None,Mave,0.8,2,AIC,100,0.3218,0.625
19,None,Mave,0.8,2,AIC,100,0.156,0.7567567567567568
2,None,Mave,0.8,2,AIC,100,0.2112,0.696969696969697
20,None,Mave,0.8,2,AIC,100,0.3026,0.7096774193548387
21,None,Mave,0.8,2,AIC,100,0.3372,0.7419354838709677
22,None,Mave,0.8,2,AIC,100,0.3343,0.6
23,None,Mave,0.8,2,AIC,100,0.2674,0.8064516129032258
24,None,Mave,0.8,2,AIC,100,0.3187,0.7714285714285715
25,None,Mave,0.8,2,AIC,100,0.3079,0.7073170731707317
26,None,Mave,0.8,2,AIC,100,0.3397,0.6944444444444444
27,None,Mave,0.8,2,AIC,100,0.3161,0.5681818181818182
28,None,Mave,0.8,2,AIC,100,0.1894,0.6
29,None,Mave,0.8,2,AIC,100,0.2703,0.7741935483870968
3,None,Mave,0.8,2,AIC,100,0.2373,0.6774193548387096
30,None,Mave,0.8,2,AIC,100,0.1447,0.8
31,None,Mave,0.8,2,AIC,100,0.1657,0.8611111111111112
32,None,Mave,0.8,2,AIC,100,0.3043,0.7241379310344828
33,None,Mave,0.8,2,AIC,100,0.3287,0.7111111111111111
34,None,Mave,0.8,2,AIC,100,0.2935,0.7777777777777778
35,None,Mave,0.8,2,AIC,100,0.3199,0.7894736842105263
36,None,Mave,0.8,2,AIC,100,0.2683,0.6216216216216216
37,None,Mave,0.8,2,AIC,100,0.3048,0.7058823529411765
38,None,Mave,0.8,2,AIC,100,0.2182,0.5666666666666667
39,None,Mave,0.8,2,AIC,100,0.3153,0.8421052631578947
4,None,Mave,0.8,2,AIC,100,0.2939,0.6486486486486487
40,None,Mave,0.8,2,AIC,100,0.2355,0.5
41,None,Mave,0.8,2,AIC,100,0.3271,0.6086956521739131
42,None,Mave,0.8,2,AIC,100,0.2294,0.5714285714285714
43,None,Mave,0.8,2,AIC,100,0.2964,0.5517241379310345
44,None,Mave,0.8,2,AIC,100,0.3078,0.7083333333333334
45,None,Mave,0.8,2,AIC,100,0.1988,0.5405405405405406
46,None,Mave,0.8,2,AIC,100,0.1815,0.78125
47,None,Mave,0.8,2,AIC,100,0.1815,0.6551724137931034
48,None,Mave,0.8,2,AIC,100,0.2771,0.5681818181818182
49,None,Mave,0.8,2,AIC,100,0.3211,0.7560975609756098
5,None,Mave,0.8,2,AIC,100,0.3002,0.6666666666666666
50,None,Mave,0.8,2,AIC,100,0.3017,0.6666666666666666
6,None,Mave,0.8,2,AIC,100,0.2452,0.6060606060606061
7,None,Mave,0.8,2,AIC,100,0.2846,0.7419354838709677
8,None,Mave,0.8,2,AIC,100,0.2935,0.7777777777777778
9,None,Mave,0.8,2,AIC,100,0.3326,0.5757575757575758
1,None,Mave,0.8,7,AIC,100,0.0772,0.5588235294117647
10,None,Mave,0.8,7,AIC,100,0.0872,0.48717948717948717
11,None,Mave,0.8,7,AIC,100,0.1841,0.7741935483870968
12,None,Mave,0.8,7,AIC,100,0.0958,0.625
13,None,Mave,0.8,7,AIC,100,0.1169,0.46511627906976744
14,None,Mave,0.8,7,AIC,100,0.1316,0.5
15,None,Mave,0.8,7,AIC,100,0.0735,0.5666666666666667
16,None,Mave,0.8,7,AIC,100,0.0949,0.6046511627906976
17,None,Mave,0.8,7,AIC,100,0.1763,0.625
18,None,Mave,0.8,7,AIC,100,0.1465,0.3888888888888889
19,None,Mave,0.8,7,AIC,100,0.1753,0.5
2,None,Mave,0.8,7,AIC,100,0.0779,0.7307692307692307
20,None,Mave,0.8,7,AIC,100,0.0922,0.45714285714285713
21,None,Mave,0.8,7,AIC,100,0.0985,0.5945945945945946
22,None,Mave,0.8,7,AIC,100,0.1023,0.45454545454545453
23,None,Mave,0.8,7,AIC,100,0.0972,0.6060606060606061
24,None,Mave,0.8,7,AIC,100,0.1124,0.6428571428571429
25,None,Mave,0.8,7,AIC,100,0.0967,0.4666666666666667
26,None,Mave,0.8,7,AIC,100,0.0922,0.48
27,None,Mave,0.8,7,AIC,100,0.0979,0.5945945945945946
28,None,Mave,0.8,7,AIC,100,0.0589,0.5862068965517241
29,None,Mave,0.8,7,AIC,100,0.1407,0.6875
3,None,Mave,0.8,7,AIC,100,0.1295,0.7241379310344828
30,None,Mave,0.8,7,AIC,100,0.1501,0.6060606060606061
31,None,Mave,0.8,7,AIC,100,0.099,0.6296296296296297
32,None,Mave,0.8,7,AIC,100,0.1196,0.5714285714285714
33,None,Mave,0.8,7,AIC,100,0.1384,0.5384615384615384
34,None,Mave,0.8,7,AIC,100,0.1607,0.6756756756756757
35,None,Mave,0.8,7,AIC,100,0.0978,0.5714285714285714
36,None,Mave,0.8,7,AIC,100,0.0963,0.525
37,None,Mave,0.8,7,AIC,100,0.1211,0.5384615384615384
38,None,Mave,0.8,7,AIC,100,0.1371,0.6
39,None,Mave,0.8,7,AIC,100,0.0773,0.6
4,None,Mave,0.8,7,AIC,100,0.0791,0.6551724137931034
40,None,Mave,0.8,7,AIC,100,0.0714,0.5555555555555556
41,None,Mave,0.8,7,AIC,100,0.1368,0.6
42,None,Mave,0.8,7,AIC,100,0.0678,0.7297297297297297
43,None,Mave,0.8,7,AIC,100,0.0772,0.5333333333333333
44,None,Mave,0.8,7,AIC,100,0.1182,0.5862068965517241
45,None,Mave,0.8,7,AIC,100,0.1098,0.5294117647058824
46,None,Mave,0.8,7,AIC,100,0.0778,0.5
47,None,Mave,0.8,7,AIC,100,0.0489,0.6875
48,None,Mave,0.8,7,AIC,100,0.0953,0.6571428571428571
49,None,Mave,0.8,7,AIC,100,0.112,0.7105263157894737
5,None,Mave,0.8,7,AIC,100,0.1192,0.59375
50,None,Mave,0.8,7,AIC,100,0.0609,0.5666666666666667
6,None,Mave,0.8,7,AIC,100,0.0979,0.6097560975609756
7,None,Mave,0.8,7,AIC,100,0.1074,0.5882352941176471
8,None,Mave,0.8,7,AIC,100,0.1607,0.6756756756756757
9,None,Mave,0.8,7,AIC,100,0.0966,0.7027027027027027
1,None,Mave,0.8,13,AIC,20,0.0291,0.6756756756756757
10,None,Mave,0.8,13,AIC,20,0.036,0.4117647058823529
11,None,Mave,0.8,13,AIC,20,0.0276,0.75
12,None,Mave,0.8,13,AIC,20,0.0302,0.575
13,None,Mave,0.8,13,AIC,20,0.0347,0.475
14,None,Mave,0.8,13,AIC,20,0.0436,0.5172413793103449
15,None,Mave,0.8,13,AIC,20,0.0431,0.625
16,None,Mave,0.8,13,AIC,20,0.0263,0.7096774193548387
17,None,Mave,0.8,13,AIC,20,0.0391,0.5833333333333334
18,None,Mave,0.8,13,AIC,20,0.0327,0.5882352941176471
19,None,Mave,0.8,13,AIC,20,0.0324,0.6216216216216216
2,None,Mave,0.8,13,AIC,20,0.039,0.6111111111111112
20,None,Mave,0.8,13,AIC,20,0.0421,0.5714285714285714
21,None,Mave,0.8,13,AIC,20,0.0309,0.6486486486486487
22,None,Mave,0.8,13,AIC,20,0.0384,0.5957446808510638
23,None,Mave,0.8,13,AIC,20,0.0396,0.5217391304347826
24,None,Mave,0.8,13,AIC,20,0.0369,0.5853658536585366
25,None,Mave,0.8,13,AIC,20,0.0396,0.42857142857142855
26,None,Mave,0.8,13,AIC,20,0.041,0.4838709677419355
27,None,Mave,0.8,13,AIC,20,0.0389,0.6
28,None,Mave,0.8,13,AIC,20,0.0311,0.5555555555555556
29,None,Mave,0.8,13,AIC,20,0.0364,0.46875
3,None,Mave,0.8,13,AIC,20,0.0445,0.6071428571428571
30,None,Mave,0.8,13,AIC,20,0.0424,0.696969696969697
31,None,Mave,0.8,13,AIC,20,0.0371,0.5217391304347826
32,None,Mave,0.8,13,AIC,20,0.0324,0.5172413793103449
33,None,Mave,0.8,13,AIC,20,0.0344,0.5909090909090909
34,None,Mave,0.8,13,AIC,20,0.0331,0.7948717948717948
35,None,Mave,0.8,13,AIC,20,0.0306,0.52
36,None,Mave,0.8,13,AIC,20,0.0335,0.43333333333333335
37,None,Mave,0.8,13,AIC,20,0.0361,0.6363636363636364
38,None,Mave,0.8,13,AIC,20,0.0374,0.7619047619047619
39,None,Mave,0.8,13,AIC,20,0.0332,0.4897959183673469
4,None,Mave,0.8,13,AIC,20,0.0369,0.46875
40,None,Mave,0.8,13,AIC,20,0.0353,0.6590909090909091
41,None,Mave,0.8,13,AIC,20,0.0324,0.5652173913043478
42,None,Mave,0.8,13,AIC,20,0.0342,0.723404255319149
43,None,Mave,0.8,13,AIC,20,0.0335,0.4230769230769231
44,None,Mave,0.8,13,AIC,20,0.0385,0.5357142857142857
45,None,Mave,0.8,13,AIC,20,0.0301,0.5
46,None,Mave,0.8,13,AIC,20,0.0371,0.5925925925925926
47,None,Mave,0.8,13,AIC,20,0.0322,0.6486486486486487
48,None,Mave,0.8,13,AIC,20,0.0331,0.5116279069767442
49,None,Mave,0.8,13,AIC,20,0.0336,0.56
5,None,Mave,0.8,13,AIC,20,0.0351,0.6578947368421053
50,None,Mave,0.8,13,AIC,20,0.0354,0.5161290322580645
6,None,Mave,0.8,13,AIC,20,0.034,0.375
7,None,Mave,0.8,13,AIC,20,0.0325,0.631578947368421
8,None,Mave,0.8,13,AIC,20,0.0331,0.7948717948717948
9,None,Mave,0.8,13,AIC,20,0.036,0.6216216216216216
1,None,Mave,0.8,2,AIC,20,0.153,0.5161290322580645
10,None,Mave,0.8,2,AIC,20,0.1627,0.5625
11,None,Mave,0.8,2,AIC,20,0.1649,0.625
12,None,Mave,0.8,2,AIC,20,0.1385,0.6153846153846154
13,None,Mave,0.8,2,AIC,20,0.1527,0.6
14,None,Mave,0.8,2,AIC,20,0.14,0.6428571428571429
15,None,Mave,0.8,2,AIC,20,0.1644,0.6428571428571429
16,None,Mave,0.8,2,AIC,20,0.1372,0.5365853658536586
17,None,Mave,0.8,2,AIC,20,0.146,0.6222222222222222
18,None,Mave,0.8,2,AIC,20,0.17,0.59375
19,None,Mave,0.8,2,AIC,20,0.1394,0.5666666666666667
2,None,Mave,0.8,2,AIC,20,0.1492,0.5945945945945946
20,None,Mave,0.8,2,AIC,20,0.1542,0.5588235294117647
21,None,Mave,0.8,2,AIC,20,0.1568,0.6551724137931034
22,None,Mave,0.8,2,AIC,20,0.1712,0.43243243243243246
23,None,Mave,0.8,2,AIC,20,0.1686,0.7096774193548387
24,None,Mave,0.8,2,AIC,20,0.1484,0.5121951219512195
25,None,Mave,0.8,2,AIC,20,0.1631,0.6129032258064516
26,None,Mave,0.8,2,AIC,20,0.1615,0.5151515151515151
27,None,Mave,0.8,2,AIC,20,0.1503,0.6923076923076923
28,None,Mave,0.8,2,AIC,20,0.1331,0.65625
29,None,Mave,0.8,2,AIC,20,0.1442,0.6206896551724138
3,None,Mave,0.8,2,AIC,20,0.1555,0.5151515151515151
30,None,Mave,0.8,2,AIC,20,0.1516,0.6785714285714286
31,None,Mave,0.8,2,AIC,20,0.1651,0.6086956521739131
32,None,Mave,0.8,2,AIC,20,0.1601,0.6216216216216216
33,None,Mave,0.8,2,AIC,20,0.1573,0.5294117647058824
34,None,Mave,0.8,2,AIC,20,0.1587,0.6451612903225806
35,None,Mave,0.8,2,AIC,20,0.1292,0.5405405405405406
36,None,Mave,0.8,2,AIC,20,0.1583,0.7692307692307693
37,None,Mave,0.8,2,AIC,20,0.1549,0.5142857142857142
38,None,Mave,0.8,2,AIC,20,0.1321,0.5
39,None,Mave,0.8,2,AIC,20,0.1442,0.5882352941176471
4,None,Mave,0.8,2,AIC,20,0.125,0.6
40,None,Mave,0.8,2,AIC,20,0.1746,0.8076923076923077
41,None,Mave,0.8,2,AIC,20,0.1431,0.5416666666666666
42,None,Mave,0.8,2,AIC,20,0.1569,0.6170212765957447
43,None,Mave,0.8,2,AIC,20,0.1388,0.65
44,None,Mave,0.8,2,AIC,20,0.1542,0.5517241379310345
45,None,Mave,0.8,2,AIC,20,0.1495,0.6875
46,None,Mave,0.8,2,AIC,20,0.1451,0.6
47,None,Mave,0.8,2,AIC,20,0.1461,0.625
48,None,Mave,0.8,2,AIC,20,0.1695,0.6666666666666666
49,None,Mave,0.8,2,AIC,20,0.1414,0.696969696969697
5,None,Mave,0.8,2,AIC,20,0.131,0.5555555555555556
50,None,Mave,0.8,2,AIC,20,0.158,0.7037037037037037
6,None,Mave,0.8,2,AIC,20,0.133,0.5777777777777777
7,None,Mave,0.8,2,AIC,20,0.1665,0.44
8,None,Mave,0.8,2,AIC,20,0.1587,0.6451612903225806
9,None,Mave,0.8,2,AIC,20,0.1312,0.6666666666666666
1,None,Mave,0.8,7,AIC,20,0.0655,0.6388888888888888
10,None,Mave,0.8,7,AIC,20,0.0647,0.7037037037037037
11,None,Mave,0.8,7,AIC,20,0.0545,0.6857142857142857
12,None,Mave,0.8,7,AIC,20,0.0546,0.7142857142857143
13,None,Mave,0.8,7,AIC,20,0.0587,0.5428571428571428
14,None,Mave,0.8,7,AIC,20,0.0617,0.4523809523809524
15,None,Mave,0.8,7,AIC,20,0.0693,0.7142857142857143
16,None,Mave,0.8,7,AIC,20,0.0467,0.5681818181818182
17,None,Mave,0.8,7,AIC,20,0.0494,0.5428571428571428
18,None,Mave,0.8,7,AIC,20,0.0593,0.46511627906976744
19,None,Mave,0.8,7,AIC,20,0.0648,0.71875
2,None,Mave,0.8,7,AIC,20,0.0633,0.6216216216216216
20,None,Mave,0.8,7,AIC,20,0.07,0.5675675675675675
21,None,Mave,0.8,7,AIC,20,0.0554,0.6153846153846154
22,None,Mave,0.8,7,AIC,20,0.0612,0.6551724137931034
23,None,Mave,0.8,7,AIC,20,0.0611,0.7241379310344828
24,None,Mave,0.8,7,AIC,20,0.0652,0.5121951219512195
25,None,Mave,0.8,7,AIC,20,0.079,0.45454545454545453
26,None,Mave,0.8,7,AIC,20,0.0666,0.6666666666666666
27,None,Mave,0.8,7,AIC,20,0.062,0.7272727272727273
28,None,Mave,0.8,7,AIC,20,0.0546,0.6666666666666666
29,None,Mave,0.8,7,AIC,20,0.0654,0.6153846153846154
3,None,Mave,0.8,7,AIC,20,0.0638,0.5172413793103449
30,None,Mave,0.8,7,AIC,20,0.068,0.5454545454545454
31,None,Mave,0.8,7,AIC,20,0.065,0.5652173913043478
32,None,Mave,0.8,7,AIC,20,0.0608,0.6296296296296297
33,None,Mave,0.8,7,AIC,20,0.0603,0.56
34,None,Mave,0.8,7,AIC,20,0.0595,0.6052631578947368
35,None,Mave,0.8,7,AIC,20,0.0524,0.5
36,None,Mave,0.8,7,AIC,20,0.0679,0.45454545454545453
37,None,Mave,0.8,7,AIC,20,0.0557,0.8285714285714286
38,None,Mave,0.8,7,AIC,20,0.0566,0.5172413793103449
39,None,Mave,0.8,7,AIC,20,0.0563,0.7142857142857143
4,None,Mave,0.8,7,AIC,20,0.0582,0.59375
40,None,Mave,0.8,7,AIC,20,0.0674,0.5
41,None,Mave,0.8,7,AIC,20,0.0695,0.5128205128205128
42,None,Mave,0.8,7,AIC,20,0.0569,0.6170212765957447
43,None,Mave,0.8,7,AIC,20,0.0626,0.5945945945945946
44,None,Mave,0.8,7,AIC,20,0.0542,0.5714285714285714
45,None,Mave,0.8,7,AIC,20,0.0562,0.7419354838709677
46,None,Mave,0.8,7,AIC,20,0.0636,0.5277777777777778
47,None,Mave,0.8,7,AIC,20,0.0653,0.7307692307692307
48,None,Mave,0.8,7,AIC,20,0.0563,0.6060606060606061
49,None,Mave,0.8,7,AIC,20,0.0525,0.5609756097560976
5,None,Mave,0.8,7,AIC,20,0.0583,0.41935483870967744
50,None,Mave,0.8,7,AIC,20,0.0742,0.4
6,None,Mave,0.8,7,AIC,20,0.0651,0.5757575757575758
7,None,Mave,0.8,7,AIC,20,0.0599,0.5
8,None,Mave,0.8,7,AIC,20,0.0595,0.6052631578947368
9,None,Mave,0.8,7,AIC,20,0.0679,0.5945945945945946
1,None,Mave,0.8,13,BIC,100,0.0033,0.7941176470588235
10,None,Mave,0.8,13,BIC,100,0.0016,0.84
11,None,Mave,0.8,13,BIC,100,0.0028,0.9117647058823529
12,None,Mave,0.8,13,BIC,100,0.0022,0.9032258064516129
13,None,Mave,0.8,13,BIC,100,0.0043,0.6956521739130435
14,None,Mave,0.8,13,BIC,100,0.0034,0.7916666666666666
15,None,Mave,0.8,13,BIC,100,0.0022,0.8421052631578947
16,None,Mave,0.8,13,BIC,100,0.0072,0.8780487804878049
17,None,Mave,0.8,13,BIC,100,0.0106,0.6739130434782609
18,None,Mave,0.8,13,BIC,100,0.0031,0.9354838709677419
19,None,Mave,0.8,13,BIC,100,0.0016,0.84375
2,None,Mave,0.8,13,BIC,100,0.0034,0.7368421052631579
20,None,Mave,0.8,13,BIC,100,0.0033,0.8055555555555556
21,None,Mave,0.8,13,BIC,100,0.0021,0.84375
22,None,Mave,0.8,13,BIC,100,0.0038,0.8181818181818182
23,None,Mave,0.8,13,BIC,100,0.0014,0.7931034482758621
24,None,Mave,0.8,13,BIC,100,0.0038,0.8787878787878788
25,None,Mave,0.8,13,BIC,100,0.0033,0.9393939393939394
26,None,Mave,0.8,13,BIC,100,0.0036,0.88
27,None,Mave,0.8,13,BIC,100,0.0028,0.9117647058823529
28,None,Mave,0.8,13,BIC,100,0.0035,0.8095238095238095
29,None,Mave,0.8,13,BIC,100,0.003,0.8064516129032258
3,None,Mave,0.8,13,BIC,100,0.0039,0.6818181818181818
30,None,Mave,0.8,13,BIC,100,0.007,0.8095238095238095
31,None,Mave,0.8,13,BIC,100,0.0023,0.8518518518518519
32,None,Mave,0.8,13,BIC,100,0.0031,0.6571428571428571
33,None,Mave,0.8,13,BIC,100,0.0061,0.5757575757575758
34,None,Mave,0.8,13,BIC,100,0.0064,0.918918918918919
35,None,Mave,0.8,13,BIC,100,0.0038,0.9024390243902439
36,None,Mave,0.8,13,BIC,100,0.0018,0.9142857142857143
37,None,Mave,0.8,13,BIC,100,0.0092,0.7307692307692307
38,None,Mave,0.8,13,BIC,100,0.0032,1
39,None,Mave,0.8,13,BIC,100,0.002,0.7575757575757576
4,None,Mave,0.8,13,BIC,100,0.0038,0.7647058823529411
40,None,Mave,0.8,13,BIC,100,0.0021,0.9375
41,None,Mave,0.8,13,BIC,100,0.0047,0.78125
42,None,Mave,0.8,13,BIC,100,0.0032,0.78125
43,None,Mave,0.8,13,BIC,100,0.0025,0.8125
44,None,Mave,0.8,13,BIC,100,0.0046,0.7586206896551724
45,None,Mave,0.8,13,BIC,100,0.0053,0.8571428571428571
46,None,Mave,0.8,13,BIC,100,0.0041,0.8888888888888888
47,None,Mave,0.8,13,BIC,100,0.0011,0.918918918918919
48,None,Mave,0.8,13,BIC,100,0.0023,0.9393939393939394
49,None,Mave,0.8,13,BIC,100,0.0054,0.8378378378378378
5,None,Mave,0.8,13,BIC,100,0.0035,0.9459459459459459
50,None,Mave,0.8,13,BIC,100,0.0029,0.8717948717948718
6,None,Mave,0.8,13,BIC,100,0.0022,0.9459459459459459
7,None,Mave,0.8,13,BIC,100,0.004,0.8181818181818182
8,None,Mave,0.8,13,BIC,100,0.0064,0.918918918918919
9,None,Mave,0.8,13,BIC,100,0.008,0.7435897435897436
1,None,Mave,0.8,2,BIC,100,0.1356,1
10,None,Mave,0.8,2,BIC,100,0.0845,0.9142857142857143
11,None,Mave,0.8,2,BIC,100,0.2407,0.88
12,None,Mave,0.8,2,BIC,100,0.1482,0.9523809523809523
13,None,Mave,0.8,2,BIC,100,0.5325,0.8571428571428571
14,None,Mave,0.8,2,BIC,100,0.3748,0.8571428571428571
15,None,Mave,0.8,2,BIC,100,0.3379,0.8461538461538461
16,None,Mave,0.8,2,BIC,100,0.4139,0.8636363636363636
17,None,Mave,0.8,2,BIC,100,0.4616,0.8297872340425532
18,None,Mave,0.8,2,BIC,100,0.5045,0.9
19,None,Mave,0.8,2,BIC,100,0.0448,0.918918918918919
2,None,Mave,0.8,2,BIC,100,0.144,0.8787878787878788
20,None,Mave,0.8,2,BIC,100,0.4033,0.8709677419354839
21,None,Mave,0.8,2,BIC,100,0.5253,0.8064516129032258
22,None,Mave,0.8,2,BIC,100,0.5017,0.9
23,None,Mave,0.8,2,BIC,100,0.3175,0.8709677419354839
24,None,Mave,0.8,2,BIC,100,0.4853,0.8857142857142857
25,None,Mave,0.8,2,BIC,100,0.4619,0.9024390243902439
26,None,Mave,0.8,2,BIC,100,0.5301,0.8611111111111112
27,None,Mave,0.8,2,BIC,100,0.394,0.8636363636363636
28,None,Mave,0.8,2,BIC,100,0.1031,0.9666666666666667
29,None,Mave,0.8,2,BIC,100,0.3039,0.8387096774193549
3,None,Mave,0.8,2,BIC,100,0.1904,0.9354838709677419
