replica,network,population,sigma,true_model,modelcompare,base_SS,RR
22,None,Mave,0.8,13,AIC,20,0.5957446808510638
23,None,Mave,0.8,13,AIC,20,0.5217391304347826
24,None,Mave,0.8,13,AIC,20,0.5853658536585366
25,None,Mave,0.8,13,AIC,20,0.42857142857142855
26,None,Mave,0.8,13,AIC,20,0.4838709677419355
27,None,Mave,0.8,13,AIC,20,0.6
28,None,Mave,0.8,13,AIC,20,0.5555555555555556
29,None,Mave,0.8,13,AIC,20,0.46875
30,None,Mave,0.8,13,AIC,20,0.696969696969697
31,None,Mave,0.8,13,AIC,20,0.5217391304347826
32,None,Mave,0.8,13,AIC,20,0.5172413793103449
33,None,Mave,0.8,13,AIC,20,0.5909090909090909
34,None,Mave,0.8,13,AIC,20,0.7948717948717948
35,None,Mave,0.8,13,AIC,20,0.52
36,None,Mave,0.8,13,AIC,20,0.43333333333333335
37,None,Mave,0.8,13,AIC,20,0.6363636363636364
38,None,Mave,0.8,13,AIC,20,0.7619047619047619
39,None,Mave,0.8,13,AIC,20,0.4897959183673469
40,None,Mave,0.8,13,AIC,20,0.6590909090909091
41,None,Mave,0.8,13,AIC,20,0.5652173913043478
42,None,Mave,0.8,13,AIC,20,0.723404255319149
43,None,Mave,0.8,13,AIC,20,0.4230769230769231
44,None,Mave,0.8,13,AIC,20,0.5357142857142857
45,None,Mave,0.8,13,AIC,20,0.5
46,None,Mave,0.8,13,AIC,20,0.5925925925925926
47,None,Mave,0.8,13,AIC,20,0.6486486486486487
48,None,Mave,0.8,13,AIC,20,0.5116279069767442
49,None,Mave,0.8,13,AIC,20,0.56
50,None,Mave,0.8,13,AIC,20,0.5161290322580645
1,None,Mave,0.8,2,AIC,20,0.5161290322580645
2,None,Mave,0.8,2,AIC,20,0.5945945945945946
3,None,Mave,0.8,2,AIC,20,0.5151515151515151
4,None,Mave,0.8,2,AIC,20,0.6
5,None,Mave,0.8,2,AIC,20,0.5555555555555556
6,None,Mave,0.8,2,AIC,20,0.5777777777777777
7,None,Mave,0.8,2,AIC,20,0.44
8,None,Mave,0.8,2,AIC,20,0.6451612903225806
9,None,Mave,0.8,2,AIC,20,0.6666666666666666
10,None,Mave,0.8,2,AIC,20,0.5625
11,None,Mave,0.8,2,AIC,20,0.625
12,None,Mave,0.8,2,AIC,20,0.6153846153846154
13,None,Mave,0.8,2,AIC,20,0.6
14,None,Mave,0.8,2,AIC,20,0.6428571428571429
15,None,Mave,0.8,2,AIC,20,0.6428571428571429
16,None,Mave,0.8,2,AIC,20,0.5365853658536586
17,None,Mave,0.8,2,AIC,20,0.6222222222222222
18,None,Mave,0.8,2,AIC,20,0.59375
19,None,Mave,0.8,2,AIC,20,0.5666666666666667
20,None,Mave,0.8,2,AIC,20,0.5588235294117647
21,None,Mave,0.8,2,AIC,20,0.6551724137931034
22,None,Mave,0.8,2,AIC,20,0.43243243243243246
23,None,Mave,0.8,2,AIC,20,0.7096774193548387
24,None,Mave,0.8,2,AIC,20,0.5121951219512195
25,None,Mave,0.8,2,AIC,20,0.6129032258064516
26,None,Mave,0.8,2,AIC,20,0.5151515151515151
27,None,Mave,0.8,2,AIC,20,0.6923076923076923
28,None,Mave,0.8,2,AIC,20,0.65625
29,None,Mave,0.8,2,AIC,20,0.6206896551724138
30,None,Mave,0.8,2,AIC,20,0.6785714285714286
31,None,Mave,0.8,2,AIC,20,0.6086956521739131
32,None,Mave,0.8,2,AIC,20,0.6216216216216216
33,None,Mave,0.8,2,AIC,20,0.5294117647058824
34,None,Mave,0.8,2,AIC,20,0.6451612903225806
35,None,Mave,0.8,2,AIC,20,0.5405405405405406
36,None,Mave,0.8,2,AIC,20,0.7692307692307693
37,None,Mave,0.8,2,AIC,20,0.5142857142857142
38,None,Mave,0.8,2,AIC,20,0.5
39,None,Mave,0.8,2,AIC,20,0.5882352941176471
40,None,Mave,0.8,2,AIC,20,0.8076923076923077
41,None,Mave,0.8,2,AIC,20,0.5416666666666666
42,None,Mave,0.8,2,AIC,20,0.6170212765957447
43,None,Mave,0.8,2,AIC,20,0.65
44,None,Mave,0.8,2,AIC,20,0.5517241379310345
45,None,Mave,0.8,2,AIC,20,0.6875
46,None,Mave,0.8,2,AIC,20,0.6
47,None,Mave,0.8,2,AIC,20,0.625
48,None,Mave,0.8,2,AIC,20,0.6666666666666666
49,None,Mave,0.8,2,AIC,20,0.696969696969697
50,None,Mave,0.8,2,AIC,20,0.7037037037037037
1,None,Mave,0.8,7,AIC,20,0.6388888888888888
2,None,Mave,0.8,7,AIC,20,0.6216216216216216
3,None,Mave,0.8,7,AIC,20,0.5172413793103449
4,None,Mave,0.8,7,AIC,20,0.59375
5,None,Mave,0.8,7,AIC,20,0.41935483870967744
6,None,Mave,0.8,7,AIC,20,0.5757575757575758
7,None,Mave,0.8,7,AIC,20,0.5
8,None,Mave,0.8,7,AIC,20,0.6052631578947368
9,None,Mave,0.8,7,AIC,20,0.5945945945945946
10,None,Mave,0.8,7,AIC,20,0.7037037037037037
11,None,Mave,0.8,7,AIC,20,0.6857142857142857
12,None,Mave,0.8,7,AIC,20,0.7142857142857143
13,None,Mave,0.8,7,AIC,20,0.5428571428571428
14,None,Mave,0.8,7,AIC,20,0.4523809523809524
15,None,Mave,0.8,7,AIC,20,0.7142857142857143
16,None,Mave,0.8,7,AIC,20,0.5681818181818182
17,None,Mave,0.8,7,AIC,20,0.5428571428571428
18,None,Mave,0.8,7,AIC,20,0.46511627906976744
19,None,Mave,0.8,7,AIC,20,0.71875
20,None,Mave,0.8,7,AIC,20,0.5675675675675675
21,None,Mave,0.8,7,AIC,20,0.6153846153846154
22,None,Mave,0.8,7,AIC,20,0.6551724137931034
23,None,Mave,0.8,7,AIC,20,0.7241379310344828
24,None,Mave,0.8,7,AIC,20,0.5121951219512195
25,None,Mave,0.8,7,AIC,20,0.45454545454545453
26,None,Mave,0.8,7,AIC,20,0.6666666666666666
27,None,Mave,0.8,7,AIC,20,0.7272727272727273
28,None,Mave,0.8,7,AIC,20,0.6666666666666666
29,None,Mave,0.8,7,AIC,20,0.6153846153846154
30,None,Mave,0.8,7,AIC,20,0.5454545454545454
31,None,Mave,0.8,7,AIC,20,0.5652173913043478
32,None,Mave,0.8,7,AIC,20,0.6296296296296297
33,None,Mave,0.8,7,AIC,20,0.56
34,None,Mave,0.8,7,AIC,20,0.6052631578947368
35,None,Mave,0.8,7,AIC,20,0.5
36,None,Mave,0.8,7,AIC,20,0.45454545454545453
37,None,Mave,0.8,7,AIC,20,0.8285714285714286
38,None,Mave,0.8,7,AIC,20,0.5172413793103449
39,None,Mave,0.8,7,AIC,20,0.7142857142857143
40,None,Mave,0.8,7,AIC,20,0.5
41,None,Mave,0.8,7,AIC,20,0.5128205128205128
42,None,Mave,0.8,7,AIC,20,0.6170212765957447
43,None,Mave,0.8,7,AIC,20,0.5945945945945946
44,None,Mave,0.8,7,AIC,20,0.5714285714285714
45,None,Mave,0.8,7,AIC,20,0.7419354838709677
46,None,Mave,0.8,7,AIC,20,0.5277777777777778
47,None,Mave,0.8,7,AIC,20,0.7307692307692307
48,None,Mave,0.8,7,AIC,20,0.6060606060606061
49,None,Mave,0.8,7,AIC,20,0.5609756097560976
50,None,Mave,0.8,7,AIC,20,0.4
1,None,Mave,0.8,13,BIC,100,0.7941176470588235
2,None,Mave,0.8,13,BIC,100,0.7368421052631579
3,None,Mave,0.8,13,BIC,100,0.6818181818181818
4,None,Mave,0.8,13,BIC,100,0.7647058823529411
5,None,Mave,0.8,13,BIC,100,0.9459459459459459
6,None,Mave,0.8,13,BIC,100,0.9459459459459459
7,None,Mave,0.8,13,BIC,100,0.8181818181818182
8,None,Mave,0.8,13,BIC,100,0.918918918918919
9,None,Mave,0.8,13,BIC,100,0.7435897435897436
10,None,Mave,0.8,13,BIC,100,0.84
11,None,Mave,0.8,13,BIC,100,0.9117647058823529
12,None,Mave,0.8,13,BIC,100,0.9032258064516129
13,None,Mave,0.8,13,BIC,100,0.6956521739130435
14,None,Mave,0.8,13,BIC,100,0.7916666666666666
15,None,Mave,0.8,13,BIC,100,0.8421052631578947
16,None,Mave,0.8,13,BIC,100,0.8780487804878049
17,None,Mave,0.8,13,BIC,100,0.6739130434782609
18,None,Mave,0.8,13,BIC,100,0.9354838709677419
19,None,Mave,0.8,13,BIC,100,0.84375
20,None,Mave,0.8,13,BIC,100,0.8055555555555556
21,None,Mave,0.8,13,BIC,100,0.84375
22,None,Mave,0.8,13,BIC,100,0.8181818181818182
23,None,Mave,0.8,13,BIC,100,0.7931034482758621
24,None,Mave,0.8,13,BIC,100,0.8787878787878788
25,None,Mave,0.8,13,BIC,100,0.9393939393939394
26,None,Mave,0.8,13,BIC,100,0.88
27,None,Mave,0.8,13,BIC,100,0.9117647058823529
28,None,Mave,0.8,13,BIC,100,0.8095238095238095
29,None,Mave,0.8,13,BIC,100,0.8064516129032258
30,None,Mave,0.8,13,BIC,100,0.8095238095238095
31,None,Mave,0.8,13,BIC,100,0.8518518518518519
32,None,Mave,0.8,13,BIC,100,0.6571428571428571
33,None,Mave,0.8,13,BIC,100,0.5757575757575758
34,None,Mave,0.8,13,BIC,100,0.918918918918919
35,None,Mave,0.8,13,BIC,100,0.9024390243902439
36,None,Mave,0.8,13,BIC,100,0.9142857142857143
37,None,Mave,0.8,13,BIC,100,0.7307692307692307
38,None,Mave,0.8,13,BIC,100,1
39,None,Mave,0.8,13,BIC,100,0.7575757575757576
40,None,Mave,0.8,13,BIC,100,0.9375
41,None,Mave,0.8,13,BIC,100,0.78125
42,None,Mave,0.8,13,BIC,100,0.78125
43,None,Mave,0.8,13,BIC,100,0.8125
44,None,Mave,0.8,13,BIC,100,0.7586206896551724
45,None,Mave,0.8,13,BIC,100,0.8571428571428571
46,None,Mave,0.8,13,BIC,100,0.8888888888888888
47,None,Mave,0.8,13,BIC,100,0.918918918918919
48,None,Mave,0.8,13,BIC,100,0.9393939393939394
49,None,Mave,0.8,13,BIC,100,0.8378378378378378
50,None,Mave,0.8,13,BIC,100,0.8717948717948718
1,None,Mave,0.8,2,BIC,100,1
2,None,Mave,0.8,2,BIC,100,0.8787878787878788
3,None,Mave,0.8,2,BIC,100,0.9354838709677419
4,None,Mave,0.8,2,BIC,100,0.8108108108108109
5,None,Mave,0.8,2,BIC,100,0.8333333333333334
6,None,Mave,0.8,2,BIC,100,0.9393939393939394
7,None,Mave,0.8,2,BIC,100,0.8709677419354839
8,None,Mave,0.8,2,BIC,100,0.8888888888888888
9,None,Mave,0.8,2,BIC,100,0.7878787878787878
10,None,Mave,0.8,2,BIC,100,0.9142857142857143
11,None,Mave,0.8,2,BIC,100,0.88
12,None,Mave,0.8,2,BIC,100,0.9523809523809523
13,None,Mave,0.8,2,BIC,100,0.8571428571428571
14,None,Mave,0.8,2,BIC,100,0.8571428571428571
15,None,Mave,0.8,2,BIC,100,0.8461538461538461
16,None,Mave,0.8,2,BIC,100,0.8636363636363636
17,None,Mave,0.8,2,BIC,100,0.8297872340425532
18,None,Mave,0.8,2,BIC,100,0.9
19,None,Mave,0.8,2,BIC,100,0.918918918918919
20,None,Mave,0.8,2,BIC,100,0.8709677419354839
21,None,Mave,0.8,2,BIC,100,0.8064516129032258
22,None,Mave,0.8,2,BIC,100,0.9
23,None,Mave,0.8,2,BIC,100,0.8709677419354839
24,None,Mave,0.8,2,BIC,100,0.8857142857142857
25,None,Mave,0.8,2,BIC,100,0.9024390243902439
26,None,Mave,0.8,2,BIC,100,0.8611111111111112
27,None,Mave,0.8,2,BIC,100,0.8636363636363636
28,None,Mave,0.8,2,BIC,100,0.9666666666666667
29,None,Mave,0.8,2,BIC,100,0.8387096774193549
30,None,Mave,0.8,2,BIC,100,0.9142857142857143
31,None,Mave,0.8,2,BIC,100,1
32,None,Mave,0.8,2,BIC,100,0.7931034482758621
33,None,Mave,0.8,2,BIC,100,0.8666666666666667
34,None,Mave,0.8,2,BIC,100,0.8888888888888888
35,None,Mave,0.8,2,BIC,100,0.9473684210526315
36,None,Mave,0.8,2,BIC,100,0.8108108108108109
37,None,Mave,0.8,2,BIC,100,0.9117647058823529
38,None,Mave,0.8,2,BIC,100,1
39,None,Mave,0.8,2,BIC,100,0.9473684210526315
40,None,Mave,0.8,2,BIC,100,0.9166666666666666
41,None,Mave,0.8,2,BIC,100,0.9130434782608695
42,None,Mave,0.8,2,BIC,100,0.8928571428571429
43,None,Mave,0.8,2,BIC,100,0.8620689655172413
44,None,Mave,0.8,2,BIC,100,0.875
45,None,Mave,0.8,2,BIC,100,0.9459459459459459
46,None,Mave,0.8,2,BIC,100,0.96875
47,None,Mave,0.8,2,BIC,100,0.9310344827586207
48,None,Mave,0.8,2,BIC,100,0.8863636363636364
49,None,Mave,0.8,2,BIC,100,0.9024390243902439
50,None,Mave,0.8,2,BIC,100,0.8611111111111112
1,None,Mave,0.8,7,BIC,100,0.9411764705882353
2,None,Mave,0.8,7,BIC,100,0.8846153846153846
3,None,Mave,0.8,7,BIC,100,0.896551724137931
4,None,Mave,0.8,7,BIC,100,0.9310344827586207
5,None,Mave,0.8,7,BIC,100,0.75
6,None,Mave,0.8,7,BIC,100,0.8292682926829268
7,None,Mave,0.8,7,BIC,100,0.8823529411764706
8,None,Mave,0.8,7,BIC,100,0.8108108108108109
9,None,Mave,0.8,7,BIC,100,0.8918918918918919
10,None,Mave,0.8,7,BIC,100,0.9230769230769231
11,None,Mave,0.8,7,BIC,100,0.9354838709677419
12,None,Mave,0.8,7,BIC,100,0.9375
13,None,Mave,0.8,7,BIC,100,0.813953488372093
14,None,Mave,0.8,7,BIC,100,0.6052631578947368
15,None,Mave,0.8,7,BIC,100,0.8333333333333334
16,None,Mave,0.8,7,BIC,100,0.9069767441860465
17,None,Mave,0.8,7,BIC,100,0.8333333333333334
18,None,Mave,0.8,7,BIC,100,0.7777777777777778
19,None,Mave,0.8,7,BIC,100,0.875
20,None,Mave,0.8,7,BIC,100,0.8571428571428571
21,None,Mave,0.8,7,BIC,100,0.8918918918918919
22,None,Mave,0.8,7,BIC,100,0.7727272727272727
23,None,Mave,0.8,7,BIC,100,0.696969696969697
24,None,Mave,0.8,7,BIC,100,0.8928571428571429
25,None,Mave,0.8,7,BIC,100,0.8666666666666667
26,None,Mave,0.8,7,BIC,100,0.76
27,None,Mave,0.8,7,BIC,100,0.8378378378378378
28,None,Mave,0.8,7,BIC,100,0.9310344827586207
29,None,Mave,0.8,7,BIC,100,0.78125
30,None,Mave,0.8,7,BIC,100,0.7878787878787878
31,None,Mave,0.8,7,BIC,100,0.8518518518518519
32,None,Mave,0.8,7,BIC,100,0.8333333333333334
33,None,Mave,0.8,7,BIC,100,0.7948717948717948
34,None,Mave,0.8,7,BIC,100,0.8108108108108109
35,None,Mave,0.8,7,BIC,100,0.8857142857142857
36,None,Mave,0.8,7,BIC,100,0.8
37,None,Mave,0.8,7,BIC,100,0.8205128205128205
38,None,Mave,0.8,7,BIC,100,0.9
39,None,Mave,0.8,7,BIC,100,0.8666666666666667
40,None,Mave,0.8,7,BIC,100,0.8888888888888888
41,None,Mave,0.8,7,BIC,100,0.85
42,None,Mave,0.8,7,BIC,100,0.918918918918919
43,None,Mave,0.8,7,BIC,100,0.8666666666666667
44,None,Mave,0.8,7,BIC,100,0.6896551724137931
45,None,Mave,0.8,7,BIC,100,0.7352941176470589
46,None,Mave,0.8,7,BIC,100,0.8076923076923077
47,None,Mave,0.8,7,BIC,100,0.96875
48,None,Mave,0.8,7,BIC,100,0.8857142857142857
49,None,Mave,0.8,7,BIC,100,0.7368421052631579
50,None,Mave,0.8,7,BIC,100,0.8
1,None,Mave,0.8,13,BIC,20,0.7297297297297297
2,None,Mave,0.8,13,BIC,20,0.75
3,None,Mave,0.8,13,BIC,20,0.7142857142857143
4,None,Mave,0.8,13,BIC,20,0.8125
5,None,Mave,0.8,13,BIC,20,0.8157894736842105
6,None,Mave,0.8,13,BIC,20,0.5416666666666666
7,None,Mave,0.8,13,BIC,20,0.7894736842105263
8,None,Mave,0.8,13,BIC,20,0.8461538461538461
9,None,Mave,0.8,13,BIC,20,0.8108108108108109
10,None,Mave,0.8,13,BIC,20,0.6470588235294118
11,None,Mave,0.8,13,BIC,20,0.75
12,None,Mave,0.8,13,BIC,20,0.8
13,None,Mave,0.8,13,BIC,20,0.7
14,None,Mave,0.8,13,BIC,20,0.7586206896551724
15,None,Mave,0.8,13,BIC,20,0.71875
16,None,Mave,0.8,13,BIC,20,0.9032258064516129
17,None,Mave,0.8,13,BIC,20,0.7291666666666666
18,None,Mave,0.8,13,BIC,20,0.8235294117647058
19,None,Mave,0.8,13,BIC,20,0.7297297297297297
20,None,Mave,0.8,13,BIC,20,0.9428571428571428
21,None,Mave,0.8,13,BIC,20,0.8108108108108109
22,None,Mave,0.8,13,BIC,20,0.7872340425531915
23,None,Mave,0.8,13,BIC,20,0.7391304347826086
24,None,Mave,0.8,13,BIC,20,0.7317073170731707
25,None,Mave,0.8,13,BIC,20,0.6857142857142857
26,None,Mave,0.8,13,BIC,20,0.7096774193548387
27,None,Mave,0.8,13,BIC,20,0.8
28,None,Mave,0.8,13,BIC,20,0.7777777777777778
29,None,Mave,0.8,13,BIC,20,0.59375
30,None,Mave,0.8,13,BIC,20,0.696969696969697
31,None,Mave,0.8,13,BIC,20,0.6956521739130435
32,None,Mave,0.8,13,BIC,20,0.6206896551724138
33,None,Mave,0.8,13,BIC,20,0.8181818181818182
34,None,Mave,0.8,13,BIC,20,0.8461538461538461
35,None,Mave,0.8,13,BIC,20,0.72
36,None,Mave,0.8,13,BIC,20,0.7
37,None,Mave,0.8,13,BIC,20,0.7878787878787878
38,None,Mave,0.8,13,BIC,20,0.9047619047619048
39,None,Mave,0.8,13,BIC,20,0.6938775510204082
40,None,Mave,0.8,13,BIC,20,0.7272727272727273
41,None,Mave,0.8,13,BIC,20,0.8260869565217391
42,None,Mave,0.8,13,BIC,20,0.8085106382978723
43,None,Mave,0.8,13,BIC,20,0.6153846153846154
44,None,Mave,0.8,13,BIC,20,0.8571428571428571
45,None,Mave,0.8,13,BIC,20,0.8235294117647058
46,None,Mave,0.8,13,BIC,20,0.8148148148148148
47,None,Mave,0.8,13,BIC,20,0.8648648648648649
48,None,Mave,0.8,13,BIC,20,0.6046511627906976
49,None,Mave,0.8,13,BIC,20,0.76
50,None,Mave,0.8,13,BIC,20,0.7419354838709677
1,None,Mave,0.8,2,BIC,20,0.7096774193548387
2,None,Mave,0.8,2,BIC,20,0.8108108108108109
3,None,Mave,0.8,2,BIC,20,0.7272727272727273
4,None,Mave,0.8,2,BIC,20,0.7714285714285715
5,None,Mave,0.8,2,BIC,20,0.8333333333333334
6,None,Mave,0.8,2,BIC,20,0.7333333333333333
7,None,Mave,0.8,2,BIC,20,0.8
8,None,Mave,0.8,2,BIC,20,0.8387096774193549
9,None,Mave,0.8,2,BIC,20,0.8148148148148148
10,None,Mave,0.8,2,BIC,20,0.75
11,None,Mave,0.8,2,BIC,20,0.75
12,None,Mave,0.8,2,BIC,20,0.7307692307692307
13,None,Mave,0.8,2,BIC,20,0.8
14,None,Mave,0.8,2,BIC,20,0.7857142857142857
15,None,Mave,0.8,2,BIC,20,0.8571428571428571
16,None,Mave,0.8,2,BIC,20,0.7560975609756098
17,None,Mave,0.8,2,BIC,20,0.8888888888888888
18,None,Mave,0.8,2,BIC,20,0.6875
19,None,Mave,0.8,2,BIC,20,0.7666666666666667
20,None,Mave,0.8,2,BIC,20,0.7058823529411765
21,None,Mave,0.8,2,BIC,20,0.8275862068965517
22,None,Mave,0.8,2,BIC,20,0.7297297297297297
23,None,Mave,0.8,2,BIC,20,0.7741935483870968
24,None,Mave,0.8,2,BIC,20,0.7073170731707317
25,None,Mave,0.8,2,BIC,20,0.9032258064516129
26,None,Mave,0.8,2,BIC,20,0.8484848484848485
27,None,Mave,0.8,2,BIC,20,0.7948717948717948
28,None,Mave,0.8,2,BIC,20,0.9375
29,None,Mave,0.8,2,BIC,20,0.9310344827586207
30,None,Mave,0.8,2,BIC,20,0.75
31,None,Mave,0.8,2,BIC,20,0.7391304347826086
32,None,Mave,0.8,2,BIC,20,0.7837837837837838
33,None,Mave,0.8,2,BIC,20,0.7352941176470589
34,None,Mave,0.8,2,BIC,20,0.8387096774193549
35,None,Mave,0.8,2,BIC,20,0.8378378378378378
36,None,Mave,0.8,2,BIC,20,0.7307692307692307
37,None,Mave,0.8,2,BIC,20,0.7142857142857143
38,None,Mave,0.8,2,BIC,20,0.7
39,None,Mave,0.8,2,BIC,20,0.7647058823529411
40,None,Mave,0.8,2,BIC,20,0.5769230769230769
41,None,Mave,0.8,2,BIC,20,0.7083333333333334
42,None,Mave,0.8,2,BIC,20,0.7659574468085106
43,None,Mave,0.8,2,BIC,20,0.875
44,None,Mave,0.8,2,BIC,20,0.8275862068965517
45,None,Mave,0.8,2,BIC,20,0.84375
46,None,Mave,0.8,2,BIC,20,0.6857142857142857
47,None,Mave,0.8,2,BIC,20,0.8
48,None,Mave,0.8,2,BIC,20,0.7666666666666667
49,None,Mave,0.8,2,BIC,20,0.7878787878787878
50,None,Mave,0.8,2,BIC,20,0.7777777777777778
1,None,Mave,0.8,7,BIC,20,0.75
2,None,Mave,0.8,7,BIC,20,0.6216216216216216
3,None,Mave,0.8,7,BIC,20,0.7241379310344828
4,None,Mave,0.8,7,BIC,20,0.71875
5,None,Mave,0.8,7,BIC,20,0.6129032258064516
6,None,Mave,0.8,7,BIC,20,0.7272727272727273
7,None,Mave,0.8,7,BIC,20,0.6842105263157895
8,None,Mave,0.8,7,BIC,20,0.6842105263157895
9,None,Mave,0.8,7,BIC,20,0.6756756756756757
10,None,Mave,0.8,7,BIC,20,0.7777777777777778
11,None,Mave,0.8,7,BIC,20,0.7142857142857143
12,None,Mave,0.8,7,BIC,20,0.7142857142857143
13,None,Mave,0.8,7,BIC,20,0.7428571428571429
14,None,Mave,0.8,7,BIC,20,0.7619047619047619
15,None,Mave,0.8,7,BIC,20,0.7142857142857143
16,None,Mave,0.8,7,BIC,20,0.8181818181818182
17,None,Mave,0.8,7,BIC,20,0.8857142857142857
18,None,Mave,0.8,7,BIC,20,0.6511627906976745
19,None,Mave,0.8,7,BIC,20,0.625
20,None,Mave,0.8,7,BIC,20,0.5945945945945946
21,None,Mave,0.8,7,BIC,20,0.8076923076923077
22,None,Mave,0.8,7,BIC,20,0.9655172413793104
23,None,Mave,0.8,7,BIC,20,0.8620689655172413
24,None,Mave,0.8,7,BIC,20,0.7560975609756098
25,None,Mave,0.8,7,BIC,20,0.7727272727272727
26,None,Mave,0.8,7,BIC,20,0.7272727272727273
27,None,Mave,0.8,7,BIC,20,0.6666666666666666
28,None,Mave,0.8,7,BIC,20,0.7037037037037037
29,None,Mave,0.8,7,BIC,20,0.7692307692307693
30,None,Mave,0.8,7,BIC,20,0.6590909090909091
31,None,Mave,0.8,7,BIC,20,0.8260869565217391
32,None,Mave,0.8,7,BIC,20,0.6666666666666666
33,None,Mave,0.8,7,BIC,20,0.8
34,None,Mave,0.8,7,BIC,20,0.6842105263157895
35,None,Mave,0.8,7,BIC,20,0.8928571428571429
36,None,Mave,0.8,7,BIC,20,0.696969696969697
37,None,Mave,0.8,7,BIC,20,0.7714285714285715
38,None,Mave,0.8,7,BIC,20,0.6551724137931034
39,None,Mave,0.8,7,BIC,20,0.8857142857142857
40,None,Mave,0.8,7,BIC,20,0.6842105263157895
41,None,Mave,0.8,7,BIC,20,0.6923076923076923
42,None,Mave,0.8,7,BIC,20,0.7446808510638298
43,None,Mave,0.8,7,BIC,20,0.7027027027027027
44,None,Mave,0.8,7,BIC,20,0.8214285714285714
45,None,Mave,0.8,7,BIC,20,0.8709677419354839
46,None,Mave,0.8,7,BIC,20,0.7222222222222222
47,None,Mave,0.8,7,BIC,20,0.6538461538461539
48,None,Mave,0.8,7,BIC,20,0.696969696969697
49,None,Mave,0.8,7,BIC,20,0.8536585365853658
50,None,Mave,0.8,7,BIC,20,0.76
1,None,Rey,0.2,13,AIC,100,0.9659148376656215
2,None,Rey,0.2,13,AIC,100,0.9792489118331815
3,None,Rey,0.2,13,AIC,100,0.9735380264619735
4,None,Rey,0.2,13,AIC,100,0.9319466882067852
5,None,Rey,0.2,13,AIC,100,0.9318548387096774
6,None,Rey,0.2,13,AIC,100,0.9764360841423948
7,None,Rey,0.2,13,AIC,100,0.9571140262361252
8,None,Rey,0.2,13,AIC,100,0.9720060636685195
9,None,Rey,0.2,13,AIC,100,0.9585565551399979
10,None,Rey,0.2,13,AIC,100,0.9606633633329963
11,None,Rey,0.2,13,AIC,100,0.9680872550999798
12,None,Rey,0.2,13,AIC,100,0.9850384148807116
13,None,Rey,0.2,13,AIC,100,0.9328343111470767
14,None,Rey,0.2,13,AIC,100,0.9461833602584814
15,None,Rey,0.2,13,AIC,100,0.9698375870069605
16,None,Rey,0.2,13,AIC,100,0.9735807199757991
17,None,Rey,0.2,13,AIC,100,0.9388558167692463
18,None,Rey,0.2,13,AIC,100,0.9602829711975746
19,None,Rey,0.2,13,AIC,100,0.9967754937525192
20,None,Rey,0.2,13,AIC,100,0.9632434615772998
21,None,Rey,0.2,13,AIC,100,0.9812159159765704
22,None,Rey,0.2,13,AIC,100,0.9735593904531235
23,None,Rey,0.2,13,AIC,100,0.9714199151686528
24,None,Rey,0.2,13,AIC,100,0.9705822887181561
25,None,Rey,0.2,13,AIC,100,0.9567988668555241
26,None,Rey,0.2,13,AIC,100,0.9712986356745831
27,None,Rey,0.2,13,AIC,100,0.9180212014134276
28,None,Rey,0.2,13,AIC,100,0.9800141314222267
29,None,Rey,0.2,13,AIC,100,0.9708198707592892
30,None,Rey,0.2,13,AIC,100,0.9375757575757576
31,None,Rey,0.2,13,AIC,100,0.9760557688421904
32,None,Rey,0.2,13,AIC,100,0.963673057517659
33,None,Rey,0.2,13,AIC,100,0.9717868338557993
34,None,Rey,0.2,13,AIC,100,0.9720060636685195
35,None,Rey,0.2,13,AIC,100,0.9828456104944501
36,None,Rey,0.2,13,AIC,100,0.9369069250959015
37,None,Rey,0.2,13,AIC,100,0.9594457928802589
38,None,Rey,0.2,13,AIC,100,0.9625063163213744
39,None,Rey,0.2,13,AIC,100,0.9611346658590753
40,None,Rey,0.2,13,AIC,100,0.955849666599313
41,None,Rey,0.2,13,AIC,100,0.9743071009508396
42,None,Rey,0.2,13,AIC,100,0.9544582449762699
43,None,Rey,0.2,13,AIC,100,0.9404990403071017
44,None,Rey,0.2,13,AIC,100,0.9750681336428788
45,None,Rey,0.2,13,AIC,100,0.9761133603238866
46,None,Rey,0.2,13,AIC,100,0.9752016129032258
47,None,Rey,0.2,13,AIC,100,0.9580681014448823
48,None,Rey,0.2,13,AIC,100,0.9814441306978621
49,None,Rey,0.2,13,AIC,100,0.9817042353179015
50,None,Rey,0.2,13,AIC,100,0.9381245583930554
1,None,Rey,0.2,2,AIC,100,0.8006060606060607
2,None,Rey,0.2,2,AIC,100,0.7966272846612138
3,None,Rey,0.2,2,AIC,100,0.8031511968488032
4,None,Rey,0.2,2,AIC,100,0.7789558719579925
5,None,Rey,0.2,2,AIC,100,0.8184578020643595
6,None,Rey,0.2,2,AIC,100,0.8149979814291481
7,None,Rey,0.2,2,AIC,100,0.7598667608761481
8,None,Rey,0.2,2,AIC,100,0.8077932566121543
9,None,Rey,0.2,2,AIC,100,0.7926397735314933
10,None,Rey,0.2,2,AIC,100,0.7888048411497731
11,None,Rey,0.2,2,AIC,100,0.7527555870158762
12,None,Rey,0.2,2,AIC,100,0.803957197657985
13,None,Rey,0.2,2,AIC,100,0.813207928802589
14,None,Rey,0.2,2,AIC,100,0.7801110550227158
15,None,Rey,0.2,2,AIC,100,0.7331582668417331
16,None,Rey,0.2,2,AIC,100,0.7808371154815935
