replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
13,None,Mave,7,0.5,20,BIC,110
14,None,Mave,7,0.5,20,BIC,6
15,None,Mave,7,0.5,20,BIC,15
16,None,Mave,7,0.5,20,BIC,58
17,None,Mave,7,0.5,20,BIC,2
18,None,Mave,7,0.5,20,BIC,3
19,None,Mave,7,0.5,20,BIC,6
20,None,Mave,7,0.5,20,BIC,9
21,None,Mave,7,0.5,20,BIC,34
22,None,Mave,7,0.5,20,BIC,6
23,None,Mave,7,0.5,20,BIC,13
24,None,Mave,7,0.5,20,BIC,7
25,None,Mave,7,0.5,20,BIC,17
26,None,Mave,7,0.5,20,BIC,6
27,None,Mave,7,0.5,20,BIC,36
28,None,Mave,7,0.5,20,BIC,4
29,None,Mave,7,0.5,20,BIC,46
30,None,Mave,7,0.5,20,BIC,37
31,None,Mave,7,0.5,20,BIC,7
32,None,Mave,7,0.5,20,BIC,29
33,None,Mave,7,0.5,20,BIC,21
34,None,Mave,7,0.5,20,BIC,16
35,None,Mave,7,0.5,20,BIC,13
36,None,Mave,7,0.5,20,BIC,6
37,None,Mave,7,0.5,20,BIC,1
38,None,Mave,7,0.5,20,BIC,5
39,None,Mave,7,0.5,20,BIC,98
40,None,Mave,7,0.5,20,BIC,8
41,None,Mave,7,0.5,20,BIC,11
42,None,Mave,7,0.5,20,BIC,12
43,None,Mave,7,0.5,20,BIC,53
44,None,Mave,7,0.5,20,BIC,8
45,None,Mave,7,0.5,20,BIC,13
46,None,Mave,7,0.5,20,BIC,13
47,None,Mave,7,0.5,20,BIC,119
48,None,Mave,7,0.5,20,BIC,8
49,None,Mave,7,0.5,20,BIC,12
50,None,Mave,7,0.5,20,BIC,60
1,None,Mave,13,0.8,100,AIC,1
2,None,Mave,13,0.8,100,AIC,92
3,None,Mave,13,0.8,100,AIC,10
4,None,Mave,13,0.8,100,AIC,10
5,None,Mave,13,0.8,100,AIC,13
6,None,Mave,13,0.8,100,AIC,2
7,None,Mave,13,0.8,100,AIC,23
8,None,Mave,13,0.8,100,AIC,20
9,None,Mave,13,0.8,100,AIC,34
10,None,Mave,13,0.8,100,AIC,37
11,None,Mave,13,0.8,100,AIC,51
12,None,Mave,13,0.8,100,AIC,33
13,None,Mave,13,0.8,100,AIC,6
14,None,Mave,13,0.8,100,AIC,144
15,None,Mave,13,0.8,100,AIC,38
16,None,Mave,13,0.8,100,AIC,75
17,None,Mave,13,0.8,100,AIC,54
18,None,Mave,13,0.8,100,AIC,138
19,None,Mave,13,0.8,100,AIC,25
20,None,Mave,13,0.8,100,AIC,43
21,None,Mave,13,0.8,100,AIC,17
22,None,Mave,13,0.8,100,AIC,7
23,None,Mave,13,0.8,100,AIC,51
24,None,Mave,13,0.8,100,AIC,40
25,None,Mave,13,0.8,100,AIC,38
26,None,Mave,13,0.8,100,AIC,1
27,None,Mave,13,0.8,100,AIC,6
28,None,Mave,13,0.8,100,AIC,22
29,None,Mave,13,0.8,100,AIC,5
30,None,Mave,13,0.8,100,AIC,30
31,None,Mave,13,0.8,100,AIC,14
32,None,Mave,13,0.8,100,AIC,24
33,None,Mave,13,0.8,100,AIC,30
34,None,Mave,13,0.8,100,AIC,20
35,None,Mave,13,0.8,100,AIC,91
36,None,Mave,13,0.8,100,AIC,13
37,None,Mave,13,0.8,100,AIC,40
38,None,Mave,13,0.8,100,AIC,28
39,None,Mave,13,0.8,100,AIC,41
40,None,Mave,13,0.8,100,AIC,75
41,None,Mave,13,0.8,100,AIC,111
42,None,Mave,13,0.8,100,AIC,72
43,None,Mave,13,0.8,100,AIC,5
44,None,Mave,13,0.8,100,AIC,24
45,None,Mave,13,0.8,100,AIC,57
46,None,Mave,13,0.8,100,AIC,5
47,None,Mave,13,0.8,100,AIC,8
48,None,Mave,13,0.8,100,AIC,7
49,None,Mave,13,0.8,100,AIC,48
50,None,Mave,13,0.8,100,AIC,17
1,None,Mave,2,0.8,100,AIC,29
2,None,Mave,2,0.8,100,AIC,14
3,None,Mave,2,0.8,100,AIC,24
4,None,Mave,2,0.8,100,AIC,12
5,None,Mave,2,0.8,100,AIC,33
6,None,Mave,2,0.8,100,AIC,15
7,None,Mave,2,0.8,100,AIC,45
8,None,Mave,2,0.8,100,AIC,38
9,None,Mave,2,0.8,100,AIC,24
10,None,Mave,2,0.8,100,AIC,38
11,None,Mave,2,0.8,100,AIC,4
12,None,Mave,2,0.8,100,AIC,87
13,None,Mave,2,0.8,100,AIC,1
14,None,Mave,2,0.8,100,AIC,7
15,None,Mave,2,0.8,100,AIC,29
16,None,Mave,2,0.8,100,AIC,12
17,None,Mave,2,0.8,100,AIC,9
18,None,Mave,2,0.8,100,AIC,8
19,None,Mave,2,0.8,100,AIC,28
20,None,Mave,2,0.8,100,AIC,7
21,None,Mave,2,0.8,100,AIC,24
22,None,Mave,2,0.8,100,AIC,46
23,None,Mave,2,0.8,100,AIC,15
24,None,Mave,2,0.8,100,AIC,22
25,None,Mave,2,0.8,100,AIC,2
26,None,Mave,2,0.8,100,AIC,9
27,None,Mave,2,0.8,100,AIC,1
28,None,Mave,2,0.8,100,AIC,1
29,None,Mave,2,0.8,100,AIC,13
30,None,Mave,2,0.8,100,AIC,27
31,None,Mave,2,0.8,100,AIC,16
32,None,Mave,2,0.8,100,AIC,18
33,None,Mave,2,0.8,100,AIC,22
34,None,Mave,2,0.8,100,AIC,38
35,None,Mave,2,0.8,100,AIC,5
36,None,Mave,2,0.8,100,AIC,5
37,None,Mave,2,0.8,100,AIC,1
38,None,Mave,2,0.8,100,AIC,23
39,None,Mave,2,0.8,100,AIC,24
40,None,Mave,2,0.8,100,AIC,5
41,None,Mave,2,0.8,100,AIC,57
42,None,Mave,2,0.8,100,AIC,27
43,None,Mave,2,0.8,100,AIC,10
44,None,Mave,2,0.8,100,AIC,14
45,None,Mave,2,0.8,100,AIC,8
46,None,Mave,2,0.8,100,AIC,3
47,None,Mave,2,0.8,100,AIC,19
48,None,Mave,2,0.8,100,AIC,16
49,None,Mave,2,0.8,100,AIC,2
50,None,Mave,2,0.8,100,AIC,8
1,None,Mave,7,0.8,100,AIC,26
2,None,Mave,7,0.8,100,AIC,17
3,None,Mave,7,0.8,100,AIC,52
4,None,Mave,7,0.8,100,AIC,1
5,None,Mave,7,0.8,100,AIC,9
6,None,Mave,7,0.8,100,AIC,19
7,None,Mave,7,0.8,100,AIC,40
8,None,Mave,7,0.8,100,AIC,23
9,None,Mave,7,0.8,100,AIC,27
10,None,Mave,7,0.8,100,AIC,16
11,None,Mave,7,0.8,100,AIC,46
12,None,Mave,7,0.8,100,AIC,12
13,None,Mave,7,0.8,100,AIC,91
14,None,Mave,7,0.8,100,AIC,17
15,None,Mave,7,0.8,100,AIC,13
16,None,Mave,7,0.8,100,AIC,10
17,None,Mave,7,0.8,100,AIC,26
18,None,Mave,7,0.8,100,AIC,21
19,None,Mave,7,0.8,100,AIC,16
20,None,Mave,7,0.8,100,AIC,18
21,None,Mave,7,0.8,100,AIC,20
22,None,Mave,7,0.8,100,AIC,3
23,None,Mave,7,0.8,100,AIC,39
24,None,Mave,7,0.8,100,AIC,2
25,None,Mave,7,0.8,100,AIC,5
26,None,Mave,7,0.8,100,AIC,24
27,None,Mave,7,0.8,100,AIC,102
28,None,Mave,7,0.8,100,AIC,25
29,None,Mave,7,0.8,100,AIC,1
30,None,Mave,7,0.8,100,AIC,15
31,None,Mave,7,0.8,100,AIC,24
32,None,Mave,7,0.8,100,AIC,8
33,None,Mave,7,0.8,100,AIC,24
34,None,Mave,7,0.8,100,AIC,23
35,None,Mave,7,0.8,100,AIC,26
36,None,Mave,7,0.8,100,AIC,34
37,None,Mave,7,0.8,100,AIC,3
38,None,Mave,7,0.8,100,AIC,30
39,None,Mave,7,0.8,100,AIC,1
40,None,Mave,7,0.8,100,AIC,54
41,None,Mave,7,0.8,100,AIC,37
42,None,Mave,7,0.8,100,AIC,24
43,None,Mave,7,0.8,100,AIC,1
44,None,Mave,7,0.8,100,AIC,7
45,None,Mave,7,0.8,100,AIC,17
46,None,Mave,7,0.8,100,AIC,17
47,None,Mave,7,0.8,100,AIC,26
48,None,Mave,7,0.8,100,AIC,3
49,None,Mave,7,0.8,100,AIC,44
50,None,Mave,7,0.8,100,AIC,16
1,None,Mave,13,0.8,20,AIC,52
2,None,Mave,13,0.8,20,AIC,20
3,None,Mave,13,0.8,20,AIC,13
4,None,Mave,13,0.8,20,AIC,5
5,None,Mave,13,0.8,20,AIC,47
6,None,Mave,13,0.8,20,AIC,46
7,None,Mave,13,0.8,20,AIC,9
8,None,Mave,13,0.8,20,AIC,6
9,None,Mave,13,0.8,20,AIC,22
10,None,Mave,13,0.8,20,AIC,1
11,None,Mave,13,0.8,20,AIC,43
12,None,Mave,13,0.8,20,AIC,33
13,None,Mave,13,0.8,20,AIC,45
14,None,Mave,13,0.8,20,AIC,2
15,None,Mave,13,0.8,20,AIC,6
16,None,Mave,13,0.8,20,AIC,9
17,None,Mave,13,0.8,20,AIC,7
18,None,Mave,13,0.8,20,AIC,25
19,None,Mave,13,0.8,20,AIC,7
20,None,Mave,13,0.8,20,AIC,12
21,None,Mave,13,0.8,20,AIC,74
22,None,Mave,13,0.8,20,AIC,23
23,None,Mave,13,0.8,20,AIC,7
24,None,Mave,13,0.8,20,AIC,5
25,None,Mave,13,0.8,20,AIC,101
26,None,Mave,13,0.8,20,AIC,22
27,None,Mave,13,0.8,20,AIC,42
28,None,Mave,13,0.8,20,AIC,126
29,None,Mave,13,0.8,20,AIC,5
30,None,Mave,13,0.8,20,AIC,18
31,None,Mave,13,0.8,20,AIC,3
32,None,Mave,13,0.8,20,AIC,35
33,None,Mave,13,0.8,20,AIC,189
34,None,Mave,13,0.8,20,AIC,6
35,None,Mave,13,0.8,20,AIC,18
36,None,Mave,13,0.8,20,AIC,22
37,None,Mave,13,0.8,20,AIC,3
38,None,Mave,13,0.8,20,AIC,27
39,None,Mave,13,0.8,20,AIC,8
40,None,Mave,13,0.8,20,AIC,28
41,None,Mave,13,0.8,20,AIC,17
42,None,Mave,13,0.8,20,AIC,5
43,None,Mave,13,0.8,20,AIC,2
44,None,Mave,13,0.8,20,AIC,11
45,None,Mave,13,0.8,20,AIC,5
46,None,Mave,13,0.8,20,AIC,8
47,None,Mave,13,0.8,20,AIC,68
48,None,Mave,13,0.8,20,AIC,6
49,None,Mave,13,0.8,20,AIC,246
50,None,Mave,13,0.8,20,AIC,60
1,None,Mave,2,0.8,20,AIC,26
2,None,Mave,2,0.8,20,AIC,64
3,None,Mave,2,0.8,20,AIC,2
4,None,Mave,2,0.8,20,AIC,6
5,None,Mave,2,0.8,20,AIC,38
6,None,Mave,2,0.8,20,AIC,33
7,None,Mave,2,0.8,20,AIC,12
8,None,Mave,2,0.8,20,AIC,35
9,None,Mave,2,0.8,20,AIC,12
10,None,Mave,2,0.8,20,AIC,5
11,None,Mave,2,0.8,20,AIC,1
12,None,Mave,2,0.8,20,AIC,3
13,None,Mave,2,0.8,20,AIC,46
14,None,Mave,2,0.8,20,AIC,13
15,None,Mave,2,0.8,20,AIC,18
16,None,Mave,2,0.8,20,AIC,44
17,None,Mave,2,0.8,20,AIC,24
18,None,Mave,2,0.8,20,AIC,1
19,None,Mave,2,0.8,20,AIC,16
20,None,Mave,2,0.8,20,AIC,5
21,None,Mave,2,0.8,20,AIC,24
22,None,Mave,2,0.8,20,AIC,6
23,None,Mave,2,0.8,20,AIC,6
24,None,Mave,2,0.8,20,AIC,33
25,None,Mave,2,0.8,20,AIC,21
26,None,Mave,2,0.8,20,AIC,5
27,None,Mave,2,0.8,20,AIC,85
28,None,Mave,2,0.8,20,AIC,32
29,None,Mave,2,0.8,20,AIC,4
30,None,Mave,2,0.8,20,AIC,73
31,None,Mave,2,0.8,20,AIC,10
32,None,Mave,2,0.8,20,AIC,21
33,None,Mave,2,0.8,20,AIC,43
34,None,Mave,2,0.8,20,AIC,35
35,None,Mave,2,0.8,20,AIC,17
36,None,Mave,2,0.8,20,AIC,61
37,None,Mave,2,0.8,20,AIC,79
38,None,Mave,2,0.8,20,AIC,34
39,None,Mave,2,0.8,20,AIC,8
40,None,Mave,2,0.8,20,AIC,24
41,None,Mave,2,0.8,20,AIC,29
42,None,Mave,2,0.8,20,AIC,56
43,None,Mave,2,0.8,20,AIC,66
44,None,Mave,2,0.8,20,AIC,30
45,None,Mave,2,0.8,20,AIC,7
46,None,Mave,2,0.8,20,AIC,117
47,None,Mave,2,0.8,20,AIC,4
48,None,Mave,2,0.8,20,AIC,38
49,None,Mave,2,0.8,20,AIC,3
50,None,Mave,2,0.8,20,AIC,9
1,None,Mave,7,0.8,20,AIC,10
2,None,Mave,7,0.8,20,AIC,2
3,None,Mave,7,0.8,20,AIC,31
4,None,Mave,7,0.8,20,AIC,23
5,None,Mave,7,0.8,20,AIC,20
6,None,Mave,7,0.8,20,AIC,37
7,None,Mave,7,0.8,20,AIC,45
8,None,Mave,7,0.8,20,AIC,12
9,None,Mave,7,0.8,20,AIC,21
10,None,Mave,7,0.8,20,AIC,21
11,None,Mave,7,0.8,20,AIC,7
12,None,Mave,7,0.8,20,AIC,28
13,None,Mave,7,0.8,20,AIC,11
14,None,Mave,7,0.8,20,AIC,91
15,None,Mave,7,0.8,20,AIC,92
16,None,Mave,7,0.8,20,AIC,36
17,None,Mave,7,0.8,20,AIC,2
18,None,Mave,7,0.8,20,AIC,49
19,None,Mave,7,0.8,20,AIC,6
20,None,Mave,7,0.8,20,AIC,9
21,None,Mave,7,0.8,20,AIC,17
22,None,Mave,7,0.8,20,AIC,37
23,None,Mave,7,0.8,20,AIC,13
24,None,Mave,7,0.8,20,AIC,48
25,None,Mave,7,0.8,20,AIC,17
26,None,Mave,7,0.8,20,AIC,20
27,None,Mave,7,0.8,20,AIC,11
28,None,Mave,7,0.8,20,AIC,4
29,None,Mave,7,0.8,20,AIC,124
30,None,Mave,7,0.8,20,AIC,23
31,None,Mave,7,0.8,20,AIC,30
32,None,Mave,7,0.8,20,AIC,61
33,None,Mave,7,0.8,20,AIC,21
34,None,Mave,7,0.8,20,AIC,12
35,None,Mave,7,0.8,20,AIC,13
36,None,Mave,7,0.8,20,AIC,22
37,None,Mave,7,0.8,20,AIC,1
38,None,Mave,7,0.8,20,AIC,10
39,None,Mave,7,0.8,20,AIC,173
40,None,Mave,7,0.8,20,AIC,9
41,None,Mave,7,0.8,20,AIC,62
42,None,Mave,7,0.8,20,AIC,11
43,None,Mave,7,0.8,20,AIC,68
44,None,Mave,7,0.8,20,AIC,163
45,None,Mave,7,0.8,20,AIC,13
46,None,Mave,7,0.8,20,AIC,36
47,None,Mave,7,0.8,20,AIC,60
48,None,Mave,7,0.8,20,AIC,66
49,None,Mave,7,0.8,20,AIC,33
50,None,Mave,7,0.8,20,AIC,49
1,None,Mave,13,0.8,100,BIC,1
2,None,Mave,13,0.8,100,BIC,223
3,None,Mave,13,0.8,100,BIC,26
4,None,Mave,13,0.8,100,BIC,367
5,None,Mave,13,0.8,100,BIC,924
6,None,Mave,13,0.8,100,BIC,567
7,None,Mave,13,0.8,100,BIC,565
8,None,Mave,13,0.8,100,BIC,44
9,None,Mave,13,0.8,100,BIC,41
10,None,Mave,13,0.8,100,BIC,2659
11,None,Mave,13,0.8,100,BIC,529
12,None,Mave,13,0.8,100,BIC,955
13,None,Mave,13,0.8,100,BIC,29
14,None,Mave,13,0.8,100,BIC,522
15,None,Mave,13,0.8,100,BIC,328
16,None,Mave,13,0.8,100,BIC,110
17,None,Mave,13,0.8,100,BIC,280
18,None,Mave,13,0.8,100,BIC,607
19,None,Mave,13,0.8,100,BIC,122
20,None,Mave,13,0.8,100,BIC,43
21,None,Mave,13,0.8,100,BIC,269
22,None,Mave,13,0.8,100,BIC,359
23,None,Mave,13,0.8,100,BIC,305
24,None,Mave,13,0.8,100,BIC,284
25,None,Mave,13,0.8,100,BIC,295
26,None,Mave,13,0.8,100,BIC,1
27,None,Mave,13,0.8,100,BIC,3
28,None,Mave,13,0.8,100,BIC,276
29,None,Mave,13,0.8,100,BIC,143
30,None,Mave,13,0.8,100,BIC,150
31,None,Mave,13,0.8,100,BIC,759
32,None,Mave,13,0.8,100,BIC,105
33,None,Mave,13,0.8,100,BIC,214
34,None,Mave,13,0.8,100,BIC,44
35,None,Mave,13,0.8,100,BIC,143
36,None,Mave,13,0.8,100,BIC,553
37,None,Mave,13,0.8,100,BIC,83
38,None,Mave,13,0.8,100,BIC,609
39,None,Mave,13,0.8,100,BIC,12
40,None,Mave,13,0.8,100,BIC,330
41,None,Mave,13,0.8,100,BIC,328
42,None,Mave,13,0.8,100,BIC,368
43,None,Mave,13,0.8,100,BIC,225
44,None,Mave,13,0.8,100,BIC,114
45,None,Mave,13,0.8,100,BIC,270
46,None,Mave,13,0.8,100,BIC,1
47,None,Mave,13,0.8,100,BIC,122
48,None,Mave,13,0.8,100,BIC,24
49,None,Mave,13,0.8,100,BIC,541
50,None,Mave,13,0.8,100,BIC,17
1,None,Mave,2,0.8,100,BIC,29
2,None,Mave,2,0.8,100,BIC,14
3,None,Mave,2,0.8,100,BIC,24
4,None,Mave,2,0.8,100,BIC,12
5,None,Mave,2,0.8,100,BIC,14
6,None,Mave,2,0.8,100,BIC,185
7,None,Mave,2,0.8,100,BIC,45
8,None,Mave,2,0.8,100,BIC,7
9,None,Mave,2,0.8,100,BIC,40
10,None,Mave,2,0.8,100,BIC,88
11,None,Mave,2,0.8,100,BIC,4
12,None,Mave,2,0.8,100,BIC,78
13,None,Mave,2,0.8,100,BIC,1
14,None,Mave,2,0.8,100,BIC,106
15,None,Mave,2,0.8,100,BIC,29
16,None,Mave,2,0.8,100,BIC,12
17,None,Mave,2,0.8,100,BIC,9
18,None,Mave,2,0.8,100,BIC,41
19,None,Mave,2,0.8,100,BIC,45
20,None,Mave,2,0.8,100,BIC,9
21,None,Mave,2,0.8,100,BIC,24
22,None,Mave,2,0.8,100,BIC,30
23,None,Mave,2,0.8,100,BIC,83
24,None,Mave,2,0.8,100,BIC,49
25,None,Mave,2,0.8,100,BIC,2
26,None,Mave,2,0.8,100,BIC,9
27,None,Mave,2,0.8,100,BIC,1
28,None,Mave,2,0.8,100,BIC,1
29,None,Mave,2,0.8,100,BIC,13
30,None,Mave,2,0.8,100,BIC,119
31,None,Mave,2,0.8,100,BIC,494
32,None,Mave,2,0.8,100,BIC,33
33,None,Mave,2,0.8,100,BIC,23
34,None,Mave,2,0.8,100,BIC,7
35,None,Mave,2,0.8,100,BIC,5
36,None,Mave,2,0.8,100,BIC,31
37,None,Mave,2,0.8,100,BIC,1
38,None,Mave,2,0.8,100,BIC,11
39,None,Mave,2,0.8,100,BIC,22
40,None,Mave,2,0.8,100,BIC,5
41,None,Mave,2,0.8,100,BIC,4
42,None,Mave,2,0.8,100,BIC,105
43,None,Mave,2,0.8,100,BIC,10
44,None,Mave,2,0.8,100,BIC,61
45,None,Mave,2,0.8,100,BIC,58
46,None,Mave,2,0.8,100,BIC,3
47,None,Mave,2,0.8,100,BIC,92
48,None,Mave,2,0.8,100,BIC,16
49,None,Mave,2,0.8,100,BIC,2
50,None,Mave,2,0.8,100,BIC,6
1,None,Mave,7,0.8,100,BIC,496
2,None,Mave,7,0.8,100,BIC,45
3,None,Mave,7,0.8,100,BIC,11
4,None,Mave,7,0.8,100,BIC,1
5,None,Mave,7,0.8,100,BIC,14
6,None,Mave,7,0.8,100,BIC,71
7,None,Mave,7,0.8,100,BIC,40
8,None,Mave,7,0.8,100,BIC,23
9,None,Mave,7,0.8,100,BIC,177
10,None,Mave,7,0.8,100,BIC,16
11,None,Mave,7,0.8,100,BIC,63
12,None,Mave,7,0.8,100,BIC,48
13,None,Mave,7,0.8,100,BIC,132
14,None,Mave,7,0.8,100,BIC,115
15,None,Mave,7,0.8,100,BIC,13
16,None,Mave,7,0.8,100,BIC,10
17,None,Mave,7,0.8,100,BIC,28
18,None,Mave,7,0.8,100,BIC,72
19,None,Mave,7,0.8,100,BIC,16
20,None,Mave,7,0.8,100,BIC,18
21,None,Mave,7,0.8,100,BIC,66
22,None,Mave,7,0.8,100,BIC,51
23,None,Mave,7,0.8,100,BIC,90
24,None,Mave,7,0.8,100,BIC,2
25,None,Mave,7,0.8,100,BIC,5
26,None,Mave,7,0.8,100,BIC,42
27,None,Mave,7,0.8,100,BIC,8
28,None,Mave,7,0.8,100,BIC,232
29,None,Mave,7,0.8,100,BIC,80
30,None,Mave,7,0.8,100,BIC,36
31,None,Mave,7,0.8,100,BIC,142
32,None,Mave,7,0.8,100,BIC,8
33,None,Mave,7,0.8,100,BIC,44
34,None,Mave,7,0.8,100,BIC,23
35,None,Mave,7,0.8,100,BIC,243
36,None,Mave,7,0.8,100,BIC,47
37,None,Mave,7,0.8,100,BIC,64
38,None,Mave,7,0.8,100,BIC,198
39,None,Mave,7,0.8,100,BIC,1
40,None,Mave,7,0.8,100,BIC,166
41,None,Mave,7,0.8,100,BIC,37
42,None,Mave,7,0.8,100,BIC,24
43,None,Mave,7,0.8,100,BIC,20
44,None,Mave,7,0.8,100,BIC,7
45,None,Mave,7,0.8,100,BIC,122
46,None,Mave,7,0.8,100,BIC,17
47,None,Mave,7,0.8,100,BIC,1199
48,None,Mave,7,0.8,100,BIC,3
49,None,Mave,7,0.8,100,BIC,8
50,None,Mave,7,0.8,100,BIC,16
1,None,Mave,13,0.8,20,BIC,180
2,None,Mave,13,0.8,20,BIC,229
3,None,Mave,13,0.8,20,BIC,17
4,None,Mave,13,0.8,20,BIC,39
5,None,Mave,13,0.8,20,BIC,187
6,None,Mave,13,0.8,20,BIC,46
7,None,Mave,13,0.8,20,BIC,206
8,None,Mave,13,0.8,20,BIC,6
9,None,Mave,13,0.8,20,BIC,143
10,None,Mave,13,0.8,20,BIC,1
11,None,Mave,13,0.8,20,BIC,52
12,None,Mave,13,0.8,20,BIC,67
13,None,Mave,13,0.8,20,BIC,161
14,None,Mave,13,0.8,20,BIC,2
15,None,Mave,13,0.8,20,BIC,6
16,None,Mave,13,0.8,20,BIC,116
17,None,Mave,13,0.8,20,BIC,233
18,None,Mave,13,0.8,20,BIC,33
19,None,Mave,13,0.8,20,BIC,7
20,None,Mave,13,0.8,20,BIC,64
21,None,Mave,13,0.8,20,BIC,158
22,None,Mave,13,0.8,20,BIC,58
23,None,Mave,13,0.8,20,BIC,7
24,None,Mave,13,0.8,20,BIC,5
25,None,Mave,13,0.8,20,BIC,101
26,None,Mave,13,0.8,20,BIC,352
27,None,Mave,13,0.8,20,BIC,42
28,None,Mave,13,0.8,20,BIC,126
29,None,Mave,13,0.8,20,BIC,5
30,None,Mave,13,0.8,20,BIC,177
31,None,Mave,13,0.8,20,BIC,136
32,None,Mave,13,0.8,20,BIC,35
33,None,Mave,13,0.8,20,BIC,189
34,None,Mave,13,0.8,20,BIC,6
35,None,Mave,13,0.8,20,BIC,18
36,None,Mave,13,0.8,20,BIC,22
37,None,Mave,13,0.8,20,BIC,44
38,None,Mave,13,0.8,20,BIC,34
39,None,Mave,13,0.8,20,BIC,417
40,None,Mave,13,0.8,20,BIC,28
41,None,Mave,13,0.8,20,BIC,17
42,None,Mave,13,0.8,20,BIC,43
43,None,Mave,13,0.8,20,BIC,2
44,None,Mave,13,0.8,20,BIC,63
45,None,Mave,13,0.8,20,BIC,5
46,None,Mave,13,0.8,20,BIC,22
47,None,Mave,13,0.8,20,BIC,200
48,None,Mave,13,0.8,20,BIC,3
49,None,Mave,13,0.8,20,BIC,246
50,None,Mave,13,0.8,20,BIC,60
1,None,Mave,2,0.8,20,BIC,26
2,None,Mave,2,0.8,20,BIC,3
3,None,Mave,2,0.8,20,BIC,2
4,None,Mave,2,0.8,20,BIC,6
5,None,Mave,2,0.8,20,BIC,38
6,None,Mave,2,0.8,20,BIC,51
7,None,Mave,2,0.8,20,BIC,12
8,None,Mave,2,0.8,20,BIC,35
9,None,Mave,2,0.8,20,BIC,12
10,None,Mave,2,0.8,20,BIC,5
11,None,Mave,2,0.8,20,BIC,1
12,None,Mave,2,0.8,20,BIC,3
13,None,Mave,2,0.8,20,BIC,138
14,None,Mave,2,0.8,20,BIC,13
15,None,Mave,2,0.8,20,BIC,18
16,None,Mave,2,0.8,20,BIC,44
17,None,Mave,2,0.8,20,BIC,45
18,None,Mave,2,0.8,20,BIC,1
19,None,Mave,2,0.8,20,BIC,156
20,None,Mave,2,0.8,20,BIC,35
21,None,Mave,2,0.8,20,BIC,24
22,None,Mave,2,0.8,20,BIC,6
23,None,Mave,2,0.8,20,BIC,188
24,None,Mave,2,0.8,20,BIC,33
25,None,Mave,2,0.8,20,BIC,28
26,None,Mave,2,0.8,20,BIC,5
27,None,Mave,2,0.8,20,BIC,181
28,None,Mave,2,0.8,20,BIC,14
29,None,Mave,2,0.8,20,BIC,4
30,None,Mave,2,0.8,20,BIC,64
31,None,Mave,2,0.8,20,BIC,10
32,None,Mave,2,0.8,20,BIC,21
33,None,Mave,2,0.8,20,BIC,43
34,None,Mave,2,0.8,20,BIC,35
35,None,Mave,2,0.8,20,BIC,17
36,None,Mave,2,0.8,20,BIC,61
37,None,Mave,2,0.8,20,BIC,108
38,None,Mave,2,0.8,20,BIC,34
39,None,Mave,2,0.8,20,BIC,8
40,None,Mave,2,0.8,20,BIC,24
41,None,Mave,2,0.8,20,BIC,29
42,None,Mave,2,0.8,20,BIC,56
43,None,Mave,2,0.8,20,BIC,130
44,None,Mave,2,0.8,20,BIC,30
45,None,Mave,2,0.8,20,BIC,7
46,None,Mave,2,0.8,20,BIC,42
47,None,Mave,2,0.8,20,BIC,22
48,None,Mave,2,0.8,20,BIC,38
49,None,Mave,2,0.8,20,BIC,3
50,None,Mave,2,0.8,20,BIC,4
1,None,Mave,7,0.8,20,BIC,10
2,None,Mave,7,0.8,20,BIC,56
3,None,Mave,7,0.8,20,BIC,31
4,None,Mave,7,0.8,20,BIC,29
5,None,Mave,7,0.8,20,BIC,20
6,None,Mave,7,0.8,20,BIC,53
7,None,Mave,7,0.8,20,BIC,45
8,None,Mave,7,0.8,20,BIC,12
9,None,Mave,7,0.8,20,BIC,21
10,None,Mave,7,0.8,20,BIC,56
11,None,Mave,7,0.8,20,BIC,7
12,None,Mave,7,0.8,20,BIC,18
13,None,Mave,7,0.8,20,BIC,110
14,None,Mave,7,0.8,20,BIC,45
15,None,Mave,7,0.8,20,BIC,108
16,None,Mave,7,0.8,20,BIC,58
17,None,Mave,7,0.8,20,BIC,6
18,None,Mave,7,0.8,20,BIC,69
19,None,Mave,7,0.8,20,BIC,78
20,None,Mave,7,0.8,20,BIC,19
21,None,Mave,7,0.8,20,BIC,9
22,None,Mave,7,0.8,20,BIC,37
23,None,Mave,7,0.8,20,BIC,6
24,None,Mave,7,0.8,20,BIC,145
25,None,Mave,7,0.8,20,BIC,110
26,None,Mave,7,0.8,20,BIC,20
27,None,Mave,7,0.8,20,BIC,67
28,None,Mave,7,0.8,20,BIC,160
29,None,Mave,7,0.8,20,BIC,124
30,None,Mave,7,0.8,20,BIC,133
31,None,Mave,7,0.8,20,BIC,30
32,None,Mave,7,0.8,20,BIC,61
33,None,Mave,7,0.8,20,BIC,21
34,None,Mave,7,0.8,20,BIC,12
35,None,Mave,7,0.8,20,BIC,13
36,None,Mave,7,0.8,20,BIC,22
37,None,Mave,7,0.8,20,BIC,1
38,None,Mave,7,0.8,20,BIC,5
39,None,Mave,7,0.8,20,BIC,37
40,None,Mave,7,0.8,20,BIC,9
41,None,Mave,7,0.8,20,BIC,96
42,None,Mave,7,0.8,20,BIC,11
43,None,Mave,7,0.8,20,BIC,92
44,None,Mave,7,0.8,20,BIC,195
45,None,Mave,7,0.8,20,BIC,13
46,None,Mave,7,0.8,20,BIC,58
