replica,turn,studies,network,population,sigma,net_size,base_SS,true_model,colab_cond,orig_type,strategy,old_model,selected_model,orig_agents,switch_agents,SS,num_agents,init_g_true,final_g_true,prop_t_mod,switch_testing,switch_changing,switch_true,switch_true_changing,switch_true_rejecting,switch_rep_study,switch_rep,switch_not_rep,switch_all,switch_global,switch_not_global,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_true
1,35,114,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,9,13,1,1,20,1,0,0,0,3,0,0,0,0,1,0,1,6,3,3,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0920096852300242,0.0799031476997579,0.0774818401937046,0.0532687651331719,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.101694915254237
1,36,115,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,2,3,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0920096852300242,0.0799031476997579,0.0774818401937046,0.0532687651331719,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.101694915254237
1,37,116,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,9,11,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0920096852300242,0.0799031476997579,0.0774818401937046,0.0532687651331719,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.101694915254237
1,38,117,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,2,12,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0920096852300242,0.0799031476997579,0.0774818401937046,0.0532687651331719,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.101694915254237
1,39,124,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,10,8,1,1,20,1,0,0,0,6,4,0,0,0,0,0,0,6,0,6,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0581113801452785,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.101694915254237
1,40,129,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,1,14,1,1,20,1,0,0,0,4,1,0,0,0,1,1,0,6,2,4,0.0508474576271186,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0581113801452785,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.0532687651331719,0.0677966101694915,0.062953995157385,0.101694915254237
1,41,134,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,1,12,1,1,20,1,0,0,0,4,3,0,0,0,0,0,0,5,1,4,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0556900726392252,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.062953995157385,0.0677966101694915,0.0581113801452785,0.101694915254237
1,42,135,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,9,7,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0556900726392252,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.062953995157385,0.0677966101694915,0.0581113801452785,0.101694915254237
1,43,136,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,10,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484261501210654,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0677966101694915,0.0556900726392252,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.062953995157385,0.0677966101694915,0.0581113801452785,0.101694915254237
1,44,142,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,6,3,1,1,20,1,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0.0484261501210654,0.101694915254237,0.0726392251815981,0.0750605326876513,0.0677966101694915,0.0532687651331719,0.0823244552058111,0.104116222760291,0.0774818401937046,0.0750605326876513,0.0532687651331719,0.062953995157385,0.0677966101694915,0.0581113801452785,0.101694915254237
