replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
28,None,Mave,13,0.5,100,AIC,0.6085,1
29,None,Mave,13,0.5,100,AIC,0.5552,1
30,None,Mave,13,0.5,100,AIC,0.4029,0
31,None,Mave,13,0.5,100,AIC,0.529,1
32,None,Mave,13,0.5,100,AIC,0.4916,0
33,None,Mave,13,0.5,100,AIC,0.7191,1
34,None,Mave,13,0.5,100,AIC,0.4126,0
35,None,Mave,13,0.5,100,AIC,0.6871,1
36,None,Mave,13,0.5,100,AIC,0.5978,1
37,None,Mave,13,0.5,100,AIC,0.7976,1
38,None,Mave,13,0.5,100,AIC,0.8238,1
39,None,Mave,13,0.5,100,AIC,0.4084,0
40,None,Mave,13,0.5,100,AIC,0.4348,0
41,None,Mave,13,0.5,100,AIC,0.7184,1
42,None,Mave,13,0.5,100,AIC,0.3865,0
43,None,Mave,13,0.5,100,AIC,0.225,0
44,None,Mave,13,0.5,100,AIC,0.7988,1
45,None,Mave,13,0.5,100,AIC,0.3922,0
46,None,Mave,13,0.5,100,AIC,0.3532,0
47,None,Mave,13,0.5,100,AIC,0.2869,0
48,None,Mave,13,0.5,100,AIC,0.7033,1
49,None,Mave,13,0.5,100,AIC,0.7736,1
50,None,Mave,13,0.5,100,AIC,0.1903,0
1,None,Mave,2,0.5,100,AIC,0.396,0
2,None,Mave,2,0.5,100,AIC,0.3784,0
3,None,Mave,2,0.5,100,AIC,0.3939,0
4,None,Mave,2,0.5,100,AIC,0.3996,0
5,None,Mave,2,0.5,100,AIC,0.3781,0
6,None,Mave,2,0.5,100,AIC,0.381,0
7,None,Mave,2,0.5,100,AIC,0.3743,0
8,None,Mave,2,0.5,100,AIC,0.3576,0
9,None,Mave,2,0.5,100,AIC,0.3691,0
10,None,Mave,2,0.5,100,AIC,0.3677,0
11,None,Mave,2,0.5,100,AIC,0.3823,0
12,None,Mave,2,0.5,100,AIC,0.4015,0
13,None,Mave,2,0.5,100,AIC,0.363,0
14,None,Mave,2,0.5,100,AIC,0.3569,0
15,None,Mave,2,0.5,100,AIC,0.404,0
16,None,Mave,2,0.5,100,AIC,0.3655,0
17,None,Mave,2,0.5,100,AIC,0.4005,0
18,None,Mave,2,0.5,100,AIC,0.3893,0
19,None,Mave,2,0.5,100,AIC,0.2874,0
20,None,Mave,2,0.5,100,AIC,0.3753,0
21,None,Mave,2,0.5,100,AIC,0.3968,0
22,None,Mave,2,0.5,100,AIC,0.3955,0
23,None,Mave,2,0.5,100,AIC,0.3896,0
24,None,Mave,2,0.5,100,AIC,0.3836,0
25,None,Mave,2,0.5,100,AIC,0.363,0
26,None,Mave,2,0.5,100,AIC,0.3768,0
27,None,Mave,2,0.5,100,AIC,0.3959,0
28,None,Mave,2,0.5,100,AIC,0.3713,0
29,None,Mave,2,0.5,100,AIC,0.3639,0
30,None,Mave,2,0.5,100,AIC,0.253,0
31,None,Mave,2,0.5,100,AIC,0.3023,0
32,None,Mave,2,0.5,100,AIC,0.3937,0
33,None,Mave,2,0.5,100,AIC,0.3823,0
34,None,Mave,2,0.5,100,AIC,0.3576,0
35,None,Mave,2,0.5,100,AIC,0.4153,0
36,None,Mave,2,0.5,100,AIC,0.3743,0
37,None,Mave,2,0.5,100,AIC,0.3909,0
38,None,Mave,2,0.5,100,AIC,0.3705,0
39,None,Mave,2,0.5,100,AIC,0.3814,0
40,None,Mave,2,0.5,100,AIC,0.4107,0
41,None,Mave,2,0.5,100,AIC,0.407,0
42,None,Mave,2,0.5,100,AIC,0.3743,0
43,None,Mave,2,0.5,100,AIC,0.4095,0
44,None,Mave,2,0.5,100,AIC,0.3803,0
45,None,Mave,2,0.5,100,AIC,0.3715,0
46,None,Mave,2,0.5,100,AIC,0.3798,0
47,None,Mave,2,0.5,100,AIC,0.3724,0
48,None,Mave,2,0.5,100,AIC,0.3789,0
49,None,Mave,2,0.5,100,AIC,0.3624,0
50,None,Mave,2,0.5,100,AIC,0.3807,0
1,None,Mave,7,0.5,100,AIC,0.5609,1
2,None,Mave,7,0.5,100,AIC,0.5088,1
3,None,Mave,7,0.5,100,AIC,0.575,1
4,None,Mave,7,0.5,100,AIC,0.1514,0
5,None,Mave,7,0.5,100,AIC,0.5065,1
6,None,Mave,7,0.5,100,AIC,0.4717,0
7,None,Mave,7,0.5,100,AIC,0.5316,1
8,None,Mave,7,0.5,100,AIC,0.5464,1
9,None,Mave,7,0.5,100,AIC,0.4571,0
10,None,Mave,7,0.5,100,AIC,0.5309,1
11,None,Mave,7,0.5,100,AIC,0.5619,1
12,None,Mave,7,0.5,100,AIC,0.5547,1
13,None,Mave,7,0.5,100,AIC,0.5828,1
14,None,Mave,7,0.5,100,AIC,0.5681,1
15,None,Mave,7,0.5,100,AIC,0.4221,0
16,None,Mave,7,0.5,100,AIC,0.349,0
17,None,Mave,7,0.5,100,AIC,0.5742,1
18,None,Mave,7,0.5,100,AIC,0.5747,1
19,None,Mave,7,0.5,100,AIC,0.545,1
20,None,Mave,7,0.5,100,AIC,0.3834,0
21,None,Mave,7,0.5,100,AIC,0.5231,1
22,None,Mave,7,0.5,100,AIC,0.3744,0
23,None,Mave,7,0.5,100,AIC,0.4094,0
24,None,Mave,7,0.5,100,AIC,0.2951,0
25,None,Mave,7,0.5,100,AIC,0.4257,0
26,None,Mave,7,0.5,100,AIC,0.3548,0
27,None,Mave,7,0.5,100,AIC,0.5203,1
28,None,Mave,7,0.5,100,AIC,0.4337,0
29,None,Mave,7,0.5,100,AIC,0.407,0
30,None,Mave,7,0.5,100,AIC,0.5809,1
31,None,Mave,7,0.5,100,AIC,0.543,1
32,None,Mave,7,0.5,100,AIC,0.4877,0
33,None,Mave,7,0.5,100,AIC,0.54990000000000006,1
34,None,Mave,7,0.5,100,AIC,0.5464,1
35,None,Mave,7,0.5,100,AIC,0.4321,0
36,None,Mave,7,0.5,100,AIC,0.2279,0
37,None,Mave,7,0.5,100,AIC,0.3616,0
38,None,Mave,7,0.5,100,AIC,0.5476,1
39,None,Mave,7,0.5,100,AIC,0.30620000000000003,0
40,None,Mave,7,0.5,100,AIC,0.556,1
41,None,Mave,7,0.5,100,AIC,0.5233,1
42,None,Mave,7,0.5,100,AIC,0.2655,0
43,None,Mave,7,0.5,100,AIC,0.2161,0
44,None,Mave,7,0.5,100,AIC,0.5818,1
45,None,Mave,7,0.5,100,AIC,0.5515,1
46,None,Mave,7,0.5,100,AIC,0.4939,0
47,None,Mave,7,0.5,100,AIC,0.1478,0
48,None,Mave,7,0.5,100,AIC,0.5725,1
49,None,Mave,7,0.5,100,AIC,0.4711,0
50,None,Mave,7,0.5,100,AIC,0.0889,0
1,None,Mave,13,0.5,20,AIC,0.1125,0
2,None,Mave,13,0.5,20,AIC,0.1272,0
3,None,Mave,13,0.5,20,AIC,0.3014,0
4,None,Mave,13,0.5,20,AIC,0.1685,0
5,None,Mave,13,0.5,20,AIC,0.1345,0
6,None,Mave,13,0.5,20,AIC,0.1524,0
7,None,Mave,13,0.5,20,AIC,0.111,0
8,None,Mave,13,0.5,20,AIC,0.1082,0
9,None,Mave,13,0.5,20,AIC,0.2343,0
10,None,Mave,13,0.5,20,AIC,0.1279,0
11,None,Mave,13,0.5,20,AIC,0.0968,0
12,None,Mave,13,0.5,20,AIC,0.0822,0
13,None,Mave,13,0.5,20,AIC,0.0861,0
14,None,Mave,13,0.5,20,AIC,0.3452,0
15,None,Mave,13,0.5,20,AIC,0.3222,0
16,None,Mave,13,0.5,20,AIC,0.0908,0
17,None,Mave,13,0.5,20,AIC,0.1331,0
18,None,Mave,13,0.5,20,AIC,0.1032,0
19,None,Mave,13,0.5,20,AIC,0.1709,0
20,None,Mave,13,0.5,20,AIC,0.2531,0
21,None,Mave,13,0.5,20,AIC,0.0862,0
22,None,Mave,13,0.5,20,AIC,0.2023,0
23,None,Mave,13,0.5,20,AIC,0.2371,0
24,None,Mave,13,0.5,20,AIC,0.1671,0
25,None,Mave,13,0.5,20,AIC,0.1379,0
26,None,Mave,13,0.5,20,AIC,0.1794,0
27,None,Mave,13,0.5,20,AIC,0.1768,0
28,None,Mave,13,0.5,20,AIC,0.1264,0
29,None,Mave,13,0.5,20,AIC,0.2291,0
30,None,Mave,13,0.5,20,AIC,0.2096,0
31,None,Mave,13,0.5,20,AIC,0.139,0
32,None,Mave,13,0.5,20,AIC,0.1699,0
33,None,Mave,13,0.5,20,AIC,0.1451,0
34,None,Mave,13,0.5,20,AIC,0.1082,0
35,None,Mave,13,0.5,20,AIC,0.135,0
36,None,Mave,13,0.5,20,AIC,0.1716,0
37,None,Mave,13,0.5,20,AIC,0.1565,0
38,None,Mave,13,0.5,20,AIC,0.1462,0
39,None,Mave,13,0.5,20,AIC,0.0973,0
40,None,Mave,13,0.5,20,AIC,0.1222,0
41,None,Mave,13,0.5,20,AIC,0.2607,0
42,None,Mave,13,0.5,20,AIC,0.1029,0
43,None,Mave,13,0.5,20,AIC,0.1785,0
44,None,Mave,13,0.5,20,AIC,0.2416,0
45,None,Mave,13,0.5,20,AIC,0.1057,0
46,None,Mave,13,0.5,20,AIC,0.1536,0
47,None,Mave,13,0.5,20,AIC,0.0971,0
48,None,Mave,13,0.5,20,AIC,0.1658,0
49,None,Mave,13,0.5,20,AIC,0.121,0
50,None,Mave,13,0.5,20,AIC,0.2108,0
1,None,Mave,2,0.5,20,AIC,0.2626,0
2,None,Mave,2,0.5,20,AIC,0.2436,0
3,None,Mave,2,0.5,20,AIC,0.2353,0
4,None,Mave,2,0.5,20,AIC,0.2008,0
5,None,Mave,2,0.5,20,AIC,0.2375,0
6,None,Mave,2,0.5,20,AIC,0.1813,0
7,None,Mave,2,0.5,20,AIC,0.2641,0
8,None,Mave,2,0.5,20,AIC,0.2488,0
9,None,Mave,2,0.5,20,AIC,0.1764,0
10,None,Mave,2,0.5,20,AIC,0.2751,0
11,None,Mave,2,0.5,20,AIC,0.2722,0
12,None,Mave,2,0.5,20,AIC,0.2148,0
13,None,Mave,2,0.5,20,AIC,0.2552,0
14,None,Mave,2,0.5,20,AIC,0.2118,0
15,None,Mave,2,0.5,20,AIC,0.2478,0
16,None,Mave,2,0.5,20,AIC,0.2171,0
17,None,Mave,2,0.5,20,AIC,0.2057,0
18,None,Mave,2,0.5,20,AIC,0.2569,0
19,None,Mave,2,0.5,20,AIC,0.2283,0
20,None,Mave,2,0.5,20,AIC,0.2466,0
21,None,Mave,2,0.5,20,AIC,0.2555,0
22,None,Mave,2,0.5,20,AIC,0.2582,0
23,None,Mave,2,0.5,20,AIC,0.275,0
24,None,Mave,2,0.5,20,AIC,0.2522,0
25,None,Mave,2,0.5,20,AIC,0.2492,0
26,None,Mave,2,0.5,20,AIC,0.2451,0
27,None,Mave,2,0.5,20,AIC,0.2522,0
28,None,Mave,2,0.5,20,AIC,0.2124,0
29,None,Mave,2,0.5,20,AIC,0.2539,0
30,None,Mave,2,0.5,20,AIC,0.2522,0
31,None,Mave,2,0.5,20,AIC,0.2573,0
32,None,Mave,2,0.5,20,AIC,0.2636,0
33,None,Mave,2,0.5,20,AIC,0.2477,0
34,None,Mave,2,0.5,20,AIC,0.2488,0
35,None,Mave,2,0.5,20,AIC,0.1349,0
36,None,Mave,2,0.5,20,AIC,0.2478,0
37,None,Mave,2,0.5,20,AIC,0.2437,0
38,None,Mave,2,0.5,20,AIC,0.2064,0
39,None,Mave,2,0.5,20,AIC,0.2273,0
40,None,Mave,2,0.5,20,AIC,0.274,0
41,None,Mave,2,0.5,20,AIC,0.2303,0
42,None,Mave,2,0.5,20,AIC,0.2566,0
43,None,Mave,2,0.5,20,AIC,0.2381,0
44,None,Mave,2,0.5,20,AIC,0.242,0
45,None,Mave,2,0.5,20,AIC,0.2145,0
46,None,Mave,2,0.5,20,AIC,0.2375,0
47,None,Mave,2,0.5,20,AIC,0.2439,0
48,None,Mave,2,0.5,20,AIC,0.2462,0
49,None,Mave,2,0.5,20,AIC,0.2065,0
50,None,Mave,2,0.5,20,AIC,0.2499,0
1,None,Mave,7,0.5,20,AIC,0.2085,0
2,None,Mave,7,0.5,20,AIC,0.1543,0
3,None,Mave,7,0.5,20,AIC,0.2469,0
4,None,Mave,7,0.5,20,AIC,0.1753,0
5,None,Mave,7,0.5,20,AIC,0.2379,0
6,None,Mave,7,0.5,20,AIC,0.3186,0
7,None,Mave,7,0.5,20,AIC,0.1628,0
8,None,Mave,7,0.5,20,AIC,0.1684,0
9,None,Mave,7,0.5,20,AIC,0.3078,0
10,None,Mave,7,0.5,20,AIC,0.2092,0
11,None,Mave,7,0.5,20,AIC,0.1071,0
12,None,Mave,7,0.5,20,AIC,0.1038,0
13,None,Mave,7,0.5,20,AIC,0.1327,0
14,None,Mave,7,0.5,20,AIC,0.2722,0
15,None,Mave,7,0.5,20,AIC,0.3128,0
16,None,Mave,7,0.5,20,AIC,0.1322,0
17,None,Mave,7,0.5,20,AIC,0.1234,0
18,None,Mave,7,0.5,20,AIC,0.1439,0
19,None,Mave,7,0.5,20,AIC,0.3084,0
20,None,Mave,7,0.5,20,AIC,0.3422,0
21,None,Mave,7,0.5,20,AIC,0.2062,0
22,None,Mave,7,0.5,20,AIC,0.2983,0
23,None,Mave,7,0.5,20,AIC,0.2582,0
24,None,Mave,7,0.5,20,AIC,0.262,0
25,None,Mave,7,0.5,20,AIC,0.3723,0
26,None,Mave,7,0.5,20,AIC,0.2467,0
27,None,Mave,7,0.5,20,AIC,0.222,0
28,None,Mave,7,0.5,20,AIC,0.181,0
29,None,Mave,7,0.5,20,AIC,0.2222,0
30,None,Mave,7,0.5,20,AIC,0.2581,0
31,None,Mave,7,0.5,20,AIC,0.1907,0
32,None,Mave,7,0.5,20,AIC,0.2658,0
33,None,Mave,7,0.5,20,AIC,0.1699,0
34,None,Mave,7,0.5,20,AIC,0.1684,0
35,None,Mave,7,0.5,20,AIC,0.0944,0
36,None,Mave,7,0.5,20,AIC,0.2406,0
37,None,Mave,7,0.5,20,AIC,0.1,0
38,None,Mave,7,0.5,20,AIC,0.2253,0
39,None,Mave,7,0.5,20,AIC,0.1153,0
40,None,Mave,7,0.5,20,AIC,0.1575,0
41,None,Mave,7,0.5,20,AIC,0.2352,0
42,None,Mave,7,0.5,20,AIC,0.1229,0
43,None,Mave,7,0.5,20,AIC,0.2449,0
44,None,Mave,7,0.5,20,AIC,0.1686,0
45,None,Mave,7,0.5,20,AIC,0.1677,0
46,None,Mave,7,0.5,20,AIC,0.2541,0
47,None,Mave,7,0.5,20,AIC,0.1624,0
48,None,Mave,7,0.5,20,AIC,0.177,0
49,None,Mave,7,0.5,20,AIC,0.1631,0
50,None,Mave,7,0.5,20,AIC,0.3024,0
1,None,Mave,13,0.5,100,BIC,0.4608,0
2,None,Mave,13,0.5,100,BIC,0.343,0
3,None,Mave,13,0.5,100,BIC,0.1511,0
4,None,Mave,13,0.5,100,BIC,0.0748,0
5,None,Mave,13,0.5,100,BIC,0.0844,0
6,None,Mave,13,0.5,100,BIC,0.0845,0
7,None,Mave,13,0.5,100,BIC,0.4536,0
8,None,Mave,13,0.5,100,BIC,0.2326,0
9,None,Mave,13,0.5,100,BIC,0.261,0
10,None,Mave,13,0.5,100,BIC,0.1742,0
11,None,Mave,13,0.5,100,BIC,0.3126,0
12,None,Mave,13,0.5,100,BIC,0.4471,0
13,None,Mave,13,0.5,100,BIC,0.3662,0
14,None,Mave,13,0.5,100,BIC,0.0303,0
15,None,Mave,13,0.5,100,BIC,0.2881,0
16,None,Mave,13,0.5,100,BIC,0.1548,0
17,None,Mave,13,0.5,100,BIC,0.8726,1
18,None,Mave,13,0.5,100,BIC,0.7655,1
19,None,Mave,13,0.5,100,BIC,0.505,1
20,None,Mave,13,0.5,100,BIC,0.2267,0
21,None,Mave,13,0.5,100,BIC,0.4531,0
22,None,Mave,13,0.5,100,BIC,0.4243,0
23,None,Mave,13,0.5,100,BIC,0.0545,0
24,None,Mave,13,0.5,100,BIC,0.7585,1
25,None,Mave,13,0.5,100,BIC,0.1579,0
26,None,Mave,13,0.5,100,BIC,0.2224,0
27,None,Mave,13,0.5,100,BIC,0.3717,0
28,None,Mave,13,0.5,100,BIC,0.3685,0
29,None,Mave,13,0.5,100,BIC,0.2555,0
30,None,Mave,13,0.5,100,BIC,0.2017,0
31,None,Mave,13,0.5,100,BIC,0.2597,0
32,None,Mave,13,0.5,100,BIC,0.2611,0
33,None,Mave,13,0.5,100,BIC,0.6054,1
34,None,Mave,13,0.5,100,BIC,0.2326,0
35,None,Mave,13,0.5,100,BIC,0.4812,0
36,None,Mave,13,0.5,100,BIC,0.3665,0
37,None,Mave,13,0.5,100,BIC,0.7649,1
38,None,Mave,13,0.5,100,BIC,0.9497,1
39,None,Mave,13,0.5,100,BIC,0.1302,0
40,None,Mave,13,0.5,100,BIC,0.1774,0
41,None,Mave,13,0.5,100,BIC,0.561,1
42,None,Mave,13,0.5,100,BIC,0.1839,0
43,None,Mave,13,0.5,100,BIC,0.0756,0
44,None,Mave,13,0.5,100,BIC,0.8127,1
45,None,Mave,13,0.5,100,BIC,0.1174,0
46,None,Mave,13,0.5,100,BIC,0.1364,0
47,None,Mave,13,0.5,100,BIC,0.1086,0
48,None,Mave,13,0.5,100,BIC,0.5503,1
49,None,Mave,13,0.5,100,BIC,0.7734,1
50,None,Mave,13,0.5,100,BIC,0.1076,0
1,None,Mave,2,0.5,100,BIC,0.8124,1
2,None,Mave,2,0.5,100,BIC,0.8679,1
3,None,Mave,2,0.5,100,BIC,0.885,1
4,None,Mave,2,0.5,100,BIC,0.8867,1
5,None,Mave,2,0.5,100,BIC,0.8649,1
6,None,Mave,2,0.5,100,BIC,0.883,1
7,None,Mave,2,0.5,100,BIC,0.8711,1
8,None,Mave,2,0.5,100,BIC,0.8869,1
9,None,Mave,2,0.5,100,BIC,0.8961,1
10,None,Mave,2,0.5,100,BIC,0.7282,1
11,None,Mave,2,0.5,100,BIC,0.8874,1
12,None,Mave,2,0.5,100,BIC,0.8719,1
13,None,Mave,2,0.5,100,BIC,0.8844,1
14,None,Mave,2,0.5,100,BIC,0.8621,1
15,None,Mave,2,0.5,100,BIC,0.8592,1
16,None,Mave,2,0.5,100,BIC,0.8884,1
17,None,Mave,2,0.5,100,BIC,0.8842,1
18,None,Mave,2,0.5,100,BIC,0.8645,1
19,None,Mave,2,0.5,100,BIC,0.2878,0
20,None,Mave,2,0.5,100,BIC,0.8856,1
21,None,Mave,2,0.5,100,BIC,0.8865,1
22,None,Mave,2,0.5,100,BIC,0.8868,1
23,None,Mave,2,0.5,100,BIC,0.878,1
24,None,Mave,2,0.5,100,BIC,0.8657,1
25,None,Mave,2,0.5,100,BIC,0.9152,1
26,None,Mave,2,0.5,100,BIC,0.8956,1
27,None,Mave,2,0.5,100,BIC,0.8929,1
28,None,Mave,2,0.5,100,BIC,0.7604,1
29,None,Mave,2,0.5,100,BIC,0.8823,1
30,None,Mave,2,0.5,100,BIC,0.3119,0
31,None,Mave,2,0.5,100,BIC,0.4363,0
32,None,Mave,2,0.5,100,BIC,0.9202,1
33,None,Mave,2,0.5,100,BIC,0.8787,1
34,None,Mave,2,0.5,100,BIC,0.8869,1
35,None,Mave,2,0.5,100,BIC,0.9084,1
36,None,Mave,2,0.5,100,BIC,0.8808,1
37,None,Mave,2,0.5,100,BIC,0.9007,1
38,None,Mave,2,0.5,100,BIC,0.8669,1
39,None,Mave,2,0.5,100,BIC,0.8961,1
40,None,Mave,2,0.5,100,BIC,0.8683,1
41,None,Mave,2,0.5,100,BIC,0.8673,1
42,None,Mave,2,0.5,100,BIC,0.8708,1
43,None,Mave,2,0.5,100,BIC,0.8771,1
44,None,Mave,2,0.5,100,BIC,0.871,1
45,None,Mave,2,0.5,100,BIC,0.8452,1
46,None,Mave,2,0.5,100,BIC,0.7448,1
47,None,Mave,2,0.5,100,BIC,0.7213,1
48,None,Mave,2,0.5,100,BIC,0.8703,1
49,None,Mave,2,0.5,100,BIC,0.894,1
50,None,Mave,2,0.5,100,BIC,0.8653,1
1,None,Mave,7,0.5,100,BIC,0.734,1
2,None,Mave,7,0.5,100,BIC,0.6777,1
3,None,Mave,7,0.5,100,BIC,0.8821,1
4,None,Mave,7,0.5,100,BIC,0.052,0
5,None,Mave,7,0.5,100,BIC,0.6006,1
6,None,Mave,7,0.5,100,BIC,0.5272,1
7,None,Mave,7,0.5,100,BIC,0.821,1
8,None,Mave,7,0.5,100,BIC,0.7325,1
9,None,Mave,7,0.5,100,BIC,0.5833,1
10,None,Mave,7,0.5,100,BIC,0.6154,1
11,None,Mave,7,0.5,100,BIC,0.6695,1
12,None,Mave,7,0.5,100,BIC,0.824,1
13,None,Mave,7,0.5,100,BIC,0.8617,1
14,None,Mave,7,0.5,100,BIC,0.8897,1
15,None,Mave,7,0.5,100,BIC,0.4777,0
16,None,Mave,7,0.5,100,BIC,0.3044,0
17,None,Mave,7,0.5,100,BIC,0.921,1
18,None,Mave,7,0.5,100,BIC,0.917,1
19,None,Mave,7,0.5,100,BIC,0.8963,1
20,None,Mave,7,0.5,100,BIC,0.3614,0
21,None,Mave,7,0.5,100,BIC,0.5702,1
22,None,Mave,7,0.5,100,BIC,0.2519,0
23,None,Mave,7,0.5,100,BIC,0.4759,0
24,None,Mave,7,0.5,100,BIC,0.1597,0
25,None,Mave,7,0.5,100,BIC,0.4698,0
26,None,Mave,7,0.5,100,BIC,0.3477,0
27,None,Mave,7,0.5,100,BIC,0.5946,1
28,None,Mave,7,0.5,100,BIC,0.3845,0
29,None,Mave,7,0.5,100,BIC,0.3703,0
30,None,Mave,7,0.5,100,BIC,0.9335,1
31,None,Mave,7,0.5,100,BIC,0.686,1
32,None,Mave,7,0.5,100,BIC,0.599,1
33,None,Mave,7,0.5,100,BIC,0.903,1
34,None,Mave,7,0.5,100,BIC,0.7325,1
35,None,Mave,7,0.5,100,BIC,0.407,0
36,None,Mave,7,0.5,100,BIC,0.0876,0
37,None,Mave,7,0.5,100,BIC,0.2871,0
38,None,Mave,7,0.5,100,BIC,0.8107,1
39,None,Mave,7,0.5,100,BIC,0.2211,0
40,None,Mave,7,0.5,100,BIC,0.7455,1
41,None,Mave,7,0.5,100,BIC,0.8731,1
42,None,Mave,7,0.5,100,BIC,0.1771,0
43,None,Mave,7,0.5,100,BIC,0.109,0
44,None,Mave,7,0.5,100,BIC,0.8191,1
45,None,Mave,7,0.5,100,BIC,0.8635,1
46,None,Mave,7,0.5,100,BIC,0.508,1
47,None,Mave,7,0.5,100,BIC,0.0679,0
48,None,Mave,7,0.5,100,BIC,0.8282,1
49,None,Mave,7,0.5,100,BIC,0.4544,0
50,None,Mave,7,0.5,100,BIC,0.0277,0
1,None,Mave,13,0.5,20,BIC,0.0581,0
2,None,Mave,13,0.5,20,BIC,0.0729,0
3,None,Mave,13,0.5,20,BIC,0.1946,0
4,None,Mave,13,0.5,20,BIC,0.0915,0
5,None,Mave,13,0.5,20,BIC,0.0601,0
6,None,Mave,13,0.5,20,BIC,0.0868,0
7,None,Mave,13,0.5,20,BIC,0.0611,0
8,None,Mave,13,0.5,20,BIC,0.0584,0
9,None,Mave,13,0.5,20,BIC,0.1322,0
10,None,Mave,13,0.5,20,BIC,0.0737,0
11,None,Mave,13,0.5,20,BIC,0.0543,0
12,None,Mave,13,0.5,20,BIC,0.0451,0
13,None,Mave,13,0.5,20,BIC,0.0464,0
14,None,Mave,13,0.5,20,BIC,0.2293,0
15,None,Mave,13,0.5,20,BIC,0.2275,0
16,None,Mave,13,0.5,20,BIC,0.046,0
17,None,Mave,13,0.5,20,BIC,0.083,0
18,None,Mave,13,0.5,20,BIC,0.0579,0
19,None,Mave,13,0.5,20,BIC,0.1082,0
20,None,Mave,13,0.5,20,BIC,0.1651,0
21,None,Mave,13,0.5,20,BIC,0.0402,0
22,None,Mave,13,0.5,20,BIC,0.1215,0
23,None,Mave,13,0.5,20,BIC,0.1378,0
24,None,Mave,13,0.5,20,BIC,0.0969,0
25,None,Mave,13,0.5,20,BIC,0.0956,0
26,None,Mave,13,0.5,20,BIC,0.1133,0
27,None,Mave,13,0.5,20,BIC,0.1024,0
28,None,Mave,13,0.5,20,BIC,0.0722,0
29,None,Mave,13,0.5,20,BIC,0.1632,0
30,None,Mave,13,0.5,20,BIC,0.1181,0
31,None,Mave,13,0.5,20,BIC,0.0771,0
32,None,Mave,13,0.5,20,BIC,0.0965,0
33,None,Mave,13,0.5,20,BIC,0.0741,0
34,None,Mave,13,0.5,20,BIC,0.0584,0
35,None,Mave,13,0.5,20,BIC,0.0665,0
36,None,Mave,13,0.5,20,BIC,0.1017,0
37,None,Mave,13,0.5,20,BIC,0.0916,0
38,None,Mave,13,0.5,20,BIC,0.0795,0
39,None,Mave,13,0.5,20,BIC,0.0463,0
40,None,Mave,13,0.5,20,BIC,0.0646,0
41,None,Mave,13,0.5,20,BIC,0.1379,0
42,None,Mave,13,0.5,20,BIC,0.0553,0
43,None,Mave,13,0.5,20,BIC,0.1025,0
44,None,Mave,13,0.5,20,BIC,0.1442,0
45,None,Mave,13,0.5,20,BIC,0.0548,0
46,None,Mave,13,0.5,20,BIC,0.086,0
47,None,Mave,13,0.5,20,BIC,0.0489,0
48,None,Mave,13,0.5,20,BIC,0.0951,0
49,None,Mave,13,0.5,20,BIC,0.0664,0
50,None,Mave,13,0.5,20,BIC,0.115,0
1,None,Mave,2,0.5,20,BIC,0.4694,0
2,None,Mave,2,0.5,20,BIC,0.4497,0
3,None,Mave,2,0.5,20,BIC,0.4382,0
4,None,Mave,2,0.5,20,BIC,0.3288,0
5,None,Mave,2,0.5,20,BIC,0.4059,0
6,None,Mave,2,0.5,20,BIC,0.2774,0
7,None,Mave,2,0.5,20,BIC,0.4946,0
8,None,Mave,2,0.5,20,BIC,0.4557,0
9,None,Mave,2,0.5,20,BIC,0.2485,0
10,None,Mave,2,0.5,20,BIC,0.4667,0
11,None,Mave,2,0.5,20,BIC,0.4741,0
12,None,Mave,2,0.5,20,BIC,0.2985,0
13,None,Mave,2,0.5,20,BIC,0.437,0
14,None,Mave,2,0.5,20,BIC,0.3249,0
15,None,Mave,2,0.5,20,BIC,0.4768,0
16,None,Mave,2,0.5,20,BIC,0.3198,0
17,None,Mave,2,0.5,20,BIC,0.2923,0
18,None,Mave,2,0.5,20,BIC,0.4745,0
19,None,Mave,2,0.5,20,BIC,0.4164,0
20,None,Mave,2,0.5,20,BIC,0.456,0
21,None,Mave,2,0.5,20,BIC,0.4649,0
22,None,Mave,2,0.5,20,BIC,0.4779,0
23,None,Mave,2,0.5,20,BIC,0.4757,0
24,None,Mave,2,0.5,20,BIC,0.4309,0
25,None,Mave,2,0.5,20,BIC,0.4635,0
26,None,Mave,2,0.5,20,BIC,0.4447,0
27,None,Mave,2,0.5,20,BIC,0.4153,0
28,None,Mave,2,0.5,20,BIC,0.3442,0
29,None,Mave,2,0.5,20,BIC,0.4131,0
30,None,Mave,2,0.5,20,BIC,0.4264,0
31,None,Mave,2,0.5,20,BIC,0.464,0
32,None,Mave,2,0.5,20,BIC,0.4563,0
33,None,Mave,2,0.5,20,BIC,0.4562,0
34,None,Mave,2,0.5,20,BIC,0.4557,0
35,None,Mave,2,0.5,20,BIC,0.1584,0
36,None,Mave,2,0.5,20,BIC,0.4314,0
37,None,Mave,2,0.5,20,BIC,0.4337,0
38,None,Mave,2,0.5,20,BIC,0.306,0
39,None,Mave,2,0.5,20,BIC,0.3666,0
40,None,Mave,2,0.5,20,BIC,0.4791,0
41,None,Mave,2,0.5,20,BIC,0.4289,0
42,None,Mave,2,0.5,20,BIC,0.4474,0
43,None,Mave,2,0.5,20,BIC,0.382,0
44,None,Mave,2,0.5,20,BIC,0.4501,0
45,None,Mave,2,0.5,20,BIC,0.3653,0
46,None,Mave,2,0.5,20,BIC,0.4399,0
