replica,network,population,sigma,true_model,modelcompare,base_SS,agent_away,agent_total,stickiness_overall
28,None,Mave,0.5,2,BIC,20,421,3442,0.8776873910517141
29,None,Mave,0.5,2,BIC,20,412,4131,0.9002662793512467
30,None,Mave,0.5,2,BIC,20,390,4264,0.9085365853658537
31,None,Mave,0.5,2,BIC,20,376,4639,0.9189480491485233
32,None,Mave,0.5,2,BIC,20,377,4562,0.917360806663744
33,None,Mave,0.5,2,BIC,20,401,4562,0.9120999561595792
34,None,Mave,0.5,2,BIC,20,374,4557,0.9179284617072636
35,None,Mave,0.5,2,BIC,20,305,1584,0.8074494949494949
36,None,Mave,0.5,2,BIC,20,397,4314,0.9079740380157626
37,None,Mave,0.5,2,BIC,20,390,4337,0.9100760894627623
38,None,Mave,0.5,2,BIC,20,431,3060,0.8591503267973857
39,None,Mave,0.5,2,BIC,20,440,3666,0.8799781778505182
40,None,Mave,0.5,2,BIC,20,364,4791,0.9240242120642872
41,None,Mave,0.5,2,BIC,20,383,4289,0.9107017952902774
42,None,Mave,0.5,2,BIC,20,409,4474,0.908582923558337
43,None,Mave,0.5,2,BIC,20,380,3820,0.9005235602094241
44,None,Mave,0.5,2,BIC,20,371,4502,0.9175921812527765
45,None,Mave,0.5,2,BIC,20,402,3653,0.8899534629071996
46,None,Mave,0.5,2,BIC,20,377,4399,0.9142987042509662
47,None,Mave,0.5,2,BIC,20,386,4413,0.9125311579424428
48,None,Mave,0.5,2,BIC,20,372,4792,0.9223706176961602
49,None,Mave,0.5,2,BIC,20,406,2792,0.8545845272206304
50,None,Mave,0.5,2,BIC,20,389,4703,0.9172868381883904
1,None,Mave,0.5,7,BIC,20,420,2029,0.7930014785608674
2,None,Mave,0.5,7,BIC,20,357,1294,0.7241112828438949
3,None,Mave,0.5,7,BIC,20,477,2498,0.8090472377902322
4,None,Mave,0.5,7,BIC,20,453,1743,0.7401032702237522
5,None,Mave,0.5,7,BIC,20,446,2228,0.7998204667863555
6,None,Mave,0.5,7,BIC,20,464,3079,0.8493017213380968
7,None,Mave,0.5,7,BIC,20,338,1423,0.7624736472241742
8,None,Mave,0.5,7,BIC,20,407,1450,0.7193103448275862
9,None,Mave,0.5,7,BIC,20,439,3264,0.8655024509803921
10,None,Mave,0.5,7,BIC,20,299,1880,0.8409574468085106
11,None,Mave,0.5,7,BIC,20,283,780,0.6371794871794871
12,None,Mave,0.5,7,BIC,20,313,800,0.60875
13,None,Mave,0.5,7,BIC,20,334,1124,0.702846975088968
14,None,Mave,0.5,7,BIC,20,373,3014,0.8762441937624419
15,None,Mave,0.5,7,BIC,20,407,3372,0.8793001186239621
16,None,Mave,0.5,7,BIC,20,336,975,0.6553846153846155
17,None,Mave,0.5,7,BIC,20,352,863,0.5921205098493627
18,None,Mave,0.5,7,BIC,20,324,1173,0.7237851662404092
19,None,Mave,0.5,7,BIC,20,454,3402,0.866549088771311
20,None,Mave,0.5,7,BIC,20,431,3625,0.8811034482758621
21,None,Mave,0.5,7,BIC,20,416,2003,0.7923115327009486
22,None,Mave,0.5,7,BIC,20,429,2841,0.8489968321013728
23,None,Mave,0.5,7,BIC,20,458,2232,0.7948028673835126
24,None,Mave,0.5,7,BIC,20,451,2750,0.836
25,None,Mave,0.5,7,BIC,20,410,4435,0.9075535512965051
26,None,Mave,0.5,7,BIC,20,454,2738,0.8341855368882396
27,None,Mave,0.5,7,BIC,20,471,2076,0.773121387283237
28,None,Mave,0.5,7,BIC,20,423,1778,0.7620922384701913
29,None,Mave,0.5,7,BIC,20,438,1991,0.7800100452034153
30,None,Mave,0.5,7,BIC,20,414,2454,0.8312958435207825
31,None,Mave,0.5,7,BIC,20,453,1795,0.747632311977716
32,None,Mave,0.5,7,BIC,20,439,2757,0.8407689517591586
33,None,Mave,0.5,7,BIC,20,303,1317,0.7699316628701595
34,None,Mave,0.5,7,BIC,20,407,1450,0.7193103448275862
35,None,Mave,0.5,7,BIC,20,286,712,0.598314606741573
36,None,Mave,0.5,7,BIC,20,419,2196,0.8091985428051002
37,None,Mave,0.5,7,BIC,20,276,839,0.6710369487485102
38,None,Mave,0.5,7,BIC,20,420,2187,0.8079561042524006
39,None,Mave,0.5,7,BIC,20,346,948,0.6350210970464135
40,None,Mave,0.5,7,BIC,20,350,1521,0.7698882314266929
41,None,Mave,0.5,7,BIC,20,277,2262,0.8775419982316535
42,None,Mave,0.5,7,BIC,20,349,1148,0.695993031358885
43,None,Mave,0.5,7,BIC,20,402,2195,0.8168564920273349
44,None,Mave,0.5,7,BIC,20,318,1475,0.784406779661017
45,None,Mave,0.5,7,BIC,20,421,1457,0.7110501029512697
46,None,Mave,0.5,7,BIC,20,441,2704,0.8369082840236687
47,None,Mave,0.5,7,BIC,20,384,1566,0.7547892720306514
48,None,Mave,0.5,7,BIC,20,392,1643,0.761412051125989
49,None,Mave,0.5,7,BIC,20,357,1344,0.734375
50,None,Mave,0.5,7,BIC,20,414,3543,0.8831498729889924
1,None,Mave,0.8,13,AIC,100,277,475,0.4168421052631579
2,None,Mave,0.8,13,AIC,100,258,477,0.4591194968553459
3,None,Mave,0.8,13,AIC,100,291,478,0.39121338912133896
4,None,Mave,0.8,13,AIC,100,289,509,0.4322200392927309
5,None,Mave,0.8,13,AIC,100,293,518,0.4343629343629344
6,None,Mave,0.8,13,AIC,100,193,279,0.30824372759856633
7,None,Mave,0.8,13,AIC,100,293,508,0.42322834645669294
8,None,Mave,0.8,13,AIC,100,326,682,0.5219941348973607
9,None,Mave,0.8,13,AIC,100,339,656,0.4832317073170732
10,None,Mave,0.8,13,AIC,100,207,299,0.3076923076923077
11,None,Mave,0.8,13,AIC,100,291,564,0.48404255319148937
12,None,Mave,0.8,13,AIC,100,241,405,0.4049382716049382
13,None,Mave,0.8,13,AIC,100,305,501,0.3912175648702595
14,None,Mave,0.8,13,AIC,100,231,350,0.33999999999999997
15,None,Mave,0.8,13,AIC,100,255,434,0.4124423963133641
16,None,Mave,0.8,13,AIC,100,322,682,0.5278592375366569
17,None,Mave,0.8,13,AIC,100,382,858,0.5547785547785548
18,None,Mave,0.8,13,AIC,100,309,570,0.45789473684210524
19,None,Mave,0.8,13,AIC,100,295,518,0.43050193050193053
20,None,Mave,0.8,13,AIC,100,250,377,0.33687002652519893
21,None,Mave,0.8,13,AIC,100,259,463,0.44060475161987045
22,None,Mave,0.8,13,AIC,100,280,485,0.4226804123711341
23,None,Mave,0.8,13,AIC,100,203,293,0.30716723549488056
24,None,Mave,0.8,13,AIC,100,270,477,0.4339622641509434
25,None,Mave,0.8,13,AIC,100,240,402,0.4029850746268657
26,None,Mave,0.8,13,AIC,100,298,519,0.4258188824662813
27,None,Mave,0.8,13,AIC,100,262,408,0.3578431372549019
28,None,Mave,0.8,13,AIC,100,307,601,0.4891846921797005
29,None,Mave,0.8,13,AIC,100,277,516,0.46317829457364346
30,None,Mave,0.8,13,AIC,100,313,642,0.5124610591900312
31,None,Mave,0.8,13,AIC,100,235,380,0.381578947368421
32,None,Mave,0.8,13,AIC,100,289,563,0.48667850799289525
33,None,Mave,0.8,13,AIC,100,326,677,0.5184638109305761
34,None,Mave,0.8,13,AIC,100,326,682,0.5219941348973607
35,None,Mave,0.8,13,AIC,100,278,451,0.38359201773835916
36,None,Mave,0.8,13,AIC,100,299,501,0.4031936127744511
37,None,Mave,0.8,13,AIC,100,341,758,0.550131926121372
38,None,Mave,0.8,13,AIC,100,369,722,0.4889196675900277
39,None,Mave,0.8,13,AIC,100,194,312,0.3782051282051282
40,None,Mave,0.8,13,AIC,100,252,411,0.3868613138686131
41,None,Mave,0.8,13,AIC,100,346,722,0.5207756232686981
42,None,Mave,0.8,13,AIC,100,228,381,0.40157480314960625
43,None,Mave,0.8,13,AIC,100,210,313,0.32907348242811496
44,None,Mave,0.8,13,AIC,100,295,624,0.5272435897435898
45,None,Mave,0.8,13,AIC,100,273,530,0.4849056603773585
46,None,Mave,0.8,13,AIC,100,306,586,0.4778156996587031
47,None,Mave,0.8,13,AIC,100,251,399,0.37092731829573933
48,None,Mave,0.8,13,AIC,100,320,605,0.47107438016528924
49,None,Mave,0.8,13,AIC,100,336,637,0.4725274725274725
50,None,Mave,0.8,13,AIC,100,243,373,0.3485254691689008
1,None,Mave,0.8,2,AIC,100,413,1978,0.7912032355915066
2,None,Mave,0.8,2,AIC,100,407,2112,0.8072916666666666
3,None,Mave,0.8,2,AIC,100,423,2373,0.8217446270543616
4,None,Mave,0.8,2,AIC,100,464,2938,0.842069434989789
5,None,Mave,0.8,2,AIC,100,432,3002,0.8560959360426382
6,None,Mave,0.8,2,AIC,100,417,2452,0.8299347471451877
7,None,Mave,0.8,2,AIC,100,472,2846,0.8341531974701335
8,None,Mave,0.8,2,AIC,100,417,2935,0.8579216354344122
9,None,Mave,0.8,2,AIC,100,400,3326,0.8797354179194228
10,None,Mave,0.8,2,AIC,100,386,1757,0.7803073420603301
11,None,Mave,0.8,2,AIC,100,427,2412,0.8229684908789386
12,None,Mave,0.8,2,AIC,100,431,2314,0.8137424373379429
13,None,Mave,0.8,2,AIC,100,452,3200,0.85875
14,None,Mave,0.8,2,AIC,100,439,2761,0.8409996378123868
15,None,Mave,0.8,2,AIC,100,460,3015,0.8474295190713101
16,None,Mave,0.8,2,AIC,100,430,3008,0.8570478723404256
17,None,Mave,0.8,2,AIC,100,447,3052,0.8535386631716907
18,None,Mave,0.8,2,AIC,100,441,3219,0.8630009319664492
19,None,Mave,0.8,2,AIC,100,340,1560,0.782051282051282
20,None,Mave,0.8,2,AIC,100,425,3026,0.8595505617977528
21,None,Mave,0.8,2,AIC,100,445,3372,0.8680308422301305
22,None,Mave,0.8,2,AIC,100,459,3342,0.8626570915619389
23,None,Mave,0.8,2,AIC,100,432,2674,0.8384442782348541
24,None,Mave,0.8,2,AIC,100,439,3187,0.8622529024160652
25,None,Mave,0.8,2,AIC,100,457,3079,0.8515751867489445
26,None,Mave,0.8,2,AIC,100,426,3396,0.8745583038869258
27,None,Mave,0.8,2,AIC,100,448,3160,0.8582278481012658
28,None,Mave,0.8,2,AIC,100,417,1894,0.779831045406547
29,None,Mave,0.8,2,AIC,100,460,2703,0.8298187199408065
30,None,Mave,0.8,2,AIC,100,337,1447,0.7671043538355218
31,None,Mave,0.8,2,AIC,100,366,1657,0.7791188895594447
32,None,Mave,0.8,2,AIC,100,464,3043,0.847518895826487
33,None,Mave,0.8,2,AIC,100,451,3287,0.862792820200791
34,None,Mave,0.8,2,AIC,100,417,2935,0.8579216354344122
35,None,Mave,0.8,2,AIC,100,471,3198,0.8527204502814258
36,None,Mave,0.8,2,AIC,100,427,2684,0.8409090909090909
37,None,Mave,0.8,2,AIC,100,462,3048,0.8484251968503937
38,None,Mave,0.8,2,AIC,100,417,2182,0.8088909257561869
39,None,Mave,0.8,2,AIC,100,435,3153,0.8620361560418649
40,None,Mave,0.8,2,AIC,100,436,2355,0.8148619957537155
41,None,Mave,0.8,2,AIC,100,454,3271,0.8612045246102109
42,None,Mave,0.8,2,AIC,100,422,2294,0.8160418482999128
43,None,Mave,0.8,2,AIC,100,471,2964,0.8410931174089069
44,None,Mave,0.8,2,AIC,100,452,3078,0.8531513970110461
45,None,Mave,0.8,2,AIC,100,405,1988,0.7962776659959758
46,None,Mave,0.8,2,AIC,100,387,1815,0.7867768595041322
47,None,Mave,0.8,2,AIC,100,396,1815,0.7818181818181819
48,None,Mave,0.8,2,AIC,100,461,2770,0.8335740072202166
49,None,Mave,0.8,2,AIC,100,434,3211,0.8648396138274681
50,None,Mave,0.8,2,AIC,100,461,3016,0.8471485411140584
1,None,Mave,0.8,7,AIC,100,312,772,0.5958549222797928
2,None,Mave,0.8,7,AIC,100,336,779,0.5686777920410784
3,None,Mave,0.8,7,AIC,100,408,1295,0.6849420849420849
4,None,Mave,0.8,7,AIC,100,332,790,0.579746835443038
5,None,Mave,0.8,7,AIC,100,396,1192,0.6677852348993288
6,None,Mave,0.8,7,AIC,100,367,979,0.6251276813074567
7,None,Mave,0.8,7,AIC,100,376,1074,0.6499068901303537
8,None,Mave,0.8,7,AIC,100,422,1606,0.7372353673723537
9,None,Mave,0.8,7,AIC,100,365,967,0.6225439503619441
10,None,Mave,0.8,7,AIC,100,343,872,0.606651376146789
11,None,Mave,0.8,7,AIC,100,379,1841,0.7941336230309615
12,None,Mave,0.8,7,AIC,100,341,958,0.6440501043841336
13,None,Mave,0.8,7,AIC,100,384,1169,0.6715141146278871
14,None,Mave,0.8,7,AIC,100,416,1316,0.6838905775075987
15,None,Mave,0.8,7,AIC,100,315,734,0.5708446866485013
16,None,Mave,0.8,7,AIC,100,370,948,0.609704641350211
17,None,Mave,0.8,7,AIC,100,465,1764,0.7363945578231292
18,None,Mave,0.8,7,AIC,100,429,1465,0.7071672354948806
19,None,Mave,0.8,7,AIC,100,443,1753,0.7472903593839133
20,None,Mave,0.8,7,AIC,100,364,922,0.6052060737527115
21,None,Mave,0.8,7,AIC,100,348,985,0.6467005076142132
22,None,Mave,0.8,7,AIC,100,357,1023,0.6510263929618768
23,None,Mave,0.8,7,AIC,100,380,972,0.6090534979423868
24,None,Mave,0.8,7,AIC,100,359,1124,0.6806049822064058
25,None,Mave,0.8,7,AIC,100,366,968,0.621900826446281
26,None,Mave,0.8,7,AIC,100,365,922,0.6041214750542299
27,None,Mave,0.8,7,AIC,100,362,979,0.6302349336057201
28,None,Mave,0.8,7,AIC,100,270,589,0.5415959252971138
29,None,Mave,0.8,7,AIC,100,394,1407,0.7199715707178393
30,None,Mave,0.8,7,AIC,100,411,1501,0.72618254497002
31,None,Mave,0.8,7,AIC,100,338,991,0.6589303733602422
32,None,Mave,0.8,7,AIC,100,392,1196,0.6722408026755853
33,None,Mave,0.8,7,AIC,100,404,1384,0.708092485549133
34,None,Mave,0.8,7,AIC,100,422,1606,0.7372353673723537
35,None,Mave,0.8,7,AIC,100,344,978,0.6482617586912065
36,None,Mave,0.8,7,AIC,100,347,963,0.6396677050882658
37,None,Mave,0.8,7,AIC,100,363,1211,0.7002477291494633
38,None,Mave,0.8,7,AIC,100,412,1371,0.6994894237782641
39,None,Mave,0.8,7,AIC,100,298,773,0.6144890038809832
40,None,Mave,0.8,7,AIC,100,295,714,0.5868347338935574
41,None,Mave,0.8,7,AIC,100,420,1368,0.6929824561403508
42,None,Mave,0.8,7,AIC,100,260,678,0.6165191740412979
43,None,Mave,0.8,7,AIC,100,335,772,0.5660621761658031
44,None,Mave,0.8,7,AIC,100,427,1182,0.6387478849407784
45,None,Mave,0.8,7,AIC,100,366,1098,0.6666666666666667
46,None,Mave,0.8,7,AIC,100,330,778,0.5758354755784062
47,None,Mave,0.8,7,AIC,100,211,489,0.5685071574642127
48,None,Mave,0.8,7,AIC,100,353,953,0.6295907660020986
49,None,Mave,0.8,7,AIC,100,350,1120,0.6875
50,None,Mave,0.8,7,AIC,100,277,609,0.5451559934318555
1,None,Mave,0.8,13,AIC,20,196,291,0.3264604810996563
2,None,Mave,0.8,13,AIC,20,240,390,0.3846153846153846
3,None,Mave,0.8,13,AIC,20,284,445,0.36179775280898874
4,None,Mave,0.8,13,AIC,20,248,369,0.32791327913279134
5,None,Mave,0.8,13,AIC,20,243,351,0.3076923076923077
6,None,Mave,0.8,13,AIC,20,228,340,0.3294117647058824
7,None,Mave,0.8,13,AIC,20,233,325,0.2830769230769231
8,None,Mave,0.8,13,AIC,20,225,331,0.3202416918429003
9,None,Mave,0.8,13,AIC,20,240,361,0.33518005540166207
10,None,Mave,0.8,13,AIC,20,239,360,0.33611111111111114
11,None,Mave,0.8,13,AIC,20,200,276,0.2753623188405797
12,None,Mave,0.8,13,AIC,20,203,302,0.32781456953642385
13,None,Mave,0.8,13,AIC,20,237,347,0.3170028818443804
14,None,Mave,0.8,13,AIC,20,272,436,0.37614678899082565
15,None,Mave,0.8,13,AIC,20,256,431,0.4060324825986079
16,None,Mave,0.8,13,AIC,20,194,263,0.2623574144486692
17,None,Mave,0.8,13,AIC,20,251,392,0.35969387755102045
18,None,Mave,0.8,13,AIC,20,223,327,0.31804281345565755
19,None,Mave,0.8,13,AIC,20,224,324,0.308641975308642
20,None,Mave,0.8,13,AIC,20,268,421,0.36342042755344417
21,None,Mave,0.8,13,AIC,20,201,309,0.3495145631067961
22,None,Mave,0.8,13,AIC,20,258,384,0.328125
23,None,Mave,0.8,13,AIC,20,249,397,0.37279596977329976
24,None,Mave,0.8,13,AIC,20,244,369,0.3387533875338753
25,None,Mave,0.8,13,AIC,20,253,396,0.36111111111111116
26,None,Mave,0.8,13,AIC,20,261,410,0.36341463414634145
27,None,Mave,0.8,13,AIC,20,257,389,0.3393316195372751
28,None,Mave,0.8,13,AIC,20,215,311,0.3086816720257235
29,None,Mave,0.8,13,AIC,20,227,364,0.37637362637362637
30,None,Mave,0.8,13,AIC,20,253,424,0.4033018867924528
31,None,Mave,0.8,13,AIC,20,256,371,0.3099730458221024
32,None,Mave,0.8,13,AIC,20,217,325,0.3323076923076923
33,None,Mave,0.8,13,AIC,20,219,344,0.3633720930232558
34,None,Mave,0.8,13,AIC,20,225,331,0.3202416918429003
35,None,Mave,0.8,13,AIC,20,201,306,0.3431372549019608
36,None,Mave,0.8,13,AIC,20,205,335,0.3880597014925373
37,None,Mave,0.8,13,AIC,20,235,361,0.3490304709141274
38,None,Mave,0.8,13,AIC,20,244,374,0.3475935828877005
39,None,Mave,0.8,13,AIC,20,220,332,0.3373493975903614
40,None,Mave,0.8,13,AIC,20,239,353,0.3229461756373938
41,None,Mave,0.8,13,AIC,20,220,324,0.32098765432098764
42,None,Mave,0.8,13,AIC,20,227,342,0.3362573099415205
43,None,Mave,0.8,13,AIC,20,231,335,0.31044776119402984
44,None,Mave,0.8,13,AIC,20,242,386,0.37305699481865284
45,None,Mave,0.8,13,AIC,20,216,301,0.28239202657807305
46,None,Mave,0.8,13,AIC,20,248,371,0.33153638814016173
47,None,Mave,0.8,13,AIC,20,223,322,0.3074534161490683
48,None,Mave,0.8,13,AIC,20,224,331,0.32326283987915405
49,None,Mave,0.8,13,AIC,20,235,336,0.30059523809523814
50,None,Mave,0.8,13,AIC,20,240,354,0.3220338983050848
1,None,Mave,0.8,2,AIC,20,416,1529,0.7279267495094833
2,None,Mave,0.8,2,AIC,20,431,1492,0.7111260053619303
3,None,Mave,0.8,2,AIC,20,430,1555,0.7234726688102894
4,None,Mave,0.8,2,AIC,20,388,1250,0.6896
5,None,Mave,0.8,2,AIC,20,371,1310,0.716793893129771
6,None,Mave,0.8,2,AIC,20,398,1330,0.7007518796992481
7,None,Mave,0.8,2,AIC,20,444,1666,0.7334933973589436
8,None,Mave,0.8,2,AIC,20,424,1587,0.7328292375551355
9,None,Mave,0.8,2,AIC,20,402,1313,0.6938309215536939
10,None,Mave,0.8,2,AIC,20,436,1627,0.7320221266133988
11,None,Mave,0.8,2,AIC,20,452,1649,0.7258944815039418
12,None,Mave,0.8,2,AIC,20,398,1385,0.7126353790613719
13,None,Mave,0.8,2,AIC,20,429,1527,0.7190569744597249
14,None,Mave,0.8,2,AIC,20,372,1399,0.7340957827019299
15,None,Mave,0.8,2,AIC,20,429,1643,0.7388922702373706
16,None,Mave,0.8,2,AIC,20,414,1372,0.6982507288629738
17,None,Mave,0.8,2,AIC,20,411,1460,0.7184931506849315
18,None,Mave,0.8,2,AIC,20,432,1700,0.7458823529411764
19,None,Mave,0.8,2,AIC,20,421,1393,0.6977745872218234
20,None,Mave,0.8,2,AIC,20,425,1541,0.7242050616482804
21,None,Mave,0.8,2,AIC,20,454,1568,0.7104591836734694
22,None,Mave,0.8,2,AIC,20,469,1712,0.7260514018691588
23,None,Mave,0.8,2,AIC,20,454,1685,0.7305637982195845
24,None,Mave,0.8,2,AIC,20,419,1484,0.717654986522911
25,None,Mave,0.8,2,AIC,20,438,1631,0.7314530962599632
26,None,Mave,0.8,2,AIC,20,433,1615,0.7318885448916408
27,None,Mave,0.8,2,AIC,20,416,1503,0.7232202262142382
28,None,Mave,0.8,2,AIC,20,402,1330,0.6977443609022556
29,None,Mave,0.8,2,AIC,20,380,1442,0.7364771151178918
30,None,Mave,0.8,2,AIC,20,401,1516,0.7354881266490765
31,None,Mave,0.8,2,AIC,20,449,1651,0.7280436099333737
32,None,Mave,0.8,2,AIC,20,452,1600,0.7175
33,None,Mave,0.8,2,AIC,20,442,1574,0.7191867852604829
34,None,Mave,0.8,2,AIC,20,424,1587,0.7328292375551355
35,None,Mave,0.8,2,AIC,20,382,1292,0.7043343653250773
36,None,Mave,0.8,2,AIC,20,422,1583,0.7334175615919141
37,None,Mave,0.8,2,AIC,20,406,1549,0.7378954163976759
38,None,Mave,0.8,2,AIC,20,388,1321,0.7062831188493566
39,None,Mave,0.8,2,AIC,20,444,1442,0.6920943134535368
40,None,Mave,0.8,2,AIC,20,439,1746,0.7485681557846506
41,None,Mave,0.8,2,AIC,20,410,1431,0.713487071977638
42,None,Mave,0.8,2,AIC,20,432,1569,0.7246653919694073
43,None,Mave,0.8,2,AIC,20,396,1388,0.7146974063400576
44,None,Mave,0.8,2,AIC,20,408,1543,0.7355800388852884
45,None,Mave,0.8,2,AIC,20,394,1494,0.7362784471218207
46,None,Mave,0.8,2,AIC,20,423,1451,0.7084769124741557
47,None,Mave,0.8,2,AIC,20,442,1461,0.6974674880219027
48,None,Mave,0.8,2,AIC,20,452,1695,0.7333333333333334
49,None,Mave,0.8,2,AIC,20,402,1414,0.7157001414427158
50,None,Mave,0.8,2,AIC,20,413,1580,0.7386075949367088
1,None,Mave,0.8,7,AIC,20,326,655,0.5022900763358779
2,None,Mave,0.8,7,AIC,20,312,633,0.5071090047393365
3,None,Mave,0.8,7,AIC,20,314,638,0.5078369905956113
4,None,Mave,0.8,7,AIC,20,285,582,0.5103092783505154
5,None,Mave,0.8,7,AIC,20,284,583,0.5128644939965694
6,None,Mave,0.8,7,AIC,20,317,651,0.5130568356374807
7,None,Mave,0.8,7,AIC,20,319,599,0.4674457429048414
8,None,Mave,0.8,7,AIC,20,311,595,0.47731092436974787
9,None,Mave,0.8,7,AIC,20,321,679,0.5272459499263623
10,None,Mave,0.8,7,AIC,20,308,647,0.5239567233384853
11,None,Mave,0.8,7,AIC,20,303,545,0.44403669724770645
12,None,Mave,0.8,7,AIC,20,271,546,0.50366300366300365
13,None,Mave,0.8,7,AIC,20,289,587,0.5076660988074957
14,None,Mave,0.8,7,AIC,20,292,617,0.526742301458671
15,None,Mave,0.8,7,AIC,20,320,693,0.5382395382395382
16,None,Mave,0.8,7,AIC,20,241,467,0.48394004282655245
17,None,Mave,0.8,7,AIC,20,269,494,0.45546558704453444
18,None,Mave,0.8,7,AIC,20,310,593,0.47723440134907247
19,None,Mave,0.8,7,AIC,20,296,648,0.5432098765432098
20,None,Mave,0.8,7,AIC,20,329,700,0.53
21,None,Mave,0.8,7,AIC,20,268,554,0.516245487364621
22,None,Mave,0.8,7,AIC,20,286,612,0.5326797385620915
23,None,Mave,0.8,7,AIC,20,309,611,0.4942716857610474
24,None,Mave,0.8,7,AIC,20,302,653,0.5375191424196019
25,None,Mave,0.8,7,AIC,20,351,790,0.5556962025316456
26,None,Mave,0.8,7,AIC,20,311,666,0.5330330330330331
27,None,Mave,0.8,7,AIC,20,279,620,0.55
28,None,Mave,0.8,7,AIC,20,281,546,0.4853479853479854
29,None,Mave,0.8,7,AIC,20,312,654,0.5229357798165137
30,None,Mave,0.8,7,AIC,20,312,680,0.5411764705882354
31,None,Mave,0.8,7,AIC,20,332,650,0.48923076923076925
32,None,Mave,0.8,7,AIC,20,292,608,0.5197368421052632
33,None,Mave,0.8,7,AIC,20,299,603,0.5041459369817578
34,None,Mave,0.8,7,AIC,20,311,595,0.47731092436974787
35,None,Mave,0.8,7,AIC,20,274,523,0.47609942638623326
36,None,Mave,0.8,7,AIC,20,329,679,0.5154639175257731
37,None,Mave,0.8,7,AIC,20,273,557,0.5098743267504489
38,None,Mave,0.8,7,AIC,20,262,566,0.5371024734982333
39,None,Mave,0.8,7,AIC,20,288,563,0.48845470692717585
40,None,Mave,0.8,7,AIC,20,319,674,0.5267062314540059
41,None,Mave,0.8,7,AIC,20,321,695,0.5381294964028778
42,None,Mave,0.8,7,AIC,20,282,569,0.5043936731107206
43,None,Mave,0.8,7,AIC,20,315,626,0.4968051118210862
44,None,Mave,0.8,7,AIC,20,273,542,0.49630996309963105
45,None,Mave,0.8,7,AIC,20,306,563,0.4564831261101243
46,None,Mave,0.8,7,AIC,20,306,636,0.5188679245283019
47,None,Mave,0.8,7,AIC,20,328,652,0.49693251533742333
48,None,Mave,0.8,7,AIC,20,281,563,0.5008880994671403
49,None,Mave,0.8,7,AIC,20,259,525,0.5066666666666666
50,None,Mave,0.8,7,AIC,20,343,742,0.5377358490566038
1,None,Mave,0.8,13,BIC,100,28,33,0.1515151515151515
2,None,Mave,0.8,13,BIC,100,30,34,0.11764705882352944
3,None,Mave,0.8,13,BIC,100,35,39,0.10256410256410253
4,None,Mave,0.8,13,BIC,100,31,38,0.1842105263157895
5,None,Mave,0.8,13,BIC,100,33,35,0.05714285714285716
6,None,Mave,0.8,13,BIC,100,19,22,0.13636363636363635
7,None,Mave,0.8,13,BIC,100,36,40,0.09999999999999998
8,None,Mave,0.8,13,BIC,100,46,64,0.28125
9,None,Mave,0.8,13,BIC,100,69,80,0.13749999999999996
10,None,Mave,0.8,13,BIC,100,11,15,0.2666666666666667
11,None,Mave,0.8,13,BIC,100,26,28,0.0714285714285714
12,None,Mave,0.8,13,BIC,100,18,22,0.18181818181818177
13,None,Mave,0.8,13,BIC,100,39,43,0.09302325581395354
14,None,Mave,0.8,13,BIC,100,30,34,0.11764705882352944
15,None,Mave,0.8,13,BIC,100,17,22,0.2272727272727273
16,None,Mave,0.8,13,BIC,100,56,72,0.2222222222222222
17,None,Mave,0.8,13,BIC,100,77,106,0.2735849056603774
18,None,Mave,0.8,13,BIC,100,27,31,0.12903225806451613
19,None,Mave,0.8,13,BIC,100,13,16,0.1875
20,None,Mave,0.8,13,BIC,100,29,33,0.12121212121212122
21,None,Mave,0.8,13,BIC,100,19,21,0.09523809523809523
22,None,Mave,0.8,13,BIC,100,32,38,0.1578947368421053
23,None,Mave,0.8,13,BIC,100,12,14,0.1428571428571429
24,None,Mave,0.8,13,BIC,100,33,38,0.13157894736842102
25,None,Mave,0.8,13,BIC,100,24,33,0.2727272727272727
26,None,Mave,0.8,13,BIC,100,31,36,0.13888888888888884
27,None,Mave,0.8,13,BIC,100,25,28,0.1071428571428571
28,None,Mave,0.8,13,BIC,100,30,35,0.1428571428571429
29,None,Mave,0.8,13,BIC,100,28,30,0.06666666666666665
30,None,Mave,0.8,13,BIC,100,61,70,0.12857142857142856
31,None,Mave,0.8,13,BIC,100,20,23,0.13043478260869568
32,None,Mave,0.8,13,BIC,100,27,31,0.12903225806451613
33,None,Mave,0.8,13,BIC,100,52,61,0.14754098360655743
34,None,Mave,0.8,13,BIC,100,46,64,0.28125
35,None,Mave,0.8,13,BIC,100,32,38,0.1578947368421053
36,None,Mave,0.8,13,BIC,100,18,18,0
37,None,Mave,0.8,13,BIC,100,71,92,0.2282608695652174
38,None,Mave,0.8,13,BIC,100,27,32,0.15625
39,None,Mave,0.8,13,BIC,100,19,20,0.050000000000000044
40,None,Mave,0.8,13,BIC,100,19,21,0.09523809523809523
41,None,Mave,0.8,13,BIC,100,39,47,0.17021276595744683
42,None,Mave,0.8,13,BIC,100,30,32,0.0625
43,None,Mave,0.8,13,BIC,100,23,25,0.07999999999999996
44,None,Mave,0.8,13,BIC,100,38,46,0.17391304347826086
45,None,Mave,0.8,13,BIC,100,43,53,0.18867924528301883
46,None,Mave,0.8,13,BIC,100,36,41,0.12195121951219512
47,None,Mave,0.8,13,BIC,100,11,11,0
