replica,turn,population,sigma,network,base_SS,true_model,modelcompare,orig_type,selected_model,prop_t_mod,old_model,init_g_true,final_g,final_g_true,replicated
1,805,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,806,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,807,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,808,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,809,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,810,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,811,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,812,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,813,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,814,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,815,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,816,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,817,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,818,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,819,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,820,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,821,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,822,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,823,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,824,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,825,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,826,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,827,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,828,All,0.2,None,100,2,5,2,4,0,2,1,4,0,0
1,829,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,830,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,831,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,832,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,833,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,834,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,835,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,836,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,837,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,838,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,839,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,840,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,841,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,842,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,843,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,844,All,0.2,None,100,2,5,1,4,0,2,1,4,0,0
1,845,All,0.2,None,100,2,5,1,2,1,4,0,2,1,0
1,846,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,847,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,848,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,849,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,850,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,851,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,852,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,853,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,854,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,855,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,856,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,857,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,858,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,859,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,860,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,861,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,862,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,863,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,864,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,865,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,866,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,867,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,868,All,0.2,None,100,2,5,4,13,0,2,1,2,1,0
1,869,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,870,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,871,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,872,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,873,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,874,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,875,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,876,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,877,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,878,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,879,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,880,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,881,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,882,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,883,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,884,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,885,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,886,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,887,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,888,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,889,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,890,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,891,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,892,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,893,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,894,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,895,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,896,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,897,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,898,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,899,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,900,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,901,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,902,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,903,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,904,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,905,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,906,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,907,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,908,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,909,All,0.2,None,100,2,5,1,6,0,2,1,2,1,1
1,910,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,911,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,912,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,913,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,914,All,0.2,None,100,2,5,1,2,1,5,0,2,1,0
1,915,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,916,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,917,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,918,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,919,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,920,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,921,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,922,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,923,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,924,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,925,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,926,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,927,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,928,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,929,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,930,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,931,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,932,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,933,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,934,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,935,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,936,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,937,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,938,All,0.2,None,100,2,5,4,9,0,2,1,2,1,0
1,939,All,0.2,None,100,2,5,1,9,0,2,1,2,1,1
1,940,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,941,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,942,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,943,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,944,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,945,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,946,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,947,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,948,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,949,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,950,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,951,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,952,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,953,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,954,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,955,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,956,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,957,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,958,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,959,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,960,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,961,All,0.2,None,100,2,5,2,4,0,2,1,4,0,0
1,962,All,0.2,None,100,2,5,4,13,0,4,0,4,0,0
1,963,All,0.2,None,100,2,5,4,11,0,4,0,4,0,0
1,964,All,0.2,None,100,2,5,2,3,0,4,0,4,0,0
1,965,All,0.2,None,100,2,5,1,3,0,4,0,4,0,1
1,966,All,0.2,None,100,2,5,1,3,0,4,0,4,0,1
1,967,All,0.2,None,100,2,5,4,14,0,4,0,4,0,0
1,968,All,0.2,None,100,2,5,1,14,0,4,0,4,0,1
1,969,All,0.2,None,100,2,5,1,14,0,4,0,4,0,1
1,970,All,0.2,None,100,2,5,3,9,0,4,0,4,0,0
1,971,All,0.2,None,100,2,5,3,7,0,4,0,4,0,0
1,972,All,0.2,None,100,2,5,1,7,0,4,0,7,0,0
1,973,All,0.2,None,100,2,5,3,4,0,7,0,4,0,0
1,974,All,0.2,None,100,2,5,4,7,0,4,0,4,0,0
1,975,All,0.2,None,100,2,5,3,7,0,4,0,4,0,0
1,976,All,0.2,None,100,2,5,4,6,0,4,0,4,0,0
1,977,All,0.2,None,100,2,5,4,11,0,4,0,4,0,0
1,978,All,0.2,None,100,2,5,3,9,0,4,0,4,0,0
1,979,All,0.2,None,100,2,5,3,9,0,4,0,4,0,0
1,980,All,0.2,None,100,2,5,1,9,0,4,0,4,0,1
1,981,All,0.2,None,100,2,5,3,8,0,4,0,4,0,0
1,982,All,0.2,None,100,2,5,1,8,0,4,0,4,0,1
1,983,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,984,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,985,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,986,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,987,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,988,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,989,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,990,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,991,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,992,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,993,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,994,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,995,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,996,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,997,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,998,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,999,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,1000,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
