orig_type,old_model,selected_model,count
Mave,11,13,216
Mave,11,14,235
Mave,12,1,17
Mave,12,2,9
Mave,12,3,12
Mave,12,4,13
Mave,12,5,10
Mave,12,6,6
Mave,12,7,15
Mave,12,8,12
Mave,12,9,17
Mave,12,10,15
Mave,12,11,17
Mave,12,13,14
Mave,12,14,16
Mave,13,1,102
Mave,13,2,103
Mave,13,3,93
Mave,13,4,82
Mave,13,5,107
Mave,13,6,97
Mave,13,7,84
Mave,13,8,103
Mave,13,9,91
Mave,13,10,115
Mave,13,11,119
Mave,13,12,93
Mave,13,14,105
Mave,14,1,52
Mave,14,2,61
Mave,14,3,39
Mave,14,4,71
Mave,14,5,55
Mave,14,6,54
Mave,14,7,53
Mave,14,8,65
Mave,14,9,45
Mave,14,10,75
Mave,14,11,56
Mave,14,12,56
Mave,14,13,60
Tess,1,2,44
Tess,1,3,67
Tess,2,1,71
Tess,2,4,72
Tess,3,1,86
Tess,3,4,101
Tess,4,2,300
Tess,4,3,251
Tess,5,1,429
Tess,5,7,397
Tess,6,1,46
Tess,6,8,61
Tess,7,3,33539
Tess,7,5,33284
Tess,8,2,98
Tess,8,6,102
Tess,9,2,112
Tess,9,3,97
Tess,10,5,1338
Tess,10,6,1341
Tess,11,3,1282
Tess,11,5,1276
Tess,12,2,61
Tess,12,6,65
Tess,13,5,496
Tess,13,6,486
Tess,14,5,290
Tess,14,6,284
Bo,1,5,28
Bo,1,6,42
Bo,2,5,70
Bo,3,6,74
Bo,4,7,28
Bo,4,8,26
Bo,4,9,41
Bo,5,2,114
Bo,6,3,140
Bo,7,4,55
Bo,7,10,66
Bo,7,11,56
Bo,8,4,54
Bo,8,10,71
Bo,8,12,59
Bo,9,4,42
Bo,9,11,53
Bo,9,12,53
Bo,10,7,241
Bo,10,8,275
Bo,10,13,231
Bo,11,7,244
Bo,11,9,245
Bo,11,13,259
Bo,12,8,229
Bo,12,9,268
Bo,12,13,248
Bo,13,10,9246
Bo,13,11,9325
Bo,13,12,9261
Bo,13,14,9207
Bo,14,13,1858
Mave,1,2,6
Mave,1,3,6
Mave,1,4,7
Mave,1,5,3
Mave,1,6,4
Mave,1,7,3
Mave,1,8,4
Mave,1,9,7
Mave,1,10,10
Mave,1,11,3
Mave,1,12,10
Mave,1,13,6
Mave,1,14,5
Mave,2,1,7
Mave,2,3,5
Mave,2,4,4
Mave,2,5,13
Mave,2,6,3
Mave,2,7,7
Mave,2,8,3
Mave,2,9,3
Mave,2,10,7
Mave,2,11,2
Mave,2,12,6
Mave,2,13,2
Mave,2,14,6
Mave,3,1,2
Mave,3,2,2
Mave,3,4,7
Mave,3,5,8
Mave,3,6,2
Mave,3,7,4
Mave,3,8,5
Mave,3,9,4
Mave,3,10,4
Mave,3,11,6
Mave,3,12,8
Mave,3,13,8
Mave,3,14,10
Mave,4,1,4
Mave,4,2,13
Mave,4,3,7
Mave,4,5,4
Mave,4,6,7
Mave,4,7,5
Mave,4,8,7
Mave,4,9,3
Mave,4,10,9
Mave,4,11,5
Mave,4,12,10
Mave,4,13,13
Mave,4,14,8
Mave,5,1,9
Mave,5,2,9
Mave,5,3,13
Mave,5,4,9
Mave,5,6,6
Mave,5,7,11
Mave,5,8,11
Mave,5,9,9
Mave,5,10,12
Mave,5,11,10
Mave,5,12,8
Mave,5,13,12
Mave,5,14,14
Mave,6,1,4
Mave,6,2,11
Mave,6,3,6
Mave,6,4,10
Mave,6,5,4
Mave,6,7,1
Mave,6,8,7
Mave,6,9,8
Mave,6,10,7
Mave,6,11,11
Mave,6,12,14
Mave,6,13,10
Mave,6,14,4
Mave,7,1,8
Mave,7,2,12
Mave,7,3,9
Mave,7,4,13
Mave,7,5,14
Mave,7,6,13
Mave,7,8,23
Mave,7,9,8
Mave,7,10,15
Mave,7,11,11
Mave,7,12,11
Mave,7,13,17
Mave,7,14,11
Mave,8,1,9
Mave,8,2,14
Mave,8,3,14
Mave,8,4,12
Mave,8,5,12
Mave,8,6,13
Mave,8,7,7
Mave,8,9,8
Mave,8,10,15
Mave,8,11,10
Mave,8,12,18
Mave,8,13,17
Mave,8,14,7
Mave,9,1,14
Mave,9,2,11
Mave,9,3,12
Mave,9,4,13
Mave,9,5,13
Mave,9,6,15
Mave,9,7,8
Mave,9,8,9
Mave,9,10,7
Mave,9,11,8
Mave,9,12,15
Mave,9,13,14
Mave,9,14,18
Mave,10,1,53
Mave,10,2,49
Mave,10,3,50
Mave,10,4,64
Mave,10,5,58
Mave,10,6,52
Mave,10,7,42
Mave,10,8,52
Mave,10,9,46
Mave,10,11,54
Mave,10,12,45
Mave,10,13,55
Mave,10,14,73
Mave,11,1,41
Mave,11,2,49
Mave,11,3,59
Mave,11,4,42
Mave,11,5,55
Mave,11,6,56
Mave,11,7,56
Mave,11,8,50
Mave,11,9,53
Mave,11,10,51
Mave,11,12,44
Mave,11,13,48
Mave,11,14,57
Mave,12,1,44
Mave,12,2,38
Mave,12,3,50
Mave,12,4,55
Mave,12,5,70
Mave,12,6,54
Mave,12,7,45
Mave,12,8,47
Mave,12,9,52
Mave,12,10,50
Mave,12,11,55
Mave,12,13,63
Mave,12,14,48
Mave,13,1,2834
Mave,13,2,2972
Mave,13,3,2969
Mave,13,4,2907
Mave,13,5,2841
Mave,13,6,3004
Mave,13,7,2906
Mave,13,8,2909
Mave,13,9,2927
Mave,13,10,2955
Mave,13,11,2939
Mave,13,12,2935
Mave,13,14,2851
Mave,14,1,164
Mave,14,2,157
Mave,14,3,146
Mave,14,4,145
Mave,14,5,151
Mave,14,6,114
Mave,14,7,170
Mave,14,8,134
Mave,14,9,137
Mave,14,10,143
Mave,14,11,163
Mave,14,12,165
Mave,14,13,143
Tess,1,2,38
Tess,1,3,34
Tess,2,1,38
Tess,2,4,38
Tess,3,1,41
Tess,3,4,41
Tess,4,2,48
Tess,4,3,40
Tess,5,1,79
Tess,5,7,62
Tess,6,1,67
Tess,6,8,56
Tess,7,3,61
Tess,7,5,73
Tess,8,2,84
Tess,8,6,102
Tess,9,2,77
Tess,9,3,72
Tess,10,5,318
Tess,10,6,312
Tess,11,3,311
Tess,11,5,302
Tess,12,2,280
Tess,12,6,320
Tess,13,5,19105
Tess,13,6,19242
Tess,14,5,874
Tess,14,6,851
Bo,1,5,51
Bo,1,6,49
Bo,2,5,112
Bo,3,6,117
Bo,4,7,40
Bo,4,8,40
Bo,4,9,44
Bo,5,2,178
Bo,6,3,177
Bo,7,4,71
Bo,7,10,81
Bo,7,11,84
Bo,8,4,77
Bo,8,10,71
Bo,8,12,88
Bo,9,4,75
Bo,9,11,73
Bo,9,12,78
Bo,10,7,445
Bo,10,8,435
Bo,10,13,463
Bo,11,7,450
Bo,11,9,418
Bo,11,13,404
Bo,12,8,430
Bo,12,9,401
Bo,12,13,416
Bo,13,10,15580
Bo,13,11,15366
Bo,13,12,15617
Bo,13,14,15423
Bo,14,13,3006
Mave,1,2,3
Mave,1,3,7
Mave,1,4,6
Mave,1,5,6
Mave,1,6,8
Mave,1,7,7
Mave,1,8,9
Mave,1,9,3
Mave,1,10,9
Mave,1,11,7
Mave,1,12,5
Mave,1,13,12
Mave,1,14,6
Mave,2,1,9
Mave,2,3,3
Mave,2,4,10
Mave,2,5,11
Mave,2,6,6
Mave,2,7,16
Mave,2,8,6
Mave,2,9,10
Mave,2,10,4
Mave,2,11,7
Mave,2,12,11
Mave,2,13,9
Mave,2,14,5
Mave,3,1,4
Mave,3,2,12
Mave,3,4,10
Mave,3,5,6
Mave,3,6,10
Mave,3,7,11
Mave,3,8,15
Mave,3,9,7
Mave,3,10,15
Mave,3,11,4
Mave,3,12,4
Mave,3,13,12
Mave,3,14,10
Mave,4,1,8
Mave,4,2,10
Mave,4,3,18
Mave,4,5,16
Mave,4,6,16
Mave,4,7,14
Mave,4,8,10
Mave,4,9,17
Mave,4,10,10
Mave,4,11,13
Mave,4,12,13
Mave,4,13,7
Mave,4,14,9
Mave,5,1,14
Mave,5,2,15
Mave,5,3,17
Mave,5,4,15
Mave,5,6,11
Mave,5,7,18
Mave,5,8,12
Mave,5,9,12
Mave,5,10,15
Mave,5,11,15
Mave,5,12,17
Mave,5,13,12
Mave,5,14,19
Mave,6,1,12
Mave,6,2,3
Mave,6,3,13
Mave,6,4,14
Mave,6,5,13
Mave,6,7,6
Mave,6,8,13
Mave,6,9,13
Mave,6,10,12
Mave,6,11,13
Mave,6,12,14
Mave,6,13,9
Mave,6,14,13
Mave,7,1,29
Mave,7,2,17
Mave,7,3,22
Mave,7,4,18
Mave,7,5,16
Mave,7,6,27
Mave,7,8,18
Mave,7,9,25
Mave,7,10,17
Mave,7,11,18
Mave,7,12,21
Mave,7,13,22
Mave,7,14,21
Mave,8,1,20
Mave,8,2,19
Mave,8,3,20
Mave,8,4,19
Mave,8,5,26
Mave,8,6,14
Mave,8,7,19
Mave,8,9,30
Mave,8,10,26
Mave,8,11,25
Mave,8,12,10
Mave,8,13,23
Mave,8,14,17
Mave,9,1,24
Mave,9,2,11
Mave,9,3,17
Mave,9,4,25
Mave,9,5,21
Mave,9,6,19
Mave,9,7,21
Mave,9,8,24
Mave,9,10,20
Mave,9,11,18
Mave,9,12,10
Mave,9,13,17
Mave,9,14,16
Mave,10,1,97
Mave,10,2,80
Mave,10,3,81
Mave,10,4,77
Mave,10,5,91
Mave,10,6,92
Mave,10,7,80
Mave,10,8,80
Mave,10,9,91
Mave,10,11,99
Mave,10,12,87
Mave,10,13,108
Mave,10,14,89
Mave,11,1,84
Mave,11,2,90
Mave,11,3,80
Mave,11,4,64
Mave,11,5,94
Mave,11,6,74
Mave,11,7,87
Mave,11,8,66
Mave,11,9,78
Mave,11,10,80
Mave,11,12,95
Mave,11,13,91
Mave,11,14,87
Mave,12,1,81
Mave,12,2,80
Mave,12,3,89
Mave,12,4,101
Mave,12,5,87
Mave,12,6,78
Mave,12,7,88
Mave,12,8,90
Mave,12,9,86
Mave,12,10,79
Mave,12,11,89
Mave,12,13,82
Mave,12,14,92
Mave,13,1,4751
Mave,13,2,4814
Mave,13,3,4896
Mave,13,4,4891
Mave,13,5,4883
Mave,13,6,4841
Mave,13,7,4991
Mave,13,8,4826
Mave,13,9,4791
Mave,13,10,4806
Mave,13,11,4820
Mave,13,12,4932
Mave,13,14,4841
Mave,14,1,252
Mave,14,2,246
Mave,14,3,237
Mave,14,4,242
Mave,14,5,243
Mave,14,6,242
Mave,14,7,245
Mave,14,8,260
Mave,14,9,227
Mave,14,10,258
Mave,14,11,242
Mave,14,12,257
Mave,14,13,232
Tess,1,2,50
Tess,1,3,43
Tess,2,1,61
Tess,2,4,64
Tess,3,1,52
Tess,3,4,59
Tess,4,2,64
Tess,4,3,72
Tess,5,1,104
Tess,5,7,95
Tess,6,1,83
Tess,6,8,92
Tess,7,3,131
Tess,7,5,119
Tess,8,2,137
Tess,8,6,143
Tess,9,2,107
Tess,9,3,97
Tess,10,5,509
Tess,10,6,496
Tess,11,3,543
Tess,11,5,560
Tess,12,2,491
Tess,12,6,483
Tess,13,5,31974
Tess,13,6,31828
Tess,14,5,1335
Tess,14,6,1421
Bo,1,5,55
Bo,1,6,48
Bo,2,5,31220
Bo,3,6,50
Bo,4,7,426
Bo,4,8,452
Bo,4,9,420
Bo,5,2,2084
Bo,6,3,61
Bo,7,4,85
Bo,7,10,79
Bo,7,11,68
Bo,8,4,96
Bo,8,10,73
Bo,8,12,100
Bo,9,4,100
Bo,9,11,93
Bo,9,12,93
Bo,10,7,42
Bo,10,8,33
Bo,10,13,48
Bo,11,7,36
Bo,11,9,38
Bo,11,13,44
Bo,12,8,42
Bo,12,9,55
Bo,12,13,47
Bo,13,10,32
Bo,13,11,26
Bo,13,12,25
Bo,13,14,32
Bo,14,13,87
Mave,1,2,3
Mave,1,3,5
Mave,1,4,4
Mave,1,5,8
Mave,1,6,8
Mave,1,7,4
Mave,1,8,13
Mave,1,9,9
Mave,1,10,8
Mave,1,11,11
Mave,1,12,8
Mave,1,13,12
Mave,1,14,4
Mave,2,1,2403
Mave,2,3,2433
Mave,2,4,2432
Mave,2,5,2400
Mave,2,6,2426
Mave,2,7,2498
Mave,2,8,2481
Mave,2,9,2445
Mave,2,10,2396
Mave,2,11,2476
Mave,2,12,2412
Mave,2,13,2438
Mave,2,14,2452
Mave,3,1,8
Mave,3,2,3
Mave,3,4,5
Mave,3,5,4
Mave,3,6,3
Mave,3,7,2
Mave,3,8,2
Mave,3,9,2
Mave,3,10,2
Mave,3,11,5
Mave,3,12,7
Mave,3,13,5
Mave,3,14,1
Mave,4,1,106
Mave,4,2,120
Mave,4,3,104
Mave,4,5,96
Mave,4,6,110
Mave,4,7,107
Mave,4,8,97
Mave,4,9,102
Mave,4,10,109
Mave,4,11,114
Mave,4,12,102
Mave,4,13,109
Mave,4,14,115
Mave,5,1,110
Mave,5,2,133
Mave,5,3,121
Mave,5,4,136
Mave,5,6,139
Mave,5,7,114
Mave,5,8,148
Mave,5,9,120
Mave,5,10,142
Mave,5,11,112
Mave,5,12,132
Mave,5,13,133
Mave,5,14,129
Mave,6,1,4
Mave,6,2,6
Mave,6,3,5
Mave,6,4,2
Mave,6,5,5
Mave,6,7,6
Mave,6,9,4
Mave,6,10,2
Mave,6,11,7
Mave,6,12,2
Mave,6,13,4
Mave,6,14,1
Mave,7,1,29
Mave,7,2,15
Mave,7,3,26
Mave,7,4,28
Mave,7,5,26
Mave,7,6,26
Mave,7,8,29
Mave,7,9,22
Mave,7,10,19
Mave,7,11,23
Mave,7,12,23
Mave,7,13,21
Mave,7,14,22
Mave,8,1,31
Mave,8,2,22
Mave,8,3,17
Mave,8,4,18
Mave,8,5,32
Mave,8,6,26
Mave,8,7,22
Mave,8,9,25
Mave,8,10,26
Mave,8,11,31
Mave,8,12,29
Mave,8,13,20
Mave,8,14,37
Mave,9,1,34
Mave,9,2,24
Mave,9,3,19
Mave,9,4,28
Mave,9,5,28
Mave,9,6,22
Mave,9,7,24
Mave,9,8,26
Mave,9,10,24
Mave,9,11,21
Mave,9,12,29
Mave,9,13,26
Mave,9,14,27
Mave,10,1,14
Mave,10,2,14
Mave,10,3,16
Mave,10,4,14
Mave,10,5,16
Mave,10,6,16
Mave,10,7,5
Mave,10,8,12
Mave,10,9,18
Mave,10,11,20
Mave,10,12,15
Mave,10,13,17
Mave,10,14,16
Mave,11,1,16
Mave,11,2,12
Mave,11,3,9
Mave,11,4,12
Mave,11,5,10
Mave,11,6,13
Mave,11,7,9
Mave,11,8,12
Mave,11,9,9
Mave,11,10,19
Mave,11,12,11
Mave,11,13,7
Mave,11,14,9
Mave,12,1,14
Mave,12,2,12
Mave,12,3,18
Mave,12,4,13
Mave,12,5,13
Mave,12,6,6
Mave,12,7,16
Mave,12,8,21
Mave,12,9,19
Mave,12,10,15
Mave,12,11,9
Mave,12,13,9
Mave,12,14,17
Mave,13,1,7
Mave,13,2,10
Mave,13,3,14
Mave,13,4,10
Mave,13,5,14
Mave,13,6,15
Mave,13,7,8
Mave,13,8,16
Mave,13,9,10
Mave,13,10,9
Mave,13,11,11
Mave,13,12,12
Mave,13,14,10
Mave,14,1,14
Mave,14,2,10
Mave,14,3,11
Mave,14,4,10
Mave,14,5,7
Mave,14,6,13
Mave,14,7,12
Mave,14,8,13
Mave,14,9,7
Mave,14,10,9
Mave,14,11,5
Mave,14,12,8
Mave,14,13,6
Tess,1,2,61
Tess,1,3,65
Tess,2,1,16044
Tess,2,4,15957
Tess,3,1,27
Tess,3,4,37
Tess,4,2,827
Tess,4,3,826
Tess,5,1,712
Tess,5,7,814
Tess,6,1,28
Tess,6,8,28
Tess,7,3,119
Tess,7,5,138
Tess,8,2,118
Tess,8,6,115
Tess,9,2,124
Tess,9,3,103
Tess,10,5,51
Tess,10,6,50
Tess,11,3,55
Tess,11,5,70
Tess,12,2,61
Tess,12,6,73
Tess,13,5,48
Tess,13,6,44
Tess,14,5,38
Tess,14,6,31
Bo,1,5,67
Bo,1,6,88
Bo,2,5,50522
Bo,3,6,108
Bo,4,7,600
Bo,4,8,603
Bo,4,9,629
Bo,5,2,3593
Bo,6,3,72
Bo,7,4,143
Bo,7,10,110
Bo,7,11,118
Bo,8,4,131
Bo,8,10,147
Bo,8,12,127
Bo,9,4,126
Bo,9,11,126
Bo,9,12,126
Bo,10,7,64
Bo,10,8,71
Bo,10,13,71
Bo,11,7,74
Bo,11,9,76
Bo,11,13,73
Bo,12,8,69
Bo,12,9,66
Bo,12,13,61
Bo,13,10,26
Bo,13,11,57
Bo,13,12,56
Bo,13,14,46
Bo,14,13,117
Mave,1,2,9
Mave,1,3,16
Mave,1,4,20
Mave,1,5,12
Mave,1,6,21
Mave,1,7,12
Mave,1,8,9
Mave,1,9,12
Mave,1,10,12
Mave,1,11,22
Mave,1,12,15
Mave,1,13,13
Mave,1,14,13
Mave,2,1,3880
Mave,2,3,3954
Mave,2,4,3942
Mave,2,5,3934
Mave,2,6,3967
Mave,2,7,3981
Mave,2,8,3830
Mave,2,9,3891
Mave,2,10,3805
Mave,2,11,3944
Mave,2,12,3920
Mave,2,13,3999
Mave,2,14,3970
Mave,3,1,7
Mave,3,2,12
Mave,3,4,6
Mave,3,5,9
Mave,3,6,5
Mave,3,7,2
Mave,3,8,2
Mave,3,9,4
Mave,3,10,6
Mave,3,11,6
Mave,3,12,6
Mave,3,13,3
Mave,3,14,8
Mave,4,1,159
Mave,4,2,166
Mave,4,3,146
Mave,4,5,157
Mave,4,6,148
Mave,4,7,159
Mave,4,8,146
Mave,4,9,162
Mave,4,10,155
Mave,4,11,146
Mave,4,12,144
Mave,4,13,164
Mave,4,14,163
Mave,5,1,208
Mave,5,2,178
Mave,5,3,187
Mave,5,4,197
Mave,5,6,168
Mave,5,7,180
Mave,5,8,185
Mave,5,9,198
Mave,5,10,211
Mave,5,11,183
Mave,5,12,170
Mave,5,13,173
Mave,5,14,176
Mave,6,1,6
Mave,6,2,4
Mave,6,3,11
Mave,6,4,5
Mave,6,5,5
Mave,6,7,6
Mave,6,8,3
Mave,6,9,7
Mave,6,10,10
Mave,6,11,6
Mave,6,12,5
Mave,6,13,5
Mave,6,14,6
Mave,7,1,24
Mave,7,2,34
Mave,7,3,34
Mave,7,4,51
Mave,7,5,47
Mave,7,6,38
Mave,7,8,38
Mave,7,9,34
Mave,7,10,38
Mave,7,11,38
Mave,7,12,40
Mave,7,13,47
Mave,7,14,42
Mave,8,1,31
Mave,8,2,40
Mave,8,3,32
Mave,8,4,37
Mave,8,5,43
Mave,8,6,46
Mave,8,7,46
Mave,8,9,41
Mave,8,10,38
Mave,8,11,39
Mave,8,12,30
Mave,8,13,39
Mave,8,14,43
Mave,9,1,36
Mave,9,2,27
Mave,9,3,44
Mave,9,4,45
Mave,9,5,38
Mave,9,6,42
Mave,9,7,40
Mave,9,8,38
Mave,9,10,29
Mave,9,11,38
Mave,9,12,45
Mave,9,13,39
Mave,9,14,36
Mave,10,1,21
Mave,10,2,30
Mave,10,3,24
Mave,10,4,22
Mave,10,5,29
Mave,10,6,31
Mave,10,7,34
Mave,10,8,24
Mave,10,9,24
Mave,10,11,30
Mave,10,12,31
Mave,10,13,18
Mave,10,14,36
Mave,11,1,26
Mave,11,2,24
Mave,11,3,25
Mave,11,4,24
Mave,11,5,17
Mave,11,6,19
Mave,11,7,26
Mave,11,8,28
Mave,11,9,24
Mave,11,10,26
Mave,11,12,27
Mave,11,13,21
Mave,11,14,22
Mave,12,1,31
Mave,12,2,19
Mave,12,3,28
Mave,12,4,25
Mave,12,5,31
Mave,12,6,17
Mave,12,7,19
Mave,12,8,30
Mave,12,9,24
Mave,12,10,30
Mave,12,11,29
Mave,12,13,28
Mave,12,14,29
Mave,13,1,31
Mave,13,2,19
Mave,13,3,19
Mave,13,4,21
Mave,13,5,24
Mave,13,6,24
Mave,13,7,16
Mave,13,8,19
Mave,13,9,17
Mave,13,10,25
Mave,13,11,22
Mave,13,12,17
Mave,13,14,21
Mave,14,1,24
Mave,14,2,14
Mave,14,3,19
Mave,14,4,17
Mave,14,5,16
Mave,14,6,18
Mave,14,7,27
Mave,14,8,18
Mave,14,9,20
Mave,14,10,13
Mave,14,11,18
Mave,14,12,13
Mave,14,13,12
Tess,1,2,92
Tess,1,3,92
Tess,2,1,25937
Tess,2,4,25892
Tess,3,1,43
Tess,3,4,42
Tess,4,2,1330
Tess,4,3,1267
Tess,5,1,1116
Tess,5,7,1100
Tess,6,1,32
Tess,6,8,40
Tess,7,3,188
Tess,7,5,189
Tess,8,2,164
Tess,8,6,173
Tess,9,2,171
Tess,9,3,195
Tess,10,5,109
Tess,10,6,80
Tess,11,3,86
Tess,11,5,100
Tess,12,2,126
Tess,12,6,92
Tess,13,5,62
Tess,13,6,80
Tess,14,5,57
Tess,14,6,67
Bo,1,5,37
Bo,1,6,26
Bo,2,5,101
Bo,3,6,92
Bo,4,7,122
Bo,4,8,129
Bo,4,9,115
Bo,5,2,294
Bo,6,3,61
Bo,7,4,10373
Bo,7,10,10665
Bo,7,11,10322
Bo,8,4,45
Bo,8,10,44
Bo,8,12,44
Bo,9,4,52
Bo,9,11,41
Bo,9,12,51
Bo,10,7,731
Bo,10,8,696
Bo,10,13,679
Bo,11,7,650
Bo,11,9,624
Bo,11,13,650
Bo,12,8,26
Bo,12,9,32
Bo,12,13,25
Bo,13,10,150
Bo,13,11,159
Bo,13,12,159
Bo,13,14,155
Bo,14,13,251
Mave,1,2,4
Mave,1,3,3
Mave,1,4,8
Mave,1,5,2
Mave,1,6,5
Mave,1,7,5
Mave,1,8,7
Mave,1,9,4
Mave,1,10,5
Mave,1,11,6
Mave,1,12,2
Mave,1,13,2
Mave,1,14,7
Mave,2,1,4
Mave,2,3,4
Mave,2,4,3
Mave,2,5,9
Mave,2,6,2
Mave,2,7,5
Mave,2,8,5
Mave,2,9,5
Mave,2,10,4
Mave,2,11,5
Mave,2,12,4
Mave,2,13,11
Mave,2,14,4
Mave,3,1,9
Mave,3,2,7
Mave,3,4,6
Mave,3,5,5
Mave,3,6,6
Mave,3,7,4
Mave,3,8,7
Mave,3,9,4
Mave,3,10,8
Mave,3,11,7
Mave,3,12,7
Mave,3,13,8
Mave,3,14,9
Mave,4,1,27
Mave,4,2,27
Mave,4,3,17
Mave,4,5,26
Mave,4,6,19
Mave,4,7,19
Mave,4,8,18
Mave,4,9,27
Mave,4,10,22
Mave,4,11,23
Mave,4,12,27
Mave,4,13,29
Mave,4,14,28
Mave,5,1,22
Mave,5,2,26
Mave,5,3,32
Mave,5,4,33
Mave,5,6,28
Mave,5,7,17
Mave,5,8,20
Mave,5,9,22
Mave,5,10,25
Mave,5,11,14
Mave,5,12,24
Mave,5,13,24
Mave,5,14,24
Mave,6,1,4
Mave,6,2,3
Mave,6,3,3
Mave,6,4,4
Mave,6,5,5
Mave,6,7,6
Mave,6,8,4
Mave,6,9,5
Mave,6,10,6
Mave,6,11,3
Mave,6,12,5
Mave,6,13,4
Mave,6,14,3
Mave,7,1,2462
Mave,7,2,2452
Mave,7,3,2503
Mave,7,4,2476
Mave,7,5,2479
Mave,7,6,2396
Mave,7,8,2515
Mave,7,9,2489
Mave,7,10,2454
Mave,7,11,2538
Mave,7,12,2452
Mave,7,13,2420
Mave,7,14,2473
Mave,8,1,8
Mave,8,2,6
Mave,8,3,10
Mave,8,4,11
Mave,8,5,8
Mave,8,6,10
Mave,8,7,12
Mave,8,9,11
Mave,8,10,10
Mave,8,11,11
Mave,8,12,10
Mave,8,13,10
Mave,8,14,12
Mave,9,1,12
Mave,9,2,10
Mave,9,3,7
Mave,9,4,8
Mave,9,5,11
Mave,9,6,6
Mave,9,7,9
Mave,9,8,9
Mave,9,10,11
Mave,9,11,9
Mave,9,12,9
Mave,9,13,10
Mave,9,14,10
Mave,10,1,141
Mave,10,2,132
Mave,10,3,126
Mave,10,4,114
Mave,10,5,118
Mave,10,6,130
Mave,10,7,125
Mave,10,8,157
Mave,10,9,152
Mave,10,11,130
Mave,10,12,135
Mave,10,13,155
Mave,10,14,132
Mave,11,1,155
Mave,11,2,135
Mave,11,3,141
Mave,11,4,143
Mave,11,5,136
Mave,11,6,138
Mave,11,7,133
Mave,11,8,147
Mave,11,9,136
Mave,11,10,124
Mave,11,12,156
Mave,11,13,136
Mave,11,14,130
Mave,12,1,8
Mave,12,2,9
Mave,12,3,7
Mave,12,4,8
Mave,12,5,15
Mave,12,6,9
Mave,12,7,8
Mave,12,8,8
Mave,12,9,11
Mave,12,10,7
Mave,12,11,13
Mave,12,13,12
Mave,12,14,5
Mave,13,1,55
Mave,13,2,47
Mave,13,3,64
Mave,13,4,47
Mave,13,5,49
Mave,13,6,58
Mave,13,7,55
Mave,13,8,59
Mave,13,9,38
Mave,13,10,45
Mave,13,11,58
Mave,13,12,53
Mave,13,14,40
Mave,14,1,25
Mave,14,2,23
Mave,14,3,34
Mave,14,4,29
Mave,14,5,31
Mave,14,6,23
Mave,14,7,29
Mave,14,8,33
Mave,14,9,30
Mave,14,10,22
Mave,14,11,22
Mave,14,12,24
Mave,14,13,37
Tess,1,2,27
Tess,1,3,25
Tess,2,1,44
Tess,2,4,42
Tess,3,1,53
Tess,3,4,48
Tess,4,2,172
Tess,4,3,162
Tess,5,1,185
Tess,5,7,177
Tess,6,1,35
Tess,6,8,39
Tess,7,3,16358
Tess,7,5,16577
Tess,8,2,81
Tess,8,6,58
Tess,9,2,74
Tess,9,3,53
Tess,10,5,817
Tess,10,6,820
Tess,11,3,795
Tess,11,5,771
Tess,12,2,47
Tess,12,6,46
Tess,13,5,287
Tess,13,6,249
Tess,14,5,152
Tess,14,6,140
Bo,1,5,41
Bo,1,6,60
Bo,2,5,117
Bo,3,6,157
Bo,4,7,212
Bo,4,8,254
Bo,4,9,194
Bo,5,2,553
Bo,6,3,98
Bo,7,4,17733
Bo,7,10,17163
Bo,7,11,17358
Bo,8,4,54
Bo,8,10,63
Bo,8,12,63
Bo,9,4,72
Bo,9,11,68
Bo,9,12,67
Bo,10,7,986
Bo,10,8,1075
Bo,10,13,1036
Bo,11,7,1039
Bo,11,9,1013
Bo,11,13,1020
Bo,12,8,38
Bo,12,9,43
Bo,12,13,39
Bo,13,10,227
Bo,13,11,224
Bo,13,12,209
Bo,13,14,250
Bo,14,13,400
Mave,1,2,2
Mave,1,3,7
Mave,1,4,3
Mave,1,5,1
Mave,1,6,4
Mave,1,7,8
Mave,1,8,9
Mave,1,9,15
Mave,1,10,5
Mave,1,11,6
Mave,1,12,1
Mave,1,13,6
Mave,1,14,6
Mave,2,1,8
Mave,2,3,9
Mave,2,4,4
Mave,2,5,9
Mave,2,6,14
Mave,2,7,6
Mave,2,8,11
Mave,2,9,14
Mave,2,10,6
Mave,2,11,10
Mave,2,12,12
Mave,2,13,11
Mave,2,14,13
Mave,3,1,7
Mave,3,2,8
Mave,3,4,10
Mave,3,5,5
Mave,3,6,8
Mave,3,7,10
Mave,3,8,13
Mave,3,9,15
Mave,3,10,16
Mave,3,11,11
Mave,3,12,6
Mave,3,13,8
Mave,3,14,6
Mave,4,1,39
Mave,4,2,33
Mave,4,3,44
Mave,4,5,46
Mave,4,6,37
Mave,4,7,42
Mave,4,8,47
Mave,4,9,42
Mave,4,10,51
Mave,4,11,37
Mave,4,12,36
Mave,4,13,32
Mave,4,14,40
Mave,5,1,29
Mave,5,2,39
Mave,5,3,47
Mave,5,4,46
Mave,5,6,40
Mave,5,7,33
Mave,5,8,35
Mave,5,9,42
Mave,5,10,46
Mave,5,11,43
Mave,5,12,40
Mave,5,13,44
Mave,5,14,45
Mave,6,1,7
Mave,6,2,10
Mave,6,3,10
Mave,6,4,5
Mave,6,5,4
Mave,6,7,7
Mave,6,8,13
Mave,6,9,7
Mave,6,10,6
Mave,6,11,12
Mave,6,12,12
Mave,6,13,10
