prop_t_mod,replica,network,population,sigma,true_model,net_size,colab_cond,RR
0,40,Small,All,0.5,2,484,NOLAB,0.2879120879120879
0,41,Small,All,0.5,2,484,NOLAB,0.27686350435624396
0,42,Small,All,0.5,2,484,NOLAB,0.27269831156419244
0,43,Small,All,0.5,2,484,NOLAB,0.2722414335114744
0,44,Small,All,0.5,2,484,NOLAB,0.2961038961038961
0,45,Small,All,0.5,2,484,NOLAB,0.3033531808210592
0,46,Small,All,0.5,2,484,NOLAB,0.26614173228346455
0,47,Small,All,0.5,2,484,NOLAB,0.26307596513075965
0,48,Small,All,0.5,2,484,NOLAB,0.3018263377122717
0,49,Small,All,0.5,2,484,NOLAB,0.28547297297297297
0,50,Small,All,0.5,2,484,NOLAB,0.28959424083769636
1,1,Small,All,0.5,2,484,NOLAB,0.8994490358126722
1,2,Small,All,0.5,2,484,NOLAB,0.8682008368200836
1,3,Small,All,0.5,2,484,NOLAB,0.902073732718894
1,4,Small,All,0.5,2,484,NOLAB,0.8744939271255061
1,5,Small,All,0.5,2,484,NOLAB,0.8544857768052516
1,6,Small,All,0.5,2,484,NOLAB,0.8809815950920246
1,7,Small,All,0.5,2,484,NOLAB,0.8693467336683417
1,8,Small,All,0.5,2,484,NOLAB,0.8703923900118906
1,9,Small,All,0.5,2,484,NOLAB,0.8695106649937264
1,10,Small,All,0.5,2,484,NOLAB,0.8679950186799502
1,11,Small,All,0.5,2,484,NOLAB,0.8759398496240601
1,12,Small,All,0.5,2,484,NOLAB,0.8715814506539834
1,13,Small,All,0.5,2,484,NOLAB,0.887920298879203
1,14,Small,All,0.5,2,484,NOLAB,0.8771929824561403
1,15,Small,All,0.5,2,484,NOLAB,0.8987951807228916
1,16,Small,All,0.5,2,484,NOLAB,0.8732057416267942
1,17,Small,All,0.5,2,484,NOLAB,0.892271662763466
1,18,Small,All,0.5,2,484,NOLAB,0.889406286379511
1,19,Small,All,0.5,2,484,NOLAB,0.8625698324022346
1,20,Small,All,0.5,2,484,NOLAB,0.8648947951273532
1,21,Small,All,0.5,2,484,NOLAB,0.8561151079136691
1,22,Small,All,0.5,2,484,NOLAB,0.8767313019390581
1,23,Small,All,0.5,2,484,NOLAB,0.8461538461538461
1,24,Small,All,0.5,2,484,NOLAB,0.870722433460076
1,25,Small,All,0.5,2,484,NOLAB,0.8689655172413793
1,26,Small,All,0.5,2,484,NOLAB,0.8824242424242424
1,27,Small,All,0.5,2,484,NOLAB,0.8748419721871049
1,28,Small,All,0.5,2,484,NOLAB,0.8839406207827261
1,29,Small,All,0.5,2,484,NOLAB,0.8731155778894473
1,30,Small,All,0.5,2,484,NOLAB,0.8713789107763615
1,31,Small,All,0.5,2,484,NOLAB,0.8793103448275862
1,32,Small,All,0.5,2,484,NOLAB,0.892512077294686
1,33,Small,All,0.5,2,484,NOLAB,0.8734030197444832
1,34,Small,All,0.5,2,484,NOLAB,0.8703923900118906
1,35,Small,All,0.5,2,484,NOLAB,0.8679471788715486
1,36,Small,All,0.5,2,484,NOLAB,0.8606356968215159
1,37,Small,All,0.5,2,484,NOLAB,0.861244019138756
1,38,Small,All,0.5,2,484,NOLAB,0.8569780853517878
1,39,Small,All,0.5,2,484,NOLAB,0.8753026634382567
1,40,Small,All,0.5,2,484,NOLAB,0.8942675159235669
1,41,Small,All,0.5,2,484,NOLAB,0.8714810281517748
1,42,Small,All,0.5,2,484,NOLAB,0.8578313253012049
1,43,Small,All,0.5,2,484,NOLAB,0.8780487804878049
1,44,Small,All,0.5,2,484,NOLAB,0.8626506024096385
1,45,Small,All,0.5,2,484,NOLAB,0.8728323699421965
1,46,Small,All,0.5,2,484,NOLAB,0.8650693568726355
1,47,Small,All,0.5,2,484,NOLAB,0.874384236453202
1,48,Small,All,0.5,2,484,NOLAB,0.8726355611601513
1,49,Small,All,0.5,2,484,NOLAB,0.8446115288220551
1,50,Small,All,0.5,2,484,NOLAB,0.8815286624203822
0,1,Small,All,0.5,7,484,COLAB,0.5249241439098397
0,2,Small,All,0.5,7,484,COLAB,0.5286624203821656
0,3,Small,All,0.5,7,484,COLAB,0.5181576616474757
0,4,Small,All,0.5,7,484,COLAB,0.5289079229122056
0,5,Small,All,0.5,7,484,COLAB,0.5383663366336634
0,6,Small,All,0.5,7,484,COLAB,0.5233968804159446
0,7,Small,All,0.5,7,484,COLAB,0.5226390685640362
0,8,Small,All,0.5,7,484,COLAB,0.5122355868934052
0,9,Small,All,0.5,7,484,COLAB,0.5393572426641826
0,10,Small,All,0.5,7,484,COLAB,0.5188679245283019
0,11,Small,All,0.5,7,484,COLAB,0.5241116751269036
0,12,Small,All,0.5,7,484,COLAB,0.5234546251644016
0,13,Small,All,0.5,7,484,COLAB,0.48959660297239915
0,14,Small,All,0.5,7,484,COLAB,0.533195020746888
0,15,Small,All,0.5,7,484,COLAB,0.5025968837395126
0,16,Small,All,0.5,7,484,COLAB,0.5306472353193313
0,17,Small,All,0.5,7,484,COLAB,0.5147241808378267
0,18,Small,All,0.5,7,484,COLAB,0.538527397260274
0,19,Small,All,0.5,7,484,COLAB,0.5367047308319739
0,20,Small,All,0.5,7,484,COLAB,0.49842022116903634
0,21,Small,All,0.5,7,484,COLAB,0.4962311557788945
0,22,Small,All,0.5,7,484,COLAB,0.5505665127989928
0,23,Small,All,0.5,7,484,COLAB,0.5358024691358024
0,24,Small,All,0.5,7,484,COLAB,0.5109619686800895
0,25,Small,All,0.5,7,484,COLAB,0.501932159725204
0,26,Small,All,0.5,7,484,COLAB,0.5179299103504482
0,27,Small,All,0.5,7,484,COLAB,0.5335704757670076
0,28,Small,All,0.5,7,484,COLAB,0.5330342577487766
0,29,Small,All,0.5,7,484,COLAB,0.5209606986899563
0,30,Small,All,0.5,7,484,COLAB,0.52356637863315
0,31,Small,All,0.5,7,484,COLAB,0.49937212222687316
0,32,Small,All,0.5,7,484,COLAB,0.5205309000414766
0,33,Small,All,0.5,7,484,COLAB,0.5178802240413615
0,34,Small,All,0.5,7,484,COLAB,0.5122355868934052
0,35,Small,All,0.5,7,484,COLAB,0.5372684187850064
0,36,Small,All,0.5,7,484,COLAB,0.4867832452216348
0,37,Small,All,0.5,7,484,COLAB,0.5440931780366056
0,38,Small,All,0.5,7,484,COLAB,0.515485787017395
0,39,Small,All,0.5,7,484,COLAB,0.483843537414966
0,40,Small,All,0.5,7,484,COLAB,0.5203501094091904
0,41,Small,All,0.5,7,484,COLAB,0.5205309000414766
0,42,Small,All,0.5,7,484,COLAB,0.5476190476190477
0,43,Small,All,0.5,7,484,COLAB,0.5602459016393443
0,44,Small,All,0.5,7,484,COLAB,0.5328496573962112
0,45,Small,All,0.5,7,484,COLAB,0.536039768019884
0,46,Small,All,0.5,7,484,COLAB,0.5141983398864133
0,47,Small,All,0.5,7,484,COLAB,0.5116681071737251
0,48,Small,All,0.5,7,484,COLAB,0.5447223399745655
0,49,Small,All,0.5,7,484,COLAB,0.5256968641114983
0,50,Small,All,0.5,7,484,COLAB,0.5234042553191489
1,1,Small,All,0.5,7,484,COLAB,0.7130801687763713
1,2,Small,All,0.5,7,484,COLAB,0.7227011494252874
1,3,Small,All,0.5,7,484,COLAB,0.7439678284182306
1,4,Small,All,0.5,7,484,COLAB,0.7089783281733746
1,5,Small,All,0.5,7,484,COLAB,0.7375886524822695
1,6,Small,All,0.5,7,484,COLAB,0.760539629005059
1,7,Small,All,0.5,7,484,COLAB,0.705710102489019
1,8,Small,All,0.5,7,484,COLAB,0.7355126300148589
1,9,Small,All,0.5,7,484,COLAB,0.7134502923976608
1,10,Small,All,0.5,7,484,COLAB,0.702660406885759
1,11,Small,All,0.5,7,484,COLAB,0.7594553706505295
1,12,Small,All,0.5,7,484,COLAB,0.706997084548105
1,13,Small,All,0.5,7,484,COLAB,0.7312138728323699
1,14,Small,All,0.5,7,484,COLAB,0.7511244377811095
1,15,Small,All,0.5,7,484,COLAB,0.69826224328594
1,16,Small,All,0.5,7,484,COLAB,0.7331536388140162
1,17,Small,All,0.5,7,484,COLAB,0.7563291139240507
1,18,Small,All,0.5,7,484,COLAB,0.7405159332321699
1,19,Small,All,0.5,7,484,COLAB,0.7307692307692307
1,20,Small,All,0.5,7,484,COLAB,0.7595307917888563
1,21,Small,All,0.5,7,484,COLAB,0.7774193548387097
1,22,Small,All,0.5,7,484,COLAB,0.7173601147776184
1,23,Small,All,0.5,7,484,COLAB,0.7411924119241192
1,24,Small,All,0.5,7,484,COLAB,0.7192716236722306
1,25,Small,All,0.5,7,484,COLAB,0.7496542185338866
1,26,Small,All,0.5,7,484,COLAB,0.7378151260504202
1,27,Small,All,0.5,7,484,COLAB,0.7068645640074211
1,28,Small,All,0.5,7,484,COLAB,0.7112903225806452
1,29,Small,All,0.5,7,484,COLAB,0.7193500738552437
1,30,Small,All,0.5,7,484,COLAB,0.6968325791855203
1,31,Small,All,0.5,7,484,COLAB,0.7197640117994101
1,32,Small,All,0.5,7,484,COLAB,0.7119883040935673
1,33,Small,All,0.5,7,484,COLAB,0.7082706766917293
1,34,Small,All,0.5,7,484,COLAB,0.7355126300148589
1,35,Small,All,0.5,7,484,COLAB,0.7446457990115322
1,36,Small,All,0.5,7,484,COLAB,0.7455882352941177
1,37,Small,All,0.5,7,484,COLAB,0.7478260869565218
1,38,Small,All,0.5,7,484,COLAB,0.7211394302848576
1,39,Small,All,0.5,7,484,COLAB,0.6917510853835022
1,40,Small,All,0.5,7,484,COLAB,0.7310030395136778
1,41,Small,All,0.5,7,484,COLAB,0.7320359281437125
1,42,Small,All,0.5,7,484,COLAB,0.736318407960199
1,43,Small,All,0.5,7,484,COLAB,0.7057851239669422
1,44,Small,All,0.5,7,484,COLAB,0.7410586552217453
1,45,Small,All,0.5,7,484,COLAB,0.724191063174114
1,46,Small,All,0.5,7,484,COLAB,0.7216666666666667
1,47,Small,All,0.5,7,484,COLAB,0.7076101468624834
1,48,Small,All,0.5,7,484,COLAB,0.6930533117932148
1,49,Small,All,0.5,7,484,COLAB,0.7151898734177216
1,50,Small,All,0.5,7,484,COLAB,0.7304964539007093
0,1,Small,All,0.5,7,484,NOLAB,0.5384889522451889
0,2,Small,All,0.5,7,484,NOLAB,0.5512110726643599
0,3,Small,All,0.5,7,484,NOLAB,0.5418439716312057
0,4,Small,All,0.5,7,484,NOLAB,0.529113924050633
0,5,Small,All,0.5,7,484,NOLAB,0.5121191135734072
0,6,Small,All,0.5,7,484,NOLAB,0.5296869377473912
0,7,Small,All,0.5,7,484,NOLAB,0.55071477195371
0,8,Small,All,0.5,7,484,NOLAB,0.5462962962962963
0,9,Small,All,0.5,7,484,NOLAB,0.5402640264026403
0,10,Small,All,0.5,7,484,NOLAB,0.51926475786497
0,11,Small,All,0.5,7,484,NOLAB,0.5207339449541284
0,12,Small,All,0.5,7,484,NOLAB,0.5330713817943681
0,13,Small,All,0.5,7,484,NOLAB,0.5212804656238632
0,14,Small,All,0.5,7,484,NOLAB,0.5481301939058172
0,15,Small,All,0.5,7,484,NOLAB,0.561525129982669
0,16,Small,All,0.5,7,484,NOLAB,0.5417092271024855
0,17,Small,All,0.5,7,484,NOLAB,0.5487035739313244
0,18,Small,All,0.5,7,484,NOLAB,0.5754231052244297
0,19,Small,All,0.5,7,484,NOLAB,0.5191370911621433
0,20,Small,All,0.5,7,484,NOLAB,0.5457227138643068
0,21,Small,All,0.5,7,484,NOLAB,0.5491562729273661
0,22,Small,All,0.5,7,484,NOLAB,0.5599022004889975
0,23,Small,All,0.5,7,484,NOLAB,0.5612281328097108
0,24,Small,All,0.5,7,484,NOLAB,0.5363698164513936
0,25,Small,All,0.5,7,484,NOLAB,0.5279524807826694
0,26,Small,All,0.5,7,484,NOLAB,0.5389459728206828
0,27,Small,All,0.5,7,484,NOLAB,0.5229965156794425
0,28,Small,All,0.5,7,484,NOLAB,0.5418857343147564
0,29,Small,All,0.5,7,484,NOLAB,0.5365230094959824
0,30,Small,All,0.5,7,484,NOLAB,0.5465920316101416
0,31,Small,All,0.5,7,484,NOLAB,0.5536097212294496
0,32,Small,All,0.5,7,484,NOLAB,0.5269419174247726
0,33,Small,All,0.5,7,484,NOLAB,0.5348122866894198
0,34,Small,All,0.5,7,484,NOLAB,0.5462962962962963
0,35,Small,All,0.5,7,484,NOLAB,0.5495720399429387
0,36,Small,All,0.5,7,484,NOLAB,0.5405500705218618
0,37,Small,All,0.5,7,484,NOLAB,0.5509147393855712
0,38,Small,All,0.5,7,484,NOLAB,0.54296875
0,39,Small,All,0.5,7,484,NOLAB,0.5668811378259397
0,40,Small,All,0.5,7,484,NOLAB,0.524745269286754
0,41,Small,All,0.5,7,484,NOLAB,0.5268382352941177
0,42,Small,All,0.5,7,484,NOLAB,0.5365853658536586
0,43,Small,All,0.5,7,484,NOLAB,0.5350253807106599
0,44,Small,All,0.5,7,484,NOLAB,0.5407328352899324
0,45,Small,All,0.5,7,484,NOLAB,0.5363108206245462
0,46,Small,All,0.5,7,484,NOLAB,0.5474152687435809
0,47,Small,All,0.5,7,484,NOLAB,0.5416813225466057
0,48,Small,All,0.5,7,484,NOLAB,0.5516888433981576
0,49,Small,All,0.5,7,484,NOLAB,0.5309278350515464
0,50,Small,All,0.5,7,484,NOLAB,0.5080558539205156
1,1,Small,All,0.5,7,484,NOLAB,0.7040194884287454
1,2,Small,All,0.5,7,484,NOLAB,0.6728187919463087
1,3,Small,All,0.5,7,484,NOLAB,0.7268518518518519
1,4,Small,All,0.5,7,484,NOLAB,0.7303664921465969
1,5,Small,All,0.5,7,484,NOLAB,0.7270408163265306
1,6,Small,All,0.5,7,484,NOLAB,0.7062146892655368
1,7,Small,All,0.5,7,484,NOLAB,0.7806451612903226
1,8,Small,All,0.5,7,484,NOLAB,0.7096774193548387
1,9,Small,All,0.5,7,484,NOLAB,0.7384341637010676
1,10,Small,All,0.5,7,484,NOLAB,0.7263294422827496
1,11,Small,All,0.5,7,484,NOLAB,0.7327188940092166
1,12,Small,All,0.5,7,484,NOLAB,0.7374810318664643
1,13,Small,All,0.5,7,484,NOLAB,0.7230971128608924
1,14,Small,All,0.5,7,484,NOLAB,0.7128205128205128
1,15,Small,All,0.5,7,484,NOLAB,0.7710843373493976
1,16,Small,All,0.5,7,484,NOLAB,0.7392739273927392
1,17,Small,All,0.5,7,484,NOLAB,0.7150997150997151
1,18,Small,All,0.5,7,484,NOLAB,0.7008871989860583
1,19,Small,All,0.5,7,484,NOLAB,0.7144638403990025
1,20,Small,All,0.5,7,484,NOLAB,0.7179878048780488
1,21,Small,All,0.5,7,484,NOLAB,0.7566666666666667
1,22,Small,All,0.5,7,484,NOLAB,0.7190684133915575
1,23,Small,All,0.5,7,484,NOLAB,0.7120115774240231
1,24,Small,All,0.5,7,484,NOLAB,0.75
1,25,Small,All,0.5,7,484,NOLAB,0.7320441988950276
1,26,Small,All,0.5,7,484,NOLAB,0.7290132547864506
1,27,Small,All,0.5,7,484,NOLAB,0.7598828696925329
1,28,Small,All,0.5,7,484,NOLAB,0.7191201353637902
1,29,Small,All,0.5,7,484,NOLAB,0.7260812581913499
1,30,Small,All,0.5,7,484,NOLAB,0.6939443535188216
1,31,Small,All,0.5,7,484,NOLAB,0.7225130890052356
1,32,Small,All,0.5,7,484,NOLAB,0.7099023709902371
1,33,Small,All,0.5,7,484,NOLAB,0.735
1,34,Small,All,0.5,7,484,NOLAB,0.7096774193548387
1,35,Small,All,0.5,7,484,NOLAB,0.7129380053908356
1,36,Small,All,0.5,7,484,NOLAB,0.7435530085959885
1,37,Small,All,0.5,7,484,NOLAB,0.7503121098626716
1,38,Small,All,0.5,7,484,NOLAB,0.7265745007680492
1,39,Small,All,0.5,7,484,NOLAB,0.708256880733945
1,40,Small,All,0.5,7,484,NOLAB,0.6788124156545209
1,41,Small,All,0.5,7,484,NOLAB,0.7023004059539919
1,42,Small,All,0.5,7,484,NOLAB,0.6994991652754591
1,43,Small,All,0.5,7,484,NOLAB,0.7376373626373627
1,44,Small,All,0.5,7,484,NOLAB,0.6656050955414012
1,45,Small,All,0.5,7,484,NOLAB,0.7363896848137536
1,46,Small,All,0.5,7,484,NOLAB,0.6837606837606838
1,47,Small,All,0.5,7,484,NOLAB,0.7523809523809524
1,48,Small,All,0.5,7,484,NOLAB,0.7293934681181959
1,49,Small,All,0.5,7,484,NOLAB,0.7510668563300142
1,50,Small,All,0.5,7,484,NOLAB,0.7017114914425427
0,1,Small,All,0.8,13,413,COLAB,0.3432295438088342
0,2,Small,All,0.8,13,413,COLAB,0.3562635771180304
0,3,Small,All,0.8,13,413,COLAB,0.35149253731343283
0,4,Small,All,0.8,13,413,COLAB,0.3710737764791819
0,5,Small,All,0.8,13,413,COLAB,0.3938473224458792
0,6,Small,All,0.8,13,413,COLAB,0.35830258302583023
0,7,Small,All,0.8,13,413,COLAB,0.3478425435276306
0,8,Small,All,0.8,13,413,COLAB,0.3570889894419306
0,9,Small,All,0.8,13,413,COLAB,0.38145896656534956
0,10,Small,All,0.8,13,413,COLAB,0.35966892400300976
0,11,Small,All,0.8,13,413,COLAB,0.40619500175994366
0,12,Small,All,0.8,13,413,COLAB,0.3704372967112396
0,13,Small,All,0.8,13,413,COLAB,0.3713862120088955
0,14,Small,All,0.8,13,413,COLAB,0.3816906607604282
0,15,Small,All,0.8,13,413,COLAB,0.3585383502170767
0,16,Small,All,0.8,13,413,COLAB,0.34334763948497854
0,17,Small,All,0.8,13,413,COLAB,0.33848987108655615
0,18,Small,All,0.8,13,413,COLAB,0.3552176917760885
0,19,Small,All,0.8,13,413,COLAB,0.34849545136459065
0,20,Small,All,0.8,13,413,COLAB,0.37858642407277815
0,21,Small,All,0.8,13,413,COLAB,0.3592880978865406
0,22,Small,All,0.8,13,413,COLAB,0.35110163468372424
0,23,Small,All,0.8,13,413,COLAB,0.3585598824393828
0,24,Small,All,0.8,13,413,COLAB,0.35496039230479065
0,25,Small,All,0.8,13,413,COLAB,0.3627922971114168
0,26,Small,All,0.8,13,413,COLAB,0.3683841570276902
0,27,Small,All,0.8,13,413,COLAB,0.3695496783416726
0,28,Small,All,0.8,13,413,COLAB,0.36896675008938146
0,29,Small,All,0.8,13,413,COLAB,0.34300035803795204
0,30,Small,All,0.8,13,413,COLAB,0.37333333333333335
0,31,Small,All,0.8,13,413,COLAB,0.3447505584512286
0,32,Small,All,0.8,13,413,COLAB,0.37046728971962617
0,33,Small,All,0.8,13,413,COLAB,0.3511194029850746
0,34,Small,All,0.8,13,413,COLAB,0.3570889894419306
0,35,Small,All,0.8,13,413,COLAB,0.3574282600799128
0,36,Small,All,0.8,13,413,COLAB,0.38458544180615023
0,37,Small,All,0.8,13,413,COLAB,0.3698732289336316
0,38,Small,All,0.8,13,413,COLAB,0.36500920810313076
0,39,Small,All,0.8,13,413,COLAB,0.3315295815295815
0,40,Small,All,0.8,13,413,COLAB,0.3541666666666667
0,41,Small,All,0.8,13,413,COLAB,0.3285816108339273
0,42,Small,All,0.8,13,413,COLAB,0.3505266981474755
0,43,Small,All,0.8,13,413,COLAB,0.3691860465116279
0,44,Small,All,0.8,13,413,COLAB,0.3529874213836478
0,45,Small,All,0.8,13,413,COLAB,0.3621621621621622
0,46,Small,All,0.8,13,413,COLAB,0.3654439492629414
0,47,Small,All,0.8,13,413,COLAB,0.3475609756097561
0,48,Small,All,0.8,13,413,COLAB,0.38792184724689166
0,49,Small,All,0.8,13,413,COLAB,0.35136103151862463
0,50,Small,All,0.8,13,413,COLAB,0.36183043632493794
1,1,Small,All,0.8,13,413,COLAB,0
1,2,Small,All,0.8,13,413,COLAB,0.1
1,3,Small,All,0.8,13,413,COLAB,0.21052631578947367
1,4,Small,All,0.8,13,413,COLAB,0
1,5,Small,All,0.8,13,413,COLAB,0.07692307692307693
1,6,Small,All,0.8,13,413,COLAB,0.06451612903225806
1,7,Small,All,0.8,13,413,COLAB,0.17857142857142858
1,8,Small,All,0.8,13,413,COLAB,0.17857142857142858
1,9,Small,All,0.8,13,413,COLAB,0.16666666666666666
1,10,Small,All,0.8,13,413,COLAB,0.21052631578947367
1,11,Small,All,0.8,13,413,COLAB,0.10714285714285714
1,12,Small,All,0.8,13,413,COLAB,0
1,13,Small,All,0.8,13,413,COLAB,0
1,14,Small,All,0.8,13,413,COLAB,0.08
1,15,Small,All,0.8,13,413,COLAB,0.17142857142857143
1,16,Small,All,0.8,13,413,COLAB,0.06666666666666667
1,17,Small,All,0.8,13,413,COLAB,0
1,18,Small,All,0.8,13,413,COLAB,0.05263157894736842
1,19,Small,All,0.8,13,413,COLAB,0.1111111111111111
1,20,Small,All,0.8,13,413,COLAB,0.15
1,21,Small,All,0.8,13,413,COLAB,0.14
1,22,Small,All,0.8,13,413,COLAB,0
1,23,Small,All,0.8,13,413,COLAB,0.25
1,24,Small,All,0.8,13,413,COLAB,0.08823529411764706
1,25,Small,All,0.8,13,413,COLAB,0.125
1,26,Small,All,0.8,13,413,COLAB,0.08
1,27,Small,All,0.8,13,413,COLAB,0.12903225806451613
1,28,Small,All,0.8,13,413,COLAB,0.11428571428571428
1,29,Small,All,0.8,13,413,COLAB,0.11764705882352941
1,30,Small,All,0.8,13,413,COLAB,0.07142857142857142
1,31,Small,All,0.8,13,413,COLAB,0.2608695652173913
1,32,Small,All,0.8,13,413,COLAB,0.25
1,33,Small,All,0.8,13,413,COLAB,0
1,34,Small,All,0.8,13,413,COLAB,0.17857142857142858
1,35,Small,All,0.8,13,413,COLAB,0.08333333333333333
1,36,Small,All,0.8,13,413,COLAB,0.06
1,37,Small,All,0.8,13,413,COLAB,0.15789473684210525
1,38,Small,All,0.8,13,413,COLAB,0
1,39,Small,All,0.8,13,413,COLAB,0.23076923076923078
1,40,Small,All,0.8,13,413,COLAB,0.08888888888888889
1,41,Small,All,0.8,13,413,COLAB,0.16666666666666666
1,42,Small,All,0.8,13,413,COLAB,0
1,43,Small,All,0.8,13,413,COLAB,0
1,44,Small,All,0.8,13,413,COLAB,0.15384615384615385
1,45,Small,All,0.8,13,413,COLAB,0.04878048780487805
1,46,Small,All,0.8,13,413,COLAB,0.1875
1,47,Small,All,0.8,13,413,COLAB,0.1875
1,48,Small,All,0.8,13,413,COLAB,0.1724137931034483
1,49,Small,All,0.8,13,413,COLAB,0.10526315789473684
1,50,Small,All,0.8,13,413,COLAB,0.03571428571428571
0,1,Small,All,0.8,13,413,NOLAB,0.323168908819133
0,2,Small,All,0.8,13,413,NOLAB,0.3131030189853719
0,3,Small,All,0.8,13,413,NOLAB,0.30938550901864875
0,4,Small,All,0.8,13,413,NOLAB,0.30970724191063176
0,5,Small,All,0.8,13,413,NOLAB,0.30607336139506913
0,6,Small,All,0.8,13,413,NOLAB,0.30238240684178375
0,7,Small,All,0.8,13,413,NOLAB,0.31742243436754175
0,8,Small,All,0.8,13,413,NOLAB,0.3248579120550404
0,9,Small,All,0.8,13,413,NOLAB,0.3195600475624257
0,10,Small,All,0.8,13,413,NOLAB,0.29978454909202834
0,11,Small,All,0.8,13,413,NOLAB,0.3150484012907011
0,12,Small,All,0.8,13,413,NOLAB,0.3172496984318456
0,13,Small,All,0.8,13,413,NOLAB,0.28136200716845877
0,14,Small,All,0.8,13,413,NOLAB,0.31849103277674706
0,15,Small,All,0.8,13,413,NOLAB,0.3050342567768841
0,16,Small,All,0.8,13,413,NOLAB,0.31963746223564954
0,17,Small,All,0.8,13,413,NOLAB,0.31031390134529147
0,18,Small,All,0.8,13,413,NOLAB,0.3106060606060606
0,19,Small,All,0.8,13,413,NOLAB,0.30885463886370507
0,20,Small,All,0.8,13,413,NOLAB,0.3138250223947447
0,21,Small,All,0.8,13,413,NOLAB,0.3057799875699192
0,22,Small,All,0.8,13,413,NOLAB,0.310806602304578
0,23,Small,All,0.8,13,413,NOLAB,0.3149187592319055
0,24,Small,All,0.8,13,413,NOLAB,0.3036159600997506
0,25,Small,All,0.8,13,413,NOLAB,0.2906008328375967
0,26,Small,All,0.8,13,413,NOLAB,0.3
0,27,Small,All,0.8,13,413,NOLAB,0.3146202341639147
0,28,Small,All,0.8,13,413,NOLAB,0.30850422195416166
0,29,Small,All,0.8,13,413,NOLAB,0.31248073959938366
0,30,Small,All,0.8,13,413,NOLAB,0.29722306988098873
0,31,Small,All,0.8,13,413,NOLAB,0.316390977443609
0,32,Small,All,0.8,13,413,NOLAB,0.2969879518072289
0,33,Small,All,0.8,13,413,NOLAB,0.2912823564415353
0,34,Small,All,0.8,13,413,NOLAB,0.3248579120550404
0,35,Small,All,0.8,13,413,NOLAB,0.30331457160725456
0,36,Small,All,0.8,13,413,NOLAB,0.31711049892868076
0,37,Small,All,0.8,13,413,NOLAB,0.3160698431488606
0,38,Small,All,0.8,13,413,NOLAB,0.3157570151094665
0,39,Small,All,0.8,13,413,NOLAB,0.3035143769968051
0,40,Small,All,0.8,13,413,NOLAB,0.31463046757164403
0,41,Small,All,0.8,13,413,NOLAB,0.3086529884032114
0,42,Small,All,0.8,13,413,NOLAB,0.2966697219676138
0,43,Small,All,0.8,13,413,NOLAB,0.30226403998823875
0,44,Small,All,0.8,13,413,NOLAB,0.30677290836653387
0,45,Small,All,0.8,13,413,NOLAB,0.32298507462686565
0,46,Small,All,0.8,13,413,NOLAB,0.2863905325443787
0,47,Small,All,0.8,13,413,NOLAB,0.31503649635036496
0,48,Small,All,0.8,13,413,NOLAB,0.30420616113744076
0,49,Small,All,0.8,13,413,NOLAB,0.29566744730679156
0,50,Small,All,0.8,13,413,NOLAB,0.2943683409436834
1,1,Small,All,0.8,13,413,NOLAB,0.11940298507462686
1,2,Small,All,0.8,13,413,NOLAB,0.19230769230769232
1,3,Small,All,0.8,13,413,NOLAB,0.08333333333333333
1,4,Small,All,0.8,13,413,NOLAB,0.07317073170731707
1,5,Small,All,0.8,13,413,NOLAB,0.05555555555555555
1,6,Small,All,0.8,13,413,NOLAB,0.06
1,7,Small,All,0.8,13,413,NOLAB,0.10416666666666667
1,8,Small,All,0.8,13,413,NOLAB,0.15492957746478872
1,9,Small,All,0.8,13,413,NOLAB,0.1702127659574468
1,10,Small,All,0.8,13,413,NOLAB,0.037037037037037035
1,11,Small,All,0.8,13,413,NOLAB,0.0625
1,12,Small,All,0.8,13,413,NOLAB,0.0759493670886076
1,13,Small,All,0.8,13,413,NOLAB,0.06382978723404255
1,14,Small,All,0.8,13,413,NOLAB,0.1111111111111111
1,15,Small,All,0.8,13,413,NOLAB,0.09090909090909091
1,16,Small,All,0.8,13,413,NOLAB,0.10344827586206896
1,17,Small,All,0.8,13,413,NOLAB,0.14285714285714285
1,18,Small,All,0.8,13,413,NOLAB,0.23529411764705882
1,19,Small,All,0.8,13,413,NOLAB,0.11320754716981132
1,20,Small,All,0.8,13,413,NOLAB,0.017241379310344827
1,21,Small,All,0.8,13,413,NOLAB,0.02857142857142857
1,22,Small,All,0.8,13,413,NOLAB,0.046153846153846156
1,23,Small,All,0.8,13,413,NOLAB,0
1,24,Small,All,0.8,13,413,NOLAB,0.09722222222222222
1,25,Small,All,0.8,13,413,NOLAB,0.18421052631578946
1,26,Small,All,0.8,13,413,NOLAB,0.08108108108108109
1,27,Small,All,0.8,13,413,NOLAB,0.2222222222222222
1,28,Small,All,0.8,13,413,NOLAB,0
1,29,Small,All,0.8,13,413,NOLAB,0.1956521739130435
1,30,Small,All,0.8,13,413,NOLAB,0.041666666666666664
1,31,Small,All,0.8,13,413,NOLAB,0.03125
1,32,Small,All,0.8,13,413,NOLAB,0.043478260869565216
1,33,Small,All,0.8,13,413,NOLAB,0.08888888888888889
1,34,Small,All,0.8,13,413,NOLAB,0.15492957746478872
1,35,Small,All,0.8,13,413,NOLAB,0.06666666666666667
1,36,Small,All,0.8,13,413,NOLAB,0.18181818181818182
1,37,Small,All,0.8,13,413,NOLAB,0.037037037037037035
