replica,network,population,true_model,sigma,net_size,colab_cond,TAT
41,Lattice,All,2,0.2,484,COLAB,0.8108854042143091
42,Lattice,All,2,0.2,484,COLAB,0.8260262464807919
43,Lattice,All,2,0.2,484,COLAB,0.8003277159334599
44,Lattice,All,2,0.2,484,COLAB,0.8133986021473976
45,Lattice,All,2,0.2,484,COLAB,0.8290265562210933
46,Lattice,All,2,0.2,484,COLAB,0.8188660393925534
47,Lattice,All,2,0.2,484,COLAB,0.8073045631411391
48,Lattice,All,2,0.2,484,COLAB,0.8229907755730547
49,Lattice,All,2,0.2,484,COLAB,0.8173235200435713
50,Lattice,All,2,0.2,484,COLAB,0.8172518841325226
1,Lattice,All,2,0.2,484,NOLAB,0.8095760476734607
2,Lattice,All,2,0.2,484,NOLAB,0.8106298828459332
3,Lattice,All,2,0.2,484,NOLAB,0.8201819584839354
4,Lattice,All,2,0.2,484,NOLAB,0.8490399825671487
5,Lattice,All,2,0.2,484,NOLAB,0.8290746991559766
6,Lattice,All,2,0.2,484,NOLAB,0.8233487323815497
7,Lattice,All,2,0.2,484,NOLAB,0.827079174765469
8,Lattice,All,2,0.2,484,NOLAB,0.8273455674354716
9,Lattice,All,2,0.2,484,NOLAB,0.8003315052105711
10,Lattice,All,2,0.2,484,NOLAB,0.8193567160326682
11,Lattice,All,2,0.2,484,NOLAB,0.8246868001833285
12,Lattice,All,2,0.2,484,NOLAB,0.8352578699200608
13,Lattice,All,2,0.2,484,NOLAB,0.8099428839843698
14,Lattice,All,2,0.2,484,NOLAB,0.8098678802312561
15,Lattice,All,2,0.2,484,NOLAB,0.8387336043080202
16,Lattice,All,2,0.2,484,NOLAB,0.8264351506796911
17,Lattice,All,2,0.2,484,NOLAB,0.8163008291637369
18,Lattice,All,2,0.2,484,NOLAB,0.8170559058763961
19,Lattice,All,2,0.2,484,NOLAB,0.8429881173130893
20,Lattice,All,2,0.2,484,NOLAB,0.8047967770477608
21,Lattice,All,2,0.2,484,NOLAB,0.8194478565789776
22,Lattice,All,2,0.2,484,NOLAB,0.8278697026612559
23,Lattice,All,2,0.2,484,NOLAB,0.814444713765361
24,Lattice,All,2,0.2,484,NOLAB,0.8210808749972587
25,Lattice,All,2,0.2,484,NOLAB,0.8185015643091991
26,Lattice,All,2,0.2,484,NOLAB,0.82105628706168
27,Lattice,All,2,0.2,484,NOLAB,0.7852370233139891
28,Lattice,All,2,0.2,484,NOLAB,0.8211952504312038
29,Lattice,All,2,0.2,484,NOLAB,0.8387312712400607
30,Lattice,All,2,0.2,484,NOLAB,0.8081799304027653
31,Lattice,All,2,0.2,484,NOLAB,0.8015617532243267
32,Lattice,All,2,0.2,484,NOLAB,0.8143115927173009
33,Lattice,All,2,0.2,484,NOLAB,0.8194119548728831
34,Lattice,All,2,0.2,484,NOLAB,0.8273455674354716
35,Lattice,All,2,0.2,484,NOLAB,0.7972854865634065
36,Lattice,All,2,0.2,484,NOLAB,0.8190713444413233
37,Lattice,All,2,0.2,484,NOLAB,0.8068967304048008
38,Lattice,All,2,0.2,484,NOLAB,0.817945866537543
39,Lattice,All,2,0.2,484,NOLAB,0.8221117356669304
40,Lattice,All,2,0.2,484,NOLAB,0.810794659885569
41,Lattice,All,2,0.2,484,NOLAB,0.8262954191681536
42,Lattice,All,2,0.2,484,NOLAB,0.8182549475821908
43,Lattice,All,2,0.2,484,NOLAB,0.8302388094972397
44,Lattice,All,2,0.2,484,NOLAB,0.8201932833702564
45,Lattice,All,2,0.2,484,NOLAB,0.8106565560108341
46,Lattice,All,2,0.2,484,NOLAB,0.827833284568366
47,Lattice,All,2,0.2,484,NOLAB,0.8278544298118813
48,Lattice,All,2,0.2,484,NOLAB,0.8235992010695568
49,Lattice,All,2,0.2,484,NOLAB,0.8321188250398385
50,Lattice,All,2,0.2,484,NOLAB,0.8300648260044701
1,Lattice,All,7,0.2,484,COLAB,0.7873883462726438
2,Lattice,All,7,0.2,484,COLAB,0.7855608649207522
3,Lattice,All,7,0.2,484,COLAB,0.7672357384311101
4,Lattice,All,7,0.2,484,COLAB,0.7778732299067227
5,Lattice,All,7,0.2,484,COLAB,0.7803245460577909
6,Lattice,All,7,0.2,484,COLAB,0.773428018262729
7,Lattice,All,7,0.2,484,COLAB,0.7992725562997757
8,Lattice,All,7,0.2,484,COLAB,0.7746996115823481
9,Lattice,All,7,0.2,484,COLAB,0.7963754160278225
10,Lattice,All,7,0.2,484,COLAB,0.7734060456678911
11,Lattice,All,7,0.2,484,COLAB,0.7951641693164211
12,Lattice,All,7,0.2,484,COLAB,0.7720351836812688
13,Lattice,All,7,0.2,484,COLAB,0.788272640574365
14,Lattice,All,7,0.2,484,COLAB,0.7792871166076908
15,Lattice,All,7,0.2,484,COLAB,0.7974867232610339
16,Lattice,All,7,0.2,484,COLAB,0.7981781706837139
17,Lattice,All,7,0.2,484,COLAB,0.806822526048002
18,Lattice,All,7,0.2,484,COLAB,0.7991822353840551
19,Lattice,All,7,0.2,484,COLAB,0.8075308229445839
20,Lattice,All,7,0.2,484,COLAB,0.7876485002271492
21,Lattice,All,7,0.2,484,COLAB,0.7963219641474465
22,Lattice,All,7,0.2,484,COLAB,0.8035377700449471
23,Lattice,All,7,0.2,484,COLAB,0.7826637091099901
24,Lattice,All,7,0.2,484,COLAB,0.7984364905325704
25,Lattice,All,7,0.2,484,COLAB,0.7848826906083037
26,Lattice,All,7,0.2,484,COLAB,0.768956876759086
27,Lattice,All,7,0.2,484,COLAB,0.7879432479745959
28,Lattice,All,7,0.2,484,COLAB,0.7950838252656435
29,Lattice,All,7,0.2,484,COLAB,0.8002289954669679
30,Lattice,All,7,0.2,484,COLAB,0.7962345368051365
31,Lattice,All,7,0.2,484,COLAB,0.8031116519649633
32,Lattice,All,7,0.2,484,COLAB,0.7818824476263694
33,Lattice,All,7,0.2,484,COLAB,0.7569702255470776
34,Lattice,All,7,0.2,484,COLAB,0.7746996115823481
35,Lattice,All,7,0.2,484,COLAB,0.7667827437437752
36,Lattice,All,7,0.2,484,COLAB,0.7795239546564979
37,Lattice,All,7,0.2,484,COLAB,0.7706847111061721
38,Lattice,All,7,0.2,484,COLAB,0.7862873597805474
39,Lattice,All,7,0.2,484,COLAB,0.7882571973481064
40,Lattice,All,7,0.2,484,COLAB,0.7953813366304419
41,Lattice,All,7,0.2,484,COLAB,0.7790106257378985
42,Lattice,All,7,0.2,484,COLAB,0.8134445977381
43,Lattice,All,7,0.2,484,COLAB,0.787951770939767
44,Lattice,All,7,0.2,484,COLAB,0.7722390246761621
45,Lattice,All,7,0.2,484,COLAB,0.789690308449623
46,Lattice,All,7,0.2,484,COLAB,0.7600593370667038
47,Lattice,All,7,0.2,484,COLAB,0.77451185955125
48,Lattice,All,7,0.2,484,COLAB,0.7748387847747643
49,Lattice,All,7,0.2,484,COLAB,0.7939637376085306
50,Lattice,All,7,0.2,484,COLAB,0.7660858021073782
1,Lattice,All,7,0.2,484,NOLAB,0.800477493533531
2,Lattice,All,7,0.2,484,NOLAB,0.8143647120315731
3,Lattice,All,7,0.2,484,NOLAB,0.7914839862332025
4,Lattice,All,7,0.2,484,NOLAB,0.8044227080275753
5,Lattice,All,7,0.2,484,NOLAB,0.7953773481826575
6,Lattice,All,7,0.2,484,NOLAB,0.80379951142907
7,Lattice,All,7,0.2,484,NOLAB,0.8042289596681833
8,Lattice,All,7,0.2,484,NOLAB,0.7901349735015492
9,Lattice,All,7,0.2,484,NOLAB,0.7948504180561597
10,Lattice,All,7,0.2,484,NOLAB,0.7860732846471407
11,Lattice,All,7,0.2,484,NOLAB,0.7895485274376931
12,Lattice,All,7,0.2,484,NOLAB,0.8122350748481163
13,Lattice,All,7,0.2,484,NOLAB,0.7951127552782338
14,Lattice,All,7,0.2,484,NOLAB,0.7953757216455616
15,Lattice,All,7,0.2,484,NOLAB,0.8133154474425902
16,Lattice,All,7,0.2,484,NOLAB,0.8277046834046076
17,Lattice,All,7,0.2,484,NOLAB,0.7888476626586258
18,Lattice,All,7,0.2,484,NOLAB,0.7931907674588722
19,Lattice,All,7,0.2,484,NOLAB,0.8056165570201109
20,Lattice,All,7,0.2,484,NOLAB,0.8031858045330509
21,Lattice,All,7,0.2,484,NOLAB,0.8080393192858495
22,Lattice,All,7,0.2,484,NOLAB,0.7994893560844643
23,Lattice,All,7,0.2,484,NOLAB,0.7861803684981847
24,Lattice,All,7,0.2,484,NOLAB,0.7990970131605019
25,Lattice,All,7,0.2,484,NOLAB,0.7999217606380293
26,Lattice,All,7,0.2,484,NOLAB,0.8324851802952318
27,Lattice,All,7,0.2,484,NOLAB,0.8185372869609282
28,Lattice,All,7,0.2,484,NOLAB,0.7933751879928543
29,Lattice,All,7,0.2,484,NOLAB,0.8015002334331994
30,Lattice,All,7,0.2,484,NOLAB,0.7941328776972606
31,Lattice,All,7,0.2,484,NOLAB,0.7963780980147676
32,Lattice,All,7,0.2,484,NOLAB,0.8280645480419463
33,Lattice,All,7,0.2,484,NOLAB,0.8137165244095199
34,Lattice,All,7,0.2,484,NOLAB,0.7901349735015492
35,Lattice,All,7,0.2,484,NOLAB,0.7975384895763176
36,Lattice,All,7,0.2,484,NOLAB,0.7976395856986104
37,Lattice,All,7,0.2,484,NOLAB,0.8013387102003511
38,Lattice,All,7,0.2,484,NOLAB,0.8034462474211702
39,Lattice,All,7,0.2,484,NOLAB,0.8185789824135365
40,Lattice,All,7,0.2,484,NOLAB,0.7942260965115919
41,Lattice,All,7,0.2,484,NOLAB,0.8007345322214177
42,Lattice,All,7,0.2,484,NOLAB,0.795805239860852
43,Lattice,All,7,0.2,484,NOLAB,0.7712679089013498
44,Lattice,All,7,0.2,484,NOLAB,0.8160888495911356
45,Lattice,All,7,0.2,484,NOLAB,0.8126156294502124
46,Lattice,All,7,0.2,484,NOLAB,0.8190423759631253
47,Lattice,All,7,0.2,484,NOLAB,0.8064922893413989
48,Lattice,All,7,0.2,484,NOLAB,0.8036341639694561
49,Lattice,All,7,0.2,484,NOLAB,0.8158296604096246
50,Lattice,All,7,0.2,484,NOLAB,0.7940435682793837
1,Lattice,All,13,0.5,413,COLAB,0.17560158751401556
2,Lattice,All,13,0.5,413,COLAB,0.16191778781228441
3,Lattice,All,13,0.5,413,COLAB,0.17475191294374476
4,Lattice,All,13,0.5,413,COLAB,0.12161380036894051
5,Lattice,All,13,0.5,413,COLAB,0.15275531822898647
6,Lattice,All,13,0.5,413,COLAB,0.13406849690068395
7,Lattice,All,13,0.5,413,COLAB,0.1694753905447458
8,Lattice,All,13,0.5,413,COLAB,0.17774840615767376
9,Lattice,All,13,0.5,413,COLAB,0.0812968651312915
10,Lattice,All,13,0.5,413,COLAB,0.18053547476788542
11,Lattice,All,13,0.5,413,COLAB,0.13667378555430454
12,Lattice,All,13,0.5,413,COLAB,0.16591875168146353
13,Lattice,All,13,0.5,413,COLAB,0.18240446179210532
14,Lattice,All,13,0.5,413,COLAB,0.16164571325124377
15,Lattice,All,13,0.5,413,COLAB,0.13290346813572054
16,Lattice,All,13,0.5,413,COLAB,0.12817474627788367
17,Lattice,All,13,0.5,413,COLAB,0.25455702353866627
18,Lattice,All,13,0.5,413,COLAB,0.16598240014873114
19,Lattice,All,13,0.5,413,COLAB,0.19071886290632736
20,Lattice,All,13,0.5,413,COLAB,0.18482965889299519
21,Lattice,All,13,0.5,413,COLAB,0.16698777196316839
22,Lattice,All,13,0.5,413,COLAB,0.14482519537873706
23,Lattice,All,13,0.5,413,COLAB,0.1501166908359963
24,Lattice,All,13,0.5,413,COLAB,0.19253114855858863
25,Lattice,All,13,0.5,413,COLAB,0.17258089075806868
26,Lattice,All,13,0.5,413,COLAB,0.16790267821823066
27,Lattice,All,13,0.5,413,COLAB,0.1730532730205066
28,Lattice,All,13,0.5,413,COLAB,0.16903841524715746
29,Lattice,All,13,0.5,413,COLAB,0.1865967857088274
30,Lattice,All,13,0.5,413,COLAB,0.19661957262747126
31,Lattice,All,13,0.5,413,COLAB,0.1410147275735337
32,Lattice,All,13,0.5,413,COLAB,0.19660337879562767
33,Lattice,All,13,0.5,413,COLAB,0.16347079190796976
34,Lattice,All,13,0.5,413,COLAB,0.17774840615767376
35,Lattice,All,13,0.5,413,COLAB,0.1923720988465812
36,Lattice,All,13,0.5,413,COLAB,0.13857129908974375
37,Lattice,All,13,0.5,413,COLAB,0.13408458419955083
38,Lattice,All,13,0.5,413,COLAB,0.15128763670925818
39,Lattice,All,13,0.5,413,COLAB,0.1680406375056107
40,Lattice,All,13,0.5,413,COLAB,0.15615414748479728
41,Lattice,All,13,0.5,413,COLAB,0.176007706988535
42,Lattice,All,13,0.5,413,COLAB,0.18109879065153403
43,Lattice,All,13,0.5,413,COLAB,0.1545322916586012
44,Lattice,All,13,0.5,413,COLAB,0.1629541045702863
45,Lattice,All,13,0.5,413,COLAB,0.164097727775365
46,Lattice,All,13,0.5,413,COLAB,0.15493725411176332
47,Lattice,All,13,0.5,413,COLAB,0.16961676546714535
48,Lattice,All,13,0.5,413,COLAB,0.14659867045050207
49,Lattice,All,13,0.5,413,COLAB,0.1636416816761342
50,Lattice,All,13,0.5,413,COLAB,0.16330939310242606
1,Lattice,All,13,0.5,413,NOLAB,0.1319136350192251
2,Lattice,All,13,0.5,413,NOLAB,0.12418585225966156
3,Lattice,All,13,0.5,413,NOLAB,0.10420599317246142
4,Lattice,All,13,0.5,413,NOLAB,0.07724914956128293
5,Lattice,All,13,0.5,413,NOLAB,0.06382337668458452
6,Lattice,All,13,0.5,413,NOLAB,0.08111298067057907
7,Lattice,All,13,0.5,413,NOLAB,0.09500379275440708
8,Lattice,All,13,0.5,413,NOLAB,0.10314904306300438
9,Lattice,All,13,0.5,413,NOLAB,0.07557001788209511
10,Lattice,All,13,0.5,413,NOLAB,0.0832221425184699
11,Lattice,All,13,0.5,413,NOLAB,0.06707481118394719
12,Lattice,All,13,0.5,413,NOLAB,0.08173882531253224
13,Lattice,All,13,0.5,413,NOLAB,0.06976312854271842
14,Lattice,All,13,0.5,413,NOLAB,0.07639556867557797
15,Lattice,All,13,0.5,413,NOLAB,0.12295978294968267
16,Lattice,All,13,0.5,413,NOLAB,0.07683790151170326
17,Lattice,All,13,0.5,413,NOLAB,0.10527941622176111
18,Lattice,All,13,0.5,413,NOLAB,0.07844666526033048
19,Lattice,All,13,0.5,413,NOLAB,0.07900951049649285
20,Lattice,All,13,0.5,413,NOLAB,0.09622351746353637
21,Lattice,All,13,0.5,413,NOLAB,0.10034773397199705
22,Lattice,All,13,0.5,413,NOLAB,0.09374945188580516
23,Lattice,All,13,0.5,413,NOLAB,0.0772942977036092
24,Lattice,All,13,0.5,413,NOLAB,0.1141670402251565
25,Lattice,All,13,0.5,413,NOLAB,0.07662750199045239
26,Lattice,All,13,0.5,413,NOLAB,0.09800208779407547
27,Lattice,All,13,0.5,413,NOLAB,0.08472299689246565
28,Lattice,All,13,0.5,413,NOLAB,0.07174426722293628
29,Lattice,All,13,0.5,413,NOLAB,0.11840035666666392
30,Lattice,All,13,0.5,413,NOLAB,0.08410671518054533
31,Lattice,All,13,0.5,413,NOLAB,0.09612615752389493
32,Lattice,All,13,0.5,413,NOLAB,0.0701038289489884
33,Lattice,All,13,0.5,413,NOLAB,0.11530352938041841
34,Lattice,All,13,0.5,413,NOLAB,0.10314904306300438
35,Lattice,All,13,0.5,413,NOLAB,0.08498877861975011
36,Lattice,All,13,0.5,413,NOLAB,0.11908210585335656
37,Lattice,All,13,0.5,413,NOLAB,0.10012701941015362
38,Lattice,All,13,0.5,413,NOLAB,0.08051400174085215
39,Lattice,All,13,0.5,413,NOLAB,0.08518554953099051
40,Lattice,All,13,0.5,413,NOLAB,0.10670113212486097
41,Lattice,All,13,0.5,413,NOLAB,0.10722991493210308
42,Lattice,All,13,0.5,413,NOLAB,0.08331510615029128
43,Lattice,All,13,0.5,413,NOLAB,0.12965476551397828
44,Lattice,All,13,0.5,413,NOLAB,0.09418556768954553
45,Lattice,All,13,0.5,413,NOLAB,0.09679394558057956
46,Lattice,All,13,0.5,413,NOLAB,0.09398881956960174
47,Lattice,All,13,0.5,413,NOLAB,0.07647664559687112
48,Lattice,All,13,0.5,413,NOLAB,0.0961869089765924
49,Lattice,All,13,0.5,413,NOLAB,0.0917853991391998
50,Lattice,All,13,0.5,413,NOLAB,0.09687378624730393
1,Lattice,All,2,0.5,413,COLAB,0.7653777335471529
2,Lattice,All,2,0.5,413,COLAB,0.778701043147381
3,Lattice,All,2,0.5,413,COLAB,0.7329128483241077
4,Lattice,All,2,0.5,413,COLAB,0.757682940478906
5,Lattice,All,2,0.5,413,COLAB,0.7501841980755513
6,Lattice,All,2,0.5,413,COLAB,0.7579367592619014
7,Lattice,All,2,0.5,413,COLAB,0.7802418826940595
8,Lattice,All,2,0.5,413,COLAB,0.7515693590458477
9,Lattice,All,2,0.5,413,COLAB,0.7471834432811966
10,Lattice,All,2,0.5,413,COLAB,0.757520465813444
11,Lattice,All,2,0.5,413,COLAB,0.7308296807480776
12,Lattice,All,2,0.5,413,COLAB,0.7492986595623988
13,Lattice,All,2,0.5,413,COLAB,0.7472555156003029
14,Lattice,All,2,0.5,413,COLAB,0.7734892952155736
15,Lattice,All,2,0.5,413,COLAB,0.7534998770981604
16,Lattice,All,2,0.5,413,COLAB,0.7928218178326211
17,Lattice,All,2,0.5,413,COLAB,0.7611324336292548
18,Lattice,All,2,0.5,413,COLAB,0.7397526807333102
19,Lattice,All,2,0.5,413,COLAB,0.7451307353769778
20,Lattice,All,2,0.5,413,COLAB,0.746255968037
21,Lattice,All,2,0.5,413,COLAB,0.735689423416006
22,Lattice,All,2,0.5,413,COLAB,0.7404301655226455
23,Lattice,All,2,0.5,413,COLAB,0.7548796171891279
24,Lattice,All,2,0.5,413,COLAB,0.739576285581848
25,Lattice,All,2,0.5,413,COLAB,0.7767381736257483
26,Lattice,All,2,0.5,413,COLAB,0.7321285309525501
27,Lattice,All,2,0.5,413,COLAB,0.7306470099625889
28,Lattice,All,2,0.5,413,COLAB,0.7609129179249107
29,Lattice,All,2,0.5,413,COLAB,0.7369988262717242
30,Lattice,All,2,0.5,413,COLAB,0.7718959660208452
31,Lattice,All,2,0.5,413,COLAB,0.734262384383803
32,Lattice,All,2,0.5,413,COLAB,0.7643754696501628
33,Lattice,All,2,0.5,413,COLAB,0.7527625181307825
34,Lattice,All,2,0.5,413,COLAB,0.7515693590458477
35,Lattice,All,2,0.5,413,COLAB,0.756396553992313
36,Lattice,All,2,0.5,413,COLAB,0.7339405681684821
37,Lattice,All,2,0.5,413,COLAB,0.7308183608730786
38,Lattice,All,2,0.5,413,COLAB,0.7542242391729858
39,Lattice,All,2,0.5,413,COLAB,0.7485759497154836
40,Lattice,All,2,0.5,413,COLAB,0.7470212278099374
41,Lattice,All,2,0.5,413,COLAB,0.7309235664767412
42,Lattice,All,2,0.5,413,COLAB,0.7458581575959732
43,Lattice,All,2,0.5,413,COLAB,0.7614701863292724
44,Lattice,All,2,0.5,413,COLAB,0.7664922045709561
45,Lattice,All,2,0.5,413,COLAB,0.7584202520643198
46,Lattice,All,2,0.5,413,COLAB,0.7578352760651523
47,Lattice,All,2,0.5,413,COLAB,0.7627758575956786
48,Lattice,All,2,0.5,413,COLAB,0.7760812153755772
49,Lattice,All,2,0.5,413,COLAB,0.7257819068781637
50,Lattice,All,2,0.5,413,COLAB,0.764098593366886
1,Lattice,All,2,0.5,413,NOLAB,0.750610444837845
2,Lattice,All,2,0.5,413,NOLAB,0.7612960783172883
3,Lattice,All,2,0.5,413,NOLAB,0.7499411592981946
4,Lattice,All,2,0.5,413,NOLAB,0.7561703523504885
5,Lattice,All,2,0.5,413,NOLAB,0.753037077483332
6,Lattice,All,2,0.5,413,NOLAB,0.7466353010815514
7,Lattice,All,2,0.5,413,NOLAB,0.7581394802364324
8,Lattice,All,2,0.5,413,NOLAB,0.7372582904509987
9,Lattice,All,2,0.5,413,NOLAB,0.7468938226642386
10,Lattice,All,2,0.5,413,NOLAB,0.7516193392438703
11,Lattice,All,2,0.5,413,NOLAB,0.7479011174625363
12,Lattice,All,2,0.5,413,NOLAB,0.7338121055082816
13,Lattice,All,2,0.5,413,NOLAB,0.7453640940027745
14,Lattice,All,2,0.5,413,NOLAB,0.758744330670028
15,Lattice,All,2,0.5,413,NOLAB,0.7546585375382806
16,Lattice,All,2,0.5,413,NOLAB,0.7358868236810724
17,Lattice,All,2,0.5,413,NOLAB,0.7455662262365748
18,Lattice,All,2,0.5,413,NOLAB,0.7671502858260532
19,Lattice,All,2,0.5,413,NOLAB,0.730900214571153
20,Lattice,All,2,0.5,413,NOLAB,0.7753006795343305
21,Lattice,All,2,0.5,413,NOLAB,0.754512403545413
22,Lattice,All,2,0.5,413,NOLAB,0.7463117522287483
23,Lattice,All,2,0.5,413,NOLAB,0.7650688459579976
24,Lattice,All,2,0.5,413,NOLAB,0.7479201043641126
25,Lattice,All,2,0.5,413,NOLAB,0.7758468829883952
26,Lattice,All,2,0.5,413,NOLAB,0.7860438197602315
27,Lattice,All,2,0.5,413,NOLAB,0.7494952704324589
28,Lattice,All,2,0.5,413,NOLAB,0.7622570545023525
29,Lattice,All,2,0.5,413,NOLAB,0.76699023359777
30,Lattice,All,2,0.5,413,NOLAB,0.7516408421861823
31,Lattice,All,2,0.5,413,NOLAB,0.7360834875636482
32,Lattice,All,2,0.5,413,NOLAB,0.7579994581019974
33,Lattice,All,2,0.5,413,NOLAB,0.7236623818841185
34,Lattice,All,2,0.5,413,NOLAB,0.7372582904509987
35,Lattice,All,2,0.5,413,NOLAB,0.7489827337774662
36,Lattice,All,2,0.5,413,NOLAB,0.7355084868921792
37,Lattice,All,2,0.5,413,NOLAB,0.7585557075620193
38,Lattice,All,2,0.5,413,NOLAB,0.7568845213779432
39,Lattice,All,2,0.5,413,NOLAB,0.7517443517485741
40,Lattice,All,2,0.5,413,NOLAB,0.750539533206467
41,Lattice,All,2,0.5,413,NOLAB,0.7493182081421917
42,Lattice,All,2,0.5,413,NOLAB,0.7725758226705873
43,Lattice,All,2,0.5,413,NOLAB,0.7549149897205871
44,Lattice,All,2,0.5,413,NOLAB,0.757074913304458
45,Lattice,All,2,0.5,413,NOLAB,0.7526277160462218
46,Lattice,All,2,0.5,413,NOLAB,0.760358668165754
47,Lattice,All,2,0.5,413,NOLAB,0.760874098863366
48,Lattice,All,2,0.5,413,NOLAB,0.756129815519891
49,Lattice,All,2,0.5,413,NOLAB,0.7662291580542924
50,Lattice,All,2,0.5,413,NOLAB,0.7540893578241282
1,Lattice,All,7,0.5,413,COLAB,0.33928460922650766
2,Lattice,All,7,0.5,413,COLAB,0.3935465294914481
3,Lattice,All,7,0.5,413,COLAB,0.4254002349387481
4,Lattice,All,7,0.5,413,COLAB,0.3931134215630504
5,Lattice,All,7,0.5,413,COLAB,0.4260512145529521
6,Lattice,All,7,0.5,413,COLAB,0.4067266327727806
7,Lattice,All,7,0.5,413,COLAB,0.3407451195520581
8,Lattice,All,7,0.5,413,COLAB,0.41012918484585115
9,Lattice,All,7,0.5,413,COLAB,0.40960308023328235
10,Lattice,All,7,0.5,413,COLAB,0.3856233497310267
11,Lattice,All,7,0.5,413,COLAB,0.36879830855083007
12,Lattice,All,7,0.5,413,COLAB,0.4230773237023941
13,Lattice,All,7,0.5,413,COLAB,0.38013844411466063
14,Lattice,All,7,0.5,413,COLAB,0.4322457067756725
15,Lattice,All,7,0.5,413,COLAB,0.3725811550790701
16,Lattice,All,7,0.5,413,COLAB,0.4015234866828087
17,Lattice,All,7,0.5,413,COLAB,0.44076012255157626
18,Lattice,All,7,0.5,413,COLAB,0.39275665571084317
19,Lattice,All,7,0.5,413,COLAB,0.3857154736002249
20,Lattice,All,7,0.5,413,COLAB,0.4388756611090797
21,Lattice,All,7,0.5,413,COLAB,0.32107564931248106
22,Lattice,All,7,0.5,413,COLAB,0.4575483464401528
23,Lattice,All,7,0.5,413,COLAB,0.3656081988316406
24,Lattice,All,7,0.5,413,COLAB,0.43257103325591734
25,Lattice,All,7,0.5,413,COLAB,0.4253538137974522
26,Lattice,All,7,0.5,413,COLAB,0.40471123241461876
27,Lattice,All,7,0.5,413,COLAB,0.41105140659686545
28,Lattice,All,7,0.5,413,COLAB,0.3572196598851192
29,Lattice,All,7,0.5,413,COLAB,0.42217676926143216
30,Lattice,All,7,0.5,413,COLAB,0.39584226632038416
31,Lattice,All,7,0.5,413,COLAB,0.40142101386836365
32,Lattice,All,7,0.5,413,COLAB,0.4013450439337871
33,Lattice,All,7,0.5,413,COLAB,0.42866239695894615
34,Lattice,All,7,0.5,413,COLAB,0.41012918484585115
35,Lattice,All,7,0.5,413,COLAB,0.4003234700752436
36,Lattice,All,7,0.5,413,COLAB,0.3883832561300769
37,Lattice,All,7,0.5,413,COLAB,0.3656283760527316
38,Lattice,All,7,0.5,413,COLAB,0.4134065479250091
39,Lattice,All,7,0.5,413,COLAB,0.39579108878983105
40,Lattice,All,7,0.5,413,COLAB,0.39818143127455097
41,Lattice,All,7,0.5,413,COLAB,0.39477792487322494
42,Lattice,All,7,0.5,413,COLAB,0.3821554021465354
43,Lattice,All,7,0.5,413,COLAB,0.3280273999938751
44,Lattice,All,7,0.5,413,COLAB,0.4036680475958787
45,Lattice,All,7,0.5,413,COLAB,0.4346365991626827
46,Lattice,All,7,0.5,413,COLAB,0.3418545310533941
47,Lattice,All,7,0.5,413,COLAB,0.382500221215802
48,Lattice,All,7,0.5,413,COLAB,0.3978950088181005
49,Lattice,All,7,0.5,413,COLAB,0.38381185691428876
50,Lattice,All,7,0.5,413,COLAB,0.37693531649948114
1,Lattice,All,7,0.5,413,NOLAB,0.3058958168080708
2,Lattice,All,7,0.5,413,NOLAB,0.3005453488561282
3,Lattice,All,7,0.5,413,NOLAB,0.35218807755709897
4,Lattice,All,7,0.5,413,NOLAB,0.32442120477953224
5,Lattice,All,7,0.5,413,NOLAB,0.312105940045379
6,Lattice,All,7,0.5,413,NOLAB,0.3135098464006477
7,Lattice,All,7,0.5,413,NOLAB,0.2841103098300594
8,Lattice,All,7,0.5,413,NOLAB,0.3385797409548525
9,Lattice,All,7,0.5,413,NOLAB,0.3291825543477874
10,Lattice,All,7,0.5,413,NOLAB,0.3163302741303433
11,Lattice,All,7,0.5,413,NOLAB,0.3882927282207318
12,Lattice,All,7,0.5,413,NOLAB,0.30851187324421503
13,Lattice,All,7,0.5,413,NOLAB,0.3606403013182674
14,Lattice,All,7,0.5,413,NOLAB,0.2976046618800935
15,Lattice,All,7,0.5,413,NOLAB,0.3363314640959402
16,Lattice,All,7,0.5,413,NOLAB,0.2675897854079209
17,Lattice,All,7,0.5,413,NOLAB,0.3269832808082075
18,Lattice,All,7,0.5,413,NOLAB,0.2818257471215936
19,Lattice,All,7,0.5,413,NOLAB,0.3347021968236975
20,Lattice,All,7,0.5,413,NOLAB,0.30607112172370315
21,Lattice,All,7,0.5,413,NOLAB,0.28080632917154286
22,Lattice,All,7,0.5,413,NOLAB,0.3191707355407315
23,Lattice,All,7,0.5,413,NOLAB,0.3122153315286473
24,Lattice,All,7,0.5,413,NOLAB,0.3592601292095737
25,Lattice,All,7,0.5,413,NOLAB,0.3169912492573363
26,Lattice,All,7,0.5,413,NOLAB,0.3180972643755087
27,Lattice,All,7,0.5,413,NOLAB,0.38392173003078084
28,Lattice,All,7,0.5,413,NOLAB,0.3194618840486547
29,Lattice,All,7,0.5,413,NOLAB,0.32508235937791025
30,Lattice,All,7,0.5,413,NOLAB,0.30717480902156896
31,Lattice,All,7,0.5,413,NOLAB,0.351930989087332
32,Lattice,All,7,0.5,413,NOLAB,0.3395777579542076
33,Lattice,All,7,0.5,413,NOLAB,0.31791862968233825
34,Lattice,All,7,0.5,413,NOLAB,0.3385797409548525
