replica,sigma,population,network,true_model,net_size,colab_cond,stickiness_agent,stickiness_switch,stickiness_overall
14,0.2,All,Small,13,413,COLAB,0.9374575118966689,0.72965322009908,0.8700344431687715
15,0.2,All,Small,13,413,COLAB,0.940625,0.7437145174371451,0.8858560794044665
16,0.2,All,Small,13,413,COLAB,0.9452397995705082,0.7655545536519387,0.8941839610555983
17,0.2,All,Small,13,413,COLAB,0.9458955223880597,0.7422334172963896,0.8908554572271387
18,0.2,All,Small,13,413,COLAB,0.930126404494382,0.7716535433070866,0.8779740871613663
19,0.2,All,Small,13,413,COLAB,0.9421407907425265,0.724,0.8796147672552167
20,0.2,All,Small,13,413,COLAB,0.9429032258064516,0.7818329278183292,0.8970690053081006
21,0.2,All,Small,13,413,COLAB,0.9368457780879275,0.718914845516202,0.8678750298115907
22,0.2,All,Small,13,413,COLAB,0.9289636238846946,0.7266187050359711,0.8636152416356877
23,0.2,All,Small,13,413,COLAB,0.9401488191523779,0.7463533225283631,0.8848554913294797
24,0.2,All,Small,13,413,COLAB,0.9416393442622951,0.7005789909015716,0.8732096736323081
25,0.2,All,Small,13,413,COLAB,0.9417445482866044,0.7241899020346647,0.8781132907207406
26,0.2,All,Small,13,413,COLAB,0.9397394136807817,0.74364896073903,0.8814373998626688
27,0.2,All,Small,13,413,COLAB,0.9371963913948647,0.7279635258358663,0.8716055264411624
28,0.2,All,Small,13,413,COLAB,0.9429027113237639,0.7205308352849337,0.8783967391304348
29,0.2,All,Small,13,413,COLAB,0.9413758048119282,0.7607113985448666,0.8880133715377269
30,0.2,All,Small,13,413,COLAB,0.9440889188278881,0.7097053726169844,0.878486538927965
31,0.2,All,Small,13,413,COLAB,0.9325605900948367,0.7372754491017964,0.8701888596700933
32,0.2,All,Small,13,413,COLAB,0.9301598332175122,0.7366197183098592,0.8662168450442066
33,0.2,All,Small,13,413,COLAB,0.9400527009222661,0.73,0.8770756457564576
34,0.2,All,Small,13,413,COLAB,0.9289082335872325,0.7412746585735963,0.8682208588957055
35,0.2,All,Small,13,413,COLAB,0.9358214161144053,0.7364110201042442,0.872209026128266
36,0.2,All,Small,13,413,COLAB,0.9382716049382716,0.7593014426727411,0.8825891802504134
37,0.2,All,Small,13,413,COLAB,0.9406691962745775,0.7398244213886672,0.88005780346820806
38,0.2,All,Small,13,413,COLAB,0.9408547008547008,0.7588932806324111,0.8859188544152745
39,0.2,All,Small,13,413,COLAB,0.9321009598293637,0.7387724550898204,0.8698481561822126
40,0.2,All,Small,13,413,COLAB,0.9379379379379379,0.7711293941660433,0.8864790032302723
41,0.2,All,Small,13,413,COLAB,0.9395300621976503,0.7694214876033058,0.8893762183235867
42,0.2,All,Small,13,413,COLAB,0.93929173693086,0.7554517133956387,0.8837373499646975
43,0.2,All,Small,13,413,COLAB,0.9356060606060606,0.7366440933032354,0.8768067600622638
44,0.2,All,Small,13,413,COLAB,0.9332899446794664,0.7490347490347491,0.87866300366300365
45,0.2,All,Small,13,413,COLAB,0.9315068493150684,0.7637490317583269,0.8791686805219913
46,0.2,All,Small,13,413,COLAB,0.9281588447653429,0.7374821173104436,0.8642034548944337
47,0.2,All,Small,13,413,COLAB,0.9446727790072715,0.7464788732394366,0.8899313501144165
48,0.2,All,Small,13,413,COLAB,0.9387550200803213,0.7609630266552021,0.8889424235124066
49,0.2,All,Small,13,413,COLAB,0.944832170156198,0.7727659574468085,0.8965105162523901
50,0.2,All,Small,13,413,COLAB,0.935326842837274,0.7265861027190332,0.8695238095238096
1,0.2,All,Small,13,413,NOLAB,0.9358095238095239,0.7424953095684803,0.8799783256570035
2,0.2,All,Small,13,413,NOLAB,0.9330655957161982,0.7473243369008842,0.878964489021415
3,0.2,All,Small,13,413,NOLAB,0.940930570701563,0.7440446021287379,0.8889632107023411
4,0.2,All,Small,13,413,NOLAB,0.9406906906906907,0.7110665998998498,0.8780887372013652
5,0.2,All,Small,13,413,NOLAB,0.9410890169113548,0.6791754756871036,0.8729547641963427
6,0.2,All,Small,13,413,NOLAB,0.93547197640118,0.7259223766171539,0.8772467048329118
7,0.2,All,Small,13,413,NOLAB,0.9284004786597527,0.7126058325493885,0.8641456582633054
8,0.2,All,Small,13,413,NOLAB,0.9388435878428465,0.7451267056530214,0.8854726100966702
9,0.2,All,Small,13,413,NOLAB,0.9386480529022777,0.7353525322740815,0.8837489943684634
10,0.2,All,Small,13,413,NOLAB,0.9387717690192484,0.7225609756097561,0.8814495486999865
11,0.2,All,Small,13,413,NOLAB,0.936231884057971,0.7126654064272211,0.8713482375531477
12,0.2,All,Small,13,413,NOLAB,0.934924913361571,0.7298850574712643,0.8761329305135952
13,0.2,All,Small,13,413,NOLAB,0.9383561643835616,0.7421052631578947,0.8836091831286705
14,0.2,All,Small,13,413,NOLAB,0.9316960859554874,0.7183826986365773,0.8698732797383839
15,0.2,All,Small,13,413,NOLAB,0.9379919370320599,0.7131552917903066,0.8751210067763795
16,0.2,All,Small,13,413,NOLAB,0.9394898529137963,0.7291666666666667,0.8830903392832811
17,0.2,All,Small,13,413,NOLAB,0.9286994622585143,0.7111929986181483,0.8630422691879867
18,0.2,All,Small,13,413,NOLAB,0.9368085505344084,0.7803030303030303,0.8924110141034252
19,0.2,All,Small,13,413,NOLAB,0.9359120212362533,0.734733756717147,0.8796612484633247
20,0.2,All,Small,13,413,NOLAB,0.943230659025788,0.7388174807197944,0.8904236950458229
21,0.2,All,Small,13,413,NOLAB,0.9322452078193205,0.7339585389930898,0.8771761480466073
22,0.2,All,Small,13,413,NOLAB,0.9260997067448681,0.7296931407942238,0.8667303232846815
23,0.2,All,Small,13,413,NOLAB,0.9348280448413453,0.7432762836185819,0.8812260536398467
24,0.2,All,Small,13,413,NOLAB,0.9363365599404319,0.7105517909002904,0.8736219413820919
25,0.2,All,Small,13,413,NOLAB,0.9327269281788895,0.7353219696969697,0.8763026119907972
26,0.2,All,Small,13,413,NOLAB,0.93514018691588785,0.7558939096267191,0.8857297590035201
27,0.2,All,Small,13,413,NOLAB,0.9271417133706965,0.71,0.8607559755419678
28,0.2,All,Small,13,413,NOLAB,0.934646713392688,0.736816874400767,0.8786150712830957
29,0.2,All,Small,13,413,NOLAB,0.933534174355112,0.7121951219512195,0.8718924059231082
30,0.2,All,Small,13,413,NOLAB,0.9299171062547099,0.7504587155963303,0.8776709401709402
31,0.2,All,Small,13,413,NOLAB,0.9331519626894675,0.7435653002859867,0.8782440640530094
32,0.2,All,Small,13,413,NOLAB,0.9407847372210223,0.7137662337662338,0.8823686672904691
33,0.2,All,Small,13,413,NOLAB,0.9397545555968762,0.7391523713420787,0.885733695652174
34,0.2,All,Small,13,413,NOLAB,0.9388435878428465,0.7451267056530214,0.8854726100966702
35,0.2,All,Small,13,413,NOLAB,0.9326311605723371,0.7163437655240934,0.8708303761533003
36,0.2,All,Small,13,413,NOLAB,0.9354233151867843,0.7334611697027804,0.8785916632942129
37,0.2,All,Small,13,413,NOLAB,0.9363274587833996,0.7403701850925463,0.8824903793293019
38,0.2,All,Small,13,413,NOLAB,0.9311400153022188,0.7410506741050674,0.8757284184848896
39,0.2,All,Small,13,413,NOLAB,0.9294024847170184,0.7206085753803596,0.8668508287292818
40,0.2,All,Small,13,413,NOLAB,0.9399820305480683,0.7434632461766157,0.8875131717597471
41,0.2,All,Small,13,413,NOLAB,0.9294455066921606,0.728538283062645,0.8708192281651997
42,0.2,All,Small,13,413,NOLAB,0.9401882961048551,0.6952283222165213,0.8753733369535704
43,0.2,All,Small,13,413,NOLAB,0.9440203562340967,0.7054899948691638,0.8816266272983492
44,0.2,All,Small,13,413,NOLAB,0.9338793447862564,0.7140762463343109,0.8701077708451503
45,0.2,All,Small,13,413,NOLAB,0.9381870607316634,0.7347619047619047,0.8823375604654203
46,0.2,All,Small,13,413,NOLAB,0.9461979913916786,0.7465681098204857,0.8955823293172691
47,0.2,All,Small,13,413,NOLAB,0.9346519294163274,0.7177767129851462,0.872170071783545
48,0.2,All,Small,13,413,NOLAB,0.9400255988297678,0.7462537462537462,0.8881006558693615
49,0.2,All,Small,13,413,NOLAB,0.9354963306295867,0.7404761904761905,0.8792250618301731
50,0.2,All,Small,13,413,NOLAB,0.9350037678975132,0.7326732673267327,0.8772378516624041
1,0.2,All,Small,2,413,COLAB,0.9080376538740044,0.8689320388349515,0.8923310225303293
2,0.2,All,Small,2,413,COLAB,0.9004165088981446,0.8686354378818737,0.8868621064060803
3,0.2,All,Small,2,413,COLAB,0.8998532648569333,0.8725596529284165,0.8888402625820568
4,0.2,All,Small,2,413,COLAB,0.9060498220640569,0.8795113825652415,0.8956842333550206
5,0.2,All,Small,2,413,COLAB,0.9169675090252708,0.881508078994614,0.9036253096149516
6,0.2,All,Small,2,413,COLAB,0.8992277992277993,0.8644939965694682,0.885227010831989
7,0.2,All,Small,2,413,COLAB,0.9001101726037459,0.870898332436794,0.8882584024443474
8,0.2,All,Small,2,413,COLAB,0.9069439548819175,0.8587601078167115,0.8878942881500427
9,0.2,All,Small,2,413,COLAB,0.90868366643694,0.8688092729188619,0.8929166666666667
10,0.2,All,Small,2,413,COLAB,0.8942887548776162,0.8700649675162418,0.8842323651452282
11,0.2,All,Small,2,413,COLAB,0.9030451522576128,0.8746031746031746,0.8917210870023172
12,0.2,All,Small,2,413,COLAB,0.9016803718269575,0.8747976254722072,0.8909677419354839
13,0.2,All,Small,2,413,COLAB,0.8942959712804148,0.8832304526748971,0.8894630420130307
14,0.2,All,Small,2,413,COLAB,0.9061946902654867,0.86,0.8882162162162162
15,0.2,All,Small,2,413,COLAB,0.9068810770381451,0.8755580357142857,0.8943125839677564
16,0.2,All,Small,2,413,COLAB,0.896,0.871292372881356,0.8859422164726175
17,0.2,All,Small,2,413,COLAB,0.8991260014566642,0.8653521126760564,0.8858659588586596
18,0.2,All,Small,2,413,COLAB,0.8993208150219736,0.8705263157894737,0.8868952986600045
19,0.2,All,Small,2,413,COLAB,0.9023010184835911,0.8638799571275455,0.8864290458268762
20,0.2,All,Small,2,413,COLAB,0.9040194040194041,0.8760330578512396,0.8932142097426079
21,0.2,All,Small,2,413,COLAB,0.9111997100398695,0.8720186154741129,0.8961589995533721
22,0.2,All,Small,2,413,COLAB,0.8919313618108798,0.8796532381438041,0.8868085106382979
23,0.2,All,Small,2,413,COLAB,0.9077861499820595,0.8753387533875339,0.8948618307426598
24,0.2,All,Small,2,413,COLAB,0.8945371775417299,0.877319587628866,0.8872377622377623
25,0.2,All,Small,2,413,COLAB,0.9092436974789916,0.867704280155642,0.8935902806870549
26,0.2,All,Small,2,413,COLAB,0.9117647058823529,0.8758314855875832,0.8977518374405534
27,0.2,All,Small,2,413,COLAB,0.8947772657450077,0.8711622807017544,0.8850496838301716
28,0.2,All,Small,2,413,COLAB,0.9083834453484259,0.8783858485351023,0.8966781708369284
29,0.2,All,Small,2,413,COLAB,0.901468315301391,0.8871595330739299,0.8956006382493732
30,0.2,All,Small,2,413,COLAB,0.9004408523144747,0.8685470995210218,0.8874157791784395
31,0.2,All,Small,2,413,COLAB,0.9059572873735482,0.8793201133144476,0.8953540820929183
32,0.2,All,Small,2,413,COLAB,0.8979739507959479,0.8835051546391752,0.8920068027210885
33,0.2,All,Small,2,413,COLAB,0.9097195543603535,0.8614492753623189,0.8904805914972274
34,0.2,All,Small,2,413,COLAB,0.9069439548819175,0.8587601078167115,0.8878942881500427
35,0.2,All,Small,2,413,COLAB,0.8969537420082738,0.8809523809523809,0.8902199956436506
36,0.2,All,Small,2,413,COLAB,0.8956459157970493,0.8782608695652174,0.8884664131812421
37,0.2,All,Small,2,413,COLAB,0.9087048832271762,0.8720405862457723,0.8945652173913043
38,0.2,All,Small,2,413,COLAB,0.9015071854188573,0.8682378146759507,0.8883474576271186
39,0.2,All,Small,2,413,COLAB,0.9060573086688429,0.8617795187465025,0.8886443661971831
40,0.2,All,Small,2,413,COLAB,0.8958415841584159,0.8574502420656267,0.8795620437956204
41,0.2,All,Small,2,413,COLAB,0.9022239263803681,0.863169897377423,0.8865199449793673
42,0.2,All,Small,2,413,COLAB,0.9047280483469605,0.8622821810005621,0.8882839721254355
43,0.2,All,Small,2,413,COLAB,0.9091876551968783,0.8674901740595171,0.8930434782608696
44,0.2,All,Small,2,413,COLAB,0.9001109877913429,0.8661629789530492,0.8863037752414399
45,0.2,All,Small,2,413,COLAB,0.9069322098812715,0.8755506607929515,0.8940591822904902
46,0.2,All,Small,2,413,COLAB,0.8987783595113438,0.8726738491674828,0.8879152231506012
47,0.2,All,Small,2,413,COLAB,0.9183018194791295,0.876459741856177,0.9029345372460497
48,0.2,All,Small,2,413,COLAB,0.901865671641791,0.8645124716553287,0.8870387038703871
49,0.2,All,Small,2,413,COLAB,0.9042784626540972,0.8805815160955348,0.894534585824082
50,0.2,All,Small,2,413,COLAB,0.8926720947446336,0.8720682302771855,0.8842289209261687
1,0.2,All,Small,2,413,NOLAB,0.8945303987796905,0.8729831788534157,0.8861636896827513
2,0.2,All,Small,2,413,NOLAB,0.9046230737192836,0.8774383511225616,0.894799840404309
3,0.2,All,Small,2,413,NOLAB,0.9047619047619048,0.8840324286217836,0.897133220910624
4,0.2,All,Small,2,413,NOLAB,0.896588714868054,0.8602681721947777,0.8828552368245497
5,0.2,All,Small,2,413,NOLAB,0.9193920738745671,0.8658833063209076,0.9021654056874511
6,0.2,All,Small,2,413,NOLAB,0.9013727560718057,0.873015873015873,0.8909018249633676
7,0.2,All,Small,2,413,NOLAB,0.8962203715566944,0.8782142857142857,0.8894828277428839
8,0.2,All,Small,2,413,NOLAB,0.9015167699209571,0.8628884826325411,0.8872707659115426
9,0.2,All,Small,2,413,NOLAB,0.9053117782909931,0.8741154562383613,0.8940655209452202
10,0.2,All,Small,2,413,NOLAB,0.9037037037037037,0.8777860326894502,0.8942968855332345
11,0.2,All,Small,2,413,NOLAB,0.901618667227244,0.8717117117117117,0.8906001062134892
12,0.2,All,Small,2,413,NOLAB,0.9052212203816313,0.8777487886694,0.895330112721417
13,0.2,All,Small,2,413,NOLAB,0.9010361598646648,0.8689753659407354,0.8891102257636122
14,0.2,All,Small,2,413,NOLAB,0.9033042773160349,0.8855442772138606,0.896790757381258
15,0.2,All,Small,2,413,NOLAB,0.9079818031430935,0.8766603415559773,0.8969348146165173
16,0.2,All,Small,2,413,NOLAB,0.900497512437811,0.8620933521923622,0.8863042341871407
17,0.2,All,Small,2,413,NOLAB,0.9068425391591096,0.874766355140187,0.8954430716088747
18,0.2,All,Small,2,413,NOLAB,0.9036093418259024,0.8737504627915587,0.89272702739171506
19,0.2,All,Small,2,413,NOLAB,0.9029227557411273,0.8701298701298701,0.8911155644622578
20,0.2,All,Small,2,413,NOLAB,0.9040319193616128,0.8739098837209303,0.8929997338301836
21,0.2,All,Small,2,413,NOLAB,0.901051727838592,0.8747770246164823,0.8911819887429644
22,0.2,All,Small,2,413,NOLAB,0.9008076206253883,0.8915094339622641,0.8974291364535267
23,0.2,All,Small,2,413,NOLAB,0.9031981111826572,0.8779134295227525,0.8939146970931812
24,0.2,All,Small,2,413,NOLAB,0.8964690496948562,0.8626007711181213,0.8834834027684451
25,0.2,All,Small,2,413,NOLAB,0.9063136456211812,0.8884073672806068,0.8998567521812736
26,0.2,All,Small,2,413,NOLAB,0.9018098606199293,0.8784452296819788,0.8931517611627603
27,0.2,All,Small,2,413,NOLAB,0.8982358003442341,0.8789269325803035,0.8909236733057078
28,0.2,All,Small,2,413,NOLAB,0.9019607843137255,0.8726114649681529,0.8910761154855643
29,0.2,All,Small,2,413,NOLAB,0.9078160445452671,0.8805078416728902,0.8981001727115717
30,0.2,All,Small,2,413,NOLAB,0.9050427002846686,0.8754863813229572,0.8942543576500969
31,0.2,All,Small,2,413,NOLAB,0.9001352569882777,0.8670562454346238,0.8875104544187343
32,0.2,All,Small,2,413,NOLAB,0.9021830394626364,0.8763250883392226,0.8925467474321833
33,0.2,All,Small,2,413,NOLAB,0.8995276942893946,0.8763883912576138,0.8908578332662103
34,0.2,All,Small,2,413,NOLAB,0.9015167699209571,0.8628884826325411,0.8872707659115426
35,0.2,All,Small,2,413,NOLAB,0.9017971758664955,0.8660322108345535,0.8886038347285984
36,0.2,All,Small,2,413,NOLAB,0.9024443474465299,0.8684971098265896,0.8896598639455783
37,0.2,All,Small,2,413,NOLAB,0.9052192066805845,0.8685199098422238,0.8921095008051529
38,0.2,All,Small,2,413,NOLAB,0.9028761984160066,0.8703571428571428,0.8908923400894972
39,0.2,All,Small,2,413,NOLAB,0.9008819823603528,0.866232827187274,0.8881509032943677
40,0.2,All,Small,2,413,NOLAB,0.9079779636808815,0.8756875687568757,0.8964341898269533
41,0.2,All,Small,2,413,NOLAB,0.9064615384615384,0.8670627552914965,0.8924418604651163
42,0.2,All,Small,2,413,NOLAB,0.9059580651858002,0.8710980536173338,0.893368700265252
43,0.2,All,Small,2,413,NOLAB,0.9003799071338118,0.8743807501769285,0.8906663141195135
44,0.2,All,Small,2,413,NOLAB,0.9008801341156748,0.8719512195121951,0.8902116402116402
45,0.2,All,Small,2,413,NOLAB,0.9010004168403501,0.8781103498016588,0.8926165632016907
46,0.2,All,Small,2,413,NOLAB,0.9105513685045616,0.8722139673105498,0.8972071373157486
47,0.2,All,Small,2,413,NOLAB,0.9047222800083212,0.8718772305496074,0.8926271520567749
48,0.2,All,Small,2,413,NOLAB,0.8973600844772968,0.8708869814020028,0.8875315363165582
49,0.2,All,Small,2,413,NOLAB,0.8938282261545102,0.8780487804878049,0.887740225314778
50,0.2,All,Small,2,413,NOLAB,0.9051141166525782,0.8747704737421961,0.8940308517773307
1,0.2,All,Small,7,413,COLAB,0.9316949765088544,0.8202898550724638,0.8946226187605498
2,0.2,All,Small,7,413,COLAB,0.9238854657484596,0.8051282051282052,0.880990970131975
3,0.2,All,Small,7,413,COLAB,0.9191770756796473,0.8106332138590203,0.8778434940855323
4,0.2,All,Small,7,413,COLAB,0.920711374583179,0.818717277486911,0.8838419682990301
5,0.2,All,Small,7,413,COLAB,0.92489826119126894,0.809820193637621,0.8847915160279586
6,0.2,All,Small,7,413,COLAB,0.9328436516264428,0.8117816091954023,0.893201599623618
7,0.2,All,Small,7,413,COLAB,0.9142194744976816,0.7991128010139417,0.8706192990878541
8,0.2,All,Small,7,413,COLAB,0.9262032085561498,0.799863387978142,0.8828765518856875
9,0.2,All,Small,7,413,COLAB,0.9232755440796754,0.8177014531043594,0.8854437869822485
10,0.2,All,Small,7,413,COLAB,0.9258330347545682,0.7817929117442668,0.8768321513002364
11,0.2,All,Small,7,413,COLAB,0.9234913793103449,0.7952755905511811,0.878133704735376
12,0.2,All,Small,7,413,COLAB,0.9102514506769825,0.8143219264892269,0.8738890223396589
13,0.2,All,Small,7,413,COLAB,0.9204586169831601,0.8279430789133247,0.8874798247636615
14,0.2,All,Small,7,413,COLAB,0.9208523592085236,0.8102664067576348,0.8800095992320615
15,0.2,All,Small,7,413,COLAB,0.9037328094302554,0.8122676579925651,0.8682375571050733
16,0.2,All,Small,7,413,COLAB,0.9236526946107785,0.805574912891986,0.8823959094229364
17,0.2,All,Small,7,413,COLAB,0.919908466819222,0.8116137744767049,0.8808189129904948
18,0.2,All,Small,7,413,COLAB,0.9158671586715867,0.8033854166666666,0.875176636834668
19,0.2,All,Small,7,413,COLAB,0.9205642167780252,0.8113333333333334,0.8814973772055317
20,0.2,All,Small,7,413,COLAB,0.9155990957045969,0.8254071661237785,0.8825495344951062
21,0.2,All,Small,7,413,COLAB,0.9174881343556043,0.8270627062706271,0.8852844381758345
22,0.2,All,Small,7,413,COLAB,0.9156318480642804,0.8285891089108911,0.8833256775378961
23,0.2,All,Small,7,413,COLAB,0.9226331862911435,0.8242811501597445,0.8885195035460993
24,0.2,All,Small,7,413,COLAB,0.9276708692767087,0.8022049286640727,0.8852063213345039
25,0.2,All,Small,7,413,COLAB,0.9150976909413855,0.8272218769422002,0.8831374321880651
26,0.2,All,Small,7,413,COLAB,0.9272656553870089,0.8076379066478077,0.8848180677540778
27,0.2,All,Small,7,413,COLAB,0.9170156071564523,0.8075729360645562,0.8754129306276546
28,0.2,All,Small,7,413,COLAB,0.9218277945619335,0.7983924983255191,0.8773243177976334
29,0.2,All,Small,7,413,COLAB,0.9149879129734085,0.799468791500664,0.8713640922768304
30,0.2,All,Small,7,413,COLAB,0.924963924963925,0.8136775994417307,0.8870392390011891
31,0.2,All,Small,7,413,COLAB,0.9217857142857143,0.8100247524752475,0.8808876811594203
32,0.2,All,Small,7,413,COLAB,0.9273996509598603,0.7949568679495687,0.881747483989021
33,0.2,All,Small,7,413,COLAB,0.9349302824454773,0.8233510235026535,0.8991739552964043
34,0.2,All,Small,7,413,COLAB,0.9262032085561498,0.799863387978142,0.8828765518856875
35,0.2,All,Small,7,413,COLAB,0.9203241053342336,0.8249027237354085,0.8876554174067496
36,0.2,All,Small,7,413,COLAB,0.9208507670850767,0.8281444582814446,0.8875726419311578
37,0.2,All,Small,7,413,COLAB,0.9161870503597123,0.8268082282680823,0.8847679029624446
38,0.2,All,Small,7,413,COLAB,0.9157650695517774,0.7846153846153846,0.8664416586306654
39,0.2,All,Small,7,413,COLAB,0.9167857142857143,0.8403973509933775,0.8900232018561485
40,0.2,All,Small,7,413,COLAB,0.9263649425287357,0.7780803267528931,0.8751469550905243
41,0.2,All,Small,7,413,COLAB,0.9261384008605235,0.8054775280898876,0.8853548540232613
42,0.2,All,Small,7,413,COLAB,0.9237231182795699,0.7859384808537351,0.8756839571022106
43,0.2,All,Small,7,413,COLAB,0.9259119969913501,0.8103326256192498,0.8858055009823183
44,0.2,All,Small,7,413,COLAB,0.923431407302375,0.7896600566572238,0.8788093550673282
45,0.2,All,Small,7,413,COLAB,0.9170442662948762,0.8054711246200608,0.8763845813026141
46,0.2,All,Small,7,413,COLAB,0.9247960269599149,0.8047781569965871,0.8837535014005602
47,0.2,All,Small,7,413,COLAB,0.9242913527090061,0.8092369477911646,0.884139219808456
48,0.2,All,Small,7,413,COLAB,0.9161023325808879,0.82907133243607,0.8848938223938224
49,0.2,All,Small,7,413,COLAB,0.9222911346224005,0.8044959128065395,0.8812069375148491
50,0.2,All,Small,7,413,COLAB,0.9041570438799076,0.829325513196481,0.8745061584940739
1,0.2,All,Small,7,413,NOLAB,0.9210688591983556,0.8082368082368082,0.8845191773207337
2,0.2,All,Small,7,413,NOLAB,0.9198046000407083,0.8024003429061295,0.8820038642009385
3,0.2,All,Small,7,413,NOLAB,0.925,0.8064224332881049,0.8876051918413921
4,0.2,All,Small,7,413,NOLAB,0.9188176519567027,0.8139830508474576,0.8842825237297599
5,0.2,All,Small,7,413,NOLAB,0.923629112662014,0.8096217105263158,0.8863972069289647
6,0.2,All,Small,7,413,NOLAB,0.9193481848184819,0.8074295473953885,0.8828929068150209
7,0.2,All,Small,7,413,NOLAB,0.9229188078108941,0.8233506944444444,0.8909192355977124
8,0.2,All,Small,7,413,NOLAB,0.924467657693853,0.8039045553145336,0.8863105862968557
9,0.2,All,Small,7,413,NOLAB,0.919143629183122,0.8,0.8797107495480462
10,0.2,All,Small,7,413,NOLAB,0.9221044045676998,0.8096040438079191,0.8854080791426215
