replica,network,population,true_model,sigma,net_size,colab_cond,TAT50
27,Small,Mave,2,0.8,484,NOLAB,0
28,Small,Mave,2,0.8,484,NOLAB,0
29,Small,Mave,2,0.8,484,NOLAB,0
30,Small,Mave,2,0.8,484,NOLAB,0
31,Small,Mave,2,0.8,484,NOLAB,0
32,Small,Mave,2,0.8,484,NOLAB,0
33,Small,Mave,2,0.8,484,NOLAB,0
34,Small,Mave,2,0.8,484,NOLAB,0
35,Small,Mave,2,0.8,484,NOLAB,0
36,Small,Mave,2,0.8,484,NOLAB,0
37,Small,Mave,2,0.8,484,NOLAB,0
38,Small,Mave,2,0.8,484,NOLAB,0
39,Small,Mave,2,0.8,484,NOLAB,0
40,Small,Mave,2,0.8,484,NOLAB,0
41,Small,Mave,2,0.8,484,NOLAB,0
42,Small,Mave,2,0.8,484,NOLAB,0
43,Small,Mave,2,0.8,484,NOLAB,0
44,Small,Mave,2,0.8,484,NOLAB,0
45,Small,Mave,2,0.8,484,NOLAB,0
46,Small,Mave,2,0.8,484,NOLAB,0
47,Small,Mave,2,0.8,484,NOLAB,0
48,Small,Mave,2,0.8,484,NOLAB,0
49,Small,Mave,2,0.8,484,NOLAB,0
50,Small,Mave,2,0.8,484,NOLAB,0
1,Small,Mave,7,0.8,484,COLAB,0
2,Small,Mave,7,0.8,484,COLAB,0
3,Small,Mave,7,0.8,484,COLAB,0
4,Small,Mave,7,0.8,484,COLAB,0
5,Small,Mave,7,0.8,484,COLAB,0
6,Small,Mave,7,0.8,484,COLAB,0
7,Small,Mave,7,0.8,484,COLAB,0
8,Small,Mave,7,0.8,484,COLAB,0
9,Small,Mave,7,0.8,484,COLAB,0
10,Small,Mave,7,0.8,484,COLAB,0
11,Small,Mave,7,0.8,484,COLAB,0
12,Small,Mave,7,0.8,484,COLAB,0
13,Small,Mave,7,0.8,484,COLAB,0
14,Small,Mave,7,0.8,484,COLAB,0
15,Small,Mave,7,0.8,484,COLAB,0
16,Small,Mave,7,0.8,484,COLAB,0
17,Small,Mave,7,0.8,484,COLAB,0
18,Small,Mave,7,0.8,484,COLAB,0
19,Small,Mave,7,0.8,484,COLAB,0
20,Small,Mave,7,0.8,484,COLAB,0
21,Small,Mave,7,0.8,484,COLAB,0
22,Small,Mave,7,0.8,484,COLAB,0
23,Small,Mave,7,0.8,484,COLAB,0
24,Small,Mave,7,0.8,484,COLAB,0
25,Small,Mave,7,0.8,484,COLAB,0
26,Small,Mave,7,0.8,484,COLAB,0
27,Small,Mave,7,0.8,484,COLAB,0
28,Small,Mave,7,0.8,484,COLAB,0
29,Small,Mave,7,0.8,484,COLAB,0
30,Small,Mave,7,0.8,484,COLAB,0
31,Small,Mave,7,0.8,484,COLAB,0
32,Small,Mave,7,0.8,484,COLAB,0
33,Small,Mave,7,0.8,484,COLAB,0
34,Small,Mave,7,0.8,484,COLAB,0
35,Small,Mave,7,0.8,484,COLAB,0
36,Small,Mave,7,0.8,484,COLAB,0
37,Small,Mave,7,0.8,484,COLAB,0
38,Small,Mave,7,0.8,484,COLAB,0
39,Small,Mave,7,0.8,484,COLAB,0
40,Small,Mave,7,0.8,484,COLAB,0
41,Small,Mave,7,0.8,484,COLAB,0
42,Small,Mave,7,0.8,484,COLAB,0
43,Small,Mave,7,0.8,484,COLAB,0
44,Small,Mave,7,0.8,484,COLAB,0
45,Small,Mave,7,0.8,484,COLAB,0
46,Small,Mave,7,0.8,484,COLAB,0
47,Small,Mave,7,0.8,484,COLAB,0
48,Small,Mave,7,0.8,484,COLAB,0
49,Small,Mave,7,0.8,484,COLAB,0
50,Small,Mave,7,0.8,484,COLAB,0
1,Small,Mave,7,0.8,484,NOLAB,0
2,Small,Mave,7,0.8,484,NOLAB,0
3,Small,Mave,7,0.8,484,NOLAB,0
4,Small,Mave,7,0.8,484,NOLAB,0
5,Small,Mave,7,0.8,484,NOLAB,0
6,Small,Mave,7,0.8,484,NOLAB,0
7,Small,Mave,7,0.8,484,NOLAB,0
8,Small,Mave,7,0.8,484,NOLAB,0
9,Small,Mave,7,0.8,484,NOLAB,0
10,Small,Mave,7,0.8,484,NOLAB,0
11,Small,Mave,7,0.8,484,NOLAB,0
12,Small,Mave,7,0.8,484,NOLAB,0
13,Small,Mave,7,0.8,484,NOLAB,0
14,Small,Mave,7,0.8,484,NOLAB,0
15,Small,Mave,7,0.8,484,NOLAB,0
16,Small,Mave,7,0.8,484,NOLAB,0
17,Small,Mave,7,0.8,484,NOLAB,0
18,Small,Mave,7,0.8,484,NOLAB,0
19,Small,Mave,7,0.8,484,NOLAB,0
20,Small,Mave,7,0.8,484,NOLAB,0
21,Small,Mave,7,0.8,484,NOLAB,0
22,Small,Mave,7,0.8,484,NOLAB,0
23,Small,Mave,7,0.8,484,NOLAB,0
24,Small,Mave,7,0.8,484,NOLAB,0
25,Small,Mave,7,0.8,484,NOLAB,0
26,Small,Mave,7,0.8,484,NOLAB,0
27,Small,Mave,7,0.8,484,NOLAB,0
28,Small,Mave,7,0.8,484,NOLAB,0
29,Small,Mave,7,0.8,484,NOLAB,0
30,Small,Mave,7,0.8,484,NOLAB,0
31,Small,Mave,7,0.8,484,NOLAB,0
32,Small,Mave,7,0.8,484,NOLAB,0
33,Small,Mave,7,0.8,484,NOLAB,0
34,Small,Mave,7,0.8,484,NOLAB,0
35,Small,Mave,7,0.8,484,NOLAB,0
36,Small,Mave,7,0.8,484,NOLAB,0
37,Small,Mave,7,0.8,484,NOLAB,0
38,Small,Mave,7,0.8,484,NOLAB,0
39,Small,Mave,7,0.8,484,NOLAB,0
40,Small,Mave,7,0.8,484,NOLAB,0
41,Small,Mave,7,0.8,484,NOLAB,0
42,Small,Mave,7,0.8,484,NOLAB,0
43,Small,Mave,7,0.8,484,NOLAB,0
44,Small,Mave,7,0.8,484,NOLAB,0
45,Small,Mave,7,0.8,484,NOLAB,0
46,Small,Mave,7,0.8,484,NOLAB,0
47,Small,Mave,7,0.8,484,NOLAB,0
48,Small,Mave,7,0.8,484,NOLAB,0
49,Small,Mave,7,0.8,484,NOLAB,0
50,Small,Mave,7,0.8,484,NOLAB,0
1,Small,Tess,13,0.2,413,COLAB,0.9040915090189178
2,Small,Tess,13,0.2,413,COLAB,0.8651111111111112
3,Small,Tess,13,0.2,413,COLAB,0.9233968045524185
4,Small,Tess,13,0.2,413,COLAB,0.9312700106723586
5,Small,Tess,13,0.2,413,COLAB,0.8953060285319834
6,Small,Tess,13,0.2,413,COLAB,0.8580301685891748
7,Small,Tess,13,0.2,413,COLAB,0.9094760312151616
8,Small,Tess,13,0.2,413,COLAB,0.9312993854258121
9,Small,Tess,13,0.2,413,COLAB,0.9008212255211624
10,Small,Tess,13,0.2,413,COLAB,0.8973126502075596
11,Small,Tess,13,0.2,413,COLAB,0.9044069283051962
12,Small,Tess,13,0.2,413,COLAB,0.9399159663865546
13,Small,Tess,13,0.2,413,COLAB,0.9215601300108343
14,Small,Tess,13,0.2,413,COLAB,0.8577369227402057
15,Small,Tess,13,0.2,413,COLAB,0.9305767138193689
16,Small,Tess,13,0.2,413,COLAB,0.9194601654331737
17,Small,Tess,13,0.2,413,COLAB,0.8632743362831858
18,Small,Tess,13,0.2,413,COLAB,0.8682134570765662
19,Small,Tess,13,0.2,413,COLAB,0.9048442906574394
20,Small,Tess,13,0.2,413,COLAB,0.9304220643543669
21,Small,Tess,13,0.2,413,COLAB,0.8869583869583869
22,Small,Tess,13,0.2,413,COLAB,0.8872462488967343
23,Small,Tess,13,0.2,413,COLAB,0.9010535959688502
24,Small,Tess,13,0.2,413,COLAB,0.919938244375827
25,Small,Tess,13,0.2,413,COLAB,0.8975217682518419
26,Small,Tess,13,0.2,413,COLAB,0.9098270956445612
27,Small,Tess,13,0.2,413,COLAB,0.9100599600266489
28,Small,Tess,13,0.2,413,COLAB,0.9197310359319185
29,Small,Tess,13,0.2,413,COLAB,0.8739763421292084
30,Small,Tess,13,0.2,413,COLAB,0.8728214790390956
31,Small,Tess,13,0.2,413,COLAB,0.8881856540084389
32,Small,Tess,13,0.2,413,COLAB,0.9080275229357798
33,Small,Tess,13,0.2,413,COLAB,0.8860277653381101
34,Small,Tess,13,0.2,413,COLAB,0.9312993854258121
35,Small,Tess,13,0.2,413,COLAB,0.9275622336846827
36,Small,Tess,13,0.2,413,COLAB,0.9121548162644053
37,Small,Tess,13,0.2,413,COLAB,0.8803282425347618
38,Small,Tess,13,0.2,413,COLAB,0.9031384059607135
39,Small,Tess,13,0.2,413,COLAB,0.9072731267853219
40,Small,Tess,13,0.2,413,COLAB,0.8907600265898515
41,Small,Tess,13,0.2,413,COLAB,0.9192668557713288
42,Small,Tess,13,0.2,413,COLAB,0.8626885536823425
43,Small,Tess,13,0.2,413,COLAB,0.9130523315007126
44,Small,Tess,13,0.2,413,COLAB,0.8697368421052631
45,Small,Tess,13,0.2,413,COLAB,0.9085674804237679
46,Small,Tess,13,0.2,413,COLAB,0.8981688253684681
47,Small,Tess,13,0.2,413,COLAB,0.8954108858057631
48,Small,Tess,13,0.2,413,COLAB,0.922941046588651
49,Small,Tess,13,0.2,413,COLAB,0.8851380973257343
50,Small,Tess,13,0.2,413,COLAB,0.9098148945329315
1,Small,Tess,13,0.2,413,NOLAB,0.9403562221701429
2,Small,Tess,13,0.2,413,NOLAB,0.9263208338325146
3,Small,Tess,13,0.2,413,NOLAB,0.9264861062258178
4,Small,Tess,13,0.2,413,NOLAB,0.9409425798152263
5,Small,Tess,13,0.2,413,NOLAB,0.8995519044062733
6,Small,Tess,13,0.2,413,NOLAB,0.8804549388057856
7,Small,Tess,13,0.2,413,NOLAB,0.9359916054564533
8,Small,Tess,13,0.2,413,NOLAB,0.9346567411083541
9,Small,Tess,13,0.2,413,NOLAB,0.9420515896820636
10,Small,Tess,13,0.2,413,NOLAB,0.9031281533804238
11,Small,Tess,13,0.2,413,NOLAB,0.9431169133931694
12,Small,Tess,13,0.2,413,NOLAB,0.9117857996653119
13,Small,Tess,13,0.2,413,NOLAB,0.91765725606736
14,Small,Tess,13,0.2,413,NOLAB,0.9122615141572488
15,Small,Tess,13,0.2,413,NOLAB,0.9392271662763466
16,Small,Tess,13,0.2,413,NOLAB,0.9335797758168376
17,Small,Tess,13,0.2,413,NOLAB,0.8865075499269361
18,Small,Tess,13,0.2,413,NOLAB,0.9206141394905974
19,Small,Tess,13,0.2,413,NOLAB,0.9469364161849712
20,Small,Tess,13,0.2,413,NOLAB,0.9195185272598537
21,Small,Tess,13,0.2,413,NOLAB,0.9228272628921745
22,Small,Tess,13,0.2,413,NOLAB,0.9354461466495146
23,Small,Tess,13,0.2,413,NOLAB,0.938465250965251
24,Small,Tess,13,0.2,413,NOLAB,0.9240875912408759
25,Small,Tess,13,0.2,413,NOLAB,0.9468360385791579
26,Small,Tess,13,0.2,413,NOLAB,0.938554637495636
27,Small,Tess,13,0.2,413,NOLAB,0.9400731930466606
28,Small,Tess,13,0.2,413,NOLAB,0.9387243191591018
29,Small,Tess,13,0.2,413,NOLAB,0.9057156814851002
30,Small,Tess,13,0.2,413,NOLAB,0.9268234165067178
31,Small,Tess,13,0.2,413,NOLAB,0.9405304357985746
32,Small,Tess,13,0.2,413,NOLAB,0.9373215984776403
33,Small,Tess,13,0.2,413,NOLAB,0.9053720465499001
34,Small,Tess,13,0.2,413,NOLAB,0.9346567411083541
35,Small,Tess,13,0.2,413,NOLAB,0.9352569452724454
36,Small,Tess,13,0.2,413,NOLAB,0.9045319465081724
37,Small,Tess,13,0.2,413,NOLAB,0.9294979582032188
38,Small,Tess,13,0.2,413,NOLAB,0.9186700155483793
39,Small,Tess,13,0.2,413,NOLAB,0.9201308932250636
40,Small,Tess,13,0.2,413,NOLAB,0.9356829239349709
41,Small,Tess,13,0.2,413,NOLAB,0.9406669039990506
42,Small,Tess,13,0.2,413,NOLAB,0.9123525162533108
43,Small,Tess,13,0.2,413,NOLAB,0.9417860053556875
44,Small,Tess,13,0.2,413,NOLAB,0.9393300538767861
45,Small,Tess,13,0.2,413,NOLAB,0.9126804246689729
46,Small,Tess,13,0.2,413,NOLAB,0.9408081285444234
47,Small,Tess,13,0.2,413,NOLAB,0.9042361694467779
48,Small,Tess,13,0.2,413,NOLAB,0.9255409162335307
49,Small,Tess,13,0.2,413,NOLAB,0.9111491861461265
50,Small,Tess,13,0.2,413,NOLAB,0.9359518754423213
1,Small,Tess,2,0.2,413,COLAB,0.9288537549407114
2,Small,Tess,2,0.2,413,COLAB,0.9307436749297214
3,Small,Tess,2,0.2,413,COLAB,0.9511933494234379
4,Small,Tess,2,0.2,413,COLAB,0.9451422712125096
5,Small,Tess,2,0.2,413,COLAB,0.935
6,Small,Tess,2,0.2,413,COLAB,0.9438055410350236
7,Small,Tess,2,0.2,413,COLAB,0.9515881147540983
8,Small,Tess,2,0.2,413,COLAB,0.9567716141929036
9,Small,Tess,2,0.2,413,COLAB,0.9336577868852459
10,Small,Tess,2,0.2,413,COLAB,0.9449936628643854
11,Small,Tess,2,0.2,413,COLAB,0.9525621511922882
12,Small,Tess,2,0.2,413,COLAB,0.924177755460708
13,Small,Tess,2,0.2,413,COLAB,0.9642394402694999
14,Small,Tess,2,0.2,413,COLAB,0.949085516559565
15,Small,Tess,2,0.2,413,COLAB,0.9461597346261802
16,Small,Tess,2,0.2,413,COLAB,0.9474601593625498
17,Small,Tess,2,0.2,413,COLAB,0.9402523821787278
18,Small,Tess,2,0.2,413,COLAB,0.9272910881090634
19,Small,Tess,2,0.2,413,COLAB,0.9567886079057206
20,Small,Tess,2,0.2,413,COLAB,0.9533678756476683
21,Small,Tess,2,0.2,413,COLAB,0.9481891348088531
22,Small,Tess,2,0.2,413,COLAB,0.9560080442433384
23,Small,Tess,2,0.2,413,COLAB,0.9522380595148787
24,Small,Tess,2,0.2,413,COLAB,0.9462477278628928
25,Small,Tess,2,0.2,413,COLAB,0.9473941766576951
26,Small,Tess,2,0.2,413,COLAB,0.9547151032595173
27,Small,Tess,2,0.2,413,COLAB,0.929989816700611
28,Small,Tess,2,0.2,413,COLAB,0.9435404339250493
29,Small,Tess,2,0.2,413,COLAB,0.9322647362978284
30,Small,Tess,2,0.2,413,COLAB,0.9318715740015662
31,Small,Tess,2,0.2,413,COLAB,0.9372953915890204
32,Small,Tess,2,0.2,413,COLAB,0.9450086698043101
33,Small,Tess,2,0.2,413,COLAB,0.9628057913130305
34,Small,Tess,2,0.2,413,COLAB,0.9567716141929036
35,Small,Tess,2,0.2,413,COLAB,0.9598612487611496
36,Small,Tess,2,0.2,413,COLAB,0.94662638469285
37,Small,Tess,2,0.2,413,COLAB,0.9556251631427826
38,Small,Tess,2,0.2,413,COLAB,0.9491869918699187
39,Small,Tess,2,0.2,413,COLAB,0.9516129032258065
40,Small,Tess,2,0.2,413,COLAB,0.9322292993630573
41,Small,Tess,2,0.2,413,COLAB,0.9442998438313378
42,Small,Tess,2,0.2,413,COLAB,0.9449587190392794
43,Small,Tess,2,0.2,413,COLAB,0.9382504288164666
44,Small,Tess,2,0.2,413,COLAB,0.9357548801581418
45,Small,Tess,2,0.2,413,COLAB,0.9638713080168776
46,Small,Tess,2,0.2,413,COLAB,0.9593765968318856
47,Small,Tess,2,0.2,413,COLAB,0.9478638667632151
48,Small,Tess,2,0.2,413,COLAB,0.9374211455967701
49,Small,Tess,2,0.2,413,COLAB,0.9502159004318008
50,Small,Tess,2,0.2,413,COLAB,0.9231362467866324
1,Small,Tess,2,0.2,413,NOLAB,0.9562790697674418
2,Small,Tess,2,0.2,413,NOLAB,0.9573863636363636
3,Small,Tess,2,0.2,413,NOLAB,0.9527837588434328
4,Small,Tess,2,0.2,413,NOLAB,0.9414876563000962
5,Small,Tess,2,0.2,413,NOLAB,0.9459802986971719
6,Small,Tess,2,0.2,413,NOLAB,0.9549436795994993
7,Small,Tess,2,0.2,413,NOLAB,0.9425649095200629
8,Small,Tess,2,0.2,413,NOLAB,0.95716742222917
9,Small,Tess,2,0.2,413,NOLAB,0.9509990485252141
10,Small,Tess,2,0.2,413,NOLAB,0.9492913385826771
11,Small,Tess,2,0.2,413,NOLAB,0.9454374412041392
12,Small,Tess,2,0.2,413,NOLAB,0.945179584120983
13,Small,Tess,2,0.2,413,NOLAB,0.9522308056124862
14,Small,Tess,2,0.2,413,NOLAB,0.9606037735849057
15,Small,Tess,2,0.2,413,NOLAB,0.9533596837944665
16,Small,Tess,2,0.2,413,NOLAB,0.9512848809711493
17,Small,Tess,2,0.2,413,NOLAB,0.9437687569104407
18,Small,Tess,2,0.2,413,NOLAB,0.9565627950897073
19,Small,Tess,2,0.2,413,NOLAB,0.9457205789804909
20,Small,Tess,2,0.2,413,NOLAB,0.9498734977862112
21,Small,Tess,2,0.2,413,NOLAB,0.9623747108712414
22,Small,Tess,2,0.2,413,NOLAB,0.9589569510877951
23,Small,Tess,2,0.2,413,NOLAB,0.9607091518926689
24,Small,Tess,2,0.2,413,NOLAB,0.9539378321790949
25,Small,Tess,2,0.2,413,NOLAB,0.9640820101741946
26,Small,Tess,2,0.2,413,NOLAB,0.9570504926108374
27,Small,Tess,2,0.2,413,NOLAB,0.9541972550271306
28,Small,Tess,2,0.2,413,NOLAB,0.9642745709828393
29,Small,Tess,2,0.2,413,NOLAB,0.9448695923785726
30,Small,Tess,2,0.2,413,NOLAB,0.9606093245114633
31,Small,Tess,2,0.2,413,NOLAB,0.9586195877935773
32,Small,Tess,2,0.2,413,NOLAB,0.9651795429815017
33,Small,Tess,2,0.2,413,NOLAB,0.9494756911344138
34,Small,Tess,2,0.2,413,NOLAB,0.95716742222917
35,Small,Tess,2,0.2,413,NOLAB,0.9493029150823827
36,Small,Tess,2,0.2,413,NOLAB,0.9693318729463308
37,Small,Tess,2,0.2,413,NOLAB,0.9293401965372017
38,Small,Tess,2,0.2,413,NOLAB,0.9425505050505051
39,Small,Tess,2,0.2,413,NOLAB,0.9456368478771737
40,Small,Tess,2,0.2,413,NOLAB,0.9534667287110283
41,Small,Tess,2,0.2,413,NOLAB,0.949223602484472
42,Small,Tess,2,0.2,413,NOLAB,0.9546870133914669
43,Small,Tess,2,0.2,413,NOLAB,0.9439065621638236
44,Small,Tess,2,0.2,413,NOLAB,0.9560608388385312
45,Small,Tess,2,0.2,413,NOLAB,0.9588656902461826
46,Small,Tess,2,0.2,413,NOLAB,0.954774661203908
47,Small,Tess,2,0.2,413,NOLAB,0.9633824670287044
48,Small,Tess,2,0.2,413,NOLAB,0.9450634478489631
49,Small,Tess,2,0.2,413,NOLAB,0.957753017641597
50,Small,Tess,2,0.2,413,NOLAB,0.9567584383263338
1,Small,Tess,7,0.2,413,COLAB,0.8950602694398487
2,Small,Tess,7,0.2,413,COLAB,0.8879638439581351
3,Small,Tess,7,0.2,413,COLAB,0.9089388145315488
4,Small,Tess,7,0.2,413,COLAB,0.9139662254678229
5,Small,Tess,7,0.2,413,COLAB,0.9007124798896805
6,Small,Tess,7,0.2,413,COLAB,0.9056956115779645
7,Small,Tess,7,0.2,413,COLAB,0.9144839937318111
8,Small,Tess,7,0.2,413,COLAB,0.9081248616338278
9,Small,Tess,7,0.2,413,COLAB,0.8978733348913297
10,Small,Tess,7,0.2,413,COLAB,0.942692750287687
11,Small,Tess,7,0.2,413,COLAB,0.8984090909090909
12,Small,Tess,7,0.2,413,COLAB,0.9266503667481663
13,Small,Tess,7,0.2,413,COLAB,0.9495499763145429
14,Small,Tess,7,0.2,413,COLAB,0.9274360746371804
15,Small,Tess,7,0.2,413,COLAB,0.9558388345094468
16,Small,Tess,7,0.2,413,COLAB,0.9054385105340519
17,Small,Tess,7,0.2,413,COLAB,0.8965435606060606
18,Small,Tess,7,0.2,413,COLAB,0.8809582009288682
19,Small,Tess,7,0.2,413,COLAB,0.9285880437311003
20,Small,Tess,7,0.2,413,COLAB,0.9348744165370082
21,Small,Tess,7,0.2,413,COLAB,0.9186046511627907
22,Small,Tess,7,0.2,413,COLAB,0.9153498871331829
23,Small,Tess,7,0.2,413,COLAB,0.9056470588235294
24,Small,Tess,7,0.2,413,COLAB,0.8858983206809293
25,Small,Tess,7,0.2,413,COLAB,0.9033603707995365
26,Small,Tess,7,0.2,413,COLAB,0.905122903744544
27,Small,Tess,7,0.2,413,COLAB,0.9027369373444922
28,Small,Tess,7,0.2,413,COLAB,0.8864426419466975
29,Small,Tess,7,0.2,413,COLAB,0.8947491248541424
30,Small,Tess,7,0.2,413,COLAB,0.9219523697241216
31,Small,Tess,7,0.2,413,COLAB,0.9412166780587833
32,Small,Tess,7,0.2,413,COLAB,0.9301062573789847
33,Small,Tess,7,0.2,413,COLAB,0.9215377697841727
34,Small,Tess,7,0.2,413,COLAB,0.9081248616338278
35,Small,Tess,7,0.2,413,COLAB,0.9348341232227488
36,Small,Tess,7,0.2,413,COLAB,0.9335517080018718
37,Small,Tess,7,0.2,413,COLAB,0.8973768982972848
38,Small,Tess,7,0.2,413,COLAB,0.8912848158131177
39,Small,Tess,7,0.2,413,COLAB,0.9013853017140174
40,Small,Tess,7,0.2,413,COLAB,0.945575221238938
41,Small,Tess,7,0.2,413,COLAB,0.9017958626960673
42,Small,Tess,7,0.2,413,COLAB,0.9173320807891029
43,Small,Tess,7,0.2,413,COLAB,0.9263718453345682
44,Small,Tess,7,0.2,413,COLAB,0.8605418138987043
45,Small,Tess,7,0.2,413,COLAB,0.8283898305084746
46,Small,Tess,7,0.2,413,COLAB,0.9261966517330819
47,Small,Tess,7,0.2,413,COLAB,0.9282868525896414
48,Small,Tess,7,0.2,413,COLAB,0.8725995316159251
49,Small,Tess,7,0.2,413,COLAB,0.9183145009416196
50,Small,Tess,7,0.2,413,COLAB,0.9099219620958752
1,Small,Tess,7,0.2,413,NOLAB,0.9154416722859069
2,Small,Tess,7,0.2,413,NOLAB,0.9177274554468712
3,Small,Tess,7,0.2,413,NOLAB,0.9225593667546174
4,Small,Tess,7,0.2,413,NOLAB,0.9159167226326393
5,Small,Tess,7,0.2,413,NOLAB,0.9118302109262413
6,Small,Tess,7,0.2,413,NOLAB,0.8871097954790097
7,Small,Tess,7,0.2,413,NOLAB,0.9391874517870918
8,Small,Tess,7,0.2,413,NOLAB,0.9420790180283851
9,Small,Tess,7,0.2,413,NOLAB,0.9315619967793881
10,Small,Tess,7,0.2,413,NOLAB,0.9144918032786885
11,Small,Tess,7,0.2,413,NOLAB,0.917124183006536
12,Small,Tess,7,0.2,413,NOLAB,0.9302730192719486
13,Small,Tess,7,0.2,413,NOLAB,0.9163408913213448
14,Small,Tess,7,0.2,413,NOLAB,0.9294320137693631
15,Small,Tess,7,0.2,413,NOLAB,0.9327063187177109
16,Small,Tess,7,0.2,413,NOLAB,0.9220987819569
17,Small,Tess,7,0.2,413,NOLAB,0.9231680042099724
18,Small,Tess,7,0.2,413,NOLAB,0.9423960110221755
19,Small,Tess,7,0.2,413,NOLAB,0.9161853593015447
20,Small,Tess,7,0.2,413,NOLAB,0.949599379684673
21,Small,Tess,7,0.2,413,NOLAB,0.924936556698277
22,Small,Tess,7,0.2,413,NOLAB,0.945910290237467
23,Small,Tess,7,0.2,413,NOLAB,0.934227834780321
24,Small,Tess,7,0.2,413,NOLAB,0.9467920639010564
25,Small,Tess,7,0.2,413,NOLAB,0.9432781327422088
26,Small,Tess,7,0.2,413,NOLAB,0.9029453743350201
27,Small,Tess,7,0.2,413,NOLAB,0.9266091051805337
28,Small,Tess,7,0.2,413,NOLAB,0.9337237157306362
29,Small,Tess,7,0.2,413,NOLAB,0.9385861753560695
30,Small,Tess,7,0.2,413,NOLAB,0.9126501957607669
31,Small,Tess,7,0.2,413,NOLAB,0.9450410612760581
32,Small,Tess,7,0.2,413,NOLAB,0.937691385967248
33,Small,Tess,7,0.2,413,NOLAB,0.9357992073976222
34,Small,Tess,7,0.2,413,NOLAB,0.9420790180283851
35,Small,Tess,7,0.2,413,NOLAB,0.939196381053752
36,Small,Tess,7,0.2,413,NOLAB,0.9147381242387332
37,Small,Tess,7,0.2,413,NOLAB,0.9202470109052687
38,Small,Tess,7,0.2,413,NOLAB,0.921674811781799
39,Small,Tess,7,0.2,413,NOLAB,0.9363444268357105
40,Small,Tess,7,0.2,413,NOLAB,0.937279036270787
41,Small,Tess,7,0.2,413,NOLAB,0.9407368559066475
42,Small,Tess,7,0.2,413,NOLAB,0.9334212261041529
43,Small,Tess,7,0.2,413,NOLAB,0.909424564163062
44,Small,Tess,7,0.2,413,NOLAB,0.9336329984135379
45,Small,Tess,7,0.2,413,NOLAB,0.9091277890466531
46,Small,Tess,7,0.2,413,NOLAB,0.938127974616605
47,Small,Tess,7,0.2,413,NOLAB,0.9448615066010873
48,Small,Tess,7,0.2,413,NOLAB,0.9323800614726714
49,Small,Tess,7,0.2,413,NOLAB,0.9422659343466598
50,Small,Tess,7,0.2,413,NOLAB,0.9522642239711006
1,Small,Tess,13,0.2,484,COLAB,0.9034304511278195
2,Small,Tess,13,0.2,484,COLAB,0.9110304130730822
3,Small,Tess,13,0.2,484,COLAB,0.8833021515434986
4,Small,Tess,13,0.2,484,COLAB,0.9248291571753986
5,Small,Tess,13,0.2,484,COLAB,0.8821686746987952
6,Small,Tess,13,0.2,484,COLAB,0.907538424005855
7,Small,Tess,13,0.2,484,COLAB,0.89696261682243
8,Small,Tess,13,0.2,484,COLAB,0.8919980363279333
9,Small,Tess,13,0.2,484,COLAB,0.9438202247191011
10,Small,Tess,13,0.2,484,COLAB,0.8893867924528301
11,Small,Tess,13,0.2,484,COLAB,0.9291516245487365
12,Small,Tess,13,0.2,484,COLAB,0.9181024837771313
13,Small,Tess,13,0.2,484,COLAB,0.9024561403508772
14,Small,Tess,13,0.2,484,COLAB,0.9053241256404544
15,Small,Tess,13,0.2,484,COLAB,0.9012517385257302
16,Small,Tess,13,0.2,484,COLAB,0.9208934388087483
17,Small,Tess,13,0.2,484,COLAB,0.8904988123515439
18,Small,Tess,13,0.2,484,COLAB,0.9181591475855815
19,Small,Tess,13,0.2,484,COLAB,0.9220406360424028
20,Small,Tess,13,0.2,484,COLAB,0.856243949661181
21,Small,Tess,13,0.2,484,COLAB,0.9033341328855841
22,Small,Tess,13,0.2,484,COLAB,0.9145279560036663
23,Small,Tess,13,0.2,484,COLAB,0.8750895629328875
24,Small,Tess,13,0.2,484,COLAB,0.9027544910179641
25,Small,Tess,13,0.2,484,COLAB,0.8931010124793972
26,Small,Tess,13,0.2,484,COLAB,0.8729578151670324
27,Small,Tess,13,0.2,484,COLAB,0.8760231102551758
28,Small,Tess,13,0.2,484,COLAB,0.941908713692946
29,Small,Tess,13,0.2,484,COLAB,0.8652694610778443
30,Small,Tess,13,0.2,484,COLAB,0.8979398531849396
31,Small,Tess,13,0.2,484,COLAB,0.8941484300666033
32,Small,Tess,13,0.2,484,COLAB,0.9053295932678822
33,Small,Tess,13,0.2,484,COLAB,0.9071222329162656
34,Small,Tess,13,0.2,484,COLAB,0.8919980363279333
35,Small,Tess,13,0.2,484,COLAB,0.8995226730310263
36,Small,Tess,13,0.2,484,COLAB,0.8530701754385965
37,Small,Tess,13,0.2,484,COLAB,0.9011913104414856
38,Small,Tess,13,0.2,484,COLAB,0.8557738380450407
39,Small,Tess,13,0.2,484,COLAB,0.9182648401826484
40,Small,Tess,13,0.2,484,COLAB,0.8833249874812218
41,Small,Tess,13,0.2,484,COLAB,0.9244116947943903
42,Small,Tess,13,0.2,484,COLAB,0.8724928366762178
43,Small,Tess,13,0.2,484,COLAB,0.897705078125
44,Small,Tess,13,0.2,484,COLAB,0.9098517455762793
45,Small,Tess,13,0.2,484,COLAB,0.9113777982921764
46,Small,Tess,13,0.2,484,COLAB,0.9082826392138512
47,Small,Tess,13,0.2,484,COLAB,0.8826158550929193
48,Small,Tess,13,0.2,484,COLAB,0.8894146948941469
