replica,network,population,true_model,sigma,net_size,colab_cond,TAT,TAT50
29,Small,Mave,13,0.8,413,COLAB,0.00737466022764846,0
30,Small,Mave,13,0.8,413,COLAB,0.0082152366263169,0
31,Small,Mave,13,0.8,413,COLAB,0.0066033475537107525,0
32,Small,Mave,13,0.8,413,COLAB,0.005695084770212133,0
33,Small,Mave,13,0.8,413,COLAB,0.004561104931078151,0
34,Small,Mave,13,0.8,413,COLAB,0.007380316306057071,0
35,Small,Mave,13,0.8,413,COLAB,0.008285243262130785,0
36,Small,Mave,13,0.8,413,COLAB,0.0044290021733029645,0
37,Small,Mave,13,0.8,413,COLAB,0.005390960231758438,0
38,Small,Mave,13,0.8,413,COLAB,0.005386225600930649,0
39,Small,Mave,13,0.8,413,COLAB,0.010375981152712403,0
40,Small,Mave,13,0.8,413,COLAB,0.005701478798551217,0
41,Small,Mave,13,0.8,413,COLAB,0.007025559702103819,0
42,Small,Mave,13,0.8,413,COLAB,0.008147546714480642,0
43,Small,Mave,13,0.8,413,COLAB,0.005276293607391313,0
44,Small,Mave,13,0.8,413,COLAB,0.01027862319615883,0
45,Small,Mave,13,0.8,413,COLAB,0.0054288351436449275,0
46,Small,Mave,13,0.8,413,COLAB,0.0056948961197690155,0
47,Small,Mave,13,0.8,413,COLAB,0.008779654577301526,0
48,Small,Mave,13,0.8,413,COLAB,0.00555461398328506,0
49,Small,Mave,13,0.8,413,COLAB,0.003192056483610393,0
50,Small,Mave,13,0.8,413,COLAB,0.00900268964132413,0
1,Small,Mave,13,0.8,413,NOLAB,0.007471669259493473,0
2,Small,Mave,13,0.8,413,NOLAB,0.007305636132620527,0
3,Small,Mave,13,0.8,413,NOLAB,0.005969352546700939,0
4,Small,Mave,13,0.8,413,NOLAB,0.006809838672523713,0
5,Small,Mave,13,0.8,413,NOLAB,0.007382326295936812,0
6,Small,Mave,13,0.8,413,NOLAB,0.006090716551542372,0
7,Small,Mave,13,0.8,413,NOLAB,0.005049835623650033,0
8,Small,Mave,13,0.8,413,NOLAB,0.007278979230206774,0
9,Small,Mave,13,0.8,413,NOLAB,0.0061520875087149205,0
10,Small,Mave,13,0.8,413,NOLAB,0.00703714366906713,0
11,Small,Mave,13,0.8,413,NOLAB,0.009041365256493164,0
12,Small,Mave,13,0.8,413,NOLAB,0.0050103101452211194,0
13,Small,Mave,13,0.8,413,NOLAB,0.007339838878135381,0
14,Small,Mave,13,0.8,413,NOLAB,0.006457443742959682,0
15,Small,Mave,13,0.8,413,NOLAB,0.006328635026205291,0
16,Small,Mave,13,0.8,413,NOLAB,0.009975650485796444,0
17,Small,Mave,13,0.8,413,NOLAB,0.007286728420521431,0
18,Small,Mave,13,0.8,413,NOLAB,0.007011948288294314,0
19,Small,Mave,13,0.8,413,NOLAB,0.00693409086576042,0
20,Small,Mave,13,0.8,413,NOLAB,0.0044609449288518215,0
21,Small,Mave,13,0.8,413,NOLAB,0.006735282571218873,0
22,Small,Mave,13,0.8,413,NOLAB,0.007748374373734144,0
23,Small,Mave,13,0.8,413,NOLAB,0.004708205370197033,0
24,Small,Mave,13,0.8,413,NOLAB,0.006884100482638329,0
25,Small,Mave,13,0.8,413,NOLAB,0.007425998818623035,0
26,Small,Mave,13,0.8,413,NOLAB,0.005278639527845038,0
27,Small,Mave,13,0.8,413,NOLAB,0.008456171465859088,0
28,Small,Mave,13,0.8,413,NOLAB,0.004285582998707762,0
29,Small,Mave,13,0.8,413,NOLAB,0.00680721028936017,0
30,Small,Mave,13,0.8,413,NOLAB,0.006637300276399154,0
31,Small,Mave,13,0.8,413,NOLAB,0.008786804960515591,0
32,Small,Mave,13,0.8,413,NOLAB,0.006452108384489875,0
33,Small,Mave,13,0.8,413,NOLAB,0.004898123247423173,0
34,Small,Mave,13,0.8,413,NOLAB,0.007278979230206774,0
35,Small,Mave,13,0.8,413,NOLAB,0.006821023820560287,0
36,Small,Mave,13,0.8,413,NOLAB,0.005674463581403141,0
37,Small,Mave,13,0.8,413,NOLAB,0.006973074769684939,0
38,Small,Mave,13,0.8,413,NOLAB,0.008994737588748304,0
39,Small,Mave,13,0.8,413,NOLAB,0.006264357111814739,0
40,Small,Mave,13,0.8,413,NOLAB,0.006096129983319258,0
41,Small,Mave,13,0.8,413,NOLAB,0.007424385033397759,0
42,Small,Mave,13,0.8,413,NOLAB,0.006908050282190954,0
43,Small,Mave,13,0.8,413,NOLAB,0.007558487743150311,0
44,Small,Mave,13,0.8,413,NOLAB,0.006993594139552537,0
45,Small,Mave,13,0.8,413,NOLAB,0.004686478637726846,0
46,Small,Mave,13,0.8,413,NOLAB,0.00770723368593475,0
47,Small,Mave,13,0.8,413,NOLAB,0.006817781544152305,0
48,Small,Mave,13,0.8,413,NOLAB,0.00672332677875115,0
49,Small,Mave,13,0.8,413,NOLAB,0.0058880093781190955,0
50,Small,Mave,13,0.8,413,NOLAB,0.002954510846747339,0
1,Small,Mave,2,0.8,413,COLAB,0.18436311563923188,0
2,Small,Mave,2,0.8,413,COLAB,0.20652902567386391,0
3,Small,Mave,2,0.8,413,COLAB,0.18169292161459086,0
4,Small,Mave,2,0.8,413,COLAB,0.21248695132699882,0
5,Small,Mave,2,0.8,413,COLAB,0.16256134846423348,0
6,Small,Mave,2,0.8,413,COLAB,0.13813583583632155,0
7,Small,Mave,2,0.8,413,COLAB,0.17744548768291396,0
8,Small,Mave,2,0.8,413,COLAB,0.15608101378546696,0
9,Small,Mave,2,0.8,413,COLAB,0.1615959222132664,0
10,Small,Mave,2,0.8,413,COLAB,0.21370098253618158,0
11,Small,Mave,2,0.8,413,COLAB,0.14731922081425294,0
12,Small,Mave,2,0.8,413,COLAB,0.21611320604929943,0
13,Small,Mave,2,0.8,413,COLAB,0.13894624237230618,0
14,Small,Mave,2,0.8,413,COLAB,0.13527404425634845,0
15,Small,Mave,2,0.8,413,COLAB,0.1628261190807782,0
16,Small,Mave,2,0.8,413,COLAB,0.15671115175519565,0
17,Small,Mave,2,0.8,413,COLAB,0.1591943846734178,0
18,Small,Mave,2,0.8,413,COLAB,0.1905424572700894,0
19,Small,Mave,2,0.8,413,COLAB,0.24785026252467582,0
20,Small,Mave,2,0.8,413,COLAB,0.22271364686225367,0
21,Small,Mave,2,0.8,413,COLAB,0.1581078435008984,0
22,Small,Mave,2,0.8,413,COLAB,0.20463871543264942,0
23,Small,Mave,2,0.8,413,COLAB,0.15354588357844598,0
24,Small,Mave,2,0.8,413,COLAB,0.09895893385602829,0
25,Small,Mave,2,0.8,413,COLAB,0.19347301784693183,0
26,Small,Mave,2,0.8,413,COLAB,0.17519781814776664,0
27,Small,Mave,2,0.8,413,COLAB,0.16452971247072698,0
28,Small,Mave,2,0.8,413,COLAB,0.18912430703387445,0
29,Small,Mave,2,0.8,413,COLAB,0.1394407235917792,0
30,Small,Mave,2,0.8,413,COLAB,0.18262211372977746,0
31,Small,Mave,2,0.8,413,COLAB,0.20969636247251677,0
32,Small,Mave,2,0.8,413,COLAB,0.16382250422985362,0
33,Small,Mave,2,0.8,413,COLAB,0.16790948558973356,0
34,Small,Mave,2,0.8,413,COLAB,0.15608101378546696,0
35,Small,Mave,2,0.8,413,COLAB,0.1804271229020316,0
36,Small,Mave,2,0.8,413,COLAB,0.21712690658957232,0
37,Small,Mave,2,0.8,413,COLAB,0.1588671938676113,0
38,Small,Mave,2,0.8,413,COLAB,0.12677953105747217,0
39,Small,Mave,2,0.8,413,COLAB,0.15823125359705492,0
40,Small,Mave,2,0.8,413,COLAB,0.15194936768278133,0
41,Small,Mave,2,0.8,413,COLAB,0.20094216863500847,0
42,Small,Mave,2,0.8,413,COLAB,0.13958733612908084,0
43,Small,Mave,2,0.8,413,COLAB,0.18478254901637814,0
44,Small,Mave,2,0.8,413,COLAB,0.18918422210757593,0
45,Small,Mave,2,0.8,413,COLAB,0.1926175163411572,0
46,Small,Mave,2,0.8,413,COLAB,0.18739574035763562,0
47,Small,Mave,2,0.8,413,COLAB,0.16239274724901098,0
48,Small,Mave,2,0.8,413,COLAB,0.15011099595829094,0
49,Small,Mave,2,0.8,413,COLAB,0.2181377197671144,0
50,Small,Mave,2,0.8,413,COLAB,0.18116446705425585,0
1,Small,Mave,2,0.8,413,NOLAB,0.08409757563943891,0
2,Small,Mave,2,0.8,413,NOLAB,0.07183196279398164,0
3,Small,Mave,2,0.8,413,NOLAB,0.10297754045611597,0
4,Small,Mave,2,0.8,413,NOLAB,0.0759691176260721,0
5,Small,Mave,2,0.8,413,NOLAB,0.0882730137726343,0
6,Small,Mave,2,0.8,413,NOLAB,0.09174950924603387,0
7,Small,Mave,2,0.8,413,NOLAB,0.0860056495574065,0
8,Small,Mave,2,0.8,413,NOLAB,0.10796662001762296,0
9,Small,Mave,2,0.8,413,NOLAB,0.09504179015017819,0
10,Small,Mave,2,0.8,413,NOLAB,0.07786197392378848,0
11,Small,Mave,2,0.8,413,NOLAB,0.0864019446781798,0
12,Small,Mave,2,0.8,413,NOLAB,0.10646364642067478,0
13,Small,Mave,2,0.8,413,NOLAB,0.09422639593161462,0
14,Small,Mave,2,0.8,413,NOLAB,0.08926433657074448,0
15,Small,Mave,2,0.8,413,NOLAB,0.10140774453592231,0
16,Small,Mave,2,0.8,413,NOLAB,0.11452242564302069,0
17,Small,Mave,2,0.8,413,NOLAB,0.09853257908990631,0
18,Small,Mave,2,0.8,413,NOLAB,0.07794754869691088,0
19,Small,Mave,2,0.8,413,NOLAB,0.08489514929321473,0
20,Small,Mave,2,0.8,413,NOLAB,0.10826315068621842,0
21,Small,Mave,2,0.8,413,NOLAB,0.09220379849000315,0
22,Small,Mave,2,0.8,413,NOLAB,0.08354390075253003,0
23,Small,Mave,2,0.8,413,NOLAB,0.08005207636244174,0
24,Small,Mave,2,0.8,413,NOLAB,0.07979420086053604,0
25,Small,Mave,2,0.8,413,NOLAB,0.08492028014435224,0
26,Small,Mave,2,0.8,413,NOLAB,0.07528475421852385,0
27,Small,Mave,2,0.8,413,NOLAB,0.08106870413556345,0
28,Small,Mave,2,0.8,413,NOLAB,0.08651466919039835,0
29,Small,Mave,2,0.8,413,NOLAB,0.08573809385579194,0
30,Small,Mave,2,0.8,413,NOLAB,0.08279849330149931,0
31,Small,Mave,2,0.8,413,NOLAB,0.059093379812854056,0
32,Small,Mave,2,0.8,413,NOLAB,0.10065521260919377,0
33,Small,Mave,2,0.8,413,NOLAB,0.0826804450593797,0
34,Small,Mave,2,0.8,413,NOLAB,0.10796662001762296,0
35,Small,Mave,2,0.8,413,NOLAB,0.0965734259145853,0
36,Small,Mave,2,0.8,413,NOLAB,0.10067599399603389,0
37,Small,Mave,2,0.8,413,NOLAB,0.08151118437191435,0
38,Small,Mave,2,0.8,413,NOLAB,0.10081084637784833,0
39,Small,Mave,2,0.8,413,NOLAB,0.08291458115433725,0
40,Small,Mave,2,0.8,413,NOLAB,0.09678562303040626,0
41,Small,Mave,2,0.8,413,NOLAB,0.08127901897506769,0
42,Small,Mave,2,0.8,413,NOLAB,0.09992106006435898,0
43,Small,Mave,2,0.8,413,NOLAB,0.0866406156354134,0
44,Small,Mave,2,0.8,413,NOLAB,0.09656532691484031,0
45,Small,Mave,2,0.8,413,NOLAB,0.07374558513052229,0
46,Small,Mave,2,0.8,413,NOLAB,0.07299336837552876,0
47,Small,Mave,2,0.8,413,NOLAB,0.08999135979126895,0
48,Small,Mave,2,0.8,413,NOLAB,0.07823852734788919,0
49,Small,Mave,2,0.8,413,NOLAB,0.0807916656249339,0
50,Small,Mave,2,0.8,413,NOLAB,0.09334524578614699,0
1,Small,Mave,7,0.8,413,COLAB,0.02312034763663759,0
2,Small,Mave,7,0.8,413,COLAB,0.028149535390566496,0
3,Small,Mave,7,0.8,413,COLAB,0.017781093166705016,0
4,Small,Mave,7,0.8,413,COLAB,0.028635406900471165,0
5,Small,Mave,7,0.8,413,COLAB,0.018143177550383072,0
6,Small,Mave,7,0.8,413,COLAB,0.014278630446341626,0
7,Small,Mave,7,0.8,413,COLAB,0.019336357125805684,0
8,Small,Mave,7,0.8,413,COLAB,0.01686282409139305,0
9,Small,Mave,7,0.8,413,COLAB,0.016779661016949155,0
10,Small,Mave,7,0.8,413,COLAB,0.026710403408529888,0
11,Small,Mave,7,0.8,413,COLAB,0.019407393791867192,0
12,Small,Mave,7,0.8,413,COLAB,0.024956651835852783,0
13,Small,Mave,7,0.8,413,COLAB,0.017755116676968892,0
14,Small,Mave,7,0.8,413,COLAB,0.021040698502499146,0
15,Small,Mave,7,0.8,413,COLAB,0.018261186930684372,0
16,Small,Mave,7,0.8,413,COLAB,0.015738047894093724,0
17,Small,Mave,7,0.8,413,COLAB,0.02901051642513823,0
18,Small,Mave,7,0.8,413,COLAB,0.021798360631418975,0
19,Small,Mave,7,0.8,413,COLAB,0.02754394325547349,0
20,Small,Mave,7,0.8,413,COLAB,0.02063831676439551,0
21,Small,Mave,7,0.8,413,COLAB,0.018164557344733545,0
22,Small,Mave,7,0.8,413,COLAB,0.013986508722589386,0
23,Small,Mave,7,0.8,413,COLAB,0.015612636716139616,0
24,Small,Mave,7,0.8,413,COLAB,0.020248935124023246,0
25,Small,Mave,7,0.8,413,COLAB,0.02490424668912901,0
26,Small,Mave,7,0.8,413,COLAB,0.027027528663387642,0
27,Small,Mave,7,0.8,413,COLAB,0.02242932843323765,0
28,Small,Mave,7,0.8,413,COLAB,0.020420251544498023,0
29,Small,Mave,7,0.8,413,COLAB,0.017675289112298043,0
30,Small,Mave,7,0.8,413,COLAB,0.014616575121108035,0
31,Small,Mave,7,0.8,413,COLAB,0.023444554611335464,0
32,Small,Mave,7,0.8,413,COLAB,0.01186498584192758,0
33,Small,Mave,7,0.8,413,COLAB,0.017170437599217485,0
34,Small,Mave,7,0.8,413,COLAB,0.01686282409139305,0
35,Small,Mave,7,0.8,413,COLAB,0.026897656216457934,0
36,Small,Mave,7,0.8,413,COLAB,0.022000033864440646,0
37,Small,Mave,7,0.8,413,COLAB,0.01705658534600281,0
38,Small,Mave,7,0.8,413,COLAB,0.013349720989185243,0
39,Small,Mave,7,0.8,413,COLAB,0.01753788929366904,0
40,Small,Mave,7,0.8,413,COLAB,0.02001329902752835,0
41,Small,Mave,7,0.8,413,COLAB,0.012976086169037273,0
42,Small,Mave,7,0.8,413,COLAB,0.020028229616054456,0
43,Small,Mave,7,0.8,413,COLAB,0.023118259334997726,0
44,Small,Mave,7,0.8,413,COLAB,0.020584957146700483,0
45,Small,Mave,7,0.8,413,COLAB,0.023357306007358036,0
46,Small,Mave,7,0.8,413,COLAB,0.025069831848258853,0
47,Small,Mave,7,0.8,413,COLAB,0.014143218579776805,0
48,Small,Mave,7,0.8,413,COLAB,0.0231013427910742,0
49,Small,Mave,7,0.8,413,COLAB,0.019222388428875994,0
50,Small,Mave,7,0.8,413,COLAB,0.017644524484502773,0
1,Small,Mave,7,0.8,413,NOLAB,0.0193430674786607,0
2,Small,Mave,7,0.8,413,NOLAB,0.016634454415473385,0
3,Small,Mave,7,0.8,413,NOLAB,0.01615901566437713,0
4,Small,Mave,7,0.8,413,NOLAB,0.012087535705616131,0
5,Small,Mave,7,0.8,413,NOLAB,0.01575943436408553,0
6,Small,Mave,7,0.8,413,NOLAB,0.015012302277829867,0
7,Small,Mave,7,0.8,413,NOLAB,0.010280594154196427,0
8,Small,Mave,7,0.8,413,NOLAB,0.014225794525236417,0
9,Small,Mave,7,0.8,413,NOLAB,0.015795918228903447,0
10,Small,Mave,7,0.8,413,NOLAB,0.013911876931627543,0
11,Small,Mave,7,0.8,413,NOLAB,0.017742391321777337,0
12,Small,Mave,7,0.8,413,NOLAB,0.013718808196370115,0
13,Small,Mave,7,0.8,413,NOLAB,0.01127339946366737,0
14,Small,Mave,7,0.8,413,NOLAB,0.010402364191492458,0
15,Small,Mave,7,0.8,413,NOLAB,0.00938963930127426,0
16,Small,Mave,7,0.8,413,NOLAB,0.014664824991918181,0
17,Small,Mave,7,0.8,413,NOLAB,0.018256403617937487,0
18,Small,Mave,7,0.8,413,NOLAB,0.015172158239020643,0
19,Small,Mave,7,0.8,413,NOLAB,0.020728034155603422,0
20,Small,Mave,7,0.8,413,NOLAB,0.01147140883224639,0
21,Small,Mave,7,0.8,413,NOLAB,0.015083594124446707,0
22,Small,Mave,7,0.8,413,NOLAB,0.01398762310301093,0
23,Small,Mave,7,0.8,413,NOLAB,0.017193228118284276,0
24,Small,Mave,7,0.8,413,NOLAB,0.014597052906270763,0
25,Small,Mave,7,0.8,413,NOLAB,0.01710634889464362,0
26,Small,Mave,7,0.8,413,NOLAB,0.013578700206652305,0
27,Small,Mave,7,0.8,413,NOLAB,0.015854349694186646,0
28,Small,Mave,7,0.8,413,NOLAB,0.014855796123094208,0
29,Small,Mave,7,0.8,413,NOLAB,0.012923595927667552,0
30,Small,Mave,7,0.8,413,NOLAB,0.014580397530422055,0
31,Small,Mave,7,0.8,413,NOLAB,0.016957491729488544,0
32,Small,Mave,7,0.8,413,NOLAB,0.010682474467189758,0
33,Small,Mave,7,0.8,413,NOLAB,0.01582828528292017,0
34,Small,Mave,7,0.8,413,NOLAB,0.014225794525236417,0
35,Small,Mave,7,0.8,413,NOLAB,0.010350950219181289,0
36,Small,Mave,7,0.8,413,NOLAB,0.023441227950212175,0
37,Small,Mave,7,0.8,413,NOLAB,0.013761391411051128,0
38,Small,Mave,7,0.8,413,NOLAB,0.014325102770659662,0
39,Small,Mave,7,0.8,413,NOLAB,0.018637243704276718,0
40,Small,Mave,7,0.8,413,NOLAB,0.013026576548788577,0
41,Small,Mave,7,0.8,413,NOLAB,0.015765359569920527,0
42,Small,Mave,7,0.8,413,NOLAB,0.013727255364659066,0
43,Small,Mave,7,0.8,413,NOLAB,0.012420582038893804,0
44,Small,Mave,7,0.8,413,NOLAB,0.016946222359832275,0
45,Small,Mave,7,0.8,413,NOLAB,0.017670908247900678,0
46,Small,Mave,7,0.8,413,NOLAB,0.009290603696268948,0
47,Small,Mave,7,0.8,413,NOLAB,0.011528188664063842,0
48,Small,Mave,7,0.8,413,NOLAB,0.013128178087264,0
49,Small,Mave,7,0.8,413,NOLAB,0.012934905202791808,0
50,Small,Mave,7,0.8,413,NOLAB,0.013199748872625807,0
1,Small,Mave,13,0.8,484,COLAB,0.004732780199141331,0
2,Small,Mave,13,0.8,484,COLAB,0.008058708549089539,0
3,Small,Mave,13,0.8,484,COLAB,0.009575774633472355,0
4,Small,Mave,13,0.8,484,COLAB,0.005916531480322404,0
5,Small,Mave,13,0.8,484,COLAB,0.005648918250250041,0
6,Small,Mave,13,0.8,484,COLAB,0.005482745692535903,0
7,Small,Mave,13,0.8,484,COLAB,0.004176156046848533,0
8,Small,Mave,13,0.8,484,COLAB,0.00526462174189447,0
9,Small,Mave,13,0.8,484,COLAB,0.007926771573902182,0
10,Small,Mave,13,0.8,484,COLAB,0.005890767358160626,0
11,Small,Mave,13,0.8,484,COLAB,0.004775386041316374,0
12,Small,Mave,13,0.8,484,COLAB,0.005017596431931428,0
13,Small,Mave,13,0.8,484,COLAB,0.0066468685183186365,0
14,Small,Mave,13,0.8,484,COLAB,0.005732110230704422,0
15,Small,Mave,13,0.8,484,COLAB,0.007746639325586694,0
16,Small,Mave,13,0.8,484,COLAB,0.006884828320389531,0
17,Small,Mave,13,0.8,484,COLAB,0.005283596031078339,0
18,Small,Mave,13,0.8,484,COLAB,0.008710381240025511,0
19,Small,Mave,13,0.8,484,COLAB,0.006649063467245289,0
20,Small,Mave,13,0.8,484,COLAB,0.004522684779854853,0
21,Small,Mave,13,0.8,484,COLAB,0.005526656073477675,0
22,Small,Mave,13,0.8,484,COLAB,0.005469563703635953,0
23,Small,Mave,13,0.8,484,COLAB,0.0071448271106974185,0
24,Small,Mave,13,0.8,484,COLAB,0.007965970237635492,0
25,Small,Mave,13,0.8,484,COLAB,0.010843935954641871,0
26,Small,Mave,13,0.8,484,COLAB,0.010291035628138717,0
27,Small,Mave,13,0.8,484,COLAB,0.005566859000201573,0
28,Small,Mave,13,0.8,484,COLAB,0.0036485915128803346,0
29,Small,Mave,13,0.8,484,COLAB,0.003218723885600263,0
30,Small,Mave,13,0.8,484,COLAB,0.0047675446567460285,0
31,Small,Mave,13,0.8,484,COLAB,0.00816652766194051,0
32,Small,Mave,13,0.8,484,COLAB,0.0044467930324989784,0
33,Small,Mave,13,0.8,484,COLAB,0.004542497671461732,0
34,Small,Mave,13,0.8,484,COLAB,0.00526462174189447,0
35,Small,Mave,13,0.8,484,COLAB,0.00506791880157531,0
36,Small,Mave,13,0.8,484,COLAB,0.007022527082357563,0
37,Small,Mave,13,0.8,484,COLAB,0.007876030175234288,0
38,Small,Mave,13,0.8,484,COLAB,0.0077911959485781074,0
39,Small,Mave,13,0.8,484,COLAB,0.006419908308928382,0
40,Small,Mave,13,0.8,484,COLAB,0.004410920330089854,0
41,Small,Mave,13,0.8,484,COLAB,0.0059323732576785524,0
42,Small,Mave,13,0.8,484,COLAB,0.005748525585009821,0
43,Small,Mave,13,0.8,484,COLAB,0.007361234699434851,0
44,Small,Mave,13,0.8,484,COLAB,0.00842010086004434,0
45,Small,Mave,13,0.8,484,COLAB,0.009030433499307022,0
46,Small,Mave,13,0.8,484,COLAB,0.00600475173659167,0
47,Small,Mave,13,0.8,484,COLAB,0.006584803398281222,0
48,Small,Mave,13,0.8,484,COLAB,0.0064854786860612645,0
49,Small,Mave,13,0.8,484,COLAB,0.00962470259846044,0
50,Small,Mave,13,0.8,484,COLAB,0.0056211927210646825,0
1,Small,Mave,13,0.8,484,NOLAB,0.007118729303261192,0
2,Small,Mave,13,0.8,484,NOLAB,0.009403023414368465,0
3,Small,Mave,13,0.8,484,NOLAB,0.005920394322351112,0
4,Small,Mave,13,0.8,484,NOLAB,0.0053014865675090495,0
5,Small,Mave,13,0.8,484,NOLAB,0.008852685855767524,0
6,Small,Mave,13,0.8,484,NOLAB,0.006511743984027797,0
7,Small,Mave,13,0.8,484,NOLAB,0.0060873109574408274,0
8,Small,Mave,13,0.8,484,NOLAB,0.0050681123728311146,0
9,Small,Mave,13,0.8,484,NOLAB,0.007990890128470523,0
10,Small,Mave,13,0.8,484,NOLAB,0.006297378653656789,0
11,Small,Mave,13,0.8,484,NOLAB,0.00582587612465674,0
12,Small,Mave,13,0.8,484,NOLAB,0.007044251587808243,0
13,Small,Mave,13,0.8,484,NOLAB,0.0047321018254141665,0
14,Small,Mave,13,0.8,484,NOLAB,0.005138507122674075,0
15,Small,Mave,13,0.8,484,NOLAB,0.008364259752758767,0
16,Small,Mave,13,0.8,484,NOLAB,0.0050733835406500645,0
17,Small,Mave,13,0.8,484,NOLAB,0.0047005944613600125,0
18,Small,Mave,13,0.8,484,NOLAB,0.006187876122537179,0
19,Small,Mave,13,0.8,484,NOLAB,0.006602930465544923,0
20,Small,Mave,13,0.8,484,NOLAB,0.004423706512303268,0
21,Small,Mave,13,0.8,484,NOLAB,0.005646414617496262,0
22,Small,Mave,13,0.8,484,NOLAB,0.00652329509667322,0
23,Small,Mave,13,0.8,484,NOLAB,0.004896261296319909,0
24,Small,Mave,13,0.8,484,NOLAB,0.004618294817539274,0
25,Small,Mave,13,0.8,484,NOLAB,0.006552199107058045,0
26,Small,Mave,13,0.8,484,NOLAB,0.004868787923748819,0
27,Small,Mave,13,0.8,484,NOLAB,0.005492866914936051,0
28,Small,Mave,13,0.8,484,NOLAB,0.005813906679602115,0
29,Small,Mave,13,0.8,484,NOLAB,0.006310641357775395,0
30,Small,Mave,13,0.8,484,NOLAB,0.008574784726069517,0
31,Small,Mave,13,0.8,484,NOLAB,0.0056874652763760185,0
32,Small,Mave,13,0.8,484,NOLAB,0.006877910236719572,0
33,Small,Mave,13,0.8,484,NOLAB,0.0048782759433424324,0
34,Small,Mave,13,0.8,484,NOLAB,0.0050681123728311146,0
35,Small,Mave,13,0.8,484,NOLAB,0.005916772740261332,0
36,Small,Mave,13,0.8,484,NOLAB,0.005198755542701028,0
37,Small,Mave,13,0.8,484,NOLAB,0.005330020102747378,0
38,Small,Mave,13,0.8,484,NOLAB,0.00511784580692935,0
39,Small,Mave,13,0.8,484,NOLAB,0.004507098317543193,0
40,Small,Mave,13,0.8,484,NOLAB,0.005881565338544146,0
41,Small,Mave,13,0.8,484,NOLAB,0.006150599762283122,0
42,Small,Mave,13,0.8,484,NOLAB,0.006444577742231704,0
43,Small,Mave,13,0.8,484,NOLAB,0.007296830375598785,0
44,Small,Mave,13,0.8,484,NOLAB,0.0062026130035890414,0
45,Small,Mave,13,0.8,484,NOLAB,0.006982527554627868,0
46,Small,Mave,13,0.8,484,NOLAB,0.006602628937541582,0
47,Small,Mave,13,0.8,484,NOLAB,0.005245084069535481,0
48,Small,Mave,13,0.8,484,NOLAB,0.00537359552148591,0
49,Small,Mave,13,0.8,484,NOLAB,0.005153193716243571,0
50,Small,Mave,13,0.8,484,NOLAB,0.0049427452985562675,0
1,Small,Mave,2,0.8,484,COLAB,0.1657209818675219,0
2,Small,Mave,2,0.8,484,COLAB,0.17369080336357398,0
3,Small,Mave,2,0.8,484,COLAB,0.24057595832768391,0
4,Small,Mave,2,0.8,484,COLAB,0.17260381751656725,0
5,Small,Mave,2,0.8,484,COLAB,0.2149433693369337,0
6,Small,Mave,2,0.8,484,COLAB,0.18709179479663812,0
7,Small,Mave,2,0.8,484,COLAB,0.17829911534473664,0
8,Small,Mave,2,0.8,484,COLAB,0.16711845319778712,0
9,Small,Mave,2,0.8,484,COLAB,0.1935967348597751,0
10,Small,Mave,2,0.8,484,COLAB,0.17436386828257752,0
11,Small,Mave,2,0.8,484,COLAB,0.2010750453132015,0
12,Small,Mave,2,0.8,484,COLAB,0.2104881663506281,0
13,Small,Mave,2,0.8,484,COLAB,0.18946945414840166,0
14,Small,Mave,2,0.8,484,COLAB,0.2141670640472183,0
15,Small,Mave,2,0.8,484,COLAB,0.21089815311037777,0
16,Small,Mave,2,0.8,484,COLAB,0.17104148278905557,0
17,Small,Mave,2,0.8,484,COLAB,0.21956455712390296,0
18,Small,Mave,2,0.8,484,COLAB,0.1492293865051097,0
19,Small,Mave,2,0.8,484,COLAB,0.1867228587528174,0
20,Small,Mave,2,0.8,484,COLAB,0.17350883709412823,0
21,Small,Mave,2,0.8,484,COLAB,0.1669897010226746,0
22,Small,Mave,2,0.8,484,COLAB,0.158251940896569,0
23,Small,Mave,2,0.8,484,COLAB,0.14796465271390666,0
24,Small,Mave,2,0.8,484,COLAB,0.20312827491027755,0
25,Small,Mave,2,0.8,484,COLAB,0.16688977927345855,0
26,Small,Mave,2,0.8,484,COLAB,0.18465341804805804,0
27,Small,Mave,2,0.8,484,COLAB,0.18018891125248357,0
28,Small,Mave,2,0.8,484,COLAB,0.199878062703361,0
29,Small,Mave,2,0.8,484,COLAB,0.18265841314436881,0
30,Small,Mave,2,0.8,484,COLAB,0.2049920391441109,0
31,Small,Mave,2,0.8,484,COLAB,0.19225034571801206,0
32,Small,Mave,2,0.8,484,COLAB,0.18569214876033055,0
33,Small,Mave,2,0.8,484,COLAB,0.16346479145522205,0
34,Small,Mave,2,0.8,484,COLAB,0.16711845319778712,0
35,Small,Mave,2,0.8,484,COLAB,0.16017087036996164,0
36,Small,Mave,2,0.8,484,COLAB,0.17740038312936443,0
37,Small,Mave,2,0.8,484,COLAB,0.15741098323936045,0
38,Small,Mave,2,0.8,484,COLAB,0.19942928055952114,0
39,Small,Mave,2,0.8,484,COLAB,0.14841353756616035,0
40,Small,Mave,2,0.8,484,COLAB,0.21191712300076748,0
41,Small,Mave,2,0.8,484,COLAB,0.19985813529041294,0
42,Small,Mave,2,0.8,484,COLAB,0.1375433554811936,0
43,Small,Mave,2,0.8,484,COLAB,0.1994332939787485,0
44,Small,Mave,2,0.8,484,COLAB,0.19627635225416934,0
