replica,network,population,sigma,net_size,colab_cond,true_model,TAT_C
14,Lattice,Mave,0.8,413,NOLAB,7,0
15,Lattice,Mave,0.8,413,NOLAB,7,0
16,Lattice,Mave,0.8,413,NOLAB,7,0
17,Lattice,Mave,0.8,413,NOLAB,7,0
18,Lattice,Mave,0.8,413,NOLAB,7,0
19,Lattice,Mave,0.8,413,NOLAB,7,0
20,Lattice,Mave,0.8,413,NOLAB,7,0
21,Lattice,Mave,0.8,413,NOLAB,7,0
22,Lattice,Mave,0.8,413,NOLAB,7,0
23,Lattice,Mave,0.8,413,NOLAB,7,0
24,Lattice,Mave,0.8,413,NOLAB,7,0
25,Lattice,Mave,0.8,413,NOLAB,7,0
26,Lattice,Mave,0.8,413,NOLAB,7,0
27,Lattice,Mave,0.8,413,NOLAB,7,0
28,Lattice,Mave,0.8,413,NOLAB,7,0.01
29,Lattice,Mave,0.8,413,NOLAB,7,0
30,Lattice,Mave,0.8,413,NOLAB,7,0
31,Lattice,Mave,0.8,413,NOLAB,7,0
32,Lattice,Mave,0.8,413,NOLAB,7,0
33,Lattice,Mave,0.8,413,NOLAB,7,0
34,Lattice,Mave,0.8,413,NOLAB,7,0
35,Lattice,Mave,0.8,413,NOLAB,7,0
36,Lattice,Mave,0.8,413,NOLAB,7,0
37,Lattice,Mave,0.8,413,NOLAB,7,0
38,Lattice,Mave,0.8,413,NOLAB,7,0
39,Lattice,Mave,0.8,413,NOLAB,7,0
40,Lattice,Mave,0.8,413,NOLAB,7,0
41,Lattice,Mave,0.8,413,NOLAB,7,0
42,Lattice,Mave,0.8,413,NOLAB,7,0
43,Lattice,Mave,0.8,413,NOLAB,7,0
44,Lattice,Mave,0.8,413,NOLAB,7,0
45,Lattice,Mave,0.8,413,NOLAB,7,0
46,Lattice,Mave,0.8,413,NOLAB,7,0
47,Lattice,Mave,0.8,413,NOLAB,7,0
48,Lattice,Mave,0.8,413,NOLAB,7,0
49,Lattice,Mave,0.8,413,NOLAB,7,0
50,Lattice,Mave,0.8,413,NOLAB,7,0
1,Lattice,Mave,0.8,484,COLAB,13,0
2,Lattice,Mave,0.8,484,COLAB,13,0
3,Lattice,Mave,0.8,484,COLAB,13,0
4,Lattice,Mave,0.8,484,COLAB,13,0
5,Lattice,Mave,0.8,484,COLAB,13,0
6,Lattice,Mave,0.8,484,COLAB,13,0
7,Lattice,Mave,0.8,484,COLAB,13,0
8,Lattice,Mave,0.8,484,COLAB,13,0
9,Lattice,Mave,0.8,484,COLAB,13,0
10,Lattice,Mave,0.8,484,COLAB,13,0
11,Lattice,Mave,0.8,484,COLAB,13,0
12,Lattice,Mave,0.8,484,COLAB,13,0
13,Lattice,Mave,0.8,484,COLAB,13,0
14,Lattice,Mave,0.8,484,COLAB,13,0
15,Lattice,Mave,0.8,484,COLAB,13,0
16,Lattice,Mave,0.8,484,COLAB,13,0
17,Lattice,Mave,0.8,484,COLAB,13,0
18,Lattice,Mave,0.8,484,COLAB,13,0
19,Lattice,Mave,0.8,484,COLAB,13,0
20,Lattice,Mave,0.8,484,COLAB,13,0
21,Lattice,Mave,0.8,484,COLAB,13,0
22,Lattice,Mave,0.8,484,COLAB,13,0
23,Lattice,Mave,0.8,484,COLAB,13,0
24,Lattice,Mave,0.8,484,COLAB,13,0
25,Lattice,Mave,0.8,484,COLAB,13,0
26,Lattice,Mave,0.8,484,COLAB,13,0
27,Lattice,Mave,0.8,484,COLAB,13,0
28,Lattice,Mave,0.8,484,COLAB,13,0
29,Lattice,Mave,0.8,484,COLAB,13,0
30,Lattice,Mave,0.8,484,COLAB,13,0
31,Lattice,Mave,0.8,484,COLAB,13,0
32,Lattice,Mave,0.8,484,COLAB,13,0
33,Lattice,Mave,0.8,484,COLAB,13,0
34,Lattice,Mave,0.8,484,COLAB,13,0
35,Lattice,Mave,0.8,484,COLAB,13,0
36,Lattice,Mave,0.8,484,COLAB,13,0
37,Lattice,Mave,0.8,484,COLAB,13,0
38,Lattice,Mave,0.8,484,COLAB,13,0
39,Lattice,Mave,0.8,484,COLAB,13,0
40,Lattice,Mave,0.8,484,COLAB,13,0
41,Lattice,Mave,0.8,484,COLAB,13,0
42,Lattice,Mave,0.8,484,COLAB,13,0
43,Lattice,Mave,0.8,484,COLAB,13,0
44,Lattice,Mave,0.8,484,COLAB,13,0
45,Lattice,Mave,0.8,484,COLAB,13,0
46,Lattice,Mave,0.8,484,COLAB,13,0
47,Lattice,Mave,0.8,484,COLAB,13,0
48,Lattice,Mave,0.8,484,COLAB,13,0
49,Lattice,Mave,0.8,484,COLAB,13,0
50,Lattice,Mave,0.8,484,COLAB,13,0
1,Lattice,Mave,0.8,484,NOLAB,13,0
2,Lattice,Mave,0.8,484,NOLAB,13,0
3,Lattice,Mave,0.8,484,NOLAB,13,0
4,Lattice,Mave,0.8,484,NOLAB,13,0
5,Lattice,Mave,0.8,484,NOLAB,13,0
6,Lattice,Mave,0.8,484,NOLAB,13,0
7,Lattice,Mave,0.8,484,NOLAB,13,0
8,Lattice,Mave,0.8,484,NOLAB,13,0
9,Lattice,Mave,0.8,484,NOLAB,13,0
10,Lattice,Mave,0.8,484,NOLAB,13,0
11,Lattice,Mave,0.8,484,NOLAB,13,0
12,Lattice,Mave,0.8,484,NOLAB,13,0
13,Lattice,Mave,0.8,484,NOLAB,13,0
14,Lattice,Mave,0.8,484,NOLAB,13,0
15,Lattice,Mave,0.8,484,NOLAB,13,0
16,Lattice,Mave,0.8,484,NOLAB,13,0
17,Lattice,Mave,0.8,484,NOLAB,13,0
18,Lattice,Mave,0.8,484,NOLAB,13,0
19,Lattice,Mave,0.8,484,NOLAB,13,0
20,Lattice,Mave,0.8,484,NOLAB,13,0
21,Lattice,Mave,0.8,484,NOLAB,13,0
22,Lattice,Mave,0.8,484,NOLAB,13,0
23,Lattice,Mave,0.8,484,NOLAB,13,0
24,Lattice,Mave,0.8,484,NOLAB,13,0
25,Lattice,Mave,0.8,484,NOLAB,13,0
26,Lattice,Mave,0.8,484,NOLAB,13,0
27,Lattice,Mave,0.8,484,NOLAB,13,0
28,Lattice,Mave,0.8,484,NOLAB,13,0
29,Lattice,Mave,0.8,484,NOLAB,13,0
30,Lattice,Mave,0.8,484,NOLAB,13,0
31,Lattice,Mave,0.8,484,NOLAB,13,0
32,Lattice,Mave,0.8,484,NOLAB,13,0
33,Lattice,Mave,0.8,484,NOLAB,13,0
34,Lattice,Mave,0.8,484,NOLAB,13,0
35,Lattice,Mave,0.8,484,NOLAB,13,0
36,Lattice,Mave,0.8,484,NOLAB,13,0
37,Lattice,Mave,0.8,484,NOLAB,13,0
38,Lattice,Mave,0.8,484,NOLAB,13,0
39,Lattice,Mave,0.8,484,NOLAB,13,0
40,Lattice,Mave,0.8,484,NOLAB,13,0
41,Lattice,Mave,0.8,484,NOLAB,13,0
42,Lattice,Mave,0.8,484,NOLAB,13,0
43,Lattice,Mave,0.8,484,NOLAB,13,0
44,Lattice,Mave,0.8,484,NOLAB,13,0
45,Lattice,Mave,0.8,484,NOLAB,13,0
46,Lattice,Mave,0.8,484,NOLAB,13,0
47,Lattice,Mave,0.8,484,NOLAB,13,0
48,Lattice,Mave,0.8,484,NOLAB,13,0
49,Lattice,Mave,0.8,484,NOLAB,13,0
50,Lattice,Mave,0.8,484,NOLAB,13,0
1,Lattice,Mave,0.8,484,COLAB,2,0.11
2,Lattice,Mave,0.8,484,COLAB,2,0
3,Lattice,Mave,0.8,484,COLAB,2,0.08
4,Lattice,Mave,0.8,484,COLAB,2,0
5,Lattice,Mave,0.8,484,COLAB,2,0
6,Lattice,Mave,0.8,484,COLAB,2,0.04
7,Lattice,Mave,0.8,484,COLAB,2,0
8,Lattice,Mave,0.8,484,COLAB,2,0.04
9,Lattice,Mave,0.8,484,COLAB,2,0
10,Lattice,Mave,0.8,484,COLAB,2,0.06
11,Lattice,Mave,0.8,484,COLAB,2,0.04
12,Lattice,Mave,0.8,484,COLAB,2,0.01
13,Lattice,Mave,0.8,484,COLAB,2,0
14,Lattice,Mave,0.8,484,COLAB,2,0.18
15,Lattice,Mave,0.8,484,COLAB,2,0
16,Lattice,Mave,0.8,484,COLAB,2,0.12
17,Lattice,Mave,0.8,484,COLAB,2,0.08
18,Lattice,Mave,0.8,484,COLAB,2,0.03
19,Lattice,Mave,0.8,484,COLAB,2,0.07
20,Lattice,Mave,0.8,484,COLAB,2,0
21,Lattice,Mave,0.8,484,COLAB,2,0
22,Lattice,Mave,0.8,484,COLAB,2,0
23,Lattice,Mave,0.8,484,COLAB,2,0
24,Lattice,Mave,0.8,484,COLAB,2,0.09
25,Lattice,Mave,0.8,484,COLAB,2,0.03
26,Lattice,Mave,0.8,484,COLAB,2,0
27,Lattice,Mave,0.8,484,COLAB,2,0.01
28,Lattice,Mave,0.8,484,COLAB,2,0.03
29,Lattice,Mave,0.8,484,COLAB,2,0
30,Lattice,Mave,0.8,484,COLAB,2,0
31,Lattice,Mave,0.8,484,COLAB,2,0.01
32,Lattice,Mave,0.8,484,COLAB,2,0.12
33,Lattice,Mave,0.8,484,COLAB,2,0.03
34,Lattice,Mave,0.8,484,COLAB,2,0.04
35,Lattice,Mave,0.8,484,COLAB,2,0
36,Lattice,Mave,0.8,484,COLAB,2,0.02
37,Lattice,Mave,0.8,484,COLAB,2,0
38,Lattice,Mave,0.8,484,COLAB,2,0.04
39,Lattice,Mave,0.8,484,COLAB,2,0.01
40,Lattice,Mave,0.8,484,COLAB,2,0
41,Lattice,Mave,0.8,484,COLAB,2,0.1
42,Lattice,Mave,0.8,484,COLAB,2,0.02
43,Lattice,Mave,0.8,484,COLAB,2,0.01
44,Lattice,Mave,0.8,484,COLAB,2,0.08
45,Lattice,Mave,0.8,484,COLAB,2,0.02
46,Lattice,Mave,0.8,484,COLAB,2,0
47,Lattice,Mave,0.8,484,COLAB,2,0.01
48,Lattice,Mave,0.8,484,COLAB,2,0
49,Lattice,Mave,0.8,484,COLAB,2,0
50,Lattice,Mave,0.8,484,COLAB,2,0.01
1,Lattice,Mave,0.8,484,NOLAB,2,0.01
2,Lattice,Mave,0.8,484,NOLAB,2,0
3,Lattice,Mave,0.8,484,NOLAB,2,0
4,Lattice,Mave,0.8,484,NOLAB,2,0
5,Lattice,Mave,0.8,484,NOLAB,2,0
6,Lattice,Mave,0.8,484,NOLAB,2,0.02
7,Lattice,Mave,0.8,484,NOLAB,2,0
8,Lattice,Mave,0.8,484,NOLAB,2,0
9,Lattice,Mave,0.8,484,NOLAB,2,0.02
10,Lattice,Mave,0.8,484,NOLAB,2,0
11,Lattice,Mave,0.8,484,NOLAB,2,0.03
12,Lattice,Mave,0.8,484,NOLAB,2,0.01
13,Lattice,Mave,0.8,484,NOLAB,2,0.01
14,Lattice,Mave,0.8,484,NOLAB,2,0
15,Lattice,Mave,0.8,484,NOLAB,2,0
16,Lattice,Mave,0.8,484,NOLAB,2,0.01
17,Lattice,Mave,0.8,484,NOLAB,2,0.05
18,Lattice,Mave,0.8,484,NOLAB,2,0
19,Lattice,Mave,0.8,484,NOLAB,2,0.01
20,Lattice,Mave,0.8,484,NOLAB,2,0
21,Lattice,Mave,0.8,484,NOLAB,2,0
22,Lattice,Mave,0.8,484,NOLAB,2,0
23,Lattice,Mave,0.8,484,NOLAB,2,0
24,Lattice,Mave,0.8,484,NOLAB,2,0
25,Lattice,Mave,0.8,484,NOLAB,2,0
26,Lattice,Mave,0.8,484,NOLAB,2,0
27,Lattice,Mave,0.8,484,NOLAB,2,0
28,Lattice,Mave,0.8,484,NOLAB,2,0.01
29,Lattice,Mave,0.8,484,NOLAB,2,0
30,Lattice,Mave,0.8,484,NOLAB,2,0
31,Lattice,Mave,0.8,484,NOLAB,2,0
32,Lattice,Mave,0.8,484,NOLAB,2,0.02
33,Lattice,Mave,0.8,484,NOLAB,2,0.01
34,Lattice,Mave,0.8,484,NOLAB,2,0
35,Lattice,Mave,0.8,484,NOLAB,2,0
36,Lattice,Mave,0.8,484,NOLAB,2,0
37,Lattice,Mave,0.8,484,NOLAB,2,0.01
38,Lattice,Mave,0.8,484,NOLAB,2,0
39,Lattice,Mave,0.8,484,NOLAB,2,0.01
40,Lattice,Mave,0.8,484,NOLAB,2,0
41,Lattice,Mave,0.8,484,NOLAB,2,0
42,Lattice,Mave,0.8,484,NOLAB,2,0.04
43,Lattice,Mave,0.8,484,NOLAB,2,0
44,Lattice,Mave,0.8,484,NOLAB,2,0
45,Lattice,Mave,0.8,484,NOLAB,2,0.01
46,Lattice,Mave,0.8,484,NOLAB,2,0.07
47,Lattice,Mave,0.8,484,NOLAB,2,0
48,Lattice,Mave,0.8,484,NOLAB,2,0
49,Lattice,Mave,0.8,484,NOLAB,2,0
50,Lattice,Mave,0.8,484,NOLAB,2,0
1,Lattice,Mave,0.8,484,COLAB,7,0.02
2,Lattice,Mave,0.8,484,COLAB,7,0.01
3,Lattice,Mave,0.8,484,COLAB,7,0
4,Lattice,Mave,0.8,484,COLAB,7,0
5,Lattice,Mave,0.8,484,COLAB,7,0
6,Lattice,Mave,0.8,484,COLAB,7,0
7,Lattice,Mave,0.8,484,COLAB,7,0
8,Lattice,Mave,0.8,484,COLAB,7,0
9,Lattice,Mave,0.8,484,COLAB,7,0
10,Lattice,Mave,0.8,484,COLAB,7,0
11,Lattice,Mave,0.8,484,COLAB,7,0
12,Lattice,Mave,0.8,484,COLAB,7,0
13,Lattice,Mave,0.8,484,COLAB,7,0
14,Lattice,Mave,0.8,484,COLAB,7,0
15,Lattice,Mave,0.8,484,COLAB,7,0
16,Lattice,Mave,0.8,484,COLAB,7,0
17,Lattice,Mave,0.8,484,COLAB,7,0
18,Lattice,Mave,0.8,484,COLAB,7,0
19,Lattice,Mave,0.8,484,COLAB,7,0
20,Lattice,Mave,0.8,484,COLAB,7,0
21,Lattice,Mave,0.8,484,COLAB,7,0
22,Lattice,Mave,0.8,484,COLAB,7,0
23,Lattice,Mave,0.8,484,COLAB,7,0
24,Lattice,Mave,0.8,484,COLAB,7,0
25,Lattice,Mave,0.8,484,COLAB,7,0
26,Lattice,Mave,0.8,484,COLAB,7,0
27,Lattice,Mave,0.8,484,COLAB,7,0.01
28,Lattice,Mave,0.8,484,COLAB,7,0
29,Lattice,Mave,0.8,484,COLAB,7,0
30,Lattice,Mave,0.8,484,COLAB,7,0
31,Lattice,Mave,0.8,484,COLAB,7,0
32,Lattice,Mave,0.8,484,COLAB,7,0
33,Lattice,Mave,0.8,484,COLAB,7,0
34,Lattice,Mave,0.8,484,COLAB,7,0
35,Lattice,Mave,0.8,484,COLAB,7,0
36,Lattice,Mave,0.8,484,COLAB,7,0
37,Lattice,Mave,0.8,484,COLAB,7,0
38,Lattice,Mave,0.8,484,COLAB,7,0
39,Lattice,Mave,0.8,484,COLAB,7,0
40,Lattice,Mave,0.8,484,COLAB,7,0
41,Lattice,Mave,0.8,484,COLAB,7,0
42,Lattice,Mave,0.8,484,COLAB,7,0
43,Lattice,Mave,0.8,484,COLAB,7,0
44,Lattice,Mave,0.8,484,COLAB,7,0
45,Lattice,Mave,0.8,484,COLAB,7,0
46,Lattice,Mave,0.8,484,COLAB,7,0
47,Lattice,Mave,0.8,484,COLAB,7,0
48,Lattice,Mave,0.8,484,COLAB,7,0
49,Lattice,Mave,0.8,484,COLAB,7,0
50,Lattice,Mave,0.8,484,COLAB,7,0
1,Lattice,Mave,0.8,484,NOLAB,7,0
2,Lattice,Mave,0.8,484,NOLAB,7,0
3,Lattice,Mave,0.8,484,NOLAB,7,0
4,Lattice,Mave,0.8,484,NOLAB,7,0
5,Lattice,Mave,0.8,484,NOLAB,7,0
6,Lattice,Mave,0.8,484,NOLAB,7,0
7,Lattice,Mave,0.8,484,NOLAB,7,0
8,Lattice,Mave,0.8,484,NOLAB,7,0
9,Lattice,Mave,0.8,484,NOLAB,7,0
10,Lattice,Mave,0.8,484,NOLAB,7,0
11,Lattice,Mave,0.8,484,NOLAB,7,0
12,Lattice,Mave,0.8,484,NOLAB,7,0
13,Lattice,Mave,0.8,484,NOLAB,7,0
14,Lattice,Mave,0.8,484,NOLAB,7,0
15,Lattice,Mave,0.8,484,NOLAB,7,0
16,Lattice,Mave,0.8,484,NOLAB,7,0
17,Lattice,Mave,0.8,484,NOLAB,7,0
18,Lattice,Mave,0.8,484,NOLAB,7,0
19,Lattice,Mave,0.8,484,NOLAB,7,0
20,Lattice,Mave,0.8,484,NOLAB,7,0
21,Lattice,Mave,0.8,484,NOLAB,7,0
22,Lattice,Mave,0.8,484,NOLAB,7,0
23,Lattice,Mave,0.8,484,NOLAB,7,0
24,Lattice,Mave,0.8,484,NOLAB,7,0
25,Lattice,Mave,0.8,484,NOLAB,7,0
26,Lattice,Mave,0.8,484,NOLAB,7,0
27,Lattice,Mave,0.8,484,NOLAB,7,0
28,Lattice,Mave,0.8,484,NOLAB,7,0
29,Lattice,Mave,0.8,484,NOLAB,7,0
30,Lattice,Mave,0.8,484,NOLAB,7,0
31,Lattice,Mave,0.8,484,NOLAB,7,0
32,Lattice,Mave,0.8,484,NOLAB,7,0
33,Lattice,Mave,0.8,484,NOLAB,7,0
34,Lattice,Mave,0.8,484,NOLAB,7,0
35,Lattice,Mave,0.8,484,NOLAB,7,0
36,Lattice,Mave,0.8,484,NOLAB,7,0
37,Lattice,Mave,0.8,484,NOLAB,7,0
38,Lattice,Mave,0.8,484,NOLAB,7,0
39,Lattice,Mave,0.8,484,NOLAB,7,0
40,Lattice,Mave,0.8,484,NOLAB,7,0
41,Lattice,Mave,0.8,484,NOLAB,7,0
42,Lattice,Mave,0.8,484,NOLAB,7,0
43,Lattice,Mave,0.8,484,NOLAB,7,0
44,Lattice,Mave,0.8,484,NOLAB,7,0
45,Lattice,Mave,0.8,484,NOLAB,7,0
46,Lattice,Mave,0.8,484,NOLAB,7,0
47,Lattice,Mave,0.8,484,NOLAB,7,0
48,Lattice,Mave,0.8,484,NOLAB,7,0
49,Lattice,Mave,0.8,484,NOLAB,7,0
50,Lattice,Mave,0.8,484,NOLAB,7,0
1,Lattice,Tess,0.2,413,COLAB,13,0.96
2,Lattice,Tess,0.2,413,COLAB,13,0.99
3,Lattice,Tess,0.2,413,COLAB,13,0.97
4,Lattice,Tess,0.2,413,COLAB,13,0.96
5,Lattice,Tess,0.2,413,COLAB,13,0.98
6,Lattice,Tess,0.2,413,COLAB,13,0.88
7,Lattice,Tess,0.2,413,COLAB,13,0.95
8,Lattice,Tess,0.2,413,COLAB,13,1
9,Lattice,Tess,0.2,413,COLAB,13,0.98
10,Lattice,Tess,0.2,413,COLAB,13,0.98
11,Lattice,Tess,0.2,413,COLAB,13,0.99
12,Lattice,Tess,0.2,413,COLAB,13,0.98
13,Lattice,Tess,0.2,413,COLAB,13,0.98
14,Lattice,Tess,0.2,413,COLAB,13,0.92
15,Lattice,Tess,0.2,413,COLAB,13,0.99
16,Lattice,Tess,0.2,413,COLAB,13,0.98
17,Lattice,Tess,0.2,413,COLAB,13,0.95
18,Lattice,Tess,0.2,413,COLAB,13,0.98
19,Lattice,Tess,0.2,413,COLAB,13,0.98
20,Lattice,Tess,0.2,413,COLAB,13,0.97
21,Lattice,Tess,0.2,413,COLAB,13,0.99
22,Lattice,Tess,0.2,413,COLAB,13,0.96
23,Lattice,Tess,0.2,413,COLAB,13,0.98
24,Lattice,Tess,0.2,413,COLAB,13,0.98
25,Lattice,Tess,0.2,413,COLAB,13,0.99
26,Lattice,Tess,0.2,413,COLAB,13,0.91
27,Lattice,Tess,0.2,413,COLAB,13,0.99
28,Lattice,Tess,0.2,413,COLAB,13,0.97
29,Lattice,Tess,0.2,413,COLAB,13,0.93
30,Lattice,Tess,0.2,413,COLAB,13,0.99
31,Lattice,Tess,0.2,413,COLAB,13,0.97
32,Lattice,Tess,0.2,413,COLAB,13,0.98
33,Lattice,Tess,0.2,413,COLAB,13,1
34,Lattice,Tess,0.2,413,COLAB,13,1
35,Lattice,Tess,0.2,413,COLAB,13,0.89
36,Lattice,Tess,0.2,413,COLAB,13,0.95
37,Lattice,Tess,0.2,413,COLAB,13,0.99
38,Lattice,Tess,0.2,413,COLAB,13,0.94
39,Lattice,Tess,0.2,413,COLAB,13,0.95
40,Lattice,Tess,0.2,413,COLAB,13,0.97
41,Lattice,Tess,0.2,413,COLAB,13,0.94
42,Lattice,Tess,0.2,413,COLAB,13,0.99
43,Lattice,Tess,0.2,413,COLAB,13,0.97
44,Lattice,Tess,0.2,413,COLAB,13,0.93
45,Lattice,Tess,0.2,413,COLAB,13,0.99
46,Lattice,Tess,0.2,413,COLAB,13,0.99
47,Lattice,Tess,0.2,413,COLAB,13,0.97
48,Lattice,Tess,0.2,413,COLAB,13,0.95
49,Lattice,Tess,0.2,413,COLAB,13,0.93
50,Lattice,Tess,0.2,413,COLAB,13,0.96
1,Lattice,Tess,0.2,413,NOLAB,13,0.99
2,Lattice,Tess,0.2,413,NOLAB,13,0.99
3,Lattice,Tess,0.2,413,NOLAB,13,0.99
4,Lattice,Tess,0.2,413,NOLAB,13,0.96
5,Lattice,Tess,0.2,413,NOLAB,13,0.98
6,Lattice,Tess,0.2,413,NOLAB,13,0.99
7,Lattice,Tess,0.2,413,NOLAB,13,0.96
8,Lattice,Tess,0.2,413,NOLAB,13,0.98
9,Lattice,Tess,0.2,413,NOLAB,13,0.98
10,Lattice,Tess,0.2,413,NOLAB,13,1
11,Lattice,Tess,0.2,413,NOLAB,13,0.99
12,Lattice,Tess,0.2,413,NOLAB,13,0.99
13,Lattice,Tess,0.2,413,NOLAB,13,0.99
14,Lattice,Tess,0.2,413,NOLAB,13,0.99
15,Lattice,Tess,0.2,413,NOLAB,13,0.99
16,Lattice,Tess,0.2,413,NOLAB,13,0.99
17,Lattice,Tess,0.2,413,NOLAB,13,0.96
18,Lattice,Tess,0.2,413,NOLAB,13,0.99
19,Lattice,Tess,0.2,413,NOLAB,13,0.99
20,Lattice,Tess,0.2,413,NOLAB,13,1
21,Lattice,Tess,0.2,413,NOLAB,13,1
22,Lattice,Tess,0.2,413,NOLAB,13,0.97
23,Lattice,Tess,0.2,413,NOLAB,13,0.99
24,Lattice,Tess,0.2,413,NOLAB,13,1
25,Lattice,Tess,0.2,413,NOLAB,13,0.98
26,Lattice,Tess,0.2,413,NOLAB,13,1
27,Lattice,Tess,0.2,413,NOLAB,13,0.97
28,Lattice,Tess,0.2,413,NOLAB,13,0.97
29,Lattice,Tess,0.2,413,NOLAB,13,1
30,Lattice,Tess,0.2,413,NOLAB,13,0.98
31,Lattice,Tess,0.2,413,NOLAB,13,0.99
32,Lattice,Tess,0.2,413,NOLAB,13,0.99
33,Lattice,Tess,0.2,413,NOLAB,13,0.97
34,Lattice,Tess,0.2,413,NOLAB,13,0.98
35,Lattice,Tess,0.2,413,NOLAB,13,0.99
36,Lattice,Tess,0.2,413,NOLAB,13,0.94
37,Lattice,Tess,0.2,413,NOLAB,13,0.99
38,Lattice,Tess,0.2,413,NOLAB,13,0.98
39,Lattice,Tess,0.2,413,NOLAB,13,0.99
40,Lattice,Tess,0.2,413,NOLAB,13,0.99
41,Lattice,Tess,0.2,413,NOLAB,13,0.98
42,Lattice,Tess,0.2,413,NOLAB,13,0.98
43,Lattice,Tess,0.2,413,NOLAB,13,0.99
44,Lattice,Tess,0.2,413,NOLAB,13,0.99
45,Lattice,Tess,0.2,413,NOLAB,13,0.98
46,Lattice,Tess,0.2,413,NOLAB,13,0.94
47,Lattice,Tess,0.2,413,NOLAB,13,1
48,Lattice,Tess,0.2,413,NOLAB,13,0.95
49,Lattice,Tess,0.2,413,NOLAB,13,1
50,Lattice,Tess,0.2,413,NOLAB,13,0.97
1,Lattice,Tess,0.2,413,COLAB,2,1
2,Lattice,Tess,0.2,413,COLAB,2,0.99
3,Lattice,Tess,0.2,413,COLAB,2,0.99
4,Lattice,Tess,0.2,413,COLAB,2,0.99
5,Lattice,Tess,0.2,413,COLAB,2,0.96
6,Lattice,Tess,0.2,413,COLAB,2,0.98
7,Lattice,Tess,0.2,413,COLAB,2,0.94
8,Lattice,Tess,0.2,413,COLAB,2,1
9,Lattice,Tess,0.2,413,COLAB,2,1
10,Lattice,Tess,0.2,413,COLAB,2,0.98
11,Lattice,Tess,0.2,413,COLAB,2,0.98
12,Lattice,Tess,0.2,413,COLAB,2,1
13,Lattice,Tess,0.2,413,COLAB,2,0.98
14,Lattice,Tess,0.2,413,COLAB,2,1
15,Lattice,Tess,0.2,413,COLAB,2,0.99
16,Lattice,Tess,0.2,413,COLAB,2,1
17,Lattice,Tess,0.2,413,COLAB,2,1
18,Lattice,Tess,0.2,413,COLAB,2,0.99
19,Lattice,Tess,0.2,413,COLAB,2,0.99
20,Lattice,Tess,0.2,413,COLAB,2,0.99
21,Lattice,Tess,0.2,413,COLAB,2,1
22,Lattice,Tess,0.2,413,COLAB,2,0.97
23,Lattice,Tess,0.2,413,COLAB,2,1
24,Lattice,Tess,0.2,413,COLAB,2,1
25,Lattice,Tess,0.2,413,COLAB,2,1
26,Lattice,Tess,0.2,413,COLAB,2,1
27,Lattice,Tess,0.2,413,COLAB,2,0.99
28,Lattice,Tess,0.2,413,COLAB,2,0.99
29,Lattice,Tess,0.2,413,COLAB,2,1
30,Lattice,Tess,0.2,413,COLAB,2,0.99
31,Lattice,Tess,0.2,413,COLAB,2,1
32,Lattice,Tess,0.2,413,COLAB,2,0.99
33,Lattice,Tess,0.2,413,COLAB,2,0.99
34,Lattice,Tess,0.2,413,COLAB,2,1
35,Lattice,Tess,0.2,413,COLAB,2,1
36,Lattice,Tess,0.2,413,COLAB,2,1
37,Lattice,Tess,0.2,413,COLAB,2,1
38,Lattice,Tess,0.2,413,COLAB,2,1
39,Lattice,Tess,0.2,413,COLAB,2,1
40,Lattice,Tess,0.2,413,COLAB,2,1
41,Lattice,Tess,0.2,413,COLAB,2,1
42,Lattice,Tess,0.2,413,COLAB,2,1
43,Lattice,Tess,0.2,413,COLAB,2,0.99
44,Lattice,Tess,0.2,413,COLAB,2,0.99
45,Lattice,Tess,0.2,413,COLAB,2,1
46,Lattice,Tess,0.2,413,COLAB,2,0.94
47,Lattice,Tess,0.2,413,COLAB,2,0.97
48,Lattice,Tess,0.2,413,COLAB,2,0.99
49,Lattice,Tess,0.2,413,COLAB,2,1
50,Lattice,Tess,0.2,413,COLAB,2,1
1,Lattice,Tess,0.2,413,NOLAB,2,1
2,Lattice,Tess,0.2,413,NOLAB,2,0.99
3,Lattice,Tess,0.2,413,NOLAB,2,0.99
4,Lattice,Tess,0.2,413,NOLAB,2,1
5,Lattice,Tess,0.2,413,NOLAB,2,0.98
6,Lattice,Tess,0.2,413,NOLAB,2,0.98
7,Lattice,Tess,0.2,413,NOLAB,2,0.98
8,Lattice,Tess,0.2,413,NOLAB,2,1
9,Lattice,Tess,0.2,413,NOLAB,2,1
10,Lattice,Tess,0.2,413,NOLAB,2,1
11,Lattice,Tess,0.2,413,NOLAB,2,1
12,Lattice,Tess,0.2,413,NOLAB,2,1
13,Lattice,Tess,0.2,413,NOLAB,2,1
14,Lattice,Tess,0.2,413,NOLAB,2,0.99
15,Lattice,Tess,0.2,413,NOLAB,2,0.99
16,Lattice,Tess,0.2,413,NOLAB,2,1
17,Lattice,Tess,0.2,413,NOLAB,2,1
18,Lattice,Tess,0.2,413,NOLAB,2,1
19,Lattice,Tess,0.2,413,NOLAB,2,1
20,Lattice,Tess,0.2,413,NOLAB,2,1
21,Lattice,Tess,0.2,413,NOLAB,2,1
22,Lattice,Tess,0.2,413,NOLAB,2,0.99
23,Lattice,Tess,0.2,413,NOLAB,2,1
24,Lattice,Tess,0.2,413,NOLAB,2,0.99
25,Lattice,Tess,0.2,413,NOLAB,2,0.97
26,Lattice,Tess,0.2,413,NOLAB,2,1
